timeframe,group,category,year,metric,value,segment,state,region,aggregation,states_included
mid-year,hunt,45-54,2013,participants,12008,age,SC,Southeast,NONE,NA
mid-year,hunt,45-54,2014,participants,9503,age,SC,Southeast,NONE,NA
mid-year,hunt,45-54,2015,participants,14100,age,SC,Southeast,NONE,NA
mid-year,hunt,45-54,2016,participants,11077,age,SC,Southeast,NONE,NA
mid-year,hunt,45-54,2017,participants,11515,age,SC,Southeast,NONE,NA
mid-year,hunt,45-54,2018,participants,12042,age,SC,Southeast,NONE,NA
mid-year,hunt,55-64,2009,participants,13441,age,SC,Southeast,NONE,NA
mid-year,hunt,55-64,2010,participants,17555,age,SC,Southeast,NONE,NA
mid-year,hunt,55-64,2011,participants,18871,age,SC,Southeast,NONE,NA
mid-year,hunt,55-64,2012,participants,15772,age,SC,Southeast,NONE,NA
mid-year,hunt,55-64,2013,participants,15845,age,SC,Southeast,NONE,NA
mid-year,hunt,55-64,2014,participants,12488,age,SC,Southeast,NONE,NA
mid-year,hunt,55-64,2015,participants,15536,age,SC,Southeast,NONE,NA
mid-year,hunt,55-64,2016,participants,13369,age,SC,Southeast,NONE,NA
mid-year,hunt,55-64,2017,participants,13657,age,SC,Southeast,NONE,NA
mid-year,hunt,55-64,2018,participants,13612,age,SC,Southeast,NONE,NA
mid-year,hunt,all,2014,participants - recruited,6995,all,SC,Southeast,NONE,NA
mid-year,hunt,all,2015,participants - recruited,8814,all,SC,Southeast,NONE,NA
mid-year,hunt,all,2016,participants - recruited,8322,all,SC,Southeast,NONE,NA
mid-year,hunt,all,2017,participants - recruited,8240,all,SC,Southeast,NONE,NA
mid-year,hunt,all,2018,participants - recruited,8428,all,SC,Southeast,NONE,NA
mid-year,hunt,resident,2014,participants - recruited,4393,residency,SC,Southeast,NONE,NA
mid-year,hunt,resident,2015,participants - recruited,5852,residency,SC,Southeast,NONE,NA
mid-year,hunt,resident,2016,participants - recruited,5654,residency,SC,Southeast,NONE,NA
mid-year,hunt,resident,2017,participants - recruited,5531,residency,SC,Southeast,NONE,NA
mid-year,hunt,resident,2018,participants - recruited,5480,residency,SC,Southeast,NONE,NA
mid-year,hunt,nonresident,2014,participants - recruited,2602,residency,SC,Southeast,NONE,NA
mid-year,hunt,nonresident,2015,participants - recruited,2962,residency,SC,Southeast,NONE,NA
mid-year,hunt,nonresident,2016,participants - recruited,2668,residency,SC,Southeast,NONE,NA
mid-year,hunt,nonresident,2017,participants - recruited,2709,residency,SC,Southeast,NONE,NA
mid-year,hunt,nonresident,2018,participants - recruited,2948,residency,SC,Southeast,NONE,NA
mid-year,hunt,male,2014,participants - recruited,5880,gender,SC,Southeast,NONE,NA
mid-year,hunt,male,2015,participants - recruited,7345,gender,SC,Southeast,NONE,NA
mid-year,hunt,male,2016,participants - recruited,6868,gender,SC,Southeast,NONE,NA
mid-year,hunt,male,2017,participants - recruited,6721,gender,SC,Southeast,NONE,NA
mid-year,hunt,male,2018,participants - recruited,7013,gender,SC,Southeast,NONE,NA
mid-year,hunt,female,2014,participants - recruited,1115,gender,SC,Southeast,NONE,NA
mid-year,hunt,female,2015,participants - recruited,1469,gender,SC,Southeast,NONE,NA
mid-year,hunt,female,2016,participants - recruited,1454,gender,SC,Southeast,NONE,NA
mid-year,hunt,female,2017,participants - recruited,1519,gender,SC,Southeast,NONE,NA
mid-year,hunt,female,2018,participants - recruited,1415,gender,SC,Southeast,NONE,NA
mid-year,hunt,18-24,2014,participants - recruited,718,age,SC,Southeast,NONE,NA
mid-year,hunt,18-24,2015,participants - recruited,912,age,SC,Southeast,NONE,NA
mid-year,hunt,18-24,2016,participants - recruited,960,age,SC,Southeast,NONE,NA
mid-year,hunt,18-24,2017,participants - recruited,876,age,SC,Southeast,NONE,NA
mid-year,hunt,18-24,2018,participants - recruited,902,age,SC,Southeast,NONE,NA
mid-year,hunt,25-34,2014,participants - recruited,1180,age,SC,Southeast,NONE,NA
mid-year,hunt,25-34,2015,participants - recruited,1501,age,SC,Southeast,NONE,NA
mid-year,hunt,25-34,2016,participants - recruited,1380,age,SC,Southeast,NONE,NA
mid-year,hunt,25-34,2017,participants - recruited,1399,age,SC,Southeast,NONE,NA
mid-year,hunt,25-34,2018,participants - recruited,1516,age,SC,Southeast,NONE,NA
mid-year,hunt,35-44,2014,participants - recruited,1399,age,SC,Southeast,NONE,NA
mid-year,hunt,35-44,2015,participants - recruited,1835,age,SC,Southeast,NONE,NA
mid-year,hunt,35-44,2016,participants - recruited,1708,age,SC,Southeast,NONE,NA
mid-year,hunt,35-44,2017,participants - recruited,1645,age,SC,Southeast,NONE,NA
mid-year,hunt,35-44,2018,participants - recruited,1644,age,SC,Southeast,NONE,NA
mid-year,hunt,45-54,2014,participants - recruited,1639,age,SC,Southeast,NONE,NA
mid-year,hunt,45-54,2015,participants - recruited,2131,age,SC,Southeast,NONE,NA
mid-year,hunt,45-54,2016,participants - recruited,2008,age,SC,Southeast,NONE,NA
mid-year,hunt,45-54,2017,participants - recruited,2033,age,SC,Southeast,NONE,NA
mid-year,hunt,45-54,2018,participants - recruited,2069,age,SC,Southeast,NONE,NA
mid-year,hunt,55-64,2014,participants - recruited,2059,age,SC,Southeast,NONE,NA
mid-year,hunt,55-64,2015,participants - recruited,2435,age,SC,Southeast,NONE,NA
mid-year,hunt,55-64,2016,participants - recruited,2265,age,SC,Southeast,NONE,NA
mid-year,hunt,55-64,2017,participants - recruited,2286,age,SC,Southeast,NONE,NA
mid-year,hunt,55-64,2018,participants - recruited,2297,age,SC,Southeast,NONE,NA
mid-year,fish,all,2009,participants,196731,all,SC,Southeast,NONE,NA
mid-year,fish,all,2010,participants,213606,all,SC,Southeast,NONE,NA
mid-year,fish,all,2011,participants,207193,all,SC,Southeast,NONE,NA
mid-year,fish,all,2012,participants,222405,all,SC,Southeast,NONE,NA
mid-year,fish,all,2013,participants,204951,all,SC,Southeast,NONE,NA
mid-year,fish,all,2014,participants,209184,all,SC,Southeast,NONE,NA
mid-year,fish,all,2015,participants,218905,all,SC,Southeast,NONE,NA
mid-year,fish,all,2016,participants,231381,all,SC,Southeast,NONE,NA
mid-year,fish,all,2017,participants,235907,all,SC,Southeast,NONE,NA
mid-year,fish,all,2018,participants,230732,all,SC,Southeast,NONE,NA
mid-year,fish,resident,2009,participants,155063,residency,SC,Southeast,NONE,NA
mid-year,fish,resident,2010,participants,162364,residency,SC,Southeast,NONE,NA
mid-year,fish,resident,2011,participants,158033,residency,SC,Southeast,NONE,NA
mid-year,fish,resident,2012,participants,168763,residency,SC,Southeast,NONE,NA
mid-year,fish,resident,2013,participants,156599,residency,SC,Southeast,NONE,NA
mid-year,fish,resident,2014,participants,155807,residency,SC,Southeast,NONE,NA
mid-year,fish,resident,2015,participants,163091,residency,SC,Southeast,NONE,NA
mid-year,fish,resident,2016,participants,172966,residency,SC,Southeast,NONE,NA
mid-year,fish,resident,2017,participants,176004,residency,SC,Southeast,NONE,NA
mid-year,fish,resident,2018,participants,172091,residency,SC,Southeast,NONE,NA
mid-year,fish,nonresident,2009,participants,41668,residency,SC,Southeast,NONE,NA
mid-year,fish,nonresident,2010,participants,51242,residency,SC,Southeast,NONE,NA
mid-year,fish,nonresident,2011,participants,49160,residency,SC,Southeast,NONE,NA
mid-year,fish,nonresident,2012,participants,53642,residency,SC,Southeast,NONE,NA
mid-year,fish,nonresident,2013,participants,48352,residency,SC,Southeast,NONE,NA
mid-year,fish,nonresident,2014,participants,53377,residency,SC,Southeast,NONE,NA
mid-year,fish,nonresident,2015,participants,55814,residency,SC,Southeast,NONE,NA
mid-year,fish,nonresident,2016,participants,58415,residency,SC,Southeast,NONE,NA
mid-year,fish,nonresident,2017,participants,59903,residency,SC,Southeast,NONE,NA
mid-year,fish,nonresident,2018,participants,58641,residency,SC,Southeast,NONE,NA
mid-year,fish,male,2009,participants,149824,gender,SC,Southeast,NONE,NA
mid-year,fish,male,2010,participants,162322,gender,SC,Southeast,NONE,NA
mid-year,fish,male,2011,participants,157079,gender,SC,Southeast,NONE,NA
mid-year,fish,male,2012,participants,166404,gender,SC,Southeast,NONE,NA
mid-year,fish,male,2013,participants,153519,gender,SC,Southeast,NONE,NA
mid-year,fish,male,2014,participants,155019,gender,SC,Southeast,NONE,NA
mid-year,fish,male,2015,participants,161303,gender,SC,Southeast,NONE,NA
mid-year,fish,male,2016,participants,170108,gender,SC,Southeast,NONE,NA
mid-year,fish,male,2017,participants,174395,gender,SC,Southeast,NONE,NA
mid-year,fish,male,2018,participants,171872,gender,SC,Southeast,NONE,NA
mid-year,fish,female,2009,participants,46907,gender,SC,Southeast,NONE,NA
mid-year,fish,female,2010,participants,51284,gender,SC,Southeast,NONE,NA
mid-year,fish,female,2011,participants,50114,gender,SC,Southeast,NONE,NA
mid-year,fish,female,2012,participants,56001,gender,SC,Southeast,NONE,NA
mid-year,fish,female,2013,participants,51432,gender,SC,Southeast,NONE,NA
mid-year,fish,female,2014,participants,54165,gender,SC,Southeast,NONE,NA
mid-year,fish,female,2015,participants,57602,gender,SC,Southeast,NONE,NA
mid-year,fish,female,2016,participants,61273,gender,SC,Southeast,NONE,NA
mid-year,fish,female,2017,participants,61512,gender,SC,Southeast,NONE,NA
mid-year,fish,female,2018,participants,58860,gender,SC,Southeast,NONE,NA
mid-year,fish,18-24,2009,participants,27047,age,SC,Southeast,NONE,NA
mid-year,fish,18-24,2010,participants,28627,age,SC,Southeast,NONE,NA
mid-year,fish,18-24,2011,participants,29089,age,SC,Southeast,NONE,NA
mid-year,fish,18-24,2012,participants,32249,age,SC,Southeast,NONE,NA
mid-year,fish,18-24,2013,participants,30010,age,SC,Southeast,NONE,NA
mid-year,fish,18-24,2014,participants,32855,age,SC,Southeast,NONE,NA
mid-year,fish,18-24,2015,participants,34018,age,SC,Southeast,NONE,NA
mid-year,fish,18-24,2016,participants,35228,age,SC,Southeast,NONE,NA
mid-year,fish,18-24,2017,participants,34291,age,SC,Southeast,NONE,NA
mid-year,fish,18-24,2018,participants,32407,age,SC,Southeast,NONE,NA
mid-year,fish,25-34,2009,participants,39968,age,SC,Southeast,NONE,NA
mid-year,fish,25-34,2010,participants,41903,age,SC,Southeast,NONE,NA
mid-year,fish,25-34,2011,participants,41863,age,SC,Southeast,NONE,NA
mid-year,fish,25-34,2012,participants,45883,age,SC,Southeast,NONE,NA
mid-year,fish,25-34,2013,participants,42146,age,SC,Southeast,NONE,NA
mid-year,fish,25-34,2014,participants,45785,age,SC,Southeast,NONE,NA
mid-year,fish,25-34,2015,participants,49585,age,SC,Southeast,NONE,NA
mid-year,fish,25-34,2016,participants,52111,age,SC,Southeast,NONE,NA
mid-year,fish,25-34,2017,participants,51381,age,SC,Southeast,NONE,NA
mid-year,fish,25-34,2018,participants,49794,age,SC,Southeast,NONE,NA
mid-year,fish,35-44,2009,participants,43013,age,SC,Southeast,NONE,NA
mid-year,fish,35-44,2010,participants,45201,age,SC,Southeast,NONE,NA
mid-year,fish,35-44,2011,participants,43227,age,SC,Southeast,NONE,NA
mid-year,fish,35-44,2012,participants,47030,age,SC,Southeast,NONE,NA
mid-year,fish,35-44,2013,participants,41736,age,SC,Southeast,NONE,NA
mid-year,fish,35-44,2014,participants,43438,age,SC,Southeast,NONE,NA
mid-year,fish,35-44,2015,participants,45663,age,SC,Southeast,NONE,NA
mid-year,fish,35-44,2016,participants,48211,age,SC,Southeast,NONE,NA
mid-year,fish,35-44,2017,participants,49706,age,SC,Southeast,NONE,NA
mid-year,fish,35-44,2018,participants,48649,age,SC,Southeast,NONE,NA
mid-year,fish,45-54,2009,participants,46058,age,SC,Southeast,NONE,NA
mid-year,fish,45-54,2010,participants,49884,age,SC,Southeast,NONE,NA
mid-year,fish,45-54,2011,participants,47461,age,SC,Southeast,NONE,NA
mid-year,fish,45-54,2012,participants,50286,age,SC,Southeast,NONE,NA
mid-year,fish,45-54,2013,participants,46030,age,SC,Southeast,NONE,NA
mid-year,fish,45-54,2014,participants,45135,age,SC,Southeast,NONE,NA
mid-year,fish,45-54,2015,participants,47132,age,SC,Southeast,NONE,NA
mid-year,fish,45-54,2016,participants,50154,age,SC,Southeast,NONE,NA
mid-year,fish,45-54,2017,participants,51890,age,SC,Southeast,NONE,NA
mid-year,fish,45-54,2018,participants,50524,age,SC,Southeast,NONE,NA
mid-year,fish,55-64,2009,participants,40645,age,SC,Southeast,NONE,NA
mid-year,fish,55-64,2010,participants,47991,age,SC,Southeast,NONE,NA
mid-year,fish,55-64,2011,participants,45553,age,SC,Southeast,NONE,NA
mid-year,fish,55-64,2012,participants,46957,age,SC,Southeast,NONE,NA
mid-year,fish,55-64,2013,participants,45029,age,SC,Southeast,NONE,NA
mid-year,fish,55-64,2014,participants,41972,age,SC,Southeast,NONE,NA
mid-year,fish,55-64,2015,participants,42506,age,SC,Southeast,NONE,NA
mid-year,fish,55-64,2016,participants,45675,age,SC,Southeast,NONE,NA
mid-year,fish,55-64,2017,participants,48640,age,SC,Southeast,NONE,NA
mid-year,fish,55-64,2018,participants,49359,age,SC,Southeast,NONE,NA
mid-year,fish,all,2014,participants - recruited,73670,all,SC,Southeast,NONE,NA
mid-year,fish,all,2015,participants - recruited,81303,all,SC,Southeast,NONE,NA
mid-year,fish,all,2016,participants - recruited,82313,all,SC,Southeast,NONE,NA
mid-year,fish,all,2017,participants - recruited,78353,all,SC,Southeast,NONE,NA
mid-year,fish,all,2018,participants - recruited,73222,all,SC,Southeast,NONE,NA
mid-year,fish,resident,2014,participants - recruited,43455,residency,SC,Southeast,NONE,NA
mid-year,fish,resident,2015,participants - recruited,49522,residency,SC,Southeast,NONE,NA
mid-year,fish,resident,2016,participants - recruited,49402,residency,SC,Southeast,NONE,NA
mid-year,fish,resident,2017,participants - recruited,45215,residency,SC,Southeast,NONE,NA
mid-year,fish,resident,2018,participants - recruited,41487,residency,SC,Southeast,NONE,NA
mid-year,fish,nonresident,2014,participants - recruited,30215,residency,SC,Southeast,NONE,NA
mid-year,fish,nonresident,2015,participants - recruited,31781,residency,SC,Southeast,NONE,NA
mid-year,fish,nonresident,2016,participants - recruited,32911,residency,SC,Southeast,NONE,NA
mid-year,fish,nonresident,2017,participants - recruited,33138,residency,SC,Southeast,NONE,NA
mid-year,fish,nonresident,2018,participants - recruited,31735,residency,SC,Southeast,NONE,NA
mid-year,fish,male,2014,participants - recruited,50034,gender,SC,Southeast,NONE,NA
mid-year,fish,male,2015,participants - recruited,54744,gender,SC,Southeast,NONE,NA
mid-year,fish,male,2016,participants - recruited,55192,gender,SC,Southeast,NONE,NA
mid-year,fish,male,2017,participants - recruited,53111,gender,SC,Southeast,NONE,NA
mid-year,fish,male,2018,participants - recruited,50195,gender,SC,Southeast,NONE,NA
mid-year,fish,female,2014,participants - recruited,23636,gender,SC,Southeast,NONE,NA
mid-year,fish,female,2015,participants - recruited,26559,gender,SC,Southeast,NONE,NA
mid-year,fish,female,2016,participants - recruited,27121,gender,SC,Southeast,NONE,NA
mid-year,fish,female,2017,participants - recruited,25242,gender,SC,Southeast,NONE,NA
mid-year,fish,female,2018,participants - recruited,23027,gender,SC,Southeast,NONE,NA
mid-year,fish,18-24,2014,participants - recruited,16096,age,SC,Southeast,NONE,NA
mid-year,fish,18-24,2015,participants - recruited,16910,age,SC,Southeast,NONE,NA
mid-year,fish,18-24,2016,participants - recruited,16703,age,SC,Southeast,NONE,NA
mid-year,fish,18-24,2017,participants - recruited,15423,age,SC,Southeast,NONE,NA
mid-year,fish,18-24,2018,participants - recruited,14243,age,SC,Southeast,NONE,NA
mid-year,fish,25-34,2014,participants - recruited,18517,age,SC,Southeast,NONE,NA
mid-year,fish,25-34,2015,participants - recruited,20504,age,SC,Southeast,NONE,NA
mid-year,fish,25-34,2016,participants - recruited,20560,age,SC,Southeast,NONE,NA
mid-year,fish,25-34,2017,participants - recruited,18952,age,SC,Southeast,NONE,NA
mid-year,fish,25-34,2018,participants - recruited,17642,age,SC,Southeast,NONE,NA
mid-year,fish,35-44,2014,participants - recruited,14984,age,SC,Southeast,NONE,NA
mid-year,fish,35-44,2015,participants - recruited,16522,age,SC,Southeast,NONE,NA
mid-year,fish,35-44,2016,participants - recruited,16808,age,SC,Southeast,NONE,NA
mid-year,fish,35-44,2017,participants - recruited,16257,age,SC,Southeast,NONE,NA
mid-year,fish,35-44,2018,participants - recruited,15244,age,SC,Southeast,NONE,NA
mid-year,fish,45-54,2014,participants - recruited,13531,age,SC,Southeast,NONE,NA
mid-year,fish,45-54,2015,participants - recruited,15437,age,SC,Southeast,NONE,NA
mid-year,fish,45-54,2016,participants - recruited,15843,age,SC,Southeast,NONE,NA
mid-year,fish,45-54,2017,participants - recruited,15140,age,SC,Southeast,NONE,NA
mid-year,fish,45-54,2018,participants - recruited,14017,age,SC,Southeast,NONE,NA
mid-year,fish,55-64,2014,participants - recruited,10541,age,SC,Southeast,NONE,NA
mid-year,fish,55-64,2015,participants - recruited,11930,age,SC,Southeast,NONE,NA
mid-year,fish,55-64,2016,participants - recruited,12399,age,SC,Southeast,NONE,NA
mid-year,fish,55-64,2017,participants - recruited,12580,age,SC,Southeast,NONE,NA
mid-year,fish,55-64,2018,participants - recruited,12076,age,SC,Southeast,NONE,NA
mid-year,all_sports,all,2009,participants,206578,all,SC,Southeast,NONE,NA
mid-year,all_sports,all,2010,participants,226503,all,SC,Southeast,NONE,NA
mid-year,all_sports,all,2011,participants,220237,all,SC,Southeast,NONE,NA
mid-year,all_sports,all,2012,participants,233332,all,SC,Southeast,NONE,NA
mid-year,all_sports,all,2013,participants,216591,all,SC,Southeast,NONE,NA
mid-year,all_sports,all,2014,participants,219116,all,SC,Southeast,NONE,NA
mid-year,all_sports,all,2015,participants,245777,all,SC,Southeast,NONE,NA
mid-year,all_sports,all,2016,participants,245749,all,SC,Southeast,NONE,NA
mid-year,all_sports,all,2017,participants,248915,all,SC,Southeast,NONE,NA
mid-year,all_sports,all,2018,participants,244060,all,SC,Southeast,NONE,NA
mid-year,all_sports,resident,2009,participants,160553,residency,SC,Southeast,NONE,NA
mid-year,all_sports,resident,2010,participants,170812,residency,SC,Southeast,NONE,NA
mid-year,all_sports,resident,2011,participants,166465,residency,SC,Southeast,NONE,NA
mid-year,all_sports,resident,2012,participants,175226,residency,SC,Southeast,NONE,NA
mid-year,all_sports,resident,2013,participants,163624,residency,SC,Southeast,NONE,NA
mid-year,all_sports,resident,2014,participants,160741,residency,SC,Southeast,NONE,NA
mid-year,all_sports,resident,2015,participants,183704,residency,SC,Southeast,NONE,NA
mid-year,all_sports,resident,2016,participants,181856,residency,SC,Southeast,NONE,NA
mid-year,all_sports,resident,2017,participants,183351,residency,SC,Southeast,NONE,NA
mid-year,all_sports,resident,2018,participants,179148,residency,SC,Southeast,NONE,NA
mid-year,all_sports,nonresident,2009,participants,46025,residency,SC,Southeast,NONE,NA
mid-year,all_sports,nonresident,2010,participants,55691,residency,SC,Southeast,NONE,NA
mid-year,all_sports,nonresident,2011,participants,53772,residency,SC,Southeast,NONE,NA
mid-year,all_sports,nonresident,2012,participants,58106,residency,SC,Southeast,NONE,NA
mid-year,all_sports,nonresident,2013,participants,52967,residency,SC,Southeast,NONE,NA
mid-year,all_sports,nonresident,2014,participants,58375,residency,SC,Southeast,NONE,NA
mid-year,all_sports,nonresident,2015,participants,62073,residency,SC,Southeast,NONE,NA
mid-year,all_sports,nonresident,2016,participants,63893,residency,SC,Southeast,NONE,NA
mid-year,all_sports,nonresident,2017,participants,65564,residency,SC,Southeast,NONE,NA
mid-year,all_sports,nonresident,2018,participants,64912,residency,SC,Southeast,NONE,NA
mid-year,all_sports,male,2009,participants,159074,gender,SC,Southeast,NONE,NA
mid-year,all_sports,male,2010,participants,174123,gender,SC,Southeast,NONE,NA
mid-year,all_sports,male,2011,participants,169139,gender,SC,Southeast,NONE,NA
mid-year,all_sports,male,2012,participants,176383,gender,SC,Southeast,NONE,NA
mid-year,all_sports,male,2013,participants,164219,gender,SC,Southeast,NONE,NA
mid-year,all_sports,male,2014,participants,164311,gender,SC,Southeast,NONE,NA
mid-year,all_sports,male,2015,participants,186363,gender,SC,Southeast,NONE,NA
mid-year,all_sports,male,2016,participants,183495,gender,SC,Southeast,NONE,NA
mid-year,all_sports,male,2017,participants,186559,gender,SC,Southeast,NONE,NA
mid-year,all_sports,male,2018,participants,184290,gender,SC,Southeast,NONE,NA
mid-year,all_sports,female,2009,participants,47504,gender,SC,Southeast,NONE,NA
mid-year,all_sports,female,2010,participants,52380,gender,SC,Southeast,NONE,NA
mid-year,all_sports,female,2011,participants,51098,gender,SC,Southeast,NONE,NA
mid-year,all_sports,female,2012,participants,56949,gender,SC,Southeast,NONE,NA
mid-year,all_sports,female,2013,participants,52372,gender,SC,Southeast,NONE,NA
mid-year,all_sports,female,2014,participants,54805,gender,SC,Southeast,NONE,NA
mid-year,all_sports,female,2015,participants,59414,gender,SC,Southeast,NONE,NA
mid-year,all_sports,female,2016,participants,62254,gender,SC,Southeast,NONE,NA
mid-year,all_sports,female,2017,participants,62356,gender,SC,Southeast,NONE,NA
mid-year,all_sports,female,2018,participants,59770,gender,SC,Southeast,NONE,NA
