timeframe,group,category,year,metric,value,segment,state,region,aggregation,states_included
mid-year,hunt,25-34,2016,participation rate,0.008505635050970645,age,Southeast,Southeast,mean,"FL,VA"
mid-year,hunt,35-44,2016,participation rate,0.008139186240331327,age,Southeast,Southeast,mean,"FL,VA"
mid-year,hunt,45-54,2016,participation rate,0.008325508180363945,age,Southeast,Southeast,mean,"FL,VA"
mid-year,hunt,55-64,2016,participation rate,0.009083328134080578,age,Southeast,Southeast,mean,"FL,VA"
mid-year,hunt,18-24,2017,participation rate,0.007017618254084532,age,Southeast,Southeast,mean,"FL,VA"
mid-year,hunt,25-34,2017,participation rate,0.007435111970160745,age,Southeast,Southeast,mean,"FL,VA"
mid-year,hunt,35-44,2017,participation rate,0.007564595250559974,age,Southeast,Southeast,mean,"FL,VA"
mid-year,hunt,45-54,2017,participation rate,0.008040516956583723,age,Southeast,Southeast,mean,"FL,VA"
mid-year,hunt,55-64,2017,participation rate,0.008935515913293285,age,Southeast,Southeast,mean,"FL,VA"
mid-year,hunt,18-24,2018,participation rate,0.006943198436502466,age,Southeast,Southeast,mean,"FL,VA"
mid-year,hunt,25-34,2018,participation rate,0.007599630319257091,age,Southeast,Southeast,mean,"FL,VA"
mid-year,hunt,35-44,2018,participation rate,0.007680080549502706,age,Southeast,Southeast,mean,"FL,VA"
mid-year,hunt,45-54,2018,participation rate,0.00822657477441998,age,Southeast,Southeast,mean,"FL,VA"
mid-year,hunt,55-64,2018,participation rate,0.009255069168411742,age,Southeast,Southeast,mean,"FL,VA"
mid-year,hunt,18-24,2019,participation rate,NA,age,Southeast,Southeast,mean,"FL,VA"
mid-year,hunt,25-34,2019,participation rate,NA,age,Southeast,Southeast,mean,"FL,VA"
mid-year,hunt,35-44,2019,participation rate,NA,age,Southeast,Southeast,mean,"FL,VA"
mid-year,hunt,45-54,2019,participation rate,NA,age,Southeast,Southeast,mean,"FL,VA"
mid-year,hunt,55-64,2019,participation rate,NA,age,Southeast,Southeast,mean,"FL,VA"
mid-year,hunt,all,2009,participation rate,0.008372808657456649,all,Southeast,Southeast,mean,"FL,VA"
mid-year,hunt,all,2010,participation rate,0.007700312106938235,all,Southeast,Southeast,mean,"FL,VA"
mid-year,hunt,all,2011,participation rate,0.007984442987784765,all,Southeast,Southeast,mean,"FL,VA"
mid-year,hunt,all,2012,participation rate,0.008161338444415946,all,Southeast,Southeast,mean,"FL,VA"
mid-year,hunt,all,2013,participation rate,0.008273579488547839,all,Southeast,Southeast,mean,"FL,VA"
mid-year,hunt,all,2014,participation rate,0.008384353543602126,all,Southeast,Southeast,mean,"FL,VA"
mid-year,hunt,all,2015,participation rate,0.008292966382334052,all,Southeast,Southeast,mean,"FL,VA"
mid-year,hunt,all,2016,participation rate,0.00851324069048937,all,Southeast,Southeast,mean,"FL,VA"
mid-year,hunt,all,2017,participation rate,0.007831129683983779,all,Southeast,Southeast,mean,"FL,VA"
mid-year,hunt,all,2018,participation rate,0.007984244310503825,all,Southeast,Southeast,mean,"FL,VA"
mid-year,hunt,all,2019,participation rate,NA,all,Southeast,Southeast,mean,"FL,VA"
mid-year,hunt,female,2009,participation rate,0.002336932136059168,gender,Southeast,Southeast,mean,"FL,VA"
mid-year,hunt,male,2009,participation rate,0.014527378938503152,gender,Southeast,Southeast,mean,"FL,VA"
mid-year,hunt,female,2010,participation rate,0.0022309936975294154,gender,Southeast,Southeast,mean,"FL,VA"
mid-year,hunt,male,2010,participation rate,0.013277183075189006,gender,Southeast,Southeast,mean,"FL,VA"
mid-year,hunt,female,2011,participation rate,0.0023655695019118546,gender,Southeast,Southeast,mean,"FL,VA"
mid-year,hunt,male,2011,participation rate,0.013717752349698895,gender,Southeast,Southeast,mean,"FL,VA"
mid-year,hunt,female,2012,participation rate,0.00260415183805038,gender,Southeast,Southeast,mean,"FL,VA"
mid-year,hunt,male,2012,participation rate,0.013834278443978533,gender,Southeast,Southeast,mean,"FL,VA"
mid-year,hunt,female,2013,participation rate,0.002530581461814406,gender,Southeast,Southeast,mean,"FL,VA"
mid-year,hunt,male,2013,participation rate,0.014125414122098157,gender,Southeast,Southeast,mean,"FL,VA"
mid-year,hunt,female,2014,participation rate,0.002780386153588804,gender,Southeast,Southeast,mean,"FL,VA"
mid-year,hunt,male,2014,participation rate,0.01408516287123946,gender,Southeast,Southeast,mean,"FL,VA"
mid-year,hunt,female,2015,participation rate,0.0027158102763412406,gender,Southeast,Southeast,mean,"FL,VA"
mid-year,hunt,male,2015,participation rate,0.013956333886407699,gender,Southeast,Southeast,mean,"FL,VA"
mid-year,hunt,female,2016,participation rate,0.0029517998242148064,gender,Southeast,Southeast,mean,"FL,VA"
mid-year,hunt,male,2016,participation rate,0.014159770240548243,gender,Southeast,Southeast,mean,"FL,VA"
mid-year,hunt,female,2017,participation rate,0.0025529056758362965,gender,Southeast,Southeast,mean,"FL,VA"
mid-year,hunt,male,2017,participation rate,0.013182609606505856,gender,Southeast,Southeast,mean,"FL,VA"
mid-year,hunt,female,2018,participation rate,0.0025243222267451204,gender,Southeast,Southeast,mean,"FL,VA"
mid-year,hunt,male,2018,participation rate,0.013519944077066895,gender,Southeast,Southeast,mean,"FL,VA"
mid-year,hunt,female,2019,participation rate,NA,gender,Southeast,Southeast,mean,"FL,VA"
mid-year,hunt,male,2019,participation rate,NA,gender,Southeast,Southeast,mean,"FL,VA"
Mid-year,hunt,18-24,2009,participation rate,0.00463429265021029,age,Southeast,Southeast,mean,"FL,VA"
Mid-year,hunt,25-34,2009,participation rate,0.006129972386084399,age,Southeast,Southeast,mean,"FL,VA"
Mid-year,hunt,35-44,2009,participation rate,0.007354403352372386,age,Southeast,Southeast,mean,"FL,VA"
Mid-year,hunt,45-54,2009,participation rate,0.00695128295923872,age,Southeast,Southeast,mean,"FL,VA"
Mid-year,hunt,55-64,2009,participation rate,0.0055886084257007265,age,Southeast,Southeast,mean,"FL,VA"
Mid-year,hunt,18-24,2010,participation rate,0.0046752255370463855,age,Southeast,Southeast,mean,"FL,VA"
Mid-year,hunt,25-34,2010,participation rate,0.006278449626764351,age,Southeast,Southeast,mean,"FL,VA"
Mid-year,hunt,35-44,2010,participation rate,0.007020431078080549,age,Southeast,Southeast,mean,"FL,VA"
Mid-year,hunt,45-54,2010,participation rate,0.006914787285602651,age,Southeast,Southeast,mean,"FL,VA"
Mid-year,hunt,55-64,2010,participation rate,0.005600400468306319,age,Southeast,Southeast,mean,"FL,VA"
Mid-year,hunt,18-24,2011,participation rate,0.0046063227180194715,age,Southeast,Southeast,mean,"FL,VA"
Mid-year,hunt,25-34,2011,participation rate,0.006164681250195685,age,Southeast,Southeast,mean,"FL,VA"
Mid-year,hunt,35-44,2011,participation rate,0.00696724285540738,age,Southeast,Southeast,mean,"FL,VA"
Mid-year,hunt,45-54,2011,participation rate,0.006781526422798548,age,Southeast,Southeast,mean,"FL,VA"
Mid-year,hunt,55-64,2011,participation rate,0.005521934873187049,age,Southeast,Southeast,mean,"FL,VA"
Mid-year,hunt,18-24,2012,participation rate,0.004615221822046884,age,Southeast,Southeast,mean,"FL,VA"
Mid-year,hunt,25-34,2012,participation rate,0.006095904823012594,age,Southeast,Southeast,mean,"FL,VA"
Mid-year,hunt,35-44,2012,participation rate,0.006616905894036376,age,Southeast,Southeast,mean,"FL,VA"
Mid-year,hunt,45-54,2012,participation rate,0.006579710388571435,age,Southeast,Southeast,mean,"FL,VA"
Mid-year,hunt,55-64,2012,participation rate,0.005427016769560053,age,Southeast,Southeast,mean,"FL,VA"
Mid-year,hunt,18-24,2013,participation rate,0.005093335648324354,age,Southeast,Southeast,mean,"FL,VA"
Mid-year,hunt,25-34,2013,participation rate,0.006861130127159991,age,Southeast,Southeast,mean,"FL,VA"
Mid-year,hunt,35-44,2013,participation rate,0.006987924592988414,age,Southeast,Southeast,mean,"FL,VA"
Mid-year,hunt,45-54,2013,participation rate,0.006895482276679763,age,Southeast,Southeast,mean,"FL,VA"
Mid-year,hunt,55-64,2013,participation rate,0.005554347922883921,age,Southeast,Southeast,mean,"FL,VA"
Mid-year,hunt,18-24,2014,participation rate,0.005152568283394015,age,Southeast,Southeast,mean,"FL,VA"
Mid-year,hunt,25-34,2014,participation rate,0.006747985336634014,age,Southeast,Southeast,mean,"FL,VA"
Mid-year,hunt,35-44,2014,participation rate,0.006756794827140224,age,Southeast,Southeast,mean,"FL,VA"
Mid-year,hunt,45-54,2014,participation rate,0.006569088461207111,age,Southeast,Southeast,mean,"FL,VA"
Mid-year,hunt,55-64,2014,participation rate,0.00544858785082767,age,Southeast,Southeast,mean,"FL,VA"
Mid-year,hunt,18-24,2015,participation rate,0.0045885456070716,age,Southeast,Southeast,mean,"FL,VA"
Mid-year,hunt,25-34,2015,participation rate,0.006941787981762546,age,Southeast,Southeast,mean,"FL,VA"
Mid-year,hunt,35-44,2015,participation rate,0.007715081548941826,age,Southeast,Southeast,mean,"FL,VA"
Mid-year,hunt,45-54,2015,participation rate,0.01017991095509613,age,Southeast,Southeast,mean,"FL,VA"
Mid-year,hunt,55-64,2015,participation rate,0.015000534111544119,age,Southeast,Southeast,mean,"FL,VA"
Mid-year,hunt,18-24,2016,participation rate,0.004332877762838687,age,Southeast,Southeast,mean,"FL,VA"
Mid-year,hunt,25-34,2016,participation rate,0.006467095661635324,age,Southeast,Southeast,mean,"FL,VA"
Mid-year,hunt,35-44,2016,participation rate,0.006536461751573143,age,Southeast,Southeast,mean,"FL,VA"
Mid-year,hunt,45-54,2016,participation rate,0.007410749253260456,age,Southeast,Southeast,mean,"FL,VA"
Mid-year,hunt,55-64,2016,participation rate,0.008160337318702757,age,Southeast,Southeast,mean,"FL,VA"
Mid-year,hunt,18-24,2017,participation rate,0.004206347820767513,age,Southeast,Southeast,mean,"FL,VA"
Mid-year,hunt,25-34,2017,participation rate,0.006208192209893084,age,Southeast,Southeast,mean,"FL,VA"
Mid-year,hunt,35-44,2017,participation rate,0.006309922574906456,age,Southeast,Southeast,mean,"FL,VA"
Mid-year,hunt,45-54,2017,participation rate,0.007318990323555011,age,Southeast,Southeast,mean,"FL,VA"
Mid-year,hunt,55-64,2017,participation rate,0.008080691717137337,age,Southeast,Southeast,mean,"FL,VA"
Mid-year,hunt,18-24,2018,participation rate,0.004121466468664016,age,Southeast,Southeast,mean,"FL,VA"
Mid-year,hunt,25-34,2018,participation rate,0.006247863279969729,age,Southeast,Southeast,mean,"FL,VA"
Mid-year,hunt,35-44,2018,participation rate,0.0063407506779029205,age,Southeast,Southeast,mean,"FL,VA"
Mid-year,hunt,45-54,2018,participation rate,0.007081242110687126,age,Southeast,Southeast,mean,"FL,VA"
Mid-year,hunt,55-64,2018,participation rate,0.008176813176568641,age,Southeast,Southeast,mean,"FL,VA"
Mid-year,hunt,18-24,2019,participation rate,NA,age,Southeast,Southeast,mean,"FL,VA"
Mid-year,hunt,25-34,2019,participation rate,NA,age,Southeast,Southeast,mean,"FL,VA"
Mid-year,hunt,35-44,2019,participation rate,NA,age,Southeast,Southeast,mean,"FL,VA"
Mid-year,hunt,45-54,2019,participation rate,NA,age,Southeast,Southeast,mean,"FL,VA"
Mid-year,hunt,55-64,2019,participation rate,NA,age,Southeast,Southeast,mean,"FL,VA"
Mid-year,hunt,all,2009,participation rate,0.006262160120943045,all,Southeast,Southeast,mean,"FL,VA"
Mid-year,hunt,all,2010,participation rate,0.006217689248607396,all,Southeast,Southeast,mean,"FL,VA"
Mid-year,hunt,all,2011,participation rate,0.0061192646428119635,all,Southeast,Southeast,mean,"FL,VA"
Mid-year,hunt,all,2012,participation rate,0.005959616177751408,all,Southeast,Southeast,mean,"FL,VA"
Mid-year,hunt,all,2013,participation rate,0.006358886783414312,all,Southeast,Southeast,mean,"FL,VA"
Mid-year,hunt,all,2014,participation rate,0.006196759415775915,all,Southeast,Southeast,mean,"FL,VA"
Mid-year,hunt,all,2015,participation rate,0.009197897843397081,all,Southeast,Southeast,mean,"FL,VA"
Mid-year,hunt,all,2016,participation rate,0.006744477042398464,all,Southeast,Southeast,mean,"FL,VA"
Mid-year,hunt,all,2017,participation rate,0.006594081379500587,all,Southeast,Southeast,mean,"FL,VA"
Mid-year,hunt,all,2018,participation rate,0.006563772804014511,all,Southeast,Southeast,mean,"FL,VA"
Mid-year,hunt,all,2019,participation rate,NA,all,Southeast,Southeast,mean,"FL,VA"
Mid-year,hunt,female,2009,participation rate,8.912651779323584e-4,gender,Southeast,Southeast,mean,"FL,VA"
Mid-year,hunt,male,2009,participation rate,0.011776099463119536,gender,Southeast,Southeast,mean,"FL,VA"
Mid-year,hunt,female,2010,participation rate,8.819604230993524e-4,gender,Southeast,Southeast,mean,"FL,VA"
Mid-year,hunt,male,2010,participation rate,0.011695525885207463,gender,Southeast,Southeast,mean,"FL,VA"
Mid-year,hunt,female,2011,participation rate,9.052361006426278e-4,gender,Southeast,Southeast,mean,"FL,VA"
Mid-year,hunt,male,2011,participation rate,0.011466794995701263,gender,Southeast,Southeast,mean,"FL,VA"
Mid-year,hunt,female,2012,participation rate,9.131264610618054e-4,gender,Southeast,Southeast,mean,"FL,VA"
Mid-year,hunt,male,2012,participation rate,0.01113657622443182,gender,Southeast,Southeast,mean,"FL,VA"
Mid-year,hunt,female,2013,participation rate,0.001075116233615193,gender,Southeast,Southeast,mean,"FL,VA"
Mid-year,hunt,male,2013,participation rate,0.011778426004840576,gender,Southeast,Southeast,mean,"FL,VA"
Mid-year,hunt,female,2014,participation rate,0.0011066924047302192,gender,Southeast,Southeast,mean,"FL,VA"
Mid-year,hunt,male,2014,participation rate,0.011417058489749525,gender,Southeast,Southeast,mean,"FL,VA"
Mid-year,hunt,female,2015,participation rate,0.002464472765520062,gender,Southeast,Southeast,mean,"FL,VA"
Mid-year,hunt,male,2015,participation rate,0.016106346527235704,gender,Southeast,Southeast,mean,"FL,VA"
Mid-year,hunt,female,2016,participation rate,0.0015122283186494183,gender,Southeast,Southeast,mean,"FL,VA"
Mid-year,hunt,male,2016,participation rate,0.012107804717926713,gender,Southeast,Southeast,mean,"FL,VA"
Mid-year,hunt,female,2017,participation rate,0.0015204048338380626,gender,Southeast,Southeast,mean,"FL,VA"
Mid-year,hunt,male,2017,participation rate,0.011791209208035888,gender,Southeast,Southeast,mean,"FL,VA"
Mid-year,hunt,female,2018,participation rate,0.0014963069248482468,gender,Southeast,Southeast,mean,"FL,VA"
Mid-year,hunt,male,2018,participation rate,0.011754538849848258,gender,Southeast,Southeast,mean,"FL,VA"
Mid-year,hunt,female,2019,participation rate,NA,gender,Southeast,Southeast,mean,"FL,VA"
Mid-year,hunt,male,2019,participation rate,NA,gender,Southeast,Southeast,mean,"FL,VA"
mid-year,fish,18-24,2009,participation rate,0.05160695278240265,age,Southeast,Southeast,mean,"FL,VA"
mid-year,fish,25-34,2009,participation rate,0.061577811364876243,age,Southeast,Southeast,mean,"FL,VA"
mid-year,fish,35-44,2009,participation rate,0.06439526903328079,age,Southeast,Southeast,mean,"FL,VA"
mid-year,fish,45-54,2009,participation rate,0.06431797418466449,age,Southeast,Southeast,mean,"FL,VA"
mid-year,fish,55-64,2009,participation rate,0.05607894615733309,age,Southeast,Southeast,mean,"FL,VA"
mid-year,fish,18-24,2010,participation rate,0.050478003910692806,age,Southeast,Southeast,mean,"FL,VA"
mid-year,fish,25-34,2010,participation rate,0.059144070039614235,age,Southeast,Southeast,mean,"FL,VA"
mid-year,fish,35-44,2010,participation rate,0.058921714935741,age,Southeast,Southeast,mean,"FL,VA"
mid-year,fish,45-54,2010,participation rate,0.06012118677836354,age,Southeast,Southeast,mean,"FL,VA"
mid-year,fish,55-64,2010,participation rate,0.05474168813205122,age,Southeast,Southeast,mean,"FL,VA"
mid-year,fish,18-24,2011,participation rate,0.04960679405683035,age,Southeast,Southeast,mean,"FL,VA"
mid-year,fish,25-34,2011,participation rate,0.05611662370437572,age,Southeast,Southeast,mean,"FL,VA"
mid-year,fish,35-44,2011,participation rate,0.056731109044021774,age,Southeast,Southeast,mean,"FL,VA"
mid-year,fish,45-54,2011,participation rate,0.05752172235704879,age,Southeast,Southeast,mean,"FL,VA"
mid-year,fish,55-64,2011,participation rate,0.05364544084117612,age,Southeast,Southeast,mean,"FL,VA"
mid-year,fish,18-24,2012,participation rate,0.05232973854170922,age,Southeast,Southeast,mean,"FL,VA"
mid-year,fish,25-34,2012,participation rate,0.057171193678409046,age,Southeast,Southeast,mean,"FL,VA"
mid-year,fish,35-44,2012,participation rate,0.05749687651065399,age,Southeast,Southeast,mean,"FL,VA"
mid-year,fish,45-54,2012,participation rate,0.05783047088114737,age,Southeast,Southeast,mean,"FL,VA"
mid-year,fish,55-64,2012,participation rate,0.054122445574229204,age,Southeast,Southeast,mean,"FL,VA"
mid-year,fish,18-24,2013,participation rate,0.05193939944828912,age,Southeast,Southeast,mean,"FL,VA"
mid-year,fish,25-34,2013,participation rate,0.05396488509932487,age,Southeast,Southeast,mean,"FL,VA"
mid-year,fish,35-44,2013,participation rate,0.054002290050884146,age,Southeast,Southeast,mean,"FL,VA"
mid-year,fish,45-54,2013,participation rate,0.053791654913989455,age,Southeast,Southeast,mean,"FL,VA"
mid-year,fish,55-64,2013,participation rate,0.05099315486250421,age,Southeast,Southeast,mean,"FL,VA"
mid-year,fish,18-24,2014,participation rate,0.05402375357011913,age,Southeast,Southeast,mean,"FL,VA"
mid-year,fish,25-34,2014,participation rate,0.05545446702478801,age,Southeast,Southeast,mean,"FL,VA"
mid-year,fish,35-44,2014,participation rate,0.05524971578246069,age,Southeast,Southeast,mean,"FL,VA"
mid-year,fish,45-54,2014,participation rate,0.05445501132500492,age,Southeast,Southeast,mean,"FL,VA"
mid-year,fish,55-64,2014,participation rate,0.0515115310477051,age,Southeast,Southeast,mean,"FL,VA"
mid-year,fish,18-24,2015,participation rate,0.051868193262366045,age,Southeast,Southeast,mean,"FL,VA"
mid-year,fish,25-34,2015,participation rate,0.053337717368918194,age,Southeast,Southeast,mean,"FL,VA"
mid-year,fish,35-44,2015,participation rate,0.05207353478571128,age,Southeast,Southeast,mean,"FL,VA"
mid-year,fish,45-54,2015,participation rate,0.0521960137512287,age,Southeast,Southeast,mean,"FL,VA"
mid-year,fish,55-64,2015,participation rate,0.051198860080193094,age,Southeast,Southeast,mean,"FL,VA"
mid-year,fish,18-24,2016,participation rate,0.051468665138428925,age,Southeast,Southeast,mean,"FL,VA"
mid-year,fish,25-34,2016,participation rate,0.05316214458208547,age,Southeast,Southeast,mean,"FL,VA"
mid-year,fish,35-44,2016,participation rate,0.05126424043078751,age,Southeast,Southeast,mean,"FL,VA"
mid-year,fish,45-54,2016,participation rate,0.05112678461829033,age,Southeast,Southeast,mean,"FL,VA"
mid-year,fish,55-64,2016,participation rate,0.05144251487155207,age,Southeast,Southeast,mean,"FL,VA"
mid-year,fish,18-24,2017,participation rate,0.04567304908754655,age,Southeast,Southeast,mean,"FL,VA"
mid-year,fish,25-34,2017,participation rate,0.04831632890714426,age,Southeast,Southeast,mean,"FL,VA"
mid-year,fish,35-44,2017,participation rate,0.04863507612313568,age,Southeast,Southeast,mean,"FL,VA"
mid-year,fish,45-54,2017,participation rate,0.049069003124508674,age,Southeast,Southeast,mean,"FL,VA"
mid-year,fish,55-64,2017,participation rate,0.04995270759443709,age,Southeast,Southeast,mean,"FL,VA"
mid-year,fish,18-24,2018,participation rate,0.04081842673855388,age,Southeast,Southeast,mean,"FL,VA"
mid-year,fish,25-34,2018,participation rate,0.04402666794490587,age,Southeast,Southeast,mean,"FL,VA"
mid-year,fish,35-44,2018,participation rate,0.04510077152915756,age,Southeast,Southeast,mean,"FL,VA"
mid-year,fish,45-54,2018,participation rate,0.04523442338254247,age,Southeast,Southeast,mean,"FL,VA"
mid-year,fish,55-64,2018,participation rate,0.04926479053047634,age,Southeast,Southeast,mean,"FL,VA"
mid-year,fish,18-24,2019,participation rate,NA,age,Southeast,Southeast,mean,"FL,VA"
mid-year,fish,25-34,2019,participation rate,NA,age,Southeast,Southeast,mean,"FL,VA"
mid-year,fish,35-44,2019,participation rate,NA,age,Southeast,Southeast,mean,"FL,VA"
mid-year,fish,45-54,2019,participation rate,NA,age,Southeast,Southeast,mean,"FL,VA"
mid-year,fish,55-64,2019,participation rate,NA,age,Southeast,Southeast,mean,"FL,VA"
mid-year,fish,all,2009,participation rate,0.06031671726513736,all,Southeast,Southeast,mean,"FL,VA"
mid-year,fish,all,2010,participation rate,0.057185308361194065,all,Southeast,Southeast,mean,"FL,VA"
mid-year,fish,all,2011,participation rate,0.05511212621133415,all,Southeast,Southeast,mean,"FL,VA"
mid-year,fish,all,2012,participation rate,0.05607352963610744,all,Southeast,Southeast,mean,"FL,VA"
mid-year,fish,all,2013,participation rate,0.05305659368509165,all,Southeast,Southeast,mean,"FL,VA"
mid-year,fish,all,2014,participation rate,0.0542075658348025,all,Southeast,Southeast,mean,"FL,VA"
mid-year,fish,all,2015,participation rate,0.05217531267429,all,Southeast,Southeast,mean,"FL,VA"
mid-year,fish,all,2016,participation rate,0.05171384518681428,all,Southeast,Southeast,mean,"FL,VA"
mid-year,fish,all,2017,participation rate,0.04846775485153307,all,Southeast,Southeast,mean,"FL,VA"
mid-year,fish,all,2018,participation rate,0.045067342520690314,all,Southeast,Southeast,mean,"FL,VA"
mid-year,fish,all,2019,participation rate,NA,all,Southeast,Southeast,mean,"FL,VA"
mid-year,fish,female,2009,participation rate,0.02311936350110577,gender,Southeast,Southeast,mean,"FL,VA"
mid-year,fish,male,2009,participation rate,0.09824554619298252,gender,Southeast,Southeast,mean,"FL,VA"
mid-year,fish,female,2010,participation rate,0.02253357062338725,gender,Southeast,Southeast,mean,"FL,VA"
mid-year,fish,male,2010,participation rate,0.09251846246262126,gender,Southeast,Southeast,mean,"FL,VA"
mid-year,fish,female,2011,participation rate,0.021837014647941064,gender,Southeast,Southeast,mean,"FL,VA"
mid-year,fish,male,2011,participation rate,0.08906492994055015,gender,Southeast,Southeast,mean,"FL,VA"
mid-year,fish,female,2012,participation rate,0.022749639842266738,gender,Southeast,Southeast,mean,"FL,VA"
mid-year,fish,male,2012,participation rate,0.0900915392411746,gender,Southeast,Southeast,mean,"FL,VA"
mid-year,fish,female,2013,participation rate,0.021383674083421407,gender,Southeast,Southeast,mean,"FL,VA"
mid-year,fish,male,2013,participation rate,0.08532975258362101,gender,Southeast,Southeast,mean,"FL,VA"
mid-year,fish,female,2014,participation rate,0.023020573077051135,gender,Southeast,Southeast,mean,"FL,VA"
mid-year,fish,male,2014,participation rate,0.08593349977424398,gender,Southeast,Southeast,mean,"FL,VA"
mid-year,fish,female,2015,participation rate,0.021837603744131778,gender,Southeast,Southeast,mean,"FL,VA"
mid-year,fish,male,2015,participation rate,0.08298198038052193,gender,Southeast,Southeast,mean,"FL,VA"
mid-year,fish,female,2016,participation rate,0.022066526127291156,gender,Southeast,Southeast,mean,"FL,VA"
mid-year,fish,male,2016,participation rate,0.08181476097012998,gender,Southeast,Southeast,mean,"FL,VA"
mid-year,fish,female,2017,participation rate,0.020268031106769807,gender,Southeast,Southeast,mean,"FL,VA"
mid-year,fish,male,2017,participation rate,0.07705885958824453,gender,Southeast,Southeast,mean,"FL,VA"
mid-year,fish,female,2018,participation rate,0.0185745013783182,gender,Southeast,Southeast,mean,"FL,VA"
mid-year,fish,male,2018,participation rate,0.07192787501137762,gender,Southeast,Southeast,mean,"FL,VA"
mid-year,fish,female,2019,participation rate,NA,gender,Southeast,Southeast,mean,"FL,VA"
mid-year,fish,male,2019,participation rate,NA,gender,Southeast,Southeast,mean,"FL,VA"
Mid-year,fish,18-24,2009,participation rate,0.0302607630354244,age,Southeast,Southeast,mean,"FL,VA"
Mid-year,fish,25-34,2009,participation rate,0.041277499995773875,age,Southeast,Southeast,mean,"FL,VA"
Mid-year,fish,35-44,2009,participation rate,0.04566256049558886,age,Southeast,Southeast,mean,"FL,VA"
Mid-year,fish,45-54,2009,participation rate,0.05047088092392326,age,Southeast,Southeast,mean,"FL,VA"
Mid-year,fish,55-64,2009,participation rate,0.050841864721220355,age,Southeast,Southeast,mean,"FL,VA"
Mid-year,fish,18-24,2010,participation rate,0.037273187828313216,age,Southeast,Southeast,mean,"FL,VA"
Mid-year,fish,25-34,2010,participation rate,0.05051167470140203,age,Southeast,Southeast,mean,"FL,VA"
Mid-year,fish,35-44,2010,participation rate,0.0538044918131777,age,Southeast,Southeast,mean,"FL,VA"
Mid-year,fish,45-54,2010,participation rate,0.06103545620510083,age,Southeast,Southeast,mean,"FL,VA"
Mid-year,fish,55-64,2010,participation rate,0.060972675149755136,age,Southeast,Southeast,mean,"FL,VA"
Mid-year,fish,18-24,2011,participation rate,0.04494078765511348,age,Southeast,Southeast,mean,"FL,VA"
Mid-year,fish,25-34,2011,participation rate,0.05849263843561885,age,Southeast,Southeast,mean,"FL,VA"
Mid-year,fish,35-44,2011,participation rate,0.0611845704996019,age,Southeast,Southeast,mean,"FL,VA"
Mid-year,fish,45-54,2011,participation rate,0.06702309923517916,age,Southeast,Southeast,mean,"FL,VA"
Mid-year,fish,55-64,2011,participation rate,0.06631936625910011,age,Southeast,Southeast,mean,"FL,VA"
Mid-year,fish,18-24,2012,participation rate,0.04555095030237115,age,Southeast,Southeast,mean,"FL,VA"
Mid-year,fish,25-34,2012,participation rate,0.058785432912582085,age,Southeast,Southeast,mean,"FL,VA"
Mid-year,fish,35-44,2012,participation rate,0.06146375859425219,age,Southeast,Southeast,mean,"FL,VA"
Mid-year,fish,45-54,2012,participation rate,0.06616568533277763,age,Southeast,Southeast,mean,"FL,VA"
Mid-year,fish,55-64,2012,participation rate,0.0664520164176437,age,Southeast,Southeast,mean,"FL,VA"
Mid-year,fish,18-24,2013,participation rate,0.04991807866972657,age,Southeast,Southeast,mean,"FL,VA"
Mid-year,fish,25-34,2013,participation rate,0.06241952749405461,age,Southeast,Southeast,mean,"FL,VA"
Mid-year,fish,35-44,2013,participation rate,0.06402072759344665,age,Southeast,Southeast,mean,"FL,VA"
Mid-year,fish,45-54,2013,participation rate,0.0685483135048959,age,Southeast,Southeast,mean,"FL,VA"
Mid-year,fish,55-64,2013,participation rate,0.06826573911119001,age,Southeast,Southeast,mean,"FL,VA"
Mid-year,fish,18-24,2014,participation rate,0.05067265596894956,age,Southeast,Southeast,mean,"FL,VA"
Mid-year,fish,25-34,2014,participation rate,0.0636747030906185,age,Southeast,Southeast,mean,"FL,VA"
Mid-year,fish,35-44,2014,participation rate,0.06493125299047828,age,Southeast,Southeast,mean,"FL,VA"
Mid-year,fish,45-54,2014,participation rate,0.06879882664799868,age,Southeast,Southeast,mean,"FL,VA"
Mid-year,fish,55-64,2014,participation rate,0.06869061122212179,age,Southeast,Southeast,mean,"FL,VA"
Mid-year,fish,18-24,2015,participation rate,0.05122132199218405,age,Southeast,Southeast,mean,"FL,VA"
Mid-year,fish,25-34,2015,participation rate,0.06621550430617798,age,Southeast,Southeast,mean,"FL,VA"
Mid-year,fish,35-44,2015,participation rate,0.06862242856240483,age,Southeast,Southeast,mean,"FL,VA"
Mid-year,fish,45-54,2015,participation rate,0.07598791866851677,age,Southeast,Southeast,mean,"FL,VA"
Mid-year,fish,55-64,2015,participation rate,0.0815822008298093,age,Southeast,Southeast,mean,"FL,VA"
Mid-year,fish,18-24,2016,participation rate,0.05070151616643412,age,Southeast,Southeast,mean,"FL,VA"
Mid-year,fish,25-34,2016,participation rate,0.06474551405176003,age,Southeast,Southeast,mean,"FL,VA"
Mid-year,fish,35-44,2016,participation rate,0.06636545035284254,age,Southeast,Southeast,mean,"FL,VA"
Mid-year,fish,45-54,2016,participation rate,0.07149007411530466,age,Southeast,Southeast,mean,"FL,VA"
Mid-year,fish,55-64,2016,participation rate,0.07312459304697169,age,Southeast,Southeast,mean,"FL,VA"
