timeframe,group,segment,category,year,metric,value,state
full-year,hunt,age,18-24,2014,churn,0.22209722780233027,IA
full-year,hunt,age,18-24,2015,churn,0.22392018686408804,IA
full-year,hunt,age,18-24,2016,churn,0.2296843787455054,IA
full-year,hunt,age,18-24,2017,churn,0.2390452876376989,IA
full-year,hunt,age,18-24,2018,churn,0.23740551496980702,IA
full-year,hunt,age,25-34,2010,churn,0.21434008220429288,IA
full-year,hunt,age,25-34,2011,churn,0.1989485919585777,IA
full-year,hunt,age,25-34,2012,churn,0.18293206070030565,IA
full-year,hunt,age,25-34,2013,churn,0.19308729072338632,IA
full-year,hunt,age,25-34,2014,churn,0.18883124331934198,IA
full-year,hunt,age,25-34,2015,churn,0.18862588223303692,IA
full-year,hunt,age,25-34,2016,churn,0.19525445999898924,IA
full-year,hunt,age,25-34,2017,churn,0.20266268445164393,IA
full-year,hunt,age,25-34,2018,churn,0.19849855329353805,IA
full-year,hunt,age,35-44,2010,churn,0.2052443776703132,IA
full-year,hunt,age,35-44,2011,churn,0.1980212936922459,IA
full-year,hunt,age,35-44,2012,churn,0.18278124752944896,IA
full-year,hunt,age,35-44,2013,churn,0.19287943712638206,IA
full-year,hunt,age,35-44,2014,churn,0.1818428773226122,IA
full-year,hunt,age,35-44,2015,churn,0.18087079877782627,IA
full-year,hunt,age,35-44,2016,churn,0.1806682249415647,IA
full-year,hunt,age,35-44,2017,churn,0.18226083107397775,IA
full-year,hunt,age,35-44,2018,churn,0.18549457844655898,IA
full-year,hunt,age,45-54,2010,churn,0.1928209563820586,IA
full-year,hunt,age,45-54,2011,churn,0.1856737710553455,IA
full-year,hunt,age,45-54,2012,churn,0.1751897722732721,IA
full-year,hunt,age,45-54,2013,churn,0.19133370849746761,IA
full-year,hunt,age,45-54,2014,churn,0.17275419545903256,IA
full-year,hunt,age,45-54,2015,churn,0.17220110449688014,IA
full-year,hunt,age,45-54,2016,churn,0.17791292128025588,IA
full-year,hunt,age,45-54,2017,churn,0.17766459253311923,IA
full-year,hunt,age,45-54,2018,churn,0.18084689532666337,IA
full-year,hunt,age,55-64,2010,churn,0.18964763213794827,IA
full-year,hunt,age,55-64,2011,churn,0.18232484076433123,IA
full-year,hunt,age,55-64,2012,churn,0.1690421548496195,IA
full-year,hunt,age,55-64,2013,churn,0.18344374743507066,IA
full-year,hunt,age,55-64,2014,churn,0.16349521363530237,IA
full-year,hunt,age,55-64,2015,churn,0.16064869751935357,IA
full-year,hunt,age,55-64,2016,churn,0.16653548649748948,IA
full-year,hunt,age,55-64,2017,churn,0.17530349216535643,IA
full-year,hunt,age,55-64,2018,churn,0.16963089944822413,IA
full-year,fish,all,all,2009,participants,308910,IA
full-year,fish,all,all,2010,participants,286396,IA
full-year,fish,all,all,2011,participants,284724,IA
full-year,fish,all,all,2012,participants,304376,IA
full-year,fish,all,all,2013,participants,286524,IA
full-year,fish,all,all,2014,participants,289354,IA
full-year,fish,all,all,2015,participants,299677,IA
full-year,fish,all,all,2016,participants,304852,IA
full-year,fish,all,all,2017,participants,298236,IA
full-year,fish,all,all,2018,participants,268209,IA
full-year,fish,residency,resident,2009,participants,308909,IA
full-year,fish,residency,resident,2010,participants,286395,IA
full-year,fish,residency,resident,2011,participants,284723,IA
full-year,fish,residency,resident,2012,participants,304375,IA
full-year,fish,residency,resident,2013,participants,286519,IA
full-year,fish,residency,resident,2014,participants,289341,IA
full-year,fish,residency,resident,2015,participants,299662,IA
full-year,fish,residency,resident,2016,participants,304839,IA
full-year,fish,residency,resident,2017,participants,298225,IA
full-year,fish,residency,resident,2018,participants,268199,IA
full-year,fish,residency,nonresident,2009,participants,1,IA
full-year,fish,residency,nonresident,2010,participants,1,IA
full-year,fish,residency,nonresident,2011,participants,1,IA
full-year,fish,residency,nonresident,2012,participants,1,IA
full-year,fish,residency,nonresident,2013,participants,5,IA
full-year,fish,residency,nonresident,2014,participants,13,IA
full-year,fish,residency,nonresident,2015,participants,15,IA
full-year,fish,residency,nonresident,2016,participants,13,IA
full-year,fish,residency,nonresident,2017,participants,11,IA
full-year,fish,residency,nonresident,2018,participants,10,IA
full-year,fish,gender,male,2009,participants,234836,IA
full-year,fish,gender,male,2010,participants,219613,IA
full-year,fish,gender,male,2011,participants,218180,IA
full-year,fish,gender,male,2012,participants,229636,IA
full-year,fish,gender,male,2013,participants,219010,IA
full-year,fish,gender,male,2014,participants,218808,IA
full-year,fish,gender,male,2015,participants,225368,IA
full-year,fish,gender,male,2016,participants,227043,IA
full-year,fish,gender,male,2017,participants,221374,IA
full-year,fish,gender,male,2018,participants,202860,IA
full-year,fish,gender,female,2009,participants,74074,IA
full-year,fish,gender,female,2010,participants,66783,IA
full-year,fish,gender,female,2011,participants,66544,IA
full-year,fish,gender,female,2012,participants,74740,IA
full-year,fish,gender,female,2013,participants,67514,IA
full-year,fish,gender,female,2014,participants,70546,IA
full-year,fish,gender,female,2015,participants,74309,IA
full-year,fish,gender,female,2016,participants,77809,IA
full-year,fish,gender,female,2017,participants,76862,IA
full-year,fish,gender,female,2018,participants,65349,IA
full-year,fish,age,18-24,2009,participants,47139,IA
full-year,fish,age,18-24,2010,participants,43285,IA
full-year,fish,age,18-24,2011,participants,43776,IA
full-year,fish,age,18-24,2012,participants,49318,IA
full-year,fish,age,18-24,2013,participants,46872,IA
full-year,fish,age,18-24,2014,participants,47199,IA
full-year,fish,age,18-24,2015,participants,47965,IA
full-year,fish,age,18-24,2016,participants,47638,IA
full-year,fish,age,18-24,2017,participants,45539,IA
full-year,fish,age,18-24,2018,participants,39301,IA
full-year,fish,age,25-34,2009,participants,68896,IA
full-year,fish,age,25-34,2010,participants,64032,IA
full-year,fish,age,25-34,2011,participants,63967,IA
full-year,fish,age,25-34,2012,participants,68925,IA
full-year,fish,age,25-34,2013,participants,64853,IA
full-year,fish,age,25-34,2014,participants,66005,IA
full-year,fish,age,25-34,2015,participants,68673,IA
full-year,fish,age,25-34,2016,participants,69835,IA
full-year,fish,age,25-34,2017,participants,67104,IA
full-year,fish,age,25-34,2018,participants,59357,IA
full-year,fish,age,35-44,2009,participants,68383,IA
full-year,fish,age,35-44,2010,participants,61202,IA
full-year,fish,age,35-44,2011,participants,60365,IA
full-year,fish,age,35-44,2012,participants,63666,IA
full-year,fish,age,35-44,2013,participants,59889,IA
full-year,fish,age,35-44,2014,participants,60569,IA
full-year,fish,age,35-44,2015,participants,63107,IA
full-year,fish,age,35-44,2016,participants,65070,IA
full-year,fish,age,35-44,2017,participants,65417,IA
full-year,fish,age,35-44,2018,participants,60100,IA
full-year,fish,age,45-54,2009,participants,72307,IA
full-year,fish,age,45-54,2010,participants,66398,IA
full-year,fish,age,45-54,2011,participants,64717,IA
full-year,fish,age,45-54,2012,participants,66981,IA
full-year,fish,age,45-54,2013,participants,61460,IA
full-year,fish,age,45-54,2014,participants,60375,IA
full-year,fish,age,45-54,2015,participants,61256,IA
full-year,fish,age,45-54,2016,participants,61571,IA
full-year,fish,age,45-54,2017,participants,59438,IA
full-year,fish,age,45-54,2018,participants,52937,IA
full-year,fish,age,55-64,2009,participants,52184,IA
full-year,fish,age,55-64,2010,participants,51479,IA
full-year,fish,age,55-64,2011,participants,51899,IA
full-year,fish,age,55-64,2012,participants,55486,IA
full-year,fish,age,55-64,2013,participants,53450,IA
full-year,fish,age,55-64,2014,participants,55205,IA
full-year,fish,age,55-64,2015,participants,58676,IA
full-year,fish,age,55-64,2016,participants,60737,IA
full-year,fish,age,55-64,2017,participants,60736,IA
full-year,fish,age,55-64,2018,participants,56515,IA
full-year,fish,all,all,2014,recruits,45413,IA
full-year,fish,all,all,2015,recruits,48194,IA
full-year,fish,all,all,2016,recruits,49997,IA
full-year,fish,all,all,2017,recruits,46187,IA
full-year,fish,all,all,2018,recruits,36067,IA
full-year,fish,residency,resident,2014,recruits,45406,IA
full-year,fish,residency,resident,2015,recruits,48193,IA
full-year,fish,residency,resident,2016,recruits,49995,IA
full-year,fish,residency,resident,2017,recruits,46184,IA
full-year,fish,residency,resident,2018,recruits,36066,IA
full-year,fish,residency,nonresident,2014,recruits,7,IA
full-year,fish,residency,nonresident,2015,recruits,1,IA
full-year,fish,residency,nonresident,2016,recruits,2,IA
full-year,fish,residency,nonresident,2017,recruits,3,IA
full-year,fish,residency,nonresident,2018,recruits,1,IA
full-year,fish,gender,male,2014,recruits,27126,IA
full-year,fish,gender,male,2015,recruits,28755,IA
full-year,fish,gender,male,2016,recruits,29505,IA
full-year,fish,gender,male,2017,recruits,27138,IA
full-year,fish,gender,male,2018,recruits,21862,IA
full-year,fish,gender,female,2014,recruits,18287,IA
full-year,fish,gender,female,2015,recruits,19439,IA
full-year,fish,gender,female,2016,recruits,20492,IA
full-year,fish,gender,female,2017,recruits,19049,IA
full-year,fish,gender,female,2018,recruits,14205,IA
full-year,fish,age,18-24,2014,recruits,12780,IA
full-year,fish,age,18-24,2015,recruits,12722,IA
full-year,fish,age,18-24,2016,recruits,12210,IA
full-year,fish,age,18-24,2017,recruits,11042,IA
full-year,fish,age,18-24,2018,recruits,8544,IA
full-year,fish,age,25-34,2014,recruits,11827,IA
full-year,fish,age,25-34,2015,recruits,12692,IA
full-year,fish,age,25-34,2016,recruits,12737,IA
full-year,fish,age,25-34,2017,recruits,11428,IA
full-year,fish,age,25-34,2018,recruits,8955,IA
full-year,fish,age,35-44,2014,recruits,8423,IA
full-year,fish,age,35-44,2015,recruits,9187,IA
full-year,fish,age,35-44,2016,recruits,9985,IA
full-year,fish,age,35-44,2017,recruits,9525,IA
full-year,fish,age,35-44,2018,recruits,7622,IA
full-year,fish,age,45-54,2014,recruits,6847,IA
full-year,fish,age,45-54,2015,recruits,7277,IA
full-year,fish,age,45-54,2016,recruits,8126,IA
full-year,fish,age,45-54,2017,recruits,7451,IA
full-year,fish,age,45-54,2018,recruits,5627,IA
full-year,fish,age,55-64,2014,recruits,5535,IA
full-year,fish,age,55-64,2015,recruits,6316,IA
full-year,fish,age,55-64,2016,recruits,6938,IA
full-year,fish,age,55-64,2017,recruits,6740,IA
full-year,fish,age,55-64,2018,recruits,5317,IA
full-year,fish,all,all,2010,churn,0.37241915120908975,IA
full-year,fish,all,all,2011,churn,0.35463134959985493,IA
full-year,fish,all,all,2012,churn,0.33020749919220016,IA
full-year,fish,all,all,2013,churn,0.3724373800825294,IA
full-year,fish,all,all,2014,churn,0.34106392483701203,IA
full-year,fish,all,all,2015,churn,0.3243812077939133,IA
full-year,fish,all,all,2016,churn,0.3311665559919513,IA
full-year,fish,all,all,2017,churn,0.3411688294647894,IA
full-year,fish,all,all,2018,churn,0.36600209230274006,IA
full-year,fish,residency,resident,2010,churn,0.37242035680410723,IA
full-year,fish,residency,resident,2011,churn,0.35463258785942503,IA
full-year,fish,residency,resident,2012,churn,0.3302086589422,IA
full-year,fish,residency,resident,2013,churn,0.37243860369609866,IA
full-year,fish,residency,resident,2014,churn,0.34106987669229627,IA
full-year,fish,residency,resident,2015,churn,0.3243957821394133,IA
full-year,fish,residency,resident,2016,churn,0.3311697846240098,IA
full-year,fish,residency,resident,2017,churn,0.3411669766663714,IA
full-year,fish,residency,resident,2018,churn,0.3660088859082908,IA
full-year,fish,residency,nonresident,2010,churn,0,IA
full-year,fish,residency,nonresident,2011,churn,0,IA
full-year,fish,residency,nonresident,2012,churn,0,IA
full-year,fish,residency,nonresident,2013,churn,0,IA
full-year,fish,residency,nonresident,2014,churn,0,IA
full-year,fish,residency,nonresident,2015,churn,0,IA
full-year,fish,residency,nonresident,2016,churn,0.26666666666666666,IA
full-year,fish,residency,nonresident,2017,churn,0.38461538461538464,IA
full-year,fish,residency,nonresident,2018,churn,0.18181818181818182,IA
full-year,fish,gender,male,2010,churn,0.33543268862260145,IA
full-year,fish,gender,male,2011,churn,0.31793034046564145,IA
full-year,fish,gender,male,2012,churn,0.2971459214681523,IA
full-year,fish,gender,male,2013,churn,0.3307161364774533,IA
full-year,fish,gender,male,2014,churn,0.30578652018866803,IA
full-year,fish,gender,male,2015,churn,0.2875319345359152,IA
full-year,fish,gender,male,2016,churn,0.2957207766852436,IA
full-year,fish,gender,male,2017,churn,0.3042066921243994,IA
full-year,fish,gender,male,2018,churn,0.32384256435970055,IA
full-year,fish,gender,female,2010,churn,0.4896724896724896,IA
full-year,fish,gender,female,2011,churn,0.4753077176484682,IA
full-year,fish,gender,female,2012,churn,0.4386120461649435,IA
full-year,fish,gender,female,2013,churn,0.5006288466684506,IA
full-year,fish,gender,female,2014,churn,0.45550552478004563,IA
full-year,fish,gender,female,2015,churn,0.438678309188331,IA
full-year,fish,gender,female,2016,churn,0.4386682636019863,IA
full-year,fish,gender,female,2017,churn,0.4490226066393348,IA
full-year,fish,gender,female,2018,churn,0.4874190106944914,IA
full-year,fish,age,18-24,2010,churn,0.4644137550648083,IA
full-year,fish,age,18-24,2011,churn,0.449532170497863,IA
full-year,fish,age,18-24,2012,churn,0.41477065058479534,IA
full-year,fish,age,18-24,2013,churn,0.4591427065168904,IA
full-year,fish,age,18-24,2014,churn,0.4368279569892473,IA
full-year,fish,age,18-24,2015,churn,0.42416152884595015,IA
full-year,fish,age,18-24,2016,churn,0.4294172834358386,IA
full-year,fish,age,18-24,2017,churn,0.4392501784289853,IA
full-year,fish,age,18-24,2018,churn,0.4673137310876392,IA
full-year,fish,age,25-34,2010,churn,0.4062935438922433,IA
full-year,fish,age,25-34,2011,churn,0.3886806596701649,IA
full-year,fish,age,25-34,2012,churn,0.3651414010349086,IA
full-year,fish,age,25-34,2013,churn,0.4049183895538629,IA
full-year,fish,age,25-34,2014,churn,0.371918030006322,IA
full-year,fish,age,25-34,2015,churn,0.35698810696159383,IA
full-year,fish,age,25-34,2016,churn,0.3623986137200938,IA
full-year,fish,age,25-34,2017,churn,0.3750698074031646,IA
full-year,fish,age,25-34,2018,churn,0.399052217453505,IA
full-year,fish,age,35-44,2010,churn,0.3701650995130369,IA
full-year,fish,age,35-44,2011,churn,0.3472598934675338,IA
full-year,fish,age,35-44,2012,churn,0.3297274910958337,IA
full-year,fish,age,35-44,2013,churn,0.36553262337825526,IA
full-year,fish,age,35-44,2014,churn,0.33623870827697905,IA
full-year,fish,age,35-44,2015,churn,0.31785236672225065,IA
full-year,fish,age,35-44,2016,churn,0.32397356870077804,IA
full-year,fish,age,35-44,2017,churn,0.3310895958198863,IA
full-year,fish,age,35-44,2018,churn,0.3607930660225935,IA
full-year,fish,age,45-54,2010,churn,0.3342276681372482,IA
full-year,fish,age,45-54,2011,churn,0.320491581071719,IA
full-year,fish,age,45-54,2012,churn,0.29544014710199795,IA
full-year,fish,age,45-54,2013,churn,0.3403353189710515,IA
full-year,fish,age,45-54,2014,churn,0.3038561666124308,IA
full-year,fish,age,45-54,2015,churn,0.2862443064182195,IA
full-year,fish,age,45-54,2016,churn,0.2954975839101476,IA
full-year,fish,age,45-54,2017,churn,0.3077097984440727,IA
full-year,fish,age,45-54,2018,churn,0.333086577610283,IA
full-year,fish,age,55-64,2010,churn,0.30045607849149164,IA
full-year,fish,age,55-64,2011,churn,0.2852813768721226,IA
full-year,fish,age,55-64,2012,churn,0.2597352550145475,IA
full-year,fish,age,55-64,2013,churn,0.3016977255523916,IA
full-year,fish,age,55-64,2014,churn,0.26783910196445276,IA
full-year,fish,age,55-64,2015,churn,0.24894484195272168,IA
full-year,fish,age,55-64,2016,churn,0.25927125230077036,IA
full-year,fish,age,55-64,2017,churn,0.269983700215684,IA
full-year,fish,age,55-64,2018,churn,0.2913428609062171,IA
full-year,all_sports,all,all,2009,participants,397376,IA
full-year,all_sports,all,all,2010,participants,374420,IA
full-year,all_sports,all,all,2011,participants,369896,IA
full-year,all_sports,all,all,2012,participants,388466,IA
full-year,all_sports,all,all,2013,participants,367101,IA
full-year,all_sports,all,all,2014,participants,371186,IA
full-year,all_sports,all,all,2015,participants,378940,IA
full-year,all_sports,all,all,2016,participants,381971,IA
full-year,all_sports,all,all,2017,participants,374545,IA
full-year,all_sports,all,all,2018,participants,346010,IA
full-year,all_sports,residency,resident,2009,participants,382914,IA
full-year,all_sports,residency,resident,2010,participants,360803,IA
full-year,all_sports,residency,resident,2011,participants,357262,IA
full-year,all_sports,residency,resident,2012,participants,375930,IA
full-year,all_sports,residency,resident,2013,participants,354945,IA
full-year,all_sports,residency,resident,2014,participants,359201,IA
full-year,all_sports,residency,resident,2015,participants,366237,IA
full-year,all_sports,residency,resident,2016,participants,369079,IA
full-year,all_sports,residency,resident,2017,participants,361399,IA
full-year,all_sports,residency,resident,2018,participants,332411,IA
full-year,all_sports,residency,nonresident,2009,participants,14462,IA
full-year,all_sports,residency,nonresident,2010,participants,13617,IA
full-year,all_sports,residency,nonresident,2011,participants,12634,IA
full-year,all_sports,residency,nonresident,2012,participants,12536,IA
full-year,all_sports,residency,nonresident,2013,participants,12156,IA
full-year,all_sports,residency,nonresident,2014,participants,11985,IA
full-year,all_sports,residency,nonresident,2015,participants,12703,IA
full-year,all_sports,residency,nonresident,2016,participants,12892,IA
full-year,all_sports,residency,nonresident,2017,participants,13146,IA
full-year,all_sports,residency,nonresident,2018,participants,13599,IA
full-year,all_sports,gender,male,2009,participants,317569,IA
full-year,all_sports,gender,male,2010,participants,301950,IA
full-year,all_sports,gender,male,2011,participants,297458,IA
full-year,all_sports,gender,male,2012,participants,307525,IA
full-year,all_sports,gender,male,2013,participants,293286,IA
full-year,all_sports,gender,male,2014,participants,293912,IA
full-year,all_sports,gender,male,2015,participants,297739,IA
full-year,all_sports,gender,male,2016,participants,297214,IA
full-year,all_sports,gender,male,2017,participants,290707,IA
full-year,all_sports,gender,male,2018,participants,273560,IA
full-year,all_sports,gender,female,2009,participants,79807,IA
full-year,all_sports,gender,female,2010,participants,72470,IA
full-year,all_sports,gender,female,2011,participants,72438,IA
full-year,all_sports,gender,female,2012,participants,80941,IA
full-year,all_sports,gender,female,2013,participants,73815,IA
full-year,all_sports,gender,female,2014,participants,77274,IA
full-year,all_sports,gender,female,2015,participants,81201,IA
full-year,all_sports,gender,female,2016,participants,84757,IA
full-year,all_sports,gender,female,2017,participants,83838,IA
full-year,all_sports,gender,female,2018,participants,72450,IA
full-year,all_sports,age,18-24,2009,participants,59206,IA
full-year,all_sports,age,18-24,2010,participants,54932,IA
full-year,all_sports,age,18-24,2011,participants,55180,IA
full-year,all_sports,age,18-24,2012,participants,60353,IA
full-year,all_sports,age,18-24,2013,participants,57769,IA
full-year,all_sports,age,18-24,2014,participants,58332,IA
full-year,all_sports,age,18-24,2015,participants,58547,IA
full-year,all_sports,age,18-24,2016,participants,57804,IA
full-year,all_sports,age,18-24,2017,participants,55554,IA
full-year,all_sports,age,18-24,2018,participants,49700,IA
full-year,all_sports,age,25-34,2009,participants,86849,IA
full-year,all_sports,age,25-34,2010,participants,82109,IA
full-year,all_sports,age,25-34,2011,participants,81606,IA
full-year,all_sports,age,25-34,2012,participants,86392,IA
full-year,all_sports,age,25-34,2013,participants,82113,IA
full-year,all_sports,age,25-34,2014,participants,83706,IA
full-year,all_sports,age,25-34,2015,participants,85633,IA
full-year,all_sports,age,25-34,2016,participants,86614,IA
full-year,all_sports,age,25-34,2017,participants,83654,IA
full-year,all_sports,age,25-34,2018,participants,76423,IA
full-year,all_sports,age,35-44,2009,participants,88173,IA
full-year,all_sports,age,35-44,2010,participants,80673,IA
full-year,all_sports,age,35-44,2011,participants,78376,IA
full-year,all_sports,age,35-44,2012,participants,81417,IA
full-year,all_sports,age,35-44,2013,participants,76624,IA
full-year,all_sports,age,35-44,2014,participants,77253,IA
full-year,all_sports,age,35-44,2015,participants,78849,IA
full-year,all_sports,age,35-44,2016,participants,80418,IA
full-year,all_sports,age,35-44,2017,participants,80881,IA
full-year,all_sports,age,35-44,2018,participants,76049,IA
full-year,all_sports,age,45-54,2009,participants,95759,IA
full-year,all_sports,age,45-54,2010,participants,89617,IA
full-year,all_sports,age,45-54,2011,participants,87129,IA
full-year,all_sports,age,45-54,2012,participants,88749,IA
full-year,all_sports,age,45-54,2013,participants,81582,IA
full-year,all_sports,age,45-54,2014,participants,80445,IA
full-year,all_sports,age,45-54,2015,participants,80515,IA
full-year,all_sports,age,45-54,2016,participants,79783,IA
full-year,all_sports,age,45-54,2017,participants,76991,IA
full-year,all_sports,age,45-54,2018,participants,70091,IA
full-year,all_sports,age,55-64,2009,participants,67387,IA
full-year,all_sports,age,55-64,2010,participants,67088,IA
full-year,all_sports,age,55-64,2011,participants,67604,IA
full-year,all_sports,age,55-64,2012,participants,71554,IA
full-year,all_sports,age,55-64,2013,participants,69012,IA
full-year,all_sports,age,55-64,2014,participants,71448,IA
full-year,all_sports,age,55-64,2015,participants,75395,IA
full-year,all_sports,age,55-64,2016,participants,77353,IA
full-year,all_sports,age,55-64,2017,participants,77466,IA
full-year,all_sports,age,55-64,2018,participants,73746,IA
full-year,all_sports,all,all,2014,recruits,47314,IA
full-year,all_sports,all,all,2015,recruits,49758,IA
full-year,all_sports,all,all,2016,recruits,51199,IA
full-year,all_sports,all,all,2017,recruits,47829,IA
full-year,all_sports,all,all,2018,recruits,38684,IA
full-year,all_sports,residency,resident,2014,recruits,44104,IA
full-year,all_sports,residency,resident,2015,recruits,46208,IA
full-year,all_sports,residency,resident,2016,recruits,47663,IA
full-year,all_sports,residency,resident,2017,recruits,44153,IA
full-year,all_sports,residency,resident,2018,recruits,35052,IA
full-year,all_sports,residency,nonresident,2014,recruits,3210,IA
full-year,all_sports,residency,nonresident,2015,recruits,3550,IA
full-year,all_sports,residency,nonresident,2016,recruits,3536,IA
full-year,all_sports,residency,nonresident,2017,recruits,3676,IA
full-year,all_sports,residency,nonresident,2018,recruits,3632,IA
full-year,all_sports,gender,male,2014,recruits,28527,IA
full-year,all_sports,gender,male,2015,recruits,29890,IA
full-year,all_sports,gender,male,2016,recruits,30393,IA
full-year,all_sports,gender,male,2017,recruits,28557,IA
full-year,all_sports,gender,male,2018,recruits,24025,IA
full-year,all_sports,gender,female,2014,recruits,18787,IA
full-year,all_sports,gender,female,2015,recruits,19868,IA
full-year,all_sports,gender,female,2016,recruits,20806,IA
full-year,all_sports,gender,female,2017,recruits,19272,IA
full-year,all_sports,gender,female,2018,recruits,14659,IA
full-year,all_sports,age,18-24,2014,recruits,12531,IA
full-year,all_sports,age,18-24,2015,recruits,12398,IA
full-year,all_sports,age,18-24,2016,recruits,11807,IA
full-year,all_sports,age,18-24,2017,recruits,10895,IA
full-year,all_sports,age,18-24,2018,recruits,8635,IA
full-year,all_sports,age,25-34,2014,recruits,12241,IA
full-year,all_sports,age,25-34,2015,recruits,13041,IA
full-year,all_sports,age,25-34,2016,recruits,13129,IA
full-year,all_sports,age,25-34,2017,recruits,11795,IA
full-year,all_sports,age,25-34,2018,recruits,9513,IA
full-year,all_sports,age,35-44,2014,recruits,9017,IA
full-year,all_sports,age,35-44,2015,recruits,9545,IA
full-year,all_sports,age,35-44,2016,recruits,10343,IA
full-year,all_sports,age,35-44,2017,recruits,9963,IA
full-year,all_sports,age,35-44,2018,recruits,8206,IA
full-year,all_sports,age,45-54,2014,recruits,7556,IA
full-year,all_sports,age,45-54,2015,recruits,7999,IA
full-year,all_sports,age,45-54,2016,recruits,8538,IA
full-year,all_sports,age,45-54,2017,recruits,8001,IA
full-year,all_sports,age,45-54,2018,recruits,6434,IA
full-year,all_sports,age,55-64,2014,recruits,5968,IA
full-year,all_sports,age,55-64,2015,recruits,6775,IA
full-year,all_sports,age,55-64,2016,recruits,7381,IA
full-year,all_sports,age,55-64,2017,recruits,7174,IA
full-year,all_sports,age,55-64,2018,recruits,5896,IA
full-year,all_sports,all,all,2010,churn,0.29920025366403596,IA
full-year,all_sports,all,all,2011,churn,0.28415950002670787,IA
full-year,all_sports,all,all,2012,churn,0.2624845902632092,IA
full-year,all_sports,all,all,2013,churn,0.30427373309375866,IA
full-year,all_sports,all,all,2014,churn,0.2738565136025235,IA
full-year,all_sports,all,all,2015,churn,0.265338671178331,IA
full-year,all_sports,all,all,2016,churn,0.2720879294875177,IA
full-year,all_sports,all,all,2017,churn,0.2811967400666541,IA
full-year,all_sports,all,all,2018,churn,0.2982925950152853,IA
full-year,all_sports,residency,resident,2010,churn,0.2932825647534432,IA
full-year,all_sports,residency,resident,2011,churn,0.2774699766908813,IA
full-year,all_sports,residency,resident,2012,churn,0.25607537325548196,IA
full-year,all_sports,residency,resident,2013,churn,0.2993030617402175,IA
full-year,all_sports,residency,resident,2014,churn,0.26746960796743174,IA
full-year,all_sports,residency,resident,2015,churn,0.2596067382885903,IA
full-year,all_sports,residency,resident,2016,churn,0.2661118346862824,IA
full-year,all_sports,residency,resident,2017,churn,0.2755345061626372,IA
full-year,all_sports,residency,resident,2018,churn,0.29359516766786836,IA
full-year,all_sports,residency,nonresident,2010,churn,0.45588438666851056,IA
full-year,all_sports,residency,nonresident,2011,churn,0.46140853345083355,IA
full-year,all_sports,residency,nonresident,2012,churn,0.4437232863701124,IA
full-year,all_sports,residency,nonresident,2013,churn,0.4533343969368219,IA
full-year,all_sports,residency,nonresident,2014,churn,0.460348798947022,IA
full-year,all_sports,residency,nonresident,2015,churn,0.4371297455152274,IA
full-year,all_sports,residency,nonresident,2016,churn,0.4443832165630166,IA
full-year,all_sports,residency,nonresident,2017,churn,0.4432981694073844,IA
full-year,all_sports,residency,nonresident,2018,churn,0.42743039707895936,IA
full-year,all_sports,gender,male,2010,churn,0.25627977718087847,IA
full-year,all_sports,gender,male,2011,churn,0.24351705271803561,IA
full-year,all_sports,gender,male,2012,churn,0.2249576407939326,IA
full-year,all_sports,gender,male,2013,churn,0.2588359244674383,IA
full-year,all_sports,gender,male,2014,churn,0.23449284652418825,IA
full-year,all_sports,gender,male,2015,churn,0.2259705351978496,IA
full-year,all_sports,gender,male,2016,churn,0.23306061033526115,IA
full-year,all_sports,gender,male,2017,churn,0.24043443737130393,IA
full-year,all_sports,gender,male,2018,churn,0.2516915773722502,IA
full-year,all_sports,gender,female,2010,churn,0.46998972508332704,IA
full-year,all_sports,gender,female,2011,churn,0.45347665898522127,IA
full-year,all_sports,gender,female,2012,churn,0.4165907396670256,IA
full-year,all_sports,gender,female,2013,churn,0.4769152839722761,IA
full-year,all_sports,gender,female,2014,churn,0.4302648513174829,IA
full-year,all_sports,gender,female,2015,churn,0.41507382915119123,IA
full-year,all_sports,gender,female,2016,churn,0.41519193113385305,IA
full-year,all_sports,gender,female,2017,churn,0.4241301603407388,IA
full-year,all_sports,gender,female,2018,churn,0.4598749970180586,IA
full-year,all_sports,age,18-24,2010,churn,0.37149951018477856,IA
full-year,all_sports,age,18-24,2011,churn,0.35762397145561786,IA
full-year,all_sports,age,18-24,2012,churn,0.32711127220007247,IA
full-year,all_sports,age,18-24,2013,churn,0.3733202989080907,IA
full-year,all_sports,age,18-24,2014,churn,0.34992816216309786,IA
full-year,all_sports,age,18-24,2015,churn,0.3430706987588288,IA
full-year,all_sports,age,18-24,2016,churn,0.3508292482962406,IA
full-year,all_sports,age,18-24,2017,churn,0.36063248218116395,IA
full-year,all_sports,age,18-24,2018,churn,0.380206645786082,IA
full-year,all_sports,age,25-34,2010,churn,0.3233773561008187,IA
full-year,all_sports,age,25-34,2011,churn,0.30778599179139926,IA
full-year,all_sports,age,25-34,2012,churn,0.28658431978040827,IA
full-year,all_sports,age,25-34,2013,churn,0.32588665617186774,IA
full-year,all_sports,age,25-34,2014,churn,0.29601890078306725,IA
full-year,all_sports,age,25-34,2015,churn,0.2895491362626335,IA
full-year,all_sports,age,25-34,2016,churn,0.29482792848551376,IA
full-year,all_sports,age,25-34,2017,churn,0.30631660374308706,IA
full-year,all_sports,age,25-34,2018,churn,0.3211480759805387,IA
full-year,all_sports,age,35-44,2010,churn,0.2964626359543171,IA
