"timeframe","group","segment","year","category","metric","value"
"mid-year","hunt","Residency",2017,"Resident","residents",62817
"mid-year","hunt","Residency",2018,"Resident","residents",60904
"mid-year","hunt","Gender",2009,"Male","residents",67866
"mid-year","hunt","Gender",2010,"Male","residents",62827
"mid-year","hunt","Gender",2011,"Male","residents",61014
"mid-year","hunt","Gender",2012,"Male","residents",60861
"mid-year","hunt","Gender",2013,"Male","residents",64202
"mid-year","hunt","Gender",2014,"Male","residents",61678
"mid-year","hunt","Gender",2015,"Male","residents",60632
"mid-year","hunt","Gender",2016,"Male","residents",62834
"mid-year","hunt","Gender",2017,"Male","residents",59273
"mid-year","hunt","Gender",2018,"Male","residents",57320
"mid-year","hunt","Gender",2009,"Female","residents",2652
"mid-year","hunt","Gender",2010,"Female","residents",2427
"mid-year","hunt","Gender",2011,"Female","residents",2302
"mid-year","hunt","Gender",2012,"Female","residents",2544
"mid-year","hunt","Gender",2013,"Female","residents",2975
"mid-year","hunt","Gender",2014,"Female","residents",3171
"mid-year","hunt","Gender",2015,"Female","residents",3455
"mid-year","hunt","Gender",2016,"Female","residents",3763
"mid-year","hunt","Gender",2017,"Female","residents",3544
"mid-year","hunt","Gender",2018,"Female","residents",3584
"mid-year","hunt","Age",2009,"18-24","residents",7317
"mid-year","hunt","Age",2010,"18-24","residents",6492
"mid-year","hunt","Age",2011,"18-24","residents",6470
"mid-year","hunt","Age",2012,"18-24","residents",6708
"mid-year","hunt","Age",2013,"18-24","residents",7563
"mid-year","hunt","Age",2014,"18-24","residents",7750
"mid-year","hunt","Age",2015,"18-24","residents",7701
"mid-year","hunt","Age",2016,"18-24","residents",8054
"mid-year","hunt","Age",2017,"18-24","residents",7560
"mid-year","hunt","Age",2018,"18-24","residents",7333
"mid-year","hunt","Age",2009,"25-34","residents",13188
"mid-year","hunt","Age",2010,"25-34","residents",12283
"mid-year","hunt","Age",2011,"25-34","residents",12017
"mid-year","hunt","Age",2012,"25-34","residents",12061
"mid-year","hunt","Age",2013,"25-34","residents",13386
"mid-year","hunt","Age",2014,"25-34","residents",13224
"mid-year","hunt","Age",2015,"25-34","residents",12990
"mid-year","hunt","Age",2016,"25-34","residents",13485
"mid-year","hunt","Age",2017,"25-34","residents",12794
"mid-year","hunt","Age",2018,"25-34","residents",12536
"mid-year","hunt","Age",2009,"35-44","residents",15839
"mid-year","hunt","Age",2010,"35-44","residents",14059
"mid-year","hunt","Age",2011,"35-44","residents",13378
"mid-year","hunt","Age",2012,"35-44","residents",13163
"mid-year","hunt","Age",2013,"35-44","residents",13702
"mid-year","hunt","Age",2014,"35-44","residents",13095
"mid-year","hunt","Age",2015,"35-44","residents",12773
"mid-year","hunt","Age",2016,"35-44","residents",13247
"mid-year","hunt","Age",2017,"35-44","residents",12763
"mid-year","hunt","Age",2018,"35-44","residents",12700
"mid-year","hunt","Age",2009,"45-54","residents",19708
"mid-year","hunt","Age",2010,"45-54","residents",18075
"mid-year","hunt","Age",2011,"45-54","residents",17098
"mid-year","hunt","Age",2012,"45-54","residents",16770
"mid-year","hunt","Age",2013,"45-54","residents",17086
"mid-year","hunt","Age",2014,"45-54","residents",15744
"mid-year","hunt","Age",2015,"45-54","residents",15266
"mid-year","hunt","Age",2016,"45-54","residents",15414
"mid-year","hunt","Age",2017,"45-54","residents",14097
"mid-year","hunt","Age",2018,"45-54","residents",13121
"mid-year","hunt","Age",2009,"55-64","residents",14466
"mid-year","hunt","Age",2010,"55-64","residents",14345
"mid-year","hunt","Age",2011,"55-64","residents",14353
"mid-year","hunt","Age",2012,"55-64","residents",14703
"mid-year","hunt","Age",2013,"55-64","residents",15440
"mid-year","hunt","Age",2014,"55-64","residents",15036
"mid-year","hunt","Age",2015,"55-64","residents",15357
"mid-year","hunt","Age",2016,"55-64","residents",16397
"mid-year","hunt","Age",2017,"55-64","residents",15603
"mid-year","hunt","Age",2018,"55-64","residents",15214
"mid-year","hunt","All",2014,"All","recruits",4559
"mid-year","hunt","All",2015,"All","recruits",4785
"mid-year","hunt","All",2016,"All","recruits",4851
"mid-year","hunt","All",2017,"All","recruits",4681
"mid-year","hunt","All",2018,"All","recruits",4489
"mid-year","hunt","Residency",2014,"Resident","recruits",2385
"mid-year","hunt","Residency",2015,"Resident","recruits",2301
"mid-year","hunt","Residency",2016,"Resident","recruits",2333
"mid-year","hunt","Residency",2017,"Resident","recruits",2026
"mid-year","hunt","Residency",2018,"Resident","recruits",1860
"mid-year","hunt","Residency",2014,"Nonresident","recruits",2174
"mid-year","hunt","Residency",2015,"Nonresident","recruits",2484
"mid-year","hunt","Residency",2016,"Nonresident","recruits",2518
"mid-year","hunt","Residency",2017,"Nonresident","recruits",2655
"mid-year","hunt","Residency",2018,"Nonresident","recruits",2629
"mid-year","hunt","Gender",2014,"Male","recruits",4033
"mid-year","hunt","Gender",2015,"Male","recruits",4240
"mid-year","hunt","Gender",2016,"Male","recruits",4271
"mid-year","hunt","Gender",2017,"Male","recruits",4209
"mid-year","hunt","Gender",2018,"Male","recruits",3969
"mid-year","hunt","Gender",2014,"Female","recruits",526
"mid-year","hunt","Gender",2015,"Female","recruits",545
"mid-year","hunt","Gender",2016,"Female","recruits",580
"mid-year","hunt","Gender",2017,"Female","recruits",472
"mid-year","hunt","Gender",2018,"Female","recruits",520
"mid-year","hunt","Age",2014,"18-24","recruits",558
"mid-year","hunt","Age",2015,"18-24","recruits",591
"mid-year","hunt","Age",2016,"18-24","recruits",543
"mid-year","hunt","Age",2017,"18-24","recruits",464
"mid-year","hunt","Age",2018,"18-24","recruits",523
"mid-year","hunt","Age",2014,"25-34","recruits",1085
"mid-year","hunt","Age",2015,"25-34","recruits",1057
"mid-year","hunt","Age",2016,"25-34","recruits",1093
"mid-year","hunt","Age",2017,"25-34","recruits",1002
"mid-year","hunt","Age",2018,"25-34","recruits",951
"mid-year","hunt","Age",2014,"35-44","recruits",1038
"mid-year","hunt","Age",2015,"35-44","recruits",1043
"mid-year","hunt","Age",2016,"35-44","recruits",1010
"mid-year","hunt","Age",2017,"35-44","recruits",1074
"mid-year","hunt","Age",2018,"35-44","recruits",1008
"mid-year","hunt","Age",2014,"45-54","recruits",1046
"mid-year","hunt","Age",2015,"45-54","recruits",1129
"mid-year","hunt","Age",2016,"45-54","recruits",1176
"mid-year","hunt","Age",2017,"45-54","recruits",1128
"mid-year","hunt","Age",2018,"45-54","recruits",1079
"mid-year","hunt","Age",2014,"55-64","recruits",832
"mid-year","hunt","Age",2015,"55-64","recruits",965
"mid-year","hunt","Age",2016,"55-64","recruits",1028
"mid-year","hunt","Age",2017,"55-64","recruits",1013
"mid-year","hunt","Age",2018,"55-64","recruits",928
"mid-year","fish","All",2009,"All","participants",252267
"mid-year","fish","All",2010,"All","participants",240736
"mid-year","fish","All",2011,"All","participants",229198
"mid-year","fish","All",2012,"All","participants",265513
"mid-year","fish","All",2013,"All","participants",221158
"mid-year","fish","All",2014,"All","participants",236593
"mid-year","fish","All",2015,"All","participants",244095
"mid-year","fish","All",2016,"All","participants",251123
"mid-year","fish","All",2017,"All","participants",242681
"mid-year","fish","All",2018,"All","participants",217111
"mid-year","fish","Residency",2009,"Resident","participants",252266
"mid-year","fish","Residency",2010,"Resident","participants",240735
"mid-year","fish","Residency",2011,"Resident","participants",229197
"mid-year","fish","Residency",2012,"Resident","participants",265512
"mid-year","fish","Residency",2013,"Resident","participants",221155
"mid-year","fish","Residency",2014,"Resident","participants",236583
"mid-year","fish","Residency",2015,"Resident","participants",244082
"mid-year","fish","Residency",2016,"Resident","participants",251110
"mid-year","fish","Residency",2017,"Resident","participants",242671
"mid-year","fish","Residency",2018,"Resident","participants",217104
"mid-year","fish","Residency",2009,"Nonresident","participants",1
"mid-year","fish","Residency",2010,"Nonresident","participants",1
"mid-year","fish","Residency",2011,"Nonresident","participants",1
"mid-year","fish","Residency",2012,"Nonresident","participants",1
"mid-year","fish","Residency",2013,"Nonresident","participants",3
"mid-year","fish","Residency",2014,"Nonresident","participants",10
"mid-year","fish","Residency",2015,"Nonresident","participants",13
"mid-year","fish","Residency",2016,"Nonresident","participants",13
"mid-year","fish","Residency",2017,"Nonresident","participants",10
"mid-year","fish","Residency",2018,"Nonresident","participants",7
"mid-year","fish","Gender",2009,"Male","participants",194428
"mid-year","fish","Gender",2010,"Male","participants",185981
"mid-year","fish","Gender",2011,"Male","participants",177966
"mid-year","fish","Gender",2012,"Male","participants",201122
"mid-year","fish","Gender",2013,"Male","participants",172364
"mid-year","fish","Gender",2014,"Male","participants",180933
"mid-year","fish","Gender",2015,"Male","participants",185686
"mid-year","fish","Gender",2016,"Male","participants",188690
"mid-year","fish","Gender",2017,"Male","participants",181616
"mid-year","fish","Gender",2018,"Male","participants",165963
"mid-year","fish","Gender",2009,"Female","participants",57839
"mid-year","fish","Gender",2010,"Female","participants",54755
"mid-year","fish","Gender",2011,"Female","participants",51232
"mid-year","fish","Gender",2012,"Female","participants",64391
"mid-year","fish","Gender",2013,"Female","participants",48794
"mid-year","fish","Gender",2014,"Female","participants",55660
"mid-year","fish","Gender",2015,"Female","participants",58409
"mid-year","fish","Gender",2016,"Female","participants",62433
"mid-year","fish","Gender",2017,"Female","participants",61065
"mid-year","fish","Gender",2018,"Female","participants",51148
"mid-year","fish","Age",2009,"18-24","participants",38641
"mid-year","fish","Age",2010,"18-24","participants",36496
"mid-year","fish","Age",2011,"18-24","participants",35520
"mid-year","fish","Age",2012,"18-24","participants",43461
"mid-year","fish","Age",2013,"18-24","participants",36889
"mid-year","fish","Age",2014,"18-24","participants",39458
"mid-year","fish","Age",2015,"18-24","participants",40033
"mid-year","fish","Age",2016,"18-24","participants",40404
"mid-year","fish","Age",2017,"18-24","participants",37890
"mid-year","fish","Age",2018,"18-24","participants",32587
"mid-year","fish","Age",2009,"25-34","participants",55977
"mid-year","fish","Age",2010,"25-34","participants",53770
"mid-year","fish","Age",2011,"25-34","participants",51146
"mid-year","fish","Age",2012,"25-34","participants",59878
"mid-year","fish","Age",2013,"25-34","participants",49759
"mid-year","fish","Age",2014,"25-34","participants",54110
"mid-year","fish","Age",2015,"25-34","participants",56000
"mid-year","fish","Age",2016,"25-34","participants",57638
"mid-year","fish","Age",2017,"25-34","participants",54828
"mid-year","fish","Age",2018,"25-34","participants",48217
"mid-year","fish","Age",2009,"35-44","participants",55241
"mid-year","fish","Age",2010,"35-44","participants",50937
"mid-year","fish","Age",2011,"35-44","participants",48043
"mid-year","fish","Age",2012,"35-44","participants",55213
"mid-year","fish","Age",2013,"35-44","participants",45387
"mid-year","fish","Age",2014,"35-44","participants",48784
"mid-year","fish","Age",2015,"35-44","participants",50452
"mid-year","fish","Age",2016,"35-44","participants",52465
"mid-year","fish","Age",2017,"35-44","participants",52401
"mid-year","fish","Age",2018,"35-44","participants",47630
"mid-year","fish","Age",2009,"45-54","participants",59122
"mid-year","fish","Age",2010,"45-54","participants",55819
"mid-year","fish","Age",2011,"45-54","participants",52004
"mid-year","fish","Age",2012,"45-54","participants",58335
"mid-year","fish","Age",2013,"45-54","participants",47101
"mid-year","fish","Age",2014,"45-54","participants",48794
"mid-year","fish","Age",2015,"45-54","participants",49314
"mid-year","fish","Age",2016,"45-54","participants",50160
"mid-year","fish","Age",2017,"45-54","participants",47633
"mid-year","fish","Age",2018,"45-54","participants",42331
"mid-year","fish","Age",2009,"55-64","participants",43285
"mid-year","fish","Age",2010,"55-64","participants",43714
"mid-year","fish","Age",2011,"55-64","participants",42485
"mid-year","fish","Age",2012,"55-64","participants",48626
"mid-year","fish","Age",2013,"55-64","participants",42022
"mid-year","fish","Age",2014,"55-64","participants",45447
"mid-year","fish","Age",2015,"55-64","participants",48296
"mid-year","fish","Age",2016,"55-64","participants",50455
"mid-year","fish","Age",2017,"55-64","participants",49928
"mid-year","fish","Age",2018,"55-64","participants",46345
"mid-year","fish","All",2009,"All","residents",252266
"mid-year","fish","All",2010,"All","residents",240735
"mid-year","fish","All",2011,"All","residents",229197
"mid-year","fish","All",2012,"All","residents",265512
"mid-year","fish","All",2013,"All","residents",221155
"mid-year","fish","All",2014,"All","residents",236583
"mid-year","fish","All",2015,"All","residents",244082
"mid-year","fish","All",2016,"All","residents",251110
"mid-year","fish","All",2017,"All","residents",242671
"mid-year","fish","All",2018,"All","residents",217104
"mid-year","fish","Residency",2009,"Resident","residents",252266
"mid-year","fish","Residency",2010,"Resident","residents",240735
"mid-year","fish","Residency",2011,"Resident","residents",229197
"mid-year","fish","Residency",2012,"Resident","residents",265512
"mid-year","fish","Residency",2013,"Resident","residents",221155
"mid-year","fish","Residency",2014,"Resident","residents",236583
"mid-year","fish","Residency",2015,"Resident","residents",244082
"mid-year","fish","Residency",2016,"Resident","residents",251110
"mid-year","fish","Residency",2017,"Resident","residents",242671
"mid-year","fish","Residency",2018,"Resident","residents",217104
"mid-year","fish","Gender",2009,"Male","residents",194428
"mid-year","fish","Gender",2010,"Male","residents",185981
"mid-year","fish","Gender",2011,"Male","residents",177966
"mid-year","fish","Gender",2012,"Male","residents",201122
"mid-year","fish","Gender",2013,"Male","residents",172362
"mid-year","fish","Gender",2014,"Male","residents",180924
"mid-year","fish","Gender",2015,"Male","residents",185674
"mid-year","fish","Gender",2016,"Male","residents",188680
"mid-year","fish","Gender",2017,"Male","residents",181609
"mid-year","fish","Gender",2018,"Male","residents",165959
"mid-year","fish","Gender",2009,"Female","residents",57838
"mid-year","fish","Gender",2010,"Female","residents",54754
"mid-year","fish","Gender",2011,"Female","residents",51231
"mid-year","fish","Gender",2012,"Female","residents",64390
"mid-year","fish","Gender",2013,"Female","residents",48793
"mid-year","fish","Gender",2014,"Female","residents",55659
"mid-year","fish","Gender",2015,"Female","residents",58408
"mid-year","fish","Gender",2016,"Female","residents",62430
"mid-year","fish","Gender",2017,"Female","residents",61062
"mid-year","fish","Gender",2018,"Female","residents",51145
"mid-year","fish","Age",2009,"18-24","residents",38641
"mid-year","fish","Age",2010,"18-24","residents",36496
"mid-year","fish","Age",2011,"18-24","residents",35520
"mid-year","fish","Age",2012,"18-24","residents",43461
"mid-year","fish","Age",2013,"18-24","residents",36889
"mid-year","fish","Age",2014,"18-24","residents",39457
"mid-year","fish","Age",2015,"18-24","residents",40031
"mid-year","fish","Age",2016,"18-24","residents",40403
"mid-year","fish","Age",2017,"18-24","residents",37889
"mid-year","fish","Age",2018,"18-24","residents",32586
"mid-year","fish","Age",2009,"25-34","residents",55977
"mid-year","fish","Age",2010,"25-34","residents",53770
"mid-year","fish","Age",2011,"25-34","residents",51146
"mid-year","fish","Age",2012,"25-34","residents",59878
"mid-year","fish","Age",2013,"25-34","residents",49759
"mid-year","fish","Age",2014,"25-34","residents",54106
"mid-year","fish","Age",2015,"25-34","residents",55994
"mid-year","fish","Age",2016,"25-34","residents",57631
"mid-year","fish","Age",2017,"25-34","residents",54827
"mid-year","fish","Age",2018,"25-34","residents",48217
"mid-year","fish","Age",2009,"35-44","residents",55241
"mid-year","fish","Age",2010,"35-44","residents",50937
"mid-year","fish","Age",2011,"35-44","residents",48043
"mid-year","fish","Age",2012,"35-44","residents",55213
"mid-year","fish","Age",2013,"35-44","residents",45387
"mid-year","fish","Age",2014,"35-44","residents",48783
"mid-year","fish","Age",2015,"35-44","residents",50451
"mid-year","fish","Age",2016,"35-44","residents",52464
"mid-year","fish","Age",2017,"35-44","residents",52398
"mid-year","fish","Age",2018,"35-44","residents",47628
"mid-year","fish","Age",2009,"45-54","residents",59122
"mid-year","fish","Age",2010,"45-54","residents",55819
"mid-year","fish","Age",2011,"45-54","residents",52004
"mid-year","fish","Age",2012,"45-54","residents",58335
"mid-year","fish","Age",2013,"45-54","residents",47099
"mid-year","fish","Age",2014,"45-54","residents",48792
"mid-year","fish","Age",2015,"45-54","residents",49312
"mid-year","fish","Age",2016,"45-54","residents",50158
"mid-year","fish","Age",2017,"45-54","residents",47631
"mid-year","fish","Age",2018,"45-54","residents",42330
"mid-year","fish","Age",2009,"55-64","residents",43284
"mid-year","fish","Age",2010,"55-64","residents",43713
"mid-year","fish","Age",2011,"55-64","residents",42484
"mid-year","fish","Age",2012,"55-64","residents",48625
"mid-year","fish","Age",2013,"55-64","residents",42021
"mid-year","fish","Age",2014,"55-64","residents",45445
"mid-year","fish","Age",2015,"55-64","residents",48294
"mid-year","fish","Age",2016,"55-64","residents",50453
"mid-year","fish","Age",2017,"55-64","residents",49925
"mid-year","fish","Age",2018,"55-64","residents",46342
"mid-year","fish","All",2014,"All","recruits",32350
"mid-year","fish","All",2015,"All","recruits",33573
"mid-year","fish","All",2016,"All","recruits",35463
"mid-year","fish","All",2017,"All","recruits",31943
"mid-year","fish","All",2018,"All","recruits",24528
"mid-year","fish","Residency",2014,"Resident","recruits",32344
"mid-year","fish","Residency",2015,"Resident","recruits",33572
"mid-year","fish","Residency",2016,"Resident","recruits",35461
"mid-year","fish","Residency",2017,"Resident","recruits",31941
"mid-year","fish","Residency",2018,"Resident","recruits",24528
"mid-year","fish","Residency",2014,"Nonresident","recruits",6
"mid-year","fish","Residency",2015,"Nonresident","recruits",1
"mid-year","fish","Residency",2016,"Nonresident","recruits",2
"mid-year","fish","Residency",2017,"Nonresident","recruits",2
"mid-year","fish","Gender",2014,"Male","recruits",19081
"mid-year","fish","Gender",2015,"Male","recruits",19752
"mid-year","fish","Gender",2016,"Male","recruits",20726
"mid-year","fish","Gender",2017,"Male","recruits",18474
"mid-year","fish","Gender",2018,"Male","recruits",14797
"mid-year","fish","Gender",2014,"Female","recruits",13269
"mid-year","fish","Gender",2015,"Female","recruits",13821
"mid-year","fish","Gender",2016,"Female","recruits",14737
"mid-year","fish","Gender",2017,"Female","recruits",13469
"mid-year","fish","Gender",2018,"Female","recruits",9731
"mid-year","fish","Age",2014,"18-24","recruits",9786
"mid-year","fish","Age",2015,"18-24","recruits",9632
"mid-year","fish","Age",2016,"18-24","recruits",9414
"mid-year","fish","Age",2017,"18-24","recruits",8244
"mid-year","fish","Age",2018,"18-24","recruits",6272
"mid-year","fish","Age",2014,"25-34","recruits",8549
"mid-year","fish","Age",2015,"25-34","recruits",9005
"mid-year","fish","Age",2016,"25-34","recruits",9201
"mid-year","fish","Age",2017,"25-34","recruits",8046
"mid-year","fish","Age",2018,"25-34","recruits",6184
"mid-year","fish","Age",2014,"35-44","recruits",5741
"mid-year","fish","Age",2015,"35-44","recruits",6073
"mid-year","fish","Age",2016,"35-44","recruits",6748
"mid-year","fish","Age",2017,"35-44","recruits",6316
"mid-year","fish","Age",2018,"35-44","recruits",4926
"mid-year","fish","Age",2014,"45-54","recruits",4627
"mid-year","fish","Age",2015,"45-54","recruits",4742
"mid-year","fish","Age",2016,"45-54","recruits",5413
"mid-year","fish","Age",2017,"45-54","recruits",4841
"mid-year","fish","Age",2018,"45-54","recruits",3652
"mid-year","fish","Age",2014,"55-64","recruits",3647
"mid-year","fish","Age",2015,"55-64","recruits",4121
"mid-year","fish","Age",2016,"55-64","recruits",4686
"mid-year","fish","Age",2017,"55-64","recruits",4495
"mid-year","fish","Age",2018,"55-64","recruits",3493
"mid-year","all_sports","All",2009,"All","participants",280943
"mid-year","all_sports","All",2010,"All","participants",267072
"mid-year","all_sports","All",2011,"All","participants",254392
"mid-year","all_sports","All",2012,"All","participants",289522
"mid-year","all_sports","All",2013,"All","participants",244452
"mid-year","all_sports","All",2014,"All","participants",255168
"mid-year","all_sports","All",2015,"All","participants",260432
"mid-year","all_sports","All",2016,"All","participants",270420
"mid-year","all_sports","All",2017,"All","participants",259842
"mid-year","all_sports","All",2018,"All","participants",233799
"mid-year","all_sports","Residency",2009,"Resident","participants",269947
"mid-year","all_sports","Residency",2010,"Resident","participants",256831
"mid-year","all_sports","Residency",2011,"Resident","participants",244986
"mid-year","all_sports","Residency",2012,"Resident","participants",280025
"mid-year","all_sports","Residency",2013,"Resident","participants",235403
"mid-year","all_sports","Residency",2014,"Resident","participants",246603
"mid-year","all_sports","Residency",2015,"Resident","participants",251105
"mid-year","all_sports","Residency",2016,"Resident","participants",260930
"mid-year","all_sports","Residency",2017,"Resident","participants",250131
"mid-year","all_sports","Residency",2018,"Resident","participants",223670
"mid-year","all_sports","Residency",2009,"Nonresident","participants",10996
"mid-year","all_sports","Residency",2010,"Nonresident","participants",10241
"mid-year","all_sports","Residency",2011,"Nonresident","participants",9406
"mid-year","all_sports","Residency",2012,"Nonresident","participants",9497
"mid-year","all_sports","Residency",2013,"Nonresident","participants",9049
"mid-year","all_sports","Residency",2014,"Nonresident","participants",8565
"mid-year","all_sports","Residency",2015,"Nonresident","participants",9327
"mid-year","all_sports","Residency",2016,"Nonresident","participants",9490
"mid-year","all_sports","Residency",2017,"Nonresident","participants",9711
"mid-year","all_sports","Residency",2018,"Nonresident","participants",10129
"mid-year","all_sports","Gender",2009,"Male","participants",222007
"mid-year","all_sports","Gender",2010,"Male","participants",211257
"mid-year","all_sports","Gender",2011,"Male","participants",202119
"mid-year","all_sports","Gender",2012,"Male","participants",224060
"mid-year","all_sports","Gender",2013,"Male","participants",194592
"mid-year","all_sports","Gender",2014,"Male","participants",198506
"mid-year","all_sports","Gender",2015,"Male","participants",201090
"mid-year","all_sports","Gender",2016,"Male","participants",206897
"mid-year","all_sports","Gender",2017,"Male","participants",197810
"mid-year","all_sports","Gender",2018,"Male","participants",181669
"mid-year","all_sports","Gender",2009,"Female","participants",58936
