region,state,timeframe,group,metric,segment,year,category,value,aggregation,value_type,states_included
Southeast,SC,full-year,hunt,churn,gender,2015,female,0.338370877293033,NONE,total,NA
Southeast,SC,full-year,hunt,churn,gender,2016,female,0.3772305989763453,NONE,total,NA
Southeast,SC,full-year,hunt,churn,gender,2017,female,0.37042842215256006,NONE,total,NA
Southeast,SC,full-year,hunt,churn,gender,2018,female,0.38130611128833797,NONE,total,NA
Southeast,SC,full-year,hunt,churn,age,2010,18-24,0.2558074316429072,NONE,total,NA
Southeast,SC,full-year,hunt,churn,age,2011,18-24,0.2785738950276243,NONE,total,NA
Southeast,SC,full-year,hunt,churn,age,2012,18-24,0.30839068070640907,NONE,total,NA
Southeast,SC,full-year,hunt,churn,age,2013,18-24,0.26311844077961016,NONE,total,NA
Southeast,SC,full-year,hunt,churn,age,2014,18-24,0.3088785046728972,NONE,total,NA
Southeast,SC,full-year,hunt,churn,age,2015,18-24,0.2957785521938856,NONE,total,NA
Southeast,SC,full-year,hunt,churn,age,2016,18-24,0.32925722851169575,NONE,total,NA
Southeast,SC,full-year,hunt,churn,age,2017,18-24,0.32506516780710326,NONE,total,NA
Southeast,SC,full-year,hunt,churn,age,2018,18-24,0.3307967951040786,NONE,total,NA
Southeast,SC,full-year,hunt,churn,age,2010,25-34,0.24873498233215546,NONE,total,NA
Southeast,SC,full-year,hunt,churn,age,2011,25-34,0.26981214743414206,NONE,total,NA
Southeast,SC,full-year,hunt,churn,age,2012,25-34,0.2978150254414845,NONE,total,NA
Southeast,SC,full-year,hunt,churn,age,2013,25-34,0.2513707775789085,NONE,total,NA
Southeast,SC,full-year,hunt,churn,age,2014,25-34,0.28279034321330393,NONE,total,NA
Southeast,SC,full-year,hunt,churn,age,2015,25-34,0.2781636967683479,NONE,total,NA
Southeast,SC,full-year,hunt,churn,age,2016,25-34,0.3065968643194271,NONE,total,NA
Southeast,SC,full-year,hunt,churn,age,2017,25-34,0.31023534326695446,NONE,total,NA
Southeast,SC,full-year,hunt,churn,age,2018,25-34,0.30521695370163276,NONE,total,NA
Southeast,SC,full-year,hunt,churn,age,2010,35-44,0.2353099229068061,NONE,total,NA
Southeast,SC,full-year,hunt,churn,age,2011,35-44,0.2526641112605109,NONE,total,NA
Southeast,SC,full-year,hunt,churn,age,2012,35-44,0.26997273002726996,NONE,total,NA
Southeast,SC,full-year,hunt,churn,age,2013,35-44,0.22799459368136513,NONE,total,NA
Southeast,SC,full-year,hunt,churn,age,2014,35-44,0.25702794593249856,NONE,total,NA
Southeast,SC,full-year,hunt,churn,age,2015,35-44,0.25610671470544083,NONE,total,NA
Southeast,SC,full-year,hunt,churn,age,2016,35-44,0.27995530726256984,NONE,total,NA
Southeast,SC,full-year,hunt,churn,age,2017,35-44,0.282022931038627,NONE,total,NA
Southeast,SC,full-year,hunt,churn,age,2018,35-44,0.2846959122632104,NONE,total,NA
Southeast,SC,full-year,hunt,churn,age,2010,45-54,0.2354821523708045,NONE,total,NA
Southeast,SC,full-year,hunt,churn,age,2011,45-54,0.24437816412228716,NONE,total,NA
Southeast,SC,full-year,hunt,churn,age,2012,45-54,0.2547227768391952,NONE,total,NA
Southeast,SC,full-year,hunt,churn,age,2013,45-54,0.2176829387883186,NONE,total,NA
Southeast,SC,full-year,hunt,churn,age,2014,45-54,0.23537231517177207,NONE,total,NA
Southeast,SC,full-year,hunt,churn,age,2015,45-54,0.2365862510266842,NONE,total,NA
Southeast,SC,full-year,hunt,churn,age,2016,45-54,0.25590679641465613,NONE,total,NA
Southeast,SC,full-year,hunt,churn,age,2017,45-54,0.25549341583373003,NONE,total,NA
Southeast,SC,full-year,hunt,churn,age,2018,45-54,0.26283921505935015,NONE,total,NA
Southeast,SC,full-year,hunt,churn,age,2010,55-64,0.2230756266101654,NONE,total,NA
Southeast,SC,full-year,hunt,churn,age,2011,55-64,0.22061280112537368,NONE,total,NA
Southeast,SC,full-year,hunt,churn,age,2012,55-64,0.23661570836170084,NONE,total,NA
Southeast,SC,full-year,hunt,churn,age,2013,55-64,0.19881174815778974,NONE,total,NA
Southeast,SC,full-year,hunt,churn,age,2014,55-64,0.20534765912247732,NONE,total,NA
Southeast,SC,full-year,hunt,churn,age,2015,55-64,0.21171032357473032,NONE,total,NA
Southeast,SC,full-year,hunt,churn,age,2016,55-64,0.21779893264099234,NONE,total,NA
Southeast,SC,full-year,hunt,churn,age,2017,55-64,0.22583797721034685,NONE,total,NA
Southeast,SC,full-year,hunt,churn,age,2018,55-64,0.22628454366821352,NONE,total,NA
Southeast,SC,full-year,fish,participants,all,2009,all,494519,NONE,total,NA
Southeast,SC,full-year,fish,participants,all,2010,all,505449,NONE,total,NA
Southeast,SC,full-year,fish,participants,all,2011,all,498139,NONE,total,NA
Southeast,SC,full-year,fish,participants,all,2012,all,510278,NONE,total,NA
Southeast,SC,full-year,fish,participants,all,2013,all,501954,NONE,total,NA
Southeast,SC,full-year,fish,participants,all,2014,all,534099,NONE,total,NA
Southeast,SC,full-year,fish,participants,all,2015,all,531359,NONE,total,NA
Southeast,SC,full-year,fish,participants,all,2016,all,518679,NONE,total,NA
Southeast,SC,full-year,fish,participants,all,2017,all,513193,NONE,total,NA
Southeast,SC,full-year,fish,participants,all,2018,all,492411,NONE,total,NA
Southeast,SC,full-year,fish,participants,residency,2009,resident,397288,NONE,total,NA
Southeast,SC,full-year,fish,participants,residency,2010,resident,396859,NONE,total,NA
Southeast,SC,full-year,fish,participants,residency,2011,resident,393456,NONE,total,NA
Southeast,SC,full-year,fish,participants,residency,2012,resident,402155,NONE,total,NA
Southeast,SC,full-year,fish,participants,residency,2013,resident,406471,NONE,total,NA
Southeast,SC,full-year,fish,participants,residency,2014,resident,417557,NONE,total,NA
Southeast,SC,full-year,fish,participants,residency,2015,resident,412665,NONE,total,NA
Southeast,SC,full-year,fish,participants,residency,2016,resident,400040,NONE,total,NA
Southeast,SC,full-year,fish,participants,residency,2017,resident,392559,NONE,total,NA
Southeast,SC,full-year,fish,participants,residency,2018,resident,376542,NONE,total,NA
Southeast,SC,full-year,fish,participants,residency,2009,nonresident,97231,NONE,total,NA
Southeast,SC,full-year,fish,participants,residency,2010,nonresident,108590,NONE,total,NA
Southeast,SC,full-year,fish,participants,residency,2011,nonresident,104683,NONE,total,NA
Southeast,SC,full-year,fish,participants,residency,2012,nonresident,108123,NONE,total,NA
Southeast,SC,full-year,fish,participants,residency,2013,nonresident,95483,NONE,total,NA
Southeast,SC,full-year,fish,participants,residency,2014,nonresident,116542,NONE,total,NA
Southeast,SC,full-year,fish,participants,residency,2015,nonresident,118694,NONE,total,NA
Southeast,SC,full-year,fish,participants,residency,2016,nonresident,118639,NONE,total,NA
Southeast,SC,full-year,fish,participants,residency,2017,nonresident,120634,NONE,total,NA
Southeast,SC,full-year,fish,participants,residency,2018,nonresident,115869,NONE,total,NA
Southeast,SC,full-year,fish,participants,gender,2009,male,393487,NONE,total,NA
Southeast,SC,full-year,fish,participants,gender,2010,male,401637,NONE,total,NA
Southeast,SC,full-year,fish,participants,gender,2011,male,395750,NONE,total,NA
Southeast,SC,full-year,fish,participants,gender,2012,male,403330,NONE,total,NA
Southeast,SC,full-year,fish,participants,gender,2013,male,395293,NONE,total,NA
Southeast,SC,full-year,fish,participants,gender,2014,male,417567,NONE,total,NA
Southeast,SC,full-year,fish,participants,gender,2015,male,414849,NONE,total,NA
Southeast,SC,full-year,fish,participants,gender,2016,male,404588,NONE,total,NA
Southeast,SC,full-year,fish,participants,gender,2017,male,399865,NONE,total,NA
Southeast,SC,full-year,fish,participants,gender,2018,male,385013,NONE,total,NA
Southeast,SC,full-year,fish,participants,gender,2009,female,101032,NONE,total,NA
Southeast,SC,full-year,fish,participants,gender,2010,female,103812,NONE,total,NA
Southeast,SC,full-year,fish,participants,gender,2011,female,102389,NONE,total,NA
Southeast,SC,full-year,fish,participants,gender,2012,female,106948,NONE,total,NA
Southeast,SC,full-year,fish,participants,gender,2013,female,106661,NONE,total,NA
Southeast,SC,full-year,fish,participants,gender,2014,female,116532,NONE,total,NA
Southeast,SC,full-year,fish,participants,gender,2015,female,116510,NONE,total,NA
Southeast,SC,full-year,fish,participants,gender,2016,female,114091,NONE,total,NA
Southeast,SC,full-year,fish,participants,gender,2017,female,113328,NONE,total,NA
Southeast,SC,full-year,fish,participants,gender,2018,female,107398,NONE,total,NA
Southeast,SC,full-year,fish,participants,age,2009,18-24,61524,NONE,total,NA
Southeast,SC,full-year,fish,participants,age,2010,18-24,63494,NONE,total,NA
Southeast,SC,full-year,fish,participants,age,2011,18-24,63533,NONE,total,NA
Southeast,SC,full-year,fish,participants,age,2012,18-24,66912,NONE,total,NA
Southeast,SC,full-year,fish,participants,age,2013,18-24,67069,NONE,total,NA
Southeast,SC,full-year,fish,participants,age,2014,18-24,72595,NONE,total,NA
Southeast,SC,full-year,fish,participants,age,2015,18-24,72097,NONE,total,NA
Southeast,SC,full-year,fish,participants,age,2016,18-24,69297,NONE,total,NA
Southeast,SC,full-year,fish,participants,age,2017,18-24,67405,NONE,total,NA
Southeast,SC,full-year,fish,participants,age,2018,18-24,63697,NONE,total,NA
Southeast,SC,full-year,fish,participants,age,2009,25-34,98615,NONE,total,NA
Southeast,SC,full-year,fish,participants,age,2010,25-34,99567,NONE,total,NA
Southeast,SC,full-year,fish,participants,age,2011,25-34,98804,NONE,total,NA
Southeast,SC,full-year,fish,participants,age,2012,25-34,101241,NONE,total,NA
Southeast,SC,full-year,fish,participants,age,2013,25-34,99934,NONE,total,NA
Southeast,SC,full-year,fish,participants,age,2014,25-34,108330,NONE,total,NA
Southeast,SC,full-year,fish,participants,age,2015,25-34,109747,NONE,total,NA
Southeast,SC,full-year,fish,participants,age,2016,25-34,107575,NONE,total,NA
Southeast,SC,full-year,fish,participants,age,2017,25-34,104462,NONE,total,NA
Southeast,SC,full-year,fish,participants,age,2018,25-34,99712,NONE,total,NA
Southeast,SC,full-year,fish,participants,age,2009,35-44,116419,NONE,total,NA
Southeast,SC,full-year,fish,participants,age,2010,35-44,116436,NONE,total,NA
Southeast,SC,full-year,fish,participants,age,2011,35-44,112684,NONE,total,NA
Southeast,SC,full-year,fish,participants,age,2012,35-44,114574,NONE,total,NA
Southeast,SC,full-year,fish,participants,age,2013,35-44,110438,NONE,total,NA
Southeast,SC,full-year,fish,participants,age,2014,35-44,116229,NONE,total,NA
Southeast,SC,full-year,fish,participants,age,2015,35-44,113999,NONE,total,NA
Southeast,SC,full-year,fish,participants,age,2016,35-44,109973,NONE,total,NA
Southeast,SC,full-year,fish,participants,age,2017,35-44,108997,NONE,total,NA
Southeast,SC,full-year,fish,participants,age,2018,35-44,104704,NONE,total,NA
Southeast,SC,full-year,fish,participants,age,2009,45-54,120880,NONE,total,NA
Southeast,SC,full-year,fish,participants,age,2010,45-54,122595,NONE,total,NA
Southeast,SC,full-year,fish,participants,age,2011,45-54,119999,NONE,total,NA
Southeast,SC,full-year,fish,participants,age,2012,45-54,122109,NONE,total,NA
Southeast,SC,full-year,fish,participants,age,2013,45-54,119362,NONE,total,NA
Southeast,SC,full-year,fish,participants,age,2014,45-54,125433,NONE,total,NA
Southeast,SC,full-year,fish,participants,age,2015,45-54,124713,NONE,total,NA
Southeast,SC,full-year,fish,participants,age,2016,45-54,121264,NONE,total,NA
Southeast,SC,full-year,fish,participants,age,2017,45-54,120521,NONE,total,NA
Southeast,SC,full-year,fish,participants,age,2018,45-54,114358,NONE,total,NA
Southeast,SC,full-year,fish,participants,age,2009,55-64,97082,NONE,total,NA
Southeast,SC,full-year,fish,participants,age,2010,55-64,103356,NONE,total,NA
