region,state,timeframe,group,metric,segment,year,category,value,aggregation,value_type,states_included
Southeast,Southeast,full-year,all_sports,participants,gender,2014,female,859752,sum,total,"FL,GA,SC,TN,VA"
Southeast,Southeast,full-year,all_sports,participants,gender,2014,male,3131336,sum,total,"FL,GA,SC,TN,VA"
Southeast,Southeast,full-year,all_sports,participants,gender,2015,female,854912,sum,total,"FL,GA,SC,TN,VA"
Southeast,Southeast,full-year,all_sports,participants,gender,2015,male,3110160,sum,total,"FL,GA,SC,TN,VA"
Southeast,Southeast,full-year,all_sports,participants,gender,2016,female,851550,sum,total,"FL,GA,SC,TN,VA"
Southeast,Southeast,full-year,all_sports,participants,gender,2016,male,3081480,sum,total,"FL,GA,SC,TN,VA"
Southeast,Southeast,full-year,all_sports,participants,gender,2017,female,839097,sum,total,"FL,GA,SC,TN,VA"
Southeast,Southeast,full-year,all_sports,participants,gender,2017,male,3047230,sum,total,"FL,GA,SC,TN,VA"
Southeast,Southeast,full-year,all_sports,participants,gender,2018,female,817146,sum,total,"FL,GA,SC,TN,VA"
Southeast,Southeast,full-year,all_sports,participants,gender,2018,male,2995919,sum,total,"FL,GA,SC,TN,VA"
Southeast,Southeast,full-year,all_sports,participants,residency,2009,nonresident,578258,sum,total,"FL,GA,SC,TN,VA"
Southeast,Southeast,full-year,all_sports,participants,residency,2009,resident,2913374,sum,total,"FL,GA,SC,TN,VA"
Southeast,Southeast,full-year,all_sports,participants,residency,2010,nonresident,720001,sum,total,"FL,GA,SC,TN,VA"
Southeast,Southeast,full-year,all_sports,participants,residency,2010,resident,2884649,sum,total,"FL,GA,SC,TN,VA"
Southeast,Southeast,full-year,all_sports,participants,residency,2011,nonresident,737940,sum,total,"FL,GA,SC,TN,VA"
Southeast,Southeast,full-year,all_sports,participants,residency,2011,resident,2939289,sum,total,"FL,GA,SC,TN,VA"
Southeast,Southeast,full-year,all_sports,participants,residency,2012,nonresident,767620,sum,total,"FL,GA,SC,TN,VA"
Southeast,Southeast,full-year,all_sports,participants,residency,2012,resident,2973872,sum,total,"FL,GA,SC,TN,VA"
Southeast,Southeast,full-year,all_sports,participants,residency,2013,nonresident,820908,sum,total,"FL,GA,SC,TN,VA"
Southeast,Southeast,full-year,all_sports,participants,residency,2013,resident,3052323,sum,total,"FL,GA,SC,TN,VA"
Southeast,Southeast,full-year,all_sports,participants,residency,2014,nonresident,846748,sum,total,"FL,GA,SC,TN,VA"
Southeast,Southeast,full-year,all_sports,participants,residency,2014,resident,3144340,sum,total,"FL,GA,SC,TN,VA"
Southeast,Southeast,full-year,all_sports,participants,residency,2015,nonresident,851195,sum,total,"FL,GA,SC,TN,VA"
Southeast,Southeast,full-year,all_sports,participants,residency,2015,resident,3113877,sum,total,"FL,GA,SC,TN,VA"
Southeast,Southeast,full-year,all_sports,participants,residency,2016,nonresident,848980,sum,total,"FL,GA,SC,TN,VA"
Southeast,Southeast,full-year,all_sports,participants,residency,2016,resident,3084050,sum,total,"FL,GA,SC,TN,VA"
Southeast,Southeast,full-year,all_sports,participants,residency,2017,nonresident,846862,sum,total,"FL,GA,SC,TN,VA"
Southeast,Southeast,full-year,all_sports,participants,residency,2017,resident,3039465,sum,total,"FL,GA,SC,TN,VA"
Southeast,Southeast,full-year,all_sports,participants,residency,2018,nonresident,838542,sum,total,"FL,GA,SC,TN,VA"
Southeast,Southeast,full-year,all_sports,participants,residency,2018,resident,2974523,sum,total,"FL,GA,SC,TN,VA"
Southeast,Southeast,full-year,hunt,participants,age,2009,18-24,105374.8661286375,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,hunt,participants,age,2009,25-34,169155.16886417693,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,hunt,participants,age,2009,35-44,219943.16934112346,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,hunt,participants,age,2009,45-54,226961.0175905414,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,hunt,participants,age,2009,55-64,165093.7780755207,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,hunt,participants,age,2010,18-24,107171.80041406318,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,hunt,participants,age,2010,25-34,168809.98000773252,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,hunt,participants,age,2010,35-44,216886.76538706178,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,hunt,participants,age,2010,45-54,228210.34579264413,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,hunt,participants,age,2010,55-64,170258.10839849839,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,hunt,participants,age,2011,18-24,107878.21861725594,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,hunt,participants,age,2011,25-34,168712.16418352554,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,hunt,participants,age,2011,35-44,211838.30151887564,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,hunt,participants,age,2011,45-54,229555.7083065482,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,hunt,participants,age,2011,55-64,175992.60737379466,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,hunt,participants,age,2012,18-24,110524.32915102458,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,hunt,participants,age,2012,25-34,170335.55835069032,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,hunt,participants,age,2012,35-44,206077.3920103768,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,hunt,participants,age,2012,45-54,226968.4275433717,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,hunt,participants,age,2012,55-64,176487.2929445366,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,hunt,participants,age,2013,18-24,117731.99828099328,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,hunt,participants,age,2013,25-34,180157.19689058582,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,hunt,participants,age,2013,35-44,208555.0200960071,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,hunt,participants,age,2013,45-54,231763.82732752926,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,hunt,participants,age,2013,55-64,184203.95740488457,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,hunt,participants,age,2014,18-24,118555.34326404524,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,hunt,participants,age,2014,25-34,180963.169572578,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,hunt,participants,age,2014,35-44,202792.4197776498,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,hunt,participants,age,2014,45-54,229946.3403668604,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,hunt,participants,age,2014,55-64,188007.7270188666,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,hunt,participants,age,2015,18-24,118235.34326404524,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,hunt,participants,age,2015,25-34,182072.169572578,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,hunt,participants,age,2015,35-44,198357.4197776498,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,hunt,participants,age,2015,45-54,229232.3403668604,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,hunt,participants,age,2015,55-64,192069.7270188666,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,hunt,participants,age,2016,18-24,117691.34326404524,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,hunt,participants,age,2016,25-34,181682.169572578,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,hunt,participants,age,2016,35-44,192106.4197776498,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,hunt,participants,age,2016,45-54,226267.3403668604,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,hunt,participants,age,2016,55-64,193685.7270188666,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,hunt,participants,age,2017,18-24,116395.34326404524,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,hunt,participants,age,2017,25-34,179569.169572578,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,hunt,participants,age,2017,35-44,189264.4197776498,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,hunt,participants,age,2017,45-54,224266.3403668604,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,hunt,participants,age,2017,55-64,194335.7270188666,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,hunt,participants,age,2018,18-24,115019.34326404524,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,hunt,participants,age,2018,25-34,178073.169572578,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,hunt,participants,age,2018,35-44,186772.4197776498,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,hunt,participants,age,2018,45-54,220056.3403668604,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,hunt,participants,age,2018,55-64,193887.7270188666,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,hunt,participants,all,2009,all,886528,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,hunt,participants,all,2010,all,891337,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,hunt,participants,all,2011,all,893977,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,hunt,participants,all,2012,all,890394,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,hunt,participants,all,2013,all,922413,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,hunt,participants,all,2014,all,920266,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,hunt,participants,all,2015,all,919966,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,hunt,participants,all,2016,all,911434,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,hunt,participants,all,2017,all,903832,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,hunt,participants,all,2018,all,893809,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,hunt,participants,gender,2009,female,65010,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,hunt,participants,gender,2009,male,821518,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,hunt,participants,gender,2010,female,67868,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,hunt,participants,gender,2010,male,823469,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,hunt,participants,gender,2011,female,72077,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,hunt,participants,gender,2011,male,821900,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,hunt,participants,gender,2012,female,75793,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,hunt,participants,gender,2012,male,814601,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,hunt,participants,gender,2013,female,82540,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,hunt,participants,gender,2013,male,839873,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,hunt,participants,gender,2014,female,85384,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,hunt,participants,gender,2014,male,834882,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,hunt,participants,gender,2015,female,88705,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,hunt,participants,gender,2015,male,831261,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,hunt,participants,gender,2016,female,89696,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,hunt,participants,gender,2016,male,821738,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,hunt,participants,gender,2017,female,89755,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,hunt,participants,gender,2017,male,814077,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,hunt,participants,gender,2018,female,88701,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,hunt,participants,gender,2018,male,805108,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,hunt,participants,residency,2009,nonresident,103460,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,hunt,participants,residency,2009,resident,783068,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,hunt,participants,residency,2010,nonresident,102842,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,hunt,participants,residency,2010,resident,788495,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,hunt,participants,residency,2011,nonresident,99059,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,hunt,participants,residency,2011,resident,794918,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,hunt,participants,residency,2012,nonresident,97523,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,hunt,participants,residency,2012,resident,792871,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,hunt,participants,residency,2013,nonresident,99283,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,hunt,participants,residency,2013,resident,823130,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,hunt,participants,residency,2014,nonresident,102276,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,hunt,participants,residency,2014,resident,817990,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,hunt,participants,residency,2015,nonresident,104665,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,hunt,participants,residency,2015,resident,815301,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,hunt,participants,residency,2016,nonresident,104824,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,hunt,participants,residency,2016,resident,806610,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,hunt,participants,residency,2017,nonresident,104077,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,hunt,participants,residency,2017,resident,799755,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,hunt,participants,residency,2018,nonresident,104472,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,hunt,participants,residency,2018,resident,789337,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,fish,participants,age,2009,18-24,300381.8522391654,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,fish,participants,age,2009,25-34,502051.5188842579,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,fish,participants,age,2009,35-44,608714.4859233018,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,fish,participants,age,2009,45-54,671804.5510818674,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,fish,participants,age,2009,55-64,508385.5918714075,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,fish,participants,age,2010,18-24,318713.866247528,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,fish,participants,age,2010,25-34,529248.1942383187,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,fish,participants,age,2010,35-44,628139.4777531804,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,fish,participants,age,2010,45-54,706488.2657988725,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,fish,participants,age,2010,55-64,546717.1959621004,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,fish,participants,age,2011,18-24,338045.80575761525,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,fish,participants,age,2011,25-34,553224.0874764463,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,fish,participants,age,2011,35-44,635761.0983849708,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,fish,participants,age,2011,45-54,726385.638284038,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,fish,participants,age,2011,55-64,574282.3700969296,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,fish,participants,age,2012,18-24,349744.0601654243,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,fish,participants,age,2012,25-34,563410.4414963498,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,fish,participants,age,2012,35-44,634990.6447652787,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,fish,participants,age,2012,45-54,727972.0202417693,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,fish,participants,age,2012,55-64,589224.833331178,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,fish,participants,age,2013,18-24,376414.050023559,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,fish,participants,age,2013,25-34,597409.7179093091,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,fish,participants,age,2013,35-44,649639.4075927214,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,fish,participants,age,2013,45-54,753247.1670892325,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,fish,participants,age,2013,55-64,626167.657385178,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,fish,participants,age,2014,18-24,393541.4765072423,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,fish,participants,age,2014,25-34,628702.9462209638,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,fish,participants,age,2014,35-44,666217.1248434383,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,fish,participants,age,2014,45-54,770912.6965490466,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,fish,participants,age,2014,55-64,655674.755879309,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,fish,participants,age,2015,18-24,390359.4765072423,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,fish,participants,age,2015,25-34,630454.9462209638,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,fish,participants,age,2015,35-44,659529.1248434383,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,fish,participants,age,2015,45-54,769062.6965490466,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,fish,participants,age,2015,55-64,662389.755879309,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,fish,participants,age,2016,18-24,389119.4765072423,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,fish,participants,age,2016,25-34,632416.9462209638,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,fish,participants,age,2016,35-44,656827.1248434383,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,fish,participants,age,2016,45-54,767206.6965490466,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,fish,participants,age,2016,55-64,669471.755879309,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,fish,participants,age,2017,18-24,383571.4765072423,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,fish,participants,age,2017,25-34,625569.9462209638,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,fish,participants,age,2017,35-44,655198.1248434383,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,fish,participants,age,2017,45-54,765837.6965490466,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,fish,participants,age,2017,55-64,673694.755879309,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,fish,participants,age,2018,18-24,374709.4765072423,sum,total,"FL,GA,SC,VA"
Southeast,Southeast,full-year,fish,participants,age,2018,25-34,613933.9462209638,sum,total,"FL,GA,SC,VA"
