region,state,timeframe,group,metric,segment,year,category,value,aggregation,value_type,states_included
US,US,full-year,all_sports,participants,age,2013,35-44,1506974.3744245002,sum,total,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,age,2013,45-54,1725667.6199533876,sum,total,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,age,2013,55-64,1450943.614359897,sum,total,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,age,2014,18-24,952566.4471671348,sum,total,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,age,2014,25-34,1492047.3261202124,sum,total,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,age,2014,35-44,1518427.2672702326,sum,total,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,age,2014,45-54,1725295.9207159346,sum,total,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,age,2014,55-64,1496943.0387264856,sum,total,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,age,2015,18-24,936297.4471671348,sum,total,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,age,2015,25-34,1488862.3261202124,sum,total,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,age,2015,35-44,1497576.2672702326,sum,total,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,age,2015,45-54,1702051.9207159346,sum,total,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,age,2015,55-64,1521800.0387264856,sum,total,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,age,2016,18-24,926599.4471671348,sum,total,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,age,2016,25-34,1486991.3261202124,sum,total,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,age,2016,35-44,1489643.2672702326,sum,total,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,age,2016,45-54,1687530.9207159346,sum,total,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,age,2016,55-64,1535101.0387264856,sum,total,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,age,2017,18-24,901553.4471671348,sum,total,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,age,2017,25-34,1454768.3261202124,sum,total,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,age,2017,35-44,1473264.2672702326,sum,total,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,age,2017,45-54,1657682.9207159346,sum,total,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,age,2017,55-64,1530442.0387264856,sum,total,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,age,2018,18-24,873246.4471671348,sum,total,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,age,2018,25-34,1418004.3261202124,sum,total,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,age,2018,35-44,1448575.2672702326,sum,total,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,age,2018,45-54,1614626.9207159346,sum,total,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,age,2018,55-64,1519542.0387264856,sum,total,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,all,2009,all,6857880,sum,total,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,all,2010,all,6832262,sum,total,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,all,2011,all,6840717,sum,total,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,all,2012,all,6976461,sum,total,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,all,2013,all,7065020,sum,total,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,all,2014,all,7185281,sum,total,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,all,2015,all,7146594,sum,total,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,all,2016,all,7125869,sum,total,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,all,2017,all,7017712,sum,total,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,all,2018,all,6873998,sum,total,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,gender,2009,female,1482650,sum,total,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,gender,2009,male,5375230,sum,total,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,gender,2010,female,1464159,sum,total,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,gender,2010,male,5368103,sum,total,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,gender,2011,female,1490808,sum,total,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,gender,2011,male,5349909,sum,total,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,gender,2012,female,1560039,sum,total,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,gender,2012,male,5416422,sum,total,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,gender,2013,female,1591977,sum,total,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,gender,2013,male,5473043,sum,total,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,gender,2014,female,1657438,sum,total,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,gender,2014,male,5527843,sum,total,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,gender,2015,female,1653735,sum,total,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,gender,2015,male,5492859,sum,total,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,gender,2016,female,1656709,sum,total,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,gender,2016,male,5469160,sum,total,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,gender,2017,female,1625205,sum,total,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,gender,2017,male,5392507,sum,total,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,gender,2018,female,1583160,sum,total,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,gender,2018,male,5290838,sum,total,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,residency,2009,nonresident,1198338,sum,total,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,residency,2009,resident,5659542,sum,total,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,residency,2010,nonresident,1304824,sum,total,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,residency,2010,resident,5527438,sum,total,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,residency,2011,nonresident,1306843,sum,total,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,residency,2011,resident,5533874,sum,total,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,residency,2012,nonresident,1346729,sum,total,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,residency,2012,resident,5629732,sum,total,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,residency,2013,nonresident,1402459,sum,total,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,residency,2013,resident,5662561,sum,total,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,residency,2014,nonresident,1431838,sum,total,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,residency,2014,resident,5753443,sum,total,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,residency,2015,nonresident,1451319,sum,total,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,residency,2015,resident,5695275,sum,total,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,residency,2016,nonresident,1455052,sum,total,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,residency,2016,resident,5670817,sum,total,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,residency,2017,nonresident,1444743,sum,total,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,residency,2017,resident,5572969,sum,total,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,residency,2018,nonresident,1430438,sum,total,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,residency,2018,resident,5443560,sum,total,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,hunt,participants,age,2009,18-24,329138.8661286375,sum,total,"FL,GA,IA,MO,NE,OR,SC,VA,WI"
US,US,full-year,hunt,participants,age,2009,25-34,509418.1688641769,sum,total,"FL,GA,IA,MO,NE,OR,SC,VA,WI"
US,US,full-year,hunt,participants,age,2009,35-44,595682.1693411234,sum,total,"FL,GA,IA,MO,NE,OR,SC,VA,WI"
US,US,full-year,hunt,participants,age,2009,45-54,667790.0175905414,sum,total,"FL,GA,IA,MO,NE,OR,SC,VA,WI"
US,US,full-year,hunt,participants,age,2009,55-64,476007.7780755207,sum,total,"FL,GA,IA,MO,NE,OR,SC,VA,WI"
US,US,full-year,hunt,participants,age,2010,18-24,324064.80041406315,sum,total,"FL,GA,IA,MO,NE,OR,SC,VA,WI"
US,US,full-year,hunt,participants,age,2010,25-34,502826.9800077325,sum,total,"FL,GA,IA,MO,NE,OR,SC,VA,WI"
US,US,full-year,hunt,participants,age,2010,35-44,572687.7653870618,sum,total,"FL,GA,IA,MO,NE,OR,SC,VA,WI"
US,US,full-year,hunt,participants,age,2010,45-54,655861.3457926442,sum,total,"FL,GA,IA,MO,NE,OR,SC,VA,WI"
US,US,full-year,hunt,participants,age,2010,55-64,483770.1083984984,sum,total,"FL,GA,IA,MO,NE,OR,SC,VA,WI"
US,US,full-year,hunt,participants,age,2011,18-24,321786.2186172559,sum,total,"FL,GA,IA,MO,NE,OR,SC,VA,WI"
US,US,full-year,hunt,participants,age,2011,25-34,502905.16418352554,sum,total,"FL,GA,IA,MO,NE,OR,SC,VA,WI"
US,US,full-year,hunt,participants,age,2011,35-44,554691.3015188756,sum,total,"FL,GA,IA,MO,NE,OR,SC,VA,WI"
US,US,full-year,hunt,participants,age,2011,45-54,647205.7083065482,sum,total,"FL,GA,IA,MO,NE,OR,SC,VA,WI"
US,US,full-year,hunt,participants,age,2011,55-64,495971.60737379466,sum,total,"FL,GA,IA,MO,NE,OR,SC,VA,WI"
US,US,full-year,hunt,participants,age,2012,18-24,330925.3291510246,sum,total,"FL,GA,IA,MO,NE,OR,SC,VA,WI"
US,US,full-year,hunt,participants,age,2012,25-34,514167.55835069035,sum,total,"FL,GA,IA,MO,NE,OR,SC,VA,WI"
US,US,full-year,hunt,participants,age,2012,35-44,549642.3920103768,sum,total,"FL,GA,IA,MO,NE,OR,SC,VA,WI"
US,US,full-year,hunt,participants,age,2012,45-54,639944.4275433717,sum,total,"FL,GA,IA,MO,NE,OR,SC,VA,WI"
US,US,full-year,hunt,participants,age,2012,55-64,504716.2929445366,sum,total,"FL,GA,IA,MO,NE,OR,SC,VA,WI"
US,US,full-year,hunt,participants,age,2013,18-24,340398.99828099326,sum,total,"FL,GA,IA,MO,NE,OR,SC,VA,WI"
US,US,full-year,hunt,participants,age,2013,25-34,527085.1968905858,sum,total,"FL,GA,IA,MO,NE,OR,SC,VA,WI"
US,US,full-year,hunt,participants,age,2013,35-44,547379.0200960072,sum,total,"FL,GA,IA,MO,NE,OR,SC,VA,WI"
US,US,full-year,hunt,participants,age,2013,45-54,630287.8273275292,sum,total,"FL,GA,IA,MO,NE,OR,SC,VA,WI"
US,US,full-year,hunt,participants,age,2013,55-64,515641.95740488457,sum,total,"FL,GA,IA,MO,NE,OR,SC,VA,WI"
US,US,full-year,hunt,participants,age,2014,18-24,338877.34326404525,sum,total,"FL,GA,IA,MO,NE,OR,SC,VA,WI"
US,US,full-year,hunt,participants,age,2014,25-34,527960.1695725779,sum,total,"FL,GA,IA,MO,NE,OR,SC,VA,WI"
US,US,full-year,hunt,participants,age,2014,35-44,536109.4197776498,sum,total,"FL,GA,IA,MO,NE,OR,SC,VA,WI"
US,US,full-year,hunt,participants,age,2014,45-54,614514.3403668604,sum,total,"FL,GA,IA,MO,NE,OR,SC,VA,WI"
US,US,full-year,hunt,participants,age,2014,55-64,523094.72701886663,sum,total,"FL,GA,IA,MO,NE,OR,SC,VA,WI"
US,US,full-year,hunt,participants,age,2015,18-24,336726.34326404525,sum,total,"FL,GA,IA,MO,NE,OR,SC,VA,WI"
US,US,full-year,hunt,participants,age,2015,25-34,533246.1695725779,sum,total,"FL,GA,IA,MO,NE,OR,SC,VA,WI"
US,US,full-year,hunt,participants,age,2015,35-44,531918.4197776498,sum,total,"FL,GA,IA,MO,NE,OR,SC,VA,WI"
US,US,full-year,hunt,participants,age,2015,45-54,607684.3403668604,sum,total,"FL,GA,IA,MO,NE,OR,SC,VA,WI"
US,US,full-year,hunt,participants,age,2015,55-64,537647.7270188666,sum,total,"FL,GA,IA,MO,NE,OR,SC,VA,WI"
US,US,full-year,hunt,participants,age,2016,18-24,334652.34326404525,sum,total,"FL,GA,IA,MO,NE,OR,SC,VA,WI"
US,US,full-year,hunt,participants,age,2016,25-34,531487.1695725779,sum,total,"FL,GA,IA,MO,NE,OR,SC,VA,WI"
US,US,full-year,hunt,participants,age,2016,35-44,525014.4197776498,sum,total,"FL,GA,IA,MO,NE,OR,SC,VA,WI"
US,US,full-year,hunt,participants,age,2016,45-54,598220.3403668604,sum,total,"FL,GA,IA,MO,NE,OR,SC,VA,WI"
US,US,full-year,hunt,participants,age,2016,55-64,542712.7270188666,sum,total,"FL,GA,IA,MO,NE,OR,SC,VA,WI"
US,US,full-year,hunt,participants,age,2017,18-24,328645.34326404525,sum,total,"FL,GA,IA,MO,NE,OR,SC,VA,WI"
US,US,full-year,hunt,participants,age,2017,25-34,523874.169572578,sum,total,"FL,GA,IA,MO,NE,OR,SC,VA,WI"
US,US,full-year,hunt,participants,age,2017,35-44,520675.4197776498,sum,total,"FL,GA,IA,MO,NE,OR,SC,VA,WI"
US,US,full-year,hunt,participants,age,2017,45-54,586696.3403668604,sum,total,"FL,GA,IA,MO,NE,OR,SC,VA,WI"
US,US,full-year,hunt,participants,age,2017,55-64,543301.7270188666,sum,total,"FL,GA,IA,MO,NE,OR,SC,VA,WI"
US,US,full-year,hunt,participants,age,2018,18-24,320849.34326404525,sum,total,"FL,GA,IA,MO,NE,OR,SC,VA,WI"
US,US,full-year,hunt,participants,age,2018,25-34,514695.169572578,sum,total,"FL,GA,IA,MO,NE,OR,SC,VA,WI"
US,US,full-year,hunt,participants,age,2018,35-44,516543.4197776498,sum,total,"FL,GA,IA,MO,NE,OR,SC,VA,WI"
US,US,full-year,hunt,participants,age,2018,45-54,571550.3403668604,sum,total,"FL,GA,IA,MO,NE,OR,SC,VA,WI"
US,US,full-year,hunt,participants,age,2018,55-64,540809.7270188666,sum,total,"FL,GA,IA,MO,NE,OR,SC,VA,WI"
US,US,full-year,hunt,participants,all,2009,all,2575045,sum,total,"FL,GA,IA,MO,NE,OR,SC,VA,WI"
US,US,full-year,hunt,participants,all,2010,all,2536218,sum,total,"FL,GA,IA,MO,NE,OR,SC,VA,WI"
US,US,full-year,hunt,participants,all,2011,all,2519813,sum,total,"FL,GA,IA,MO,NE,OR,SC,VA,WI"
US,US,full-year,hunt,participants,all,2012,all,2536734,sum,total,"FL,GA,IA,MO,NE,OR,SC,VA,WI"
US,US,full-year,hunt,participants,all,2013,all,2558322,sum,total,"FL,GA,IA,MO,NE,OR,SC,VA,WI"
US,US,full-year,hunt,participants,all,2014,all,2537992,sum,total,"FL,GA,IA,MO,NE,OR,SC,VA,WI"
US,US,full-year,hunt,participants,all,2015,all,2544432,sum,total,"FL,GA,IA,MO,NE,OR,SC,VA,WI"
US,US,full-year,hunt,participants,all,2016,all,2529292,sum,total,"FL,GA,IA,MO,NE,OR,SC,VA,WI"
US,US,full-year,hunt,participants,all,2017,all,2500729,sum,total,"FL,GA,IA,MO,NE,OR,SC,VA,WI"
US,US,full-year,hunt,participants,all,2018,all,2462015,sum,total,"FL,GA,IA,MO,NE,OR,SC,VA,WI"
US,US,full-year,hunt,participants,gender,2009,female,251450,sum,total,"FL,GA,IA,MO,NE,OR,SC,VA,WI"
US,US,full-year,hunt,participants,gender,2009,male,2323595,sum,total,"FL,GA,IA,MO,NE,OR,SC,VA,WI"
US,US,full-year,hunt,participants,gender,2010,female,251902,sum,total,"FL,GA,IA,MO,NE,OR,SC,VA,WI"
US,US,full-year,hunt,participants,gender,2010,male,2284316,sum,total,"FL,GA,IA,MO,NE,OR,SC,VA,WI"
US,US,full-year,hunt,participants,gender,2011,female,258529,sum,total,"FL,GA,IA,MO,NE,OR,SC,VA,WI"
US,US,full-year,hunt,participants,gender,2011,male,2261284,sum,total,"FL,GA,IA,MO,NE,OR,SC,VA,WI"
US,US,full-year,hunt,participants,gender,2012,female,276945,sum,total,"FL,GA,IA,MO,NE,OR,SC,VA,WI"
US,US,full-year,hunt,participants,gender,2012,male,2259789,sum,total,"FL,GA,IA,MO,NE,OR,SC,VA,WI"
US,US,full-year,hunt,participants,gender,2013,female,287921,sum,total,"FL,GA,IA,MO,NE,OR,SC,VA,WI"
US,US,full-year,hunt,participants,gender,2013,male,2270401,sum,total,"FL,GA,IA,MO,NE,OR,SC,VA,WI"
US,US,full-year,hunt,participants,gender,2014,female,296430,sum,total,"FL,GA,IA,MO,NE,OR,SC,VA,WI"
US,US,full-year,hunt,participants,gender,2014,male,2241562,sum,total,"FL,GA,IA,MO,NE,OR,SC,VA,WI"
US,US,full-year,hunt,participants,gender,2015,female,307722,sum,total,"FL,GA,IA,MO,NE,OR,SC,VA,WI"
US,US,full-year,hunt,participants,gender,2015,male,2236710,sum,total,"FL,GA,IA,MO,NE,OR,SC,VA,WI"
US,US,full-year,hunt,participants,gender,2016,female,311278,sum,total,"FL,GA,IA,MO,NE,OR,SC,VA,WI"
US,US,full-year,hunt,participants,gender,2016,male,2218014,sum,total,"FL,GA,IA,MO,NE,OR,SC,VA,WI"
US,US,full-year,hunt,participants,gender,2017,female,308589,sum,total,"FL,GA,IA,MO,NE,OR,SC,VA,WI"
US,US,full-year,hunt,participants,gender,2017,male,2192140,sum,total,"FL,GA,IA,MO,NE,OR,SC,VA,WI"
US,US,full-year,hunt,participants,gender,2018,female,300816,sum,total,"FL,GA,IA,MO,NE,OR,SC,VA,WI"
US,US,full-year,hunt,participants,gender,2018,male,2161199,sum,total,"FL,GA,IA,MO,NE,OR,SC,VA,WI"
US,US,full-year,hunt,participants,residency,2009,nonresident,270285,sum,total,"FL,GA,IA,MO,NE,OR,SC,VA,WI"
US,US,full-year,hunt,participants,residency,2009,resident,2304760,sum,total,"FL,GA,IA,MO,NE,OR,SC,VA,WI"
US,US,full-year,hunt,participants,residency,2010,nonresident,259912,sum,total,"FL,GA,IA,MO,NE,OR,SC,VA,WI"
US,US,full-year,hunt,participants,residency,2010,resident,2276306,sum,total,"FL,GA,IA,MO,NE,OR,SC,VA,WI"
US,US,full-year,hunt,participants,residency,2011,nonresident,253914,sum,total,"FL,GA,IA,MO,NE,OR,SC,VA,WI"
US,US,full-year,hunt,participants,residency,2011,resident,2265899,sum,total,"FL,GA,IA,MO,NE,OR,SC,VA,WI"
US,US,full-year,hunt,participants,residency,2012,nonresident,254554,sum,total,"FL,GA,IA,MO,NE,OR,SC,VA,WI"
US,US,full-year,hunt,participants,residency,2012,resident,2282180,sum,total,"FL,GA,IA,MO,NE,OR,SC,VA,WI"
US,US,full-year,hunt,participants,residency,2013,nonresident,256089,sum,total,"FL,GA,IA,MO,NE,OR,SC,VA,WI"
US,US,full-year,hunt,participants,residency,2013,resident,2302233,sum,total,"FL,GA,IA,MO,NE,OR,SC,VA,WI"
US,US,full-year,hunt,participants,residency,2014,nonresident,259801,sum,total,"FL,GA,IA,MO,NE,OR,SC,VA,WI"
US,US,full-year,hunt,participants,residency,2014,resident,2278191,sum,total,"FL,GA,IA,MO,NE,OR,SC,VA,WI"
US,US,full-year,hunt,participants,residency,2015,nonresident,270709,sum,total,"FL,GA,IA,MO,NE,OR,SC,VA,WI"
US,US,full-year,hunt,participants,residency,2015,resident,2273723,sum,total,"FL,GA,IA,MO,NE,OR,SC,VA,WI"
US,US,full-year,hunt,participants,residency,2016,nonresident,274694,sum,total,"FL,GA,IA,MO,NE,OR,SC,VA,WI"
US,US,full-year,hunt,participants,residency,2016,resident,2254598,sum,total,"FL,GA,IA,MO,NE,OR,SC,VA,WI"
US,US,full-year,hunt,participants,residency,2017,nonresident,276054,sum,total,"FL,GA,IA,MO,NE,OR,SC,VA,WI"
US,US,full-year,hunt,participants,residency,2017,resident,2224675,sum,total,"FL,GA,IA,MO,NE,OR,SC,VA,WI"
US,US,full-year,hunt,participants,residency,2018,nonresident,276656,sum,total,"FL,GA,IA,MO,NE,OR,SC,VA,WI"
US,US,full-year,hunt,participants,residency,2018,resident,2185359,sum,total,"FL,GA,IA,MO,NE,OR,SC,VA,WI"
US,US,full-year,fish,participants,age,2009,18-24,689902.8522391653,sum,total,"FL,GA,IA,MO,NE,OR,SC,VA,WI"
US,US,full-year,fish,participants,age,2009,25-34,1123260.5188842579,sum,total,"FL,GA,IA,MO,NE,OR,SC,VA,WI"
US,US,full-year,fish,participants,age,2009,35-44,1265981.485923302,sum,total,"FL,GA,IA,MO,NE,OR,SC,VA,WI"
US,US,full-year,fish,participants,age,2009,45-54,1425653.5510818674,sum,total,"FL,GA,IA,MO,NE,OR,SC,VA,WI"
US,US,full-year,fish,participants,age,2009,55-64,1069237.5918714076,sum,total,"FL,GA,IA,MO,NE,OR,SC,VA,WI"
US,US,full-year,fish,participants,age,2010,18-24,683630.866247528,sum,total,"FL,GA,IA,MO,NE,OR,SC,VA,WI"
US,US,full-year,fish,participants,age,2010,25-34,1124040.1942383186,sum,total,"FL,GA,IA,MO,NE,OR,SC,VA,WI"
US,US,full-year,fish,participants,age,2010,35-44,1238365.4777531805,sum,total,"FL,GA,IA,MO,NE,OR,SC,VA,WI"
US,US,full-year,fish,participants,age,2010,45-54,1420562.2657988723,sum,total,"FL,GA,IA,MO,NE,OR,SC,VA,WI"
US,US,full-year,fish,participants,age,2010,55-64,1104789.1959621003,sum,total,"FL,GA,IA,MO,NE,OR,SC,VA,WI"
US,US,full-year,fish,participants,age,2011,18-24,695369.8057576152,sum,total,"FL,GA,IA,MO,NE,OR,SC,VA,WI"
US,US,full-year,fish,participants,age,2011,25-34,1137843.0874764463,sum,total,"FL,GA,IA,MO,NE,OR,SC,VA,WI"
US,US,full-year,fish,participants,age,2011,35-44,1219972.0983849708,sum,total,"FL,GA,IA,MO,NE,OR,SC,VA,WI"
US,US,full-year,fish,participants,age,2011,45-54,1409984.638284038,sum,total,"FL,GA,IA,MO,NE,OR,SC,VA,WI"
US,US,full-year,fish,participants,age,2011,55-64,1133255.3700969296,sum,total,"FL,GA,IA,MO,NE,OR,SC,VA,WI"
US,US,full-year,fish,participants,age,2012,18-24,731605.0601654244,sum,total,"FL,GA,IA,MO,NE,OR,SC,VA,WI"
