timeframe,group,segment,year,category,metric,value
full-year,all_sports,Age,2014,45-54,participants,156763
full-year,all_sports,Age,2015,45-54,participants,153690
full-year,all_sports,Age,2016,45-54,participants,149272
full-year,all_sports,Age,2017,45-54,participants,142054
full-year,all_sports,Age,2018,45-54,participants,136178
full-year,all_sports,Age,2009,55-64,participants,123268
full-year,all_sports,Age,2010,55-64,participants,121918
full-year,all_sports,Age,2011,55-64,participants,118627
full-year,all_sports,Age,2012,55-64,participants,123889
full-year,all_sports,Age,2013,55-64,participants,122943
full-year,all_sports,Age,2014,55-64,participants,127537
full-year,all_sports,Age,2015,55-64,participants,128994
full-year,all_sports,Age,2016,55-64,participants,126868
full-year,all_sports,Age,2017,55-64,participants,124301
full-year,all_sports,Age,2018,55-64,participants,123674
full-year,all_sports,All,2014,All,recruits,162935
full-year,all_sports,All,2015,All,recruits,155536
full-year,all_sports,All,2016,All,recruits,150869
full-year,all_sports,All,2017,All,recruits,142305
full-year,all_sports,All,2018,All,recruits,136135
full-year,all_sports,Residency,2014,Resident,recruits,89517
full-year,all_sports,Residency,2015,Resident,recruits,83857
full-year,all_sports,Residency,2016,Resident,recruits,79328
full-year,all_sports,Residency,2017,Resident,recruits,72299
full-year,all_sports,Residency,2018,Resident,recruits,65086
full-year,all_sports,Residency,2014,Nonresident,recruits,73418
full-year,all_sports,Residency,2015,Nonresident,recruits,71679
full-year,all_sports,Residency,2016,Nonresident,recruits,71541
full-year,all_sports,Residency,2017,Nonresident,recruits,70006
full-year,all_sports,Residency,2018,Nonresident,recruits,71049
full-year,all_sports,Gender,2014,Male,recruits,110598
full-year,all_sports,Gender,2015,Male,recruits,106402
full-year,all_sports,Gender,2016,Male,recruits,104402
full-year,all_sports,Gender,2017,Male,recruits,101763
full-year,all_sports,Gender,2018,Male,recruits,99130
full-year,all_sports,Gender,2014,Female,recruits,52337
full-year,all_sports,Gender,2015,Female,recruits,49134
full-year,all_sports,Gender,2016,Female,recruits,46467
full-year,all_sports,Gender,2017,Female,recruits,40542
full-year,all_sports,Gender,2018,Female,recruits,37005
full-year,all_sports,Age,2014,18-24,recruits,29502
full-year,all_sports,Age,2015,18-24,recruits,27371
full-year,all_sports,Age,2016,18-24,recruits,25440
full-year,all_sports,Age,2017,18-24,recruits,22956
full-year,all_sports,Age,2018,18-24,recruits,21510
full-year,all_sports,Age,2014,25-34,recruits,39692
full-year,all_sports,Age,2015,25-34,recruits,37484
full-year,all_sports,Age,2016,25-34,recruits,36159
full-year,all_sports,Age,2017,25-34,recruits,33676
full-year,all_sports,Age,2018,25-34,recruits,32065
full-year,all_sports,Age,2014,35-44,recruits,35493
full-year,all_sports,Age,2015,35-44,recruits,33111
full-year,all_sports,Age,2016,35-44,recruits,32754
full-year,all_sports,Age,2017,35-44,recruits,31111
full-year,all_sports,Age,2018,35-44,recruits,29615
full-year,all_sports,Age,2014,45-54,recruits,33283
full-year,all_sports,Age,2015,45-54,recruits,32358
full-year,all_sports,Age,2016,45-54,recruits,31571
full-year,all_sports,Age,2017,45-54,recruits,30388
full-year,all_sports,Age,2018,45-54,recruits,28886
full-year,all_sports,Age,2014,55-64,recruits,24966
full-year,all_sports,Age,2015,55-64,recruits,25210
full-year,all_sports,Age,2016,55-64,recruits,24945
full-year,all_sports,Age,2017,55-64,recruits,24175
full-year,all_sports,Age,2018,55-64,recruits,24059
full-year,all_sports,All,2010,All,churn,0.41766934726103455
full-year,all_sports,All,2011,All,churn,0.4199602771099222
full-year,all_sports,All,2012,All,churn,0.4018030416160354
full-year,all_sports,All,2013,All,churn,0.4203499766682221
full-year,all_sports,All,2014,All,churn,0.4100110732951902
full-year,all_sports,All,2015,All,churn,0.4252617815010279
full-year,all_sports,All,2016,All,churn,0.43441040024209826
full-year,all_sports,All,2017,All,churn,0.44777185843248646
full-year,all_sports,All,2018,All,churn,0.4386114931429765
full-year,all_sports,Residency,2010,Resident,churn,0.36302207599524744
full-year,all_sports,Residency,2011,Resident,churn,0.3637613852021234
full-year,all_sports,Residency,2012,Resident,churn,0.34249992699542364
full-year,all_sports,Residency,2013,Resident,churn,0.36281483870582404
full-year,all_sports,Residency,2014,Resident,churn,0.35117987198052597
full-year,all_sports,Residency,2015,Resident,churn,0.36549808752943397
full-year,all_sports,Residency,2016,Resident,churn,0.3755237067443948
full-year,all_sports,Residency,2017,Resident,churn,0.389825986298233
full-year,all_sports,Residency,2018,Resident,churn,0.37655806891007737
full-year,all_sports,Residency,2010,Nonresident,churn,0.6165300720483531
full-year,all_sports,Residency,2011,Nonresident,churn,0.62152873646734
full-year,all_sports,Residency,2012,Nonresident,churn,0.6118768707734378
full-year,all_sports,Residency,2013,Nonresident,churn,0.6258569681108298
full-year,all_sports,Residency,2014,Nonresident,churn,0.6183413010073416
full-year,all_sports,Residency,2015,Nonresident,churn,0.6315043215153119
full-year,all_sports,Residency,2016,Nonresident,churn,0.6352932270806667
full-year,all_sports,Residency,2017,Nonresident,churn,0.6392986111111111
full-year,all_sports,Residency,2018,Nonresident,churn,0.6365429953204794
full-year,all_sports,Gender,2010,Male,churn,0.38087698490379224
full-year,all_sports,Gender,2011,Male,churn,0.3823068139471392
full-year,all_sports,Gender,2012,Male,churn,0.3653670798728344
full-year,all_sports,Gender,2013,Male,churn,0.3798618285381507
full-year,all_sports,Gender,2014,Male,churn,0.36892734655579645
full-year,all_sports,Gender,2015,Male,churn,0.38073757660239343
full-year,all_sports,Gender,2016,Male,churn,0.3894052654011344
full-year,all_sports,Gender,2017,Male,churn,0.40027225215391377
full-year,all_sports,Gender,2018,Male,churn,0.40318205019602715
full-year,all_sports,Gender,2010,Female,churn,0.5537278239389177
full-year,all_sports,Gender,2011,Female,churn,0.5565642516963797
full-year,all_sports,Gender,2012,Female,churn,0.5294774740713372
full-year,all_sports,Gender,2013,Female,churn,0.5508963793305472
full-year,all_sports,Gender,2014,Female,churn,0.5338033204825271
full-year,all_sports,Gender,2015,Female,churn,0.5486919137822253
full-year,all_sports,Gender,2016,Female,churn,0.5528804035887986
full-year,all_sports,Gender,2017,Female,churn,0.5665533854269336
full-year,all_sports,Gender,2018,Female,churn,0.5690858716542835
full-year,all_sports,Age,2010,18-24,churn,0.5114019015549173
full-year,all_sports,Age,2011,18-24,churn,0.5109649966034786
full-year,all_sports,Age,2012,18-24,churn,0.48810637016921365
full-year,all_sports,Age,2013,18-24,churn,0.5056642043031819
full-year,all_sports,Age,2014,18-24,churn,0.4935158420407383
full-year,all_sports,Age,2015,18-24,churn,0.5067049291748028
full-year,all_sports,Age,2016,18-24,churn,0.5207561529765968
full-year,all_sports,Age,2017,18-24,churn,0.5355375618533513
full-year,all_sports,Age,2018,18-24,churn,0.5219798614509027
full-year,all_sports,Age,2010,25-34,churn,0.45915402740603495
full-year,all_sports,Age,2011,25-34,churn,0.4571336889815892
full-year,all_sports,Age,2012,25-34,churn,0.4457407286710552
full-year,all_sports,Age,2013,25-34,churn,0.46219527382546155
full-year,all_sports,Age,2014,25-34,churn,0.45417958340131614
full-year,all_sports,Age,2015,25-34,churn,0.4716553117652803
full-year,all_sports,Age,2016,25-34,churn,0.4792625662140594
full-year,all_sports,Age,2017,25-34,churn,0.49595289487049266
full-year,all_sports,Age,2018,25-34,churn,0.4909144692359703
full-year,all_sports,Age,2010,35-44,churn,0.40291611437227787
full-year,all_sports,Age,2011,35-44,churn,0.4081964482057775
full-year,all_sports,Age,2012,35-44,churn,0.39134182882488305
full-year,all_sports,Age,2013,35-44,churn,0.4094496182792788
full-year,all_sports,Age,2014,35-44,churn,0.39951993784166273
full-year,all_sports,Age,2015,35-44,churn,0.4193722869623564
full-year,all_sports,Age,2016,35-44,churn,0.42652293736005054
full-year,all_sports,Age,2017,35-44,churn,0.44541753207315155
full-year,all_sports,Age,2018,35-44,churn,0.44121501934212926
full-year,all_sports,Age,2010,45-54,churn,0.3869075551384328
full-year,all_sports,Age,2011,45-54,churn,0.3897545847850224
full-year,all_sports,Age,2012,45-54,churn,0.3683949899971609
full-year,all_sports,Age,2013,45-54,churn,0.3844196302658906
full-year,all_sports,Age,2014,45-54,churn,0.37277409955904733
full-year,all_sports,Age,2015,45-54,churn,0.3880021944093594
full-year,all_sports,Age,2016,45-54,churn,0.39682477714880604
full-year,all_sports,Age,2017,45-54,churn,0.4087492463321498
full-year,all_sports,Age,2018,45-54,churn,0.4002027412303859
full-year,all_sports,Age,2010,55-64,churn,0.3714487368779713
full-year,all_sports,Age,2011,55-64,churn,0.3770156990764284
full-year,all_sports,Age,2012,55-64,churn,0.3548716133056834
full-year,all_sports,Age,2013,55-64,churn,0.37542276429326726
full-year,all_sports,Age,2014,55-64,churn,0.3622143955230558
full-year,all_sports,Age,2015,55-64,churn,0.37016999121816585
full-year,all_sports,Age,2016,55-64,churn,0.3828007504225003
full-year,all_sports,Age,2017,55-64,churn,0.38983344762625427
full-year,all_sports,Age,2018,55-64,churn,0.3779806918744971
