timeframe,group,segment,year,category,metric,value
full-year,hunt,Age,2014,25-34,recruits,4272
full-year,hunt,Age,2015,25-34,recruits,4343
full-year,hunt,Age,2016,25-34,recruits,4168
full-year,hunt,Age,2017,25-34,recruits,3704
full-year,hunt,Age,2018,25-34,recruits,3551
full-year,hunt,Age,2014,35-44,recruits,3105
full-year,hunt,Age,2015,35-44,recruits,3018
full-year,hunt,Age,2016,35-44,recruits,2945
full-year,hunt,Age,2017,35-44,recruits,2896
full-year,hunt,Age,2018,35-44,recruits,2827
full-year,hunt,Age,2014,45-54,recruits,2958
full-year,hunt,Age,2015,45-54,recruits,3084
full-year,hunt,Age,2016,45-54,recruits,2909
full-year,hunt,Age,2017,45-54,recruits,2763
full-year,hunt,Age,2018,45-54,recruits,2613
full-year,hunt,Age,2014,55-64,recruits,2198
full-year,hunt,Age,2015,55-64,recruits,2390
full-year,hunt,Age,2016,55-64,recruits,2448
full-year,hunt,Age,2017,55-64,recruits,2353
full-year,hunt,Age,2018,55-64,recruits,2245
full-year,hunt,All,2010,All,churn,0.2073466442401058
full-year,hunt,All,2011,All,churn,0.19713461665966808
full-year,hunt,All,2012,All,churn,0.18277980559300896
full-year,hunt,All,2013,All,churn,0.1960801861464113
full-year,hunt,All,2014,All,churn,0.18328150619098768
full-year,hunt,All,2015,All,churn,0.1826264392945635
full-year,hunt,All,2016,All,churn,0.1871984722594478
full-year,hunt,All,2017,All,churn,0.192153127307365
full-year,hunt,All,2018,All,churn,0.19100522403516443
full-year,hunt,Residency,2010,Resident,churn,0.18664873625047407
full-year,hunt,Residency,2011,Resident,churn,0.17561479817412706
full-year,hunt,Residency,2012,Resident,churn,0.16271017591602685
full-year,hunt,Residency,2013,Resident,churn,0.1766386564731216
full-year,hunt,Residency,2014,Resident,churn,0.16279846283670976
full-year,hunt,Residency,2015,Resident,churn,0.16423596714199007
full-year,hunt,Residency,2016,Resident,churn,0.16755109767603982
full-year,hunt,Residency,2017,Resident,churn,0.17244543846747576
full-year,hunt,Residency,2018,Resident,churn,0.17165191630257542
full-year,hunt,Residency,2010,Nonresident,churn,0.4563999723393956
full-year,hunt,Residency,2011,Nonresident,churn,0.46166274970622795
full-year,hunt,Residency,2012,Nonresident,churn,0.4443125148420803
full-year,hunt,Residency,2013,Nonresident,churn,0.45392899880335064
full-year,hunt,Residency,2014,Nonresident,churn,0.4609497160727512
full-year,hunt,Residency,2015,Nonresident,churn,0.4382360310699073
full-year,hunt,Residency,2016,Nonresident,churn,0.44480340398707746
full-year,hunt,Residency,2017,Nonresident,churn,0.4438751746623195
full-year,hunt,Residency,2018,Nonresident,churn,0.42769066829045516
full-year,hunt,Gender,2010,Male,churn,0.1981595985393284
full-year,hunt,Gender,2011,Male,churn,0.18820434447840592
full-year,hunt,Gender,2012,Male,churn,0.17436124084713978
full-year,hunt,Gender,2013,Male,churn,0.18614329431657167
full-year,hunt,Gender,2014,Male,churn,0.17336451139268036
full-year,hunt,Gender,2015,Male,churn,0.17245506820970577
full-year,hunt,Gender,2016,Male,churn,0.17651235700832227
full-year,hunt,Gender,2017,Male,churn,0.1811788937435635
full-year,hunt,Gender,2018,Male,churn,0.1796726090368875
full-year,hunt,Gender,2010,Female,churn,0.37279419179187256
full-year,hunt,Gender,2011,Female,churn,0.3574196250916326
full-year,hunt,Gender,2012,Female,churn,0.32634151308420734
full-year,hunt,Gender,2013,Female,churn,0.350369685767098
full-year,hunt,Gender,2014,Female,churn,0.32770299991202606
full-year,hunt,Gender,2015,Female,churn,0.32198499711482975
full-year,hunt,Gender,2016,Female,churn,0.3248101658143499
full-year,hunt,Gender,2017,Female,churn,0.32735055572243915
full-year,hunt,Gender,2018,Female,churn,0.32813324289697793
full-year,hunt,Age,2010,18-24,churn,0.24930458970792768
full-year,hunt,Age,2011,18-24,churn,0.23501596914015513
full-year,hunt,Age,2012,18-24,churn,0.2159724843756554
full-year,hunt,Age,2013,18-24,churn,0.23194274028629858
full-year,hunt,Age,2014,18-24,churn,0.22209722780233027
full-year,hunt,Age,2015,18-24,churn,0.22392018686408804
full-year,hunt,Age,2016,18-24,churn,0.2296843787455054
full-year,hunt,Age,2017,18-24,churn,0.2390452876376989
full-year,hunt,Age,2018,18-24,churn,0.23740551496980702
full-year,hunt,Age,2010,25-34,churn,0.21434008220429288
full-year,hunt,Age,2011,25-34,churn,0.1989485919585777
full-year,hunt,Age,2012,25-34,churn,0.18293206070030565
full-year,hunt,Age,2013,25-34,churn,0.19308729072338632
full-year,hunt,Age,2014,25-34,churn,0.18883124331934198
full-year,hunt,Age,2015,25-34,churn,0.18862588223303692
full-year,hunt,Age,2016,25-34,churn,0.19525445999898924
full-year,hunt,Age,2017,25-34,churn,0.20266268445164393
full-year,hunt,Age,2018,25-34,churn,0.19849855329353805
full-year,hunt,Age,2010,35-44,churn,0.2052443776703132
full-year,hunt,Age,2011,35-44,churn,0.1980212936922459
full-year,hunt,Age,2012,35-44,churn,0.18278124752944896
full-year,hunt,Age,2013,35-44,churn,0.19287943712638206
full-year,hunt,Age,2014,35-44,churn,0.1818428773226122
full-year,hunt,Age,2015,35-44,churn,0.18087079877782627
full-year,hunt,Age,2016,35-44,churn,0.1806682249415647
full-year,hunt,Age,2017,35-44,churn,0.18226083107397775
full-year,hunt,Age,2018,35-44,churn,0.18549457844655898
full-year,hunt,Age,2010,45-54,churn,0.1928209563820586
full-year,hunt,Age,2011,45-54,churn,0.1856737710553455
full-year,hunt,Age,2012,45-54,churn,0.1751897722732721
full-year,hunt,Age,2013,45-54,churn,0.19133370849746761
full-year,hunt,Age,2014,45-54,churn,0.17275419545903256
full-year,hunt,Age,2015,45-54,churn,0.17220110449688014
full-year,hunt,Age,2016,45-54,churn,0.17791292128025588
full-year,hunt,Age,2017,45-54,churn,0.17766459253311923
full-year,hunt,Age,2018,45-54,churn,0.18084689532666337
full-year,hunt,Age,2010,55-64,churn,0.18964763213794827
full-year,hunt,Age,2011,55-64,churn,0.18232484076433123
full-year,hunt,Age,2012,55-64,churn,0.1690421548496195
full-year,hunt,Age,2013,55-64,churn,0.18344374743507066
full-year,hunt,Age,2014,55-64,churn,0.16349521363530237
full-year,hunt,Age,2015,55-64,churn,0.16064869751935357
full-year,hunt,Age,2016,55-64,churn,0.16653548649748948
full-year,hunt,Age,2017,55-64,churn,0.17530349216535643
full-year,hunt,Age,2018,55-64,churn,0.16963089944822413
full-year,fish,All,2009,All,participants,308910
full-year,fish,All,2010,All,participants,286396
full-year,fish,All,2011,All,participants,284724
full-year,fish,All,2012,All,participants,304376
full-year,fish,All,2013,All,participants,286524
full-year,fish,All,2014,All,participants,289354
full-year,fish,All,2015,All,participants,299677
full-year,fish,All,2016,All,participants,304852
full-year,fish,All,2017,All,participants,298236
full-year,fish,All,2018,All,participants,268209
full-year,fish,Residency,2009,Resident,participants,308909
full-year,fish,Residency,2010,Resident,participants,286395
full-year,fish,Residency,2011,Resident,participants,284723
full-year,fish,Residency,2012,Resident,participants,304375
full-year,fish,Residency,2013,Resident,participants,286519
full-year,fish,Residency,2014,Resident,participants,289341
full-year,fish,Residency,2015,Resident,participants,299662
full-year,fish,Residency,2016,Resident,participants,304839
full-year,fish,Residency,2017,Resident,participants,298225
full-year,fish,Residency,2018,Resident,participants,268199
full-year,fish,Residency,2009,Nonresident,participants,1
full-year,fish,Residency,2010,Nonresident,participants,1
full-year,fish,Residency,2011,Nonresident,participants,1
full-year,fish,Residency,2012,Nonresident,participants,1
full-year,fish,Residency,2013,Nonresident,participants,5
full-year,fish,Residency,2014,Nonresident,participants,13
full-year,fish,Residency,2015,Nonresident,participants,15
full-year,fish,Residency,2016,Nonresident,participants,13
full-year,fish,Residency,2017,Nonresident,participants,11
full-year,fish,Residency,2018,Nonresident,participants,10
full-year,fish,Gender,2009,Male,participants,234836
full-year,fish,Gender,2010,Male,participants,219613
full-year,fish,Gender,2011,Male,participants,218180
full-year,fish,Gender,2012,Male,participants,229636
full-year,fish,Gender,2013,Male,participants,219010
full-year,fish,Gender,2014,Male,participants,218808
full-year,fish,Gender,2015,Male,participants,225368
full-year,fish,Gender,2016,Male,participants,227043
full-year,fish,Gender,2017,Male,participants,221374
full-year,fish,Gender,2018,Male,participants,202860
full-year,fish,Gender,2009,Female,participants,74074
full-year,fish,Gender,2010,Female,participants,66783
full-year,fish,Gender,2011,Female,participants,66544
full-year,fish,Gender,2012,Female,participants,74740
full-year,fish,Gender,2013,Female,participants,67514
full-year,fish,Gender,2014,Female,participants,70546
full-year,fish,Gender,2015,Female,participants,74309
full-year,fish,Gender,2016,Female,participants,77809
full-year,fish,Gender,2017,Female,participants,76862
full-year,fish,Gender,2018,Female,participants,65349
full-year,fish,Age,2009,18-24,participants,47139
full-year,fish,Age,2010,18-24,participants,43285
full-year,fish,Age,2011,18-24,participants,43776
full-year,fish,Age,2012,18-24,participants,49318
full-year,fish,Age,2013,18-24,participants,46872
full-year,fish,Age,2014,18-24,participants,47199
full-year,fish,Age,2015,18-24,participants,47965
full-year,fish,Age,2016,18-24,participants,47638
full-year,fish,Age,2017,18-24,participants,45539
full-year,fish,Age,2018,18-24,participants,39301
full-year,fish,Age,2009,25-34,participants,68896
full-year,fish,Age,2010,25-34,participants,64032
full-year,fish,Age,2011,25-34,participants,63967
full-year,fish,Age,2012,25-34,participants,68925
full-year,fish,Age,2013,25-34,participants,64853
full-year,fish,Age,2014,25-34,participants,66005
full-year,fish,Age,2015,25-34,participants,68673
full-year,fish,Age,2016,25-34,participants,69835
full-year,fish,Age,2017,25-34,participants,67104
full-year,fish,Age,2018,25-34,participants,59357
full-year,fish,Age,2009,35-44,participants,68383
full-year,fish,Age,2010,35-44,participants,61202
full-year,fish,Age,2011,35-44,participants,60365
full-year,fish,Age,2012,35-44,participants,63666
full-year,fish,Age,2013,35-44,participants,59889
full-year,fish,Age,2014,35-44,participants,60569
full-year,fish,Age,2015,35-44,participants,63107
full-year,fish,Age,2016,35-44,participants,65070
full-year,fish,Age,2017,35-44,participants,65417
full-year,fish,Age,2018,35-44,participants,60100
full-year,fish,Age,2009,45-54,participants,72307
full-year,fish,Age,2010,45-54,participants,66398
full-year,fish,Age,2011,45-54,participants,64717
full-year,fish,Age,2012,45-54,participants,66981
full-year,fish,Age,2013,45-54,participants,61460
full-year,fish,Age,2014,45-54,participants,60375
full-year,fish,Age,2015,45-54,participants,61256
full-year,fish,Age,2016,45-54,participants,61571
full-year,fish,Age,2017,45-54,participants,59438
full-year,fish,Age,2018,45-54,participants,52937
full-year,fish,Age,2009,55-64,participants,52184
full-year,fish,Age,2010,55-64,participants,51479
full-year,fish,Age,2011,55-64,participants,51899
full-year,fish,Age,2012,55-64,participants,55486
full-year,fish,Age,2013,55-64,participants,53450
full-year,fish,Age,2014,55-64,participants,55205
full-year,fish,Age,2015,55-64,participants,58676
full-year,fish,Age,2016,55-64,participants,60737
full-year,fish,Age,2017,55-64,participants,60736
full-year,fish,Age,2018,55-64,participants,56515
full-year,fish,All,2014,All,recruits,45413
full-year,fish,All,2015,All,recruits,48194
full-year,fish,All,2016,All,recruits,49997
full-year,fish,All,2017,All,recruits,46187
full-year,fish,All,2018,All,recruits,36067
full-year,fish,Residency,2014,Resident,recruits,45406
full-year,fish,Residency,2015,Resident,recruits,48193
full-year,fish,Residency,2016,Resident,recruits,49995
full-year,fish,Residency,2017,Resident,recruits,46184
full-year,fish,Residency,2018,Resident,recruits,36066
full-year,fish,Residency,2014,Nonresident,recruits,7
full-year,fish,Residency,2015,Nonresident,recruits,1
full-year,fish,Residency,2016,Nonresident,recruits,2
full-year,fish,Residency,2017,Nonresident,recruits,3
full-year,fish,Residency,2018,Nonresident,recruits,1
full-year,fish,Gender,2014,Male,recruits,27126
full-year,fish,Gender,2015,Male,recruits,28755
full-year,fish,Gender,2016,Male,recruits,29505
full-year,fish,Gender,2017,Male,recruits,27138
full-year,fish,Gender,2018,Male,recruits,21862
full-year,fish,Gender,2014,Female,recruits,18287
full-year,fish,Gender,2015,Female,recruits,19439
full-year,fish,Gender,2016,Female,recruits,20492
full-year,fish,Gender,2017,Female,recruits,19049
full-year,fish,Gender,2018,Female,recruits,14205
full-year,fish,Age,2014,18-24,recruits,12780
full-year,fish,Age,2015,18-24,recruits,12722
full-year,fish,Age,2016,18-24,recruits,12210
full-year,fish,Age,2017,18-24,recruits,11042
full-year,fish,Age,2018,18-24,recruits,8544
full-year,fish,Age,2014,25-34,recruits,11827
full-year,fish,Age,2015,25-34,recruits,12692
full-year,fish,Age,2016,25-34,recruits,12737
full-year,fish,Age,2017,25-34,recruits,11428
full-year,fish,Age,2018,25-34,recruits,8955
full-year,fish,Age,2014,35-44,recruits,8423
full-year,fish,Age,2015,35-44,recruits,9187
full-year,fish,Age,2016,35-44,recruits,9985
full-year,fish,Age,2017,35-44,recruits,9525
full-year,fish,Age,2018,35-44,recruits,7622
full-year,fish,Age,2014,45-54,recruits,6847
full-year,fish,Age,2015,45-54,recruits,7277
full-year,fish,Age,2016,45-54,recruits,8126
full-year,fish,Age,2017,45-54,recruits,7451
full-year,fish,Age,2018,45-54,recruits,5627
full-year,fish,Age,2014,55-64,recruits,5535
full-year,fish,Age,2015,55-64,recruits,6316
full-year,fish,Age,2016,55-64,recruits,6938
full-year,fish,Age,2017,55-64,recruits,6740
full-year,fish,Age,2018,55-64,recruits,5317
full-year,fish,All,2010,All,churn,0.37241915120908975
full-year,fish,All,2011,All,churn,0.35463134959985493
full-year,fish,All,2012,All,churn,0.33020749919220016
full-year,fish,All,2013,All,churn,0.3724373800825294
full-year,fish,All,2014,All,churn,0.34106392483701203
full-year,fish,All,2015,All,churn,0.3243812077939133
full-year,fish,All,2016,All,churn,0.3311665559919513
full-year,fish,All,2017,All,churn,0.3411688294647894
full-year,fish,All,2018,All,churn,0.36600209230274006
full-year,fish,Residency,2010,Resident,churn,0.37242035680410723
full-year,fish,Residency,2011,Resident,churn,0.35463258785942503
full-year,fish,Residency,2012,Resident,churn,0.3302086589422
full-year,fish,Residency,2013,Resident,churn,0.37243860369609866
full-year,fish,Residency,2014,Resident,churn,0.34106987669229627
full-year,fish,Residency,2015,Resident,churn,0.3243957821394133
full-year,fish,Residency,2016,Resident,churn,0.3311697846240098
full-year,fish,Residency,2017,Resident,churn,0.3411669766663714
full-year,fish,Residency,2018,Resident,churn,0.3660088859082908
full-year,fish,Residency,2010,Nonresident,churn,0
full-year,fish,Residency,2011,Nonresident,churn,0
full-year,fish,Residency,2012,Nonresident,churn,0
full-year,fish,Residency,2013,Nonresident,churn,0
full-year,fish,Residency,2014,Nonresident,churn,0
full-year,fish,Residency,2015,Nonresident,churn,0
full-year,fish,Residency,2016,Nonresident,churn,0.26666666666666666
full-year,fish,Residency,2017,Nonresident,churn,0.38461538461538464
full-year,fish,Residency,2018,Nonresident,churn,0.18181818181818182
full-year,fish,Gender,2010,Male,churn,0.33543268862260145
full-year,fish,Gender,2011,Male,churn,0.31793034046564145
full-year,fish,Gender,2012,Male,churn,0.2971459214681523
full-year,fish,Gender,2013,Male,churn,0.3307161364774533
full-year,fish,Gender,2014,Male,churn,0.30578652018866803
full-year,fish,Gender,2015,Male,churn,0.2875319345359152
full-year,fish,Gender,2016,Male,churn,0.2957207766852436
full-year,fish,Gender,2017,Male,churn,0.3042066921243994
full-year,fish,Gender,2018,Male,churn,0.32384256435970055
full-year,fish,Gender,2010,Female,churn,0.4896724896724896
full-year,fish,Gender,2011,Female,churn,0.4753077176484682
full-year,fish,Gender,2012,Female,churn,0.4386120461649435
full-year,fish,Gender,2013,Female,churn,0.5006288466684506
full-year,fish,Gender,2014,Female,churn,0.45550552478004563
full-year,fish,Gender,2015,Female,churn,0.438678309188331
full-year,fish,Gender,2016,Female,churn,0.4386682636019863
full-year,fish,Gender,2017,Female,churn,0.4490226066393348
full-year,fish,Gender,2018,Female,churn,0.4874190106944914
full-year,fish,Age,2010,18-24,churn,0.4644137550648083
full-year,fish,Age,2011,18-24,churn,0.449532170497863
full-year,fish,Age,2012,18-24,churn,0.41477065058479534
full-year,fish,Age,2013,18-24,churn,0.4591427065168904
full-year,fish,Age,2014,18-24,churn,0.4368279569892473
full-year,fish,Age,2015,18-24,churn,0.42416152884595015
full-year,fish,Age,2016,18-24,churn,0.4294172834358386
full-year,fish,Age,2017,18-24,churn,0.4392501784289853
full-year,fish,Age,2018,18-24,churn,0.4673137310876392
full-year,fish,Age,2010,25-34,churn,0.4062935438922433
full-year,fish,Age,2011,25-34,churn,0.3886806596701649
full-year,fish,Age,2012,25-34,churn,0.3651414010349086
full-year,fish,Age,2013,25-34,churn,0.4049183895538629
full-year,fish,Age,2014,25-34,churn,0.371918030006322
full-year,fish,Age,2015,25-34,churn,0.35698810696159383
full-year,fish,Age,2016,25-34,churn,0.3623986137200938
full-year,fish,Age,2017,25-34,churn,0.3750698074031646
full-year,fish,Age,2018,25-34,churn,0.399052217453505
full-year,fish,Age,2010,35-44,churn,0.3701650995130369
full-year,fish,Age,2011,35-44,churn,0.3472598934675338
full-year,fish,Age,2012,35-44,churn,0.3297274910958337
full-year,fish,Age,2013,35-44,churn,0.36553262337825526
full-year,fish,Age,2014,35-44,churn,0.33623870827697905
full-year,fish,Age,2015,35-44,churn,0.31785236672225065
full-year,fish,Age,2016,35-44,churn,0.32397356870077804
full-year,fish,Age,2017,35-44,churn,0.3310895958198863
full-year,fish,Age,2018,35-44,churn,0.3607930660225935
full-year,fish,Age,2010,45-54,churn,0.3342276681372482
full-year,fish,Age,2011,45-54,churn,0.320491581071719
full-year,fish,Age,2012,45-54,churn,0.29544014710199795
full-year,fish,Age,2013,45-54,churn,0.3403353189710515
full-year,fish,Age,2014,45-54,churn,0.3038561666124308
full-year,fish,Age,2015,45-54,churn,0.2862443064182195
full-year,fish,Age,2016,45-54,churn,0.2954975839101476
full-year,fish,Age,2017,45-54,churn,0.3077097984440727
full-year,fish,Age,2018,45-54,churn,0.333086577610283
full-year,fish,Age,2010,55-64,churn,0.30045607849149164
full-year,fish,Age,2011,55-64,churn,0.2852813768721226
full-year,fish,Age,2012,55-64,churn,0.2597352550145475
full-year,fish,Age,2013,55-64,churn,0.3016977255523916
full-year,fish,Age,2014,55-64,churn,0.26783910196445276
full-year,fish,Age,2015,55-64,churn,0.24894484195272168
full-year,fish,Age,2016,55-64,churn,0.25927125230077036
full-year,fish,Age,2017,55-64,churn,0.269983700215684
full-year,fish,Age,2018,55-64,churn,0.2913428609062171
full-year,all_sports,All,2009,All,participants,397376
full-year,all_sports,All,2010,All,participants,374420
full-year,all_sports,All,2011,All,participants,369896
full-year,all_sports,All,2012,All,participants,388466
full-year,all_sports,All,2013,All,participants,367101
full-year,all_sports,All,2014,All,participants,371186
full-year,all_sports,All,2015,All,participants,378940
full-year,all_sports,All,2016,All,participants,381971
full-year,all_sports,All,2017,All,participants,374545
full-year,all_sports,All,2018,All,participants,346010
full-year,all_sports,Residency,2009,Resident,participants,382914
full-year,all_sports,Residency,2010,Resident,participants,360803
full-year,all_sports,Residency,2011,Resident,participants,357262
full-year,all_sports,Residency,2012,Resident,participants,375930
full-year,all_sports,Residency,2013,Resident,participants,354945
full-year,all_sports,Residency,2014,Resident,participants,359201
full-year,all_sports,Residency,2015,Resident,participants,366237
full-year,all_sports,Residency,2016,Resident,participants,369079
full-year,all_sports,Residency,2017,Resident,participants,361399
full-year,all_sports,Residency,2018,Resident,participants,332411
full-year,all_sports,Residency,2009,Nonresident,participants,14462
full-year,all_sports,Residency,2010,Nonresident,participants,13617
full-year,all_sports,Residency,2011,Nonresident,participants,12634
full-year,all_sports,Residency,2012,Nonresident,participants,12536
full-year,all_sports,Residency,2013,Nonresident,participants,12156
full-year,all_sports,Residency,2014,Nonresident,participants,11985
full-year,all_sports,Residency,2015,Nonresident,participants,12703
full-year,all_sports,Residency,2016,Nonresident,participants,12892
full-year,all_sports,Residency,2017,Nonresident,participants,13146
full-year,all_sports,Residency,2018,Nonresident,participants,13599
full-year,all_sports,Gender,2009,Male,participants,317569
full-year,all_sports,Gender,2010,Male,participants,301950
full-year,all_sports,Gender,2011,Male,participants,297458
full-year,all_sports,Gender,2012,Male,participants,307525
full-year,all_sports,Gender,2013,Male,participants,293286
full-year,all_sports,Gender,2014,Male,participants,293912
full-year,all_sports,Gender,2015,Male,participants,297739
full-year,all_sports,Gender,2016,Male,participants,297214
full-year,all_sports,Gender,2017,Male,participants,290707
full-year,all_sports,Gender,2018,Male,participants,273560
full-year,all_sports,Gender,2009,Female,participants,79807
full-year,all_sports,Gender,2010,Female,participants,72470
full-year,all_sports,Gender,2011,Female,participants,72438
full-year,all_sports,Gender,2012,Female,participants,80941
full-year,all_sports,Gender,2013,Female,participants,73815
full-year,all_sports,Gender,2014,Female,participants,77274
full-year,all_sports,Gender,2015,Female,participants,81201
full-year,all_sports,Gender,2016,Female,participants,84757
full-year,all_sports,Gender,2017,Female,participants,83838
full-year,all_sports,Gender,2018,Female,participants,72450
full-year,all_sports,Age,2009,18-24,participants,59206
full-year,all_sports,Age,2010,18-24,participants,54932
full-year,all_sports,Age,2011,18-24,participants,55180
full-year,all_sports,Age,2012,18-24,participants,60353
full-year,all_sports,Age,2013,18-24,participants,57769
full-year,all_sports,Age,2014,18-24,participants,58332
full-year,all_sports,Age,2015,18-24,participants,58547
full-year,all_sports,Age,2016,18-24,participants,57804
full-year,all_sports,Age,2017,18-24,participants,55554
