timeframe,group,segment,category,year,metric,value,state,region,aggregation,states_included
full-year,fish,all,all,2016,participants,3115044,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,fish,all,all,2017,participants,3103872,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,fish,all,all,2018,participants,3056445,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,fish,gender,female,2009,participants,542985,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,fish,gender,male,2009,participants,2048352,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,fish,gender,female,2010,participants,570914,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,fish,gender,male,2010,participants,2158394,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,fish,gender,female,2011,participants,608925,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,fish,gender,male,2011,participants,2218774,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,fish,gender,female,2012,participants,623071,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,fish,gender,male,2012,participants,2242270,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,fish,gender,female,2013,participants,660272,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,fish,gender,male,2013,participants,2342605,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,fish,gender,female,2014,participants,699614,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,fish,gender,male,2014,participants,2415436,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,fish,gender,female,2015,participants,698063,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,fish,gender,male,2015,participants,2413732,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,fish,gender,female,2016,participants,701331,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,fish,gender,male,2016,participants,2413713,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,fish,gender,female,2017,participants,698548,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,fish,gender,male,2017,participants,2405324,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,fish,gender,female,2018,participants,685629,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,fish,gender,male,2018,participants,2370816,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,fish,residency,nonresident,2009,participants,396463,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,fish,residency,resident,2009,participants,2194874,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,fish,residency,nonresident,2010,participants,542187,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,fish,residency,resident,2010,participants,2187121,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,fish,residency,nonresident,2011,participants,567981,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,fish,residency,resident,2011,participants,2259718,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,fish,residency,nonresident,2012,participants,592576,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,fish,residency,resident,2012,participants,2272765,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,fish,residency,nonresident,2013,participants,644069,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,fish,residency,resident,2013,participants,2358808,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,fish,residency,nonresident,2014,participants,661894,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,fish,residency,resident,2014,participants,2453156,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,fish,residency,nonresident,2015,participants,667891,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,fish,residency,resident,2015,participants,2443904,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,fish,residency,nonresident,2016,participants,668560,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,fish,residency,resident,2016,participants,2446484,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,fish,residency,nonresident,2017,participants,670501,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,fish,residency,resident,2017,participants,2433371,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,fish,residency,nonresident,2018,participants,661720,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,fish,residency,resident,2018,participants,2394725,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,all_sports,age,18-24,2014,participants - recruited,208192.3263519303,Southeast,Southeast,sum,"FL,GA,SC,TN,VA"
full-year,all_sports,age,25-34,2014,participants - recruited,275334.8187903452,Southeast,Southeast,sum,"FL,GA,SC,TN,VA"
full-year,all_sports,age,35-44,2014,participants - recruited,242588.11899531414,Southeast,Southeast,sum,"FL,GA,SC,TN,VA"
full-year,all_sports,age,45-54,2014,participants - recruited,238123.60870412303,Southeast,Southeast,sum,"FL,GA,SC,TN,VA"
full-year,all_sports,age,55-64,2014,participants - recruited,181533.12715828733,Southeast,Southeast,sum,"FL,GA,SC,TN,VA"
full-year,all_sports,age,18-24,2015,participants - recruited,204187.3263519303,Southeast,Southeast,sum,"FL,GA,SC,TN,VA"
full-year,all_sports,age,25-34,2015,participants - recruited,273061.8187903452,Southeast,Southeast,sum,"FL,GA,SC,TN,VA"
full-year,all_sports,age,35-44,2015,participants - recruited,238947.11899531414,Southeast,Southeast,sum,"FL,GA,SC,TN,VA"
full-year,all_sports,age,45-54,2015,participants - recruited,237343.60870412303,Southeast,Southeast,sum,"FL,GA,SC,TN,VA"
full-year,all_sports,age,55-64,2015,participants - recruited,182990.12715828733,Southeast,Southeast,sum,"FL,GA,SC,TN,VA"
full-year,all_sports,age,18-24,2016,participants - recruited,199712.3263519303,Southeast,Southeast,sum,"FL,GA,SC,TN,VA"
full-year,all_sports,age,25-34,2016,participants - recruited,270487.8187903452,Southeast,Southeast,sum,"FL,GA,SC,TN,VA"
full-year,all_sports,age,35-44,2016,participants - recruited,237447.11899531414,Southeast,Southeast,sum,"FL,GA,SC,TN,VA"
full-year,all_sports,age,45-54,2016,participants - recruited,235643.60870412303,Southeast,Southeast,sum,"FL,GA,SC,TN,VA"
full-year,all_sports,age,55-64,2016,participants - recruited,183892.12715828733,Southeast,Southeast,sum,"FL,GA,SC,TN,VA"
full-year,all_sports,age,18-24,2017,participants - recruited,193764.3263519303,Southeast,Southeast,sum,"FL,GA,SC,TN,VA"
full-year,all_sports,age,25-34,2017,participants - recruited,263301.8187903452,Southeast,Southeast,sum,"FL,GA,SC,TN,VA"
full-year,all_sports,age,35-44,2017,participants - recruited,235288.11899531414,Southeast,Southeast,sum,"FL,GA,SC,TN,VA"
full-year,all_sports,age,45-54,2017,participants - recruited,233033.60870412303,Southeast,Southeast,sum,"FL,GA,SC,TN,VA"
full-year,all_sports,age,55-64,2017,participants - recruited,183858.12715828733,Southeast,Southeast,sum,"FL,GA,SC,TN,VA"
full-year,all_sports,age,18-24,2018,participants - recruited,187612.3263519303,Southeast,Southeast,sum,"FL,GA,SC,TN,VA"
full-year,all_sports,age,25-34,2018,participants - recruited,255290.8187903452,Southeast,Southeast,sum,"FL,GA,SC,TN,VA"
full-year,all_sports,age,35-44,2018,participants - recruited,228455.11899531414,Southeast,Southeast,sum,"FL,GA,SC,TN,VA"
full-year,all_sports,age,45-54,2018,participants - recruited,225343.60870412303,Southeast,Southeast,sum,"FL,GA,SC,TN,VA"
full-year,all_sports,age,55-64,2018,participants - recruited,180380.12715828733,Southeast,Southeast,sum,"FL,GA,SC,TN,VA"
full-year,all_sports,all,all,2014,participants - recruited,1145775,Southeast,Southeast,sum,"FL,GA,SC,TN,VA"
full-year,all_sports,all,all,2015,participants - recruited,1136536,Southeast,Southeast,sum,"FL,GA,SC,TN,VA"
full-year,all_sports,all,all,2016,participants - recruited,1127184,Southeast,Southeast,sum,"FL,GA,SC,TN,VA"
full-year,all_sports,all,all,2017,participants - recruited,1109249,Southeast,Southeast,sum,"FL,GA,SC,TN,VA"
full-year,all_sports,all,all,2018,participants - recruited,1077084,Southeast,Southeast,sum,"FL,GA,SC,TN,VA"
full-year,all_sports,gender,female,2014,participants - recruited,340544,Southeast,Southeast,sum,"FL,GA,SC,TN,VA"
full-year,all_sports,gender,male,2014,participants - recruited,805231,Southeast,Southeast,sum,"FL,GA,SC,TN,VA"
full-year,all_sports,gender,female,2015,participants - recruited,336043,Southeast,Southeast,sum,"FL,GA,SC,TN,VA"
full-year,all_sports,gender,male,2015,participants - recruited,800493,Southeast,Southeast,sum,"FL,GA,SC,TN,VA"
full-year,all_sports,gender,female,2016,participants - recruited,332689,Southeast,Southeast,sum,"FL,GA,SC,TN,VA"
full-year,all_sports,gender,male,2016,participants - recruited,794495,Southeast,Southeast,sum,"FL,GA,SC,TN,VA"
full-year,all_sports,gender,female,2017,participants - recruited,323249,Southeast,Southeast,sum,"FL,GA,SC,TN,VA"
full-year,all_sports,gender,male,2017,participants - recruited,786e3,Southeast,Southeast,sum,"FL,GA,SC,TN,VA"
full-year,all_sports,gender,female,2018,participants - recruited,310493,Southeast,Southeast,sum,"FL,GA,SC,TN,VA"
full-year,all_sports,gender,male,2018,participants - recruited,766591,Southeast,Southeast,sum,"FL,GA,SC,TN,VA"
full-year,all_sports,residency,nonresident,2014,participants - recruited,440212,Southeast,Southeast,sum,"FL,GA,SC,TN,VA"
full-year,all_sports,residency,resident,2014,participants - recruited,705563,Southeast,Southeast,sum,"FL,GA,SC,TN,VA"
full-year,all_sports,residency,nonresident,2015,participants - recruited,440976,Southeast,Southeast,sum,"FL,GA,SC,TN,VA"
full-year,all_sports,residency,resident,2015,participants - recruited,695560,Southeast,Southeast,sum,"FL,GA,SC,TN,VA"
full-year,all_sports,residency,nonresident,2016,participants - recruited,439672,Southeast,Southeast,sum,"FL,GA,SC,TN,VA"
full-year,all_sports,residency,resident,2016,participants - recruited,687512,Southeast,Southeast,sum,"FL,GA,SC,TN,VA"
full-year,all_sports,residency,nonresident,2017,participants - recruited,438238,Southeast,Southeast,sum,"FL,GA,SC,TN,VA"
full-year,all_sports,residency,resident,2017,participants - recruited,671011,Southeast,Southeast,sum,"FL,GA,SC,TN,VA"
full-year,all_sports,residency,nonresident,2018,participants - recruited,432680,Southeast,Southeast,sum,"FL,GA,SC,TN,VA"
full-year,all_sports,residency,resident,2018,participants - recruited,644404,Southeast,Southeast,sum,"FL,GA,SC,TN,VA"
full-year,hunt,age,18-24,2014,participants - recruited,34230.16436133027,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,hunt,age,25-34,2014,participants - recruited,45864.61315290123,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,hunt,age,35-44,2014,participants - recruited,39052.07208129432,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,hunt,age,45-54,2014,participants - recruited,35888.43740637172,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,hunt,age,55-64,2014,participants - recruited,28832.712998102466,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,hunt,age,18-24,2015,participants - recruited,33379.16436133027,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,hunt,age,25-34,2015,participants - recruited,45461.61315290123,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,hunt,age,35-44,2015,participants - recruited,37972.07208129432,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,hunt,age,45-54,2015,participants - recruited,35435.43740637172,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,hunt,age,55-64,2015,participants - recruited,28715.712998102466,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,hunt,age,18-24,2016,participants - recruited,33107.16436133027,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,hunt,age,25-34,2016,participants - recruited,45008.61315290123,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,hunt,age,35-44,2016,participants - recruited,37120.07208129432,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,hunt,age,45-54,2016,participants - recruited,35060.43740637172,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,hunt,age,55-64,2016,participants - recruited,28597.712998102466,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,hunt,age,18-24,2017,participants - recruited,31906.164361330273,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,hunt,age,25-34,2017,participants - recruited,43635.61315290123,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,hunt,age,35-44,2017,participants - recruited,36257.07208129432,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,hunt,age,45-54,2017,participants - recruited,34271.43740637172,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,hunt,age,55-64,2017,participants - recruited,28358.712998102466,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,hunt,age,18-24,2018,participants - recruited,31095.164361330273,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,hunt,age,25-34,2018,participants - recruited,42675.61315290123,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,hunt,age,35-44,2018,participants - recruited,35515.07208129432,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,hunt,age,45-54,2018,participants - recruited,33454.43740637172,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,hunt,age,55-64,2018,participants - recruited,27773.712998102466,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,hunt,all,all,2014,participants - recruited,183870,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,hunt,all,all,2015,participants - recruited,180965,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,hunt,all,all,2016,participants - recruited,178896,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,hunt,all,all,2017,participants - recruited,174433,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,hunt,all,all,2018,participants - recruited,170516,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,hunt,gender,female,2014,participants - recruited,33793,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,hunt,gender,male,2014,participants - recruited,150077,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,hunt,gender,female,2015,participants - recruited,33464,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,hunt,gender,male,2015,participants - recruited,147501,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,hunt,gender,female,2016,participants - recruited,33266,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,hunt,gender,male,2016,participants - recruited,145630,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,hunt,gender,female,2017,participants - recruited,32623,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,hunt,gender,male,2017,participants - recruited,141810,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,hunt,gender,female,2018,participants - recruited,31276,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,hunt,gender,male,2018,participants - recruited,139240,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,hunt,residency,nonresident,2014,participants - recruited,47811,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,hunt,residency,resident,2014,participants - recruited,136059,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,hunt,residency,nonresident,2015,participants - recruited,48030,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,hunt,residency,resident,2015,participants - recruited,132935,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,hunt,residency,nonresident,2016,participants - recruited,47663,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,hunt,residency,resident,2016,participants - recruited,131233,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,hunt,residency,nonresident,2017,participants - recruited,47005,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,hunt,residency,resident,2017,participants - recruited,127428,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,hunt,residency,nonresident,2018,participants - recruited,47157,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,hunt,residency,resident,2018,participants - recruited,123359,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,fish,age,18-24,2014,participants - recruited,177167.10888312123,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,fish,age,25-34,2014,participants - recruited,232597.6172694798,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,fish,age,35-44,2014,participants - recruited,204889.692997879,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,fish,age,45-54,2014,participants - recruited,202770.48389707523,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,fish,age,55-64,2014,participants - recruited,155320.09695244476,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,fish,age,18-24,2015,participants - recruited,175447.10888312123,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,fish,age,25-34,2015,participants - recruited,232843.6172694798,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,fish,age,35-44,2015,participants - recruited,204022.692997879,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,fish,age,45-54,2015,participants - recruited,203148.48389707523,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,fish,age,55-64,2015,participants - recruited,156487.09695244476,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,fish,age,18-24,2016,participants - recruited,173446.10888312123,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,fish,age,25-34,2016,participants - recruited,232448.6172694798,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,fish,age,35-44,2016,participants - recruited,203860.692997879,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,fish,age,45-54,2016,participants - recruited,202910.48389707523,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,fish,age,55-64,2016,participants - recruited,158010.09695244476,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,fish,age,18-24,2017,participants - recruited,170079.10888312123,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,fish,age,25-34,2017,participants - recruited,228131.6172694798,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,fish,age,35-44,2017,participants - recruited,203718.692997879,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,fish,age,45-54,2017,participants - recruited,201924.48389707523,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,fish,age,55-64,2017,participants - recruited,158770.09695244476,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,fish,age,18-24,2018,participants - recruited,165265.10888312123,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,fish,age,25-34,2018,participants - recruited,221610.6172694798,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,fish,age,35-44,2018,participants - recruited,198262.692997879,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,fish,age,45-54,2018,participants - recruited,195626.48389707523,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,fish,age,55-64,2018,participants - recruited,155588.09695244476,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,fish,all,all,2014,participants - recruited,972749,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,fish,all,all,2015,participants - recruited,971954,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,fish,all,all,2016,participants - recruited,970679,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,fish,all,all,2017,participants - recruited,962627,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,fish,all,all,2018,participants - recruited,936354,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,fish,gender,female,2014,participants - recruited,285814,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,fish,gender,male,2014,participants - recruited,686935,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,fish,gender,female,2015,participants - recruited,284702,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,fish,gender,male,2015,participants - recruited,687252,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,fish,gender,female,2016,participants - recruited,284680,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,fish,gender,male,2016,participants - recruited,685999,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,fish,gender,female,2017,participants - recruited,281287,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,fish,gender,male,2017,participants - recruited,681340,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,fish,gender,female,2018,participants - recruited,272180,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,fish,gender,male,2018,participants - recruited,664174,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,fish,residency,nonresident,2014,participants - recruited,355229,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,fish,residency,resident,2014,participants - recruited,617520,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,fish,residency,nonresident,2015,participants - recruited,357482,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,fish,residency,resident,2015,participants - recruited,614472,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,fish,residency,nonresident,2016,participants - recruited,357338,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,fish,residency,resident,2016,participants - recruited,613341,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,fish,residency,nonresident,2017,participants - recruited,357898,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,fish,residency,resident,2017,participants - recruited,604729,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,fish,residency,nonresident,2018,participants - recruited,351343,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,fish,residency,resident,2018,participants - recruited,585011,Southeast,Southeast,sum,"FL,GA,SC,VA"
full-year,all_sports,age,18-24,2010,churn,0.5058002124241008,Southeast,Southeast,mean,"FL,GA,SC,TN,VA"
full-year,all_sports,age,25-34,2010,churn,0.48176602144465663,Southeast,Southeast,mean,"FL,GA,SC,TN,VA"
full-year,all_sports,age,35-44,2010,churn,0.44422296116288623,Southeast,Southeast,mean,"FL,GA,SC,TN,VA"
full-year,all_sports,age,45-54,2010,churn,0.4279124404125664,Southeast,Southeast,mean,"FL,GA,SC,TN,VA"
full-year,all_sports,age,55-64,2010,churn,0.40799784694232233,Southeast,Southeast,mean,"FL,GA,SC,TN,VA"
full-year,all_sports,age,18-24,2011,churn,0.5059730927088315,Southeast,Southeast,mean,"FL,GA,SC,TN,VA"
full-year,all_sports,age,25-34,2011,churn,0.4817930370207531,Southeast,Southeast,mean,"FL,GA,SC,TN,VA"
full-year,all_sports,age,35-44,2011,churn,0.44695774573583213,Southeast,Southeast,mean,"FL,GA,SC,TN,VA"
full-year,all_sports,age,45-54,2011,churn,0.4297582769282082,Southeast,Southeast,mean,"FL,GA,SC,TN,VA"
full-year,all_sports,age,55-64,2011,churn,0.4111068863789913,Southeast,Southeast,mean,"FL,GA,SC,TN,VA"
full-year,all_sports,age,18-24,2012,churn,0.4939955867500703,Southeast,Southeast,mean,"FL,GA,SC,TN,VA"
full-year,all_sports,age,25-34,2012,churn,0.47607662313351384,Southeast,Southeast,mean,"FL,GA,SC,TN,VA"
full-year,all_sports,age,35-44,2012,churn,0.4395273939903342,Southeast,Southeast,mean,"FL,GA,SC,TN,VA"
full-year,all_sports,age,45-54,2012,churn,0.4192317166334259,Southeast,Southeast,mean,"FL,GA,SC,TN,VA"
full-year,all_sports,age,55-64,2012,churn,0.397797835937934,Southeast,Southeast,mean,"FL,GA,SC,TN,VA"
full-year,all_sports,age,18-24,2013,churn,0.4974996636695033,Southeast,Southeast,mean,"FL,GA,SC,TN,VA"
full-year,all_sports,age,25-34,2013,churn,0.47817274723250675,Southeast,Southeast,mean,"FL,GA,SC,TN,VA"
full-year,all_sports,age,35-44,2013,churn,0.4432707374119086,Southeast,Southeast,mean,"FL,GA,SC,TN,VA"
full-year,all_sports,age,45-54,2013,churn,0.4220007537189486,Southeast,Southeast,mean,"FL,GA,SC,TN,VA"
full-year,all_sports,age,55-64,2013,churn,0.3989831892639114,Southeast,Southeast,mean,"FL,GA,SC,TN,VA"
full-year,all_sports,age,18-24,2014,churn,0.4906487821917652,Southeast,Southeast,mean,"FL,GA,SC,TN,VA"
full-year,all_sports,age,25-34,2014,churn,0.4729269868307051,Southeast,Southeast,mean,"FL,GA,SC,TN,VA"
full-year,all_sports,age,35-44,2014,churn,0.435544084327538,Southeast,Southeast,mean,"FL,GA,SC,TN,VA"
full-year,all_sports,age,45-54,2014,churn,0.4132581294172311,Southeast,Southeast,mean,"FL,GA,SC,TN,VA"
full-year,all_sports,age,55-64,2014,churn,0.3903676394238279,Southeast,Southeast,mean,"FL,GA,SC,TN,VA"
full-year,all_sports,age,18-24,2015,churn,0.5016479409273815,Southeast,Southeast,mean,"FL,GA,SC,TN,VA"
full-year,all_sports,age,25-34,2015,churn,0.484864504670313,Southeast,Southeast,mean,"FL,GA,SC,TN,VA"
full-year,all_sports,age,35-44,2015,churn,0.44898698082856375,Southeast,Southeast,mean,"FL,GA,SC,TN,VA"
full-year,all_sports,age,45-54,2015,churn,0.42416213861340357,Southeast,Southeast,mean,"FL,GA,SC,TN,VA"
full-year,all_sports,age,55-64,2015,churn,0.39905655069122564,Southeast,Southeast,mean,"FL,GA,SC,TN,VA"
full-year,all_sports,age,18-24,2016,churn,0.505869563517132,Southeast,Southeast,mean,"FL,GA,SC,TN,VA"
full-year,all_sports,age,25-34,2016,churn,0.48862163563664474,Southeast,Southeast,mean,"FL,GA,SC,TN,VA"
full-year,all_sports,age,35-44,2016,churn,0.4543801404721408,Southeast,Southeast,mean,"FL,GA,SC,TN,VA"
full-year,all_sports,age,45-54,2016,churn,0.4287801609781087,Southeast,Southeast,mean,"FL,GA,SC,TN,VA"
full-year,all_sports,age,55-64,2016,churn,0.40226102434874095,Southeast,Southeast,mean,"FL,GA,SC,TN,VA"
full-year,all_sports,age,18-24,2017,churn,0.5079506113107136,Southeast,Southeast,mean,"FL,GA,SC,TN,VA"
full-year,all_sports,age,25-34,2017,churn,0.4917534430368984,Southeast,Southeast,mean,"FL,GA,SC,TN,VA"
full-year,all_sports,age,35-44,2017,churn,0.4575896829770762,Southeast,Southeast,mean,"FL,GA,SC,TN,VA"
full-year,all_sports,age,45-54,2017,churn,0.42830151792293486,Southeast,Southeast,mean,"FL,GA,SC,TN,VA"
full-year,all_sports,age,55-64,2017,churn,0.4016694929310501,Southeast,Southeast,mean,"FL,GA,SC,TN,VA"
full-year,all_sports,age,18-24,2018,churn,0.5045642402812726,Southeast,Southeast,mean,"FL,GA,SC,TN,VA"
full-year,all_sports,age,25-34,2018,churn,0.48872511169241245,Southeast,Southeast,mean,"FL,GA,SC,TN,VA"
full-year,all_sports,age,35-44,2018,churn,0.45825940227575374,Southeast,Southeast,mean,"FL,GA,SC,TN,VA"
full-year,all_sports,age,45-54,2018,churn,0.42857322486058896,Southeast,Southeast,mean,"FL,GA,SC,TN,VA"
full-year,all_sports,age,55-64,2018,churn,0.399715170737805,Southeast,Southeast,mean,"FL,GA,SC,TN,VA"
full-year,all_sports,all,all,2010,churn,0.446177311332776,Southeast,Southeast,mean,"FL,GA,SC,TN,VA"
full-year,all_sports,all,all,2011,churn,0.4479336357018426,Southeast,Southeast,mean,"FL,GA,SC,TN,VA"
full-year,all_sports,all,all,2012,churn,0.438381692520342,Southeast,Southeast,mean,"FL,GA,SC,TN,VA"
full-year,all_sports,all,all,2013,churn,0.44171673931375205,Southeast,Southeast,mean,"FL,GA,SC,TN,VA"
full-year,all_sports,all,all,2014,churn,0.43468009462981727,Southeast,Southeast,mean,"FL,GA,SC,TN,VA"
full-year,all_sports,all,all,2015,churn,0.4460901228887935,Southeast,Southeast,mean,"FL,GA,SC,TN,VA"
full-year,all_sports,all,all,2016,churn,0.4499860686276195,Southeast,Southeast,mean,"FL,GA,SC,TN,VA"
full-year,all_sports,all,all,2017,churn,0.45082483986221816,Southeast,Southeast,mean,"FL,GA,SC,TN,VA"
full-year,all_sports,all,all,2018,churn,0.4483590699821466,Southeast,Southeast,mean,"FL,GA,SC,TN,VA"
