timeframe,group,segment,category,year,metric,value,state,region,aggregation,states_included
full-year,hunt,all,all,2010,churn,0.28059355701851013,VA,Southeast,NONE,NA
full-year,hunt,all,all,2011,churn,0.2785849785119527,VA,Southeast,NONE,NA
full-year,hunt,all,all,2012,churn,0.2782806788735777,VA,Southeast,NONE,NA
full-year,hunt,all,all,2013,churn,0.2783730031436452,VA,Southeast,NONE,NA
full-year,hunt,all,all,2014,churn,0.29224081502492416,VA,Southeast,NONE,NA
full-year,hunt,all,all,2015,churn,0.2956405068682784,VA,Southeast,NONE,NA
full-year,hunt,all,all,2016,churn,0.30820453083436217,VA,Southeast,NONE,NA
full-year,hunt,all,all,2017,churn,0.29140066751786414,VA,Southeast,NONE,NA
full-year,hunt,all,all,2018,churn,0.27723213670185615,VA,Southeast,NONE,NA
full-year,hunt,residency,resident,2010,churn,0.2603543186197505,VA,Southeast,NONE,NA
full-year,hunt,residency,resident,2011,churn,0.25802146979924034,VA,Southeast,NONE,NA
full-year,hunt,residency,resident,2012,churn,0.25887625598614983,VA,Southeast,NONE,NA
full-year,hunt,residency,resident,2013,churn,0.258770222938789,VA,Southeast,NONE,NA
full-year,hunt,residency,resident,2014,churn,0.27393296906439224,VA,Southeast,NONE,NA
full-year,hunt,residency,resident,2015,churn,0.2764498332940266,VA,Southeast,NONE,NA
full-year,hunt,residency,resident,2016,churn,0.28778179925720937,VA,Southeast,NONE,NA
full-year,hunt,residency,resident,2017,churn,0.27036416317715645,VA,Southeast,NONE,NA
full-year,hunt,residency,resident,2018,churn,0.25665651910066145,VA,Southeast,NONE,NA
full-year,hunt,residency,nonresident,2010,churn,0.5029580012712072,VA,Southeast,NONE,NA
full-year,hunt,residency,nonresident,2011,churn,0.5098956459157971,VA,Southeast,NONE,NA
full-year,hunt,residency,nonresident,2012,churn,0.5071071840184402,VA,Southeast,NONE,NA
full-year,hunt,residency,nonresident,2013,churn,0.5139468849173209,VA,Southeast,NONE,NA
full-year,hunt,residency,nonresident,2014,churn,0.5142369334141103,VA,Southeast,NONE,NA
full-year,hunt,residency,nonresident,2015,churn,0.5196480621828782,VA,Southeast,NONE,NA
full-year,hunt,residency,nonresident,2016,churn,0.5390044377907287,VA,Southeast,NONE,NA
full-year,hunt,residency,nonresident,2017,churn,0.5230852211434736,VA,Southeast,NONE,NA
full-year,hunt,residency,nonresident,2018,churn,0.5027484608619173,VA,Southeast,NONE,NA
full-year,hunt,gender,male,2010,churn,0.270457930901927,VA,Southeast,NONE,NA
full-year,hunt,gender,male,2011,churn,0.2679502170078678,VA,Southeast,NONE,NA
full-year,hunt,gender,male,2012,churn,0.26644396157829564,VA,Southeast,NONE,NA
full-year,hunt,gender,male,2013,churn,0.2644076935990109,VA,Southeast,NONE,NA
full-year,hunt,gender,male,2014,churn,0.27763677242068446,VA,Southeast,NONE,NA
full-year,hunt,gender,male,2015,churn,0.2805757956342445,VA,Southeast,NONE,NA
full-year,hunt,gender,male,2016,churn,0.29185793795289183,VA,Southeast,NONE,NA
full-year,hunt,gender,male,2017,churn,0.27828446240198723,VA,Southeast,NONE,NA
full-year,hunt,gender,male,2018,churn,0.26707613759095805,VA,Southeast,NONE,NA
full-year,hunt,gender,female,2010,churn,0.5366933645894381,VA,Southeast,NONE,NA
full-year,hunt,gender,female,2011,churn,0.54186046511627906,VA,Southeast,NONE,NA
full-year,hunt,gender,female,2012,churn,0.5415472779369628,VA,Southeast,NONE,NA
full-year,hunt,gender,female,2013,churn,0.546372239747634,VA,Southeast,NONE,NA
full-year,hunt,gender,female,2014,churn,0.5561442945836009,VA,Southeast,NONE,NA
full-year,hunt,gender,female,2015,churn,0.5535677879714577,VA,Southeast,NONE,NA
full-year,hunt,gender,female,2016,churn,0.5680571629849545,VA,Southeast,NONE,NA
full-year,hunt,gender,female,2017,churn,0.5515665464886,VA,Southeast,NONE,NA
full-year,hunt,gender,female,2018,churn,0.5158394931362197,VA,Southeast,NONE,NA
full-year,hunt,age,18-24,2010,churn,0.37829478676243167,VA,Southeast,NONE,NA
full-year,hunt,age,18-24,2011,churn,0.386637308195142,VA,Southeast,NONE,NA
full-year,hunt,age,18-24,2012,churn,0.38444233540721995,VA,Southeast,NONE,NA
full-year,hunt,age,18-24,2013,churn,0.3854022015241321,VA,Southeast,NONE,NA
full-year,hunt,age,18-24,2014,churn,0.40047868555533994,VA,Southeast,NONE,NA
full-year,hunt,age,18-24,2015,churn,0.40706590313500923,VA,Southeast,NONE,NA
full-year,hunt,age,18-24,2016,churn,0.41905172986254063,VA,Southeast,NONE,NA
full-year,hunt,age,18-24,2017,churn,0.40428679556870567,VA,Southeast,NONE,NA
full-year,hunt,age,18-24,2018,churn,0.38104546770923836,VA,Southeast,NONE,NA
full-year,hunt,age,25-34,2010,churn,0.3415689852834514,VA,Southeast,NONE,NA
full-year,hunt,age,25-34,2011,churn,0.3430971512052593,VA,Southeast,NONE,NA
full-year,hunt,age,25-34,2012,churn,0.3423700252763047,VA,Southeast,NONE,NA
full-year,hunt,age,25-34,2013,churn,0.35048030739673386,VA,Southeast,NONE,NA
full-year,hunt,age,25-34,2014,churn,0.36825083719436663,VA,Southeast,NONE,NA
full-year,hunt,age,25-34,2015,churn,0.37532351526533986,VA,Southeast,NONE,NA
full-year,hunt,age,25-34,2016,churn,0.38529825451359273,VA,Southeast,NONE,NA
full-year,hunt,age,25-34,2017,churn,0.37633141672165143,VA,Southeast,NONE,NA
full-year,hunt,age,25-34,2018,churn,0.3549196663632113,VA,Southeast,NONE,NA
full-year,hunt,age,35-44,2010,churn,0.2792057788207686,VA,Southeast,NONE,NA
full-year,hunt,age,35-44,2011,churn,0.2759499127981031,VA,Southeast,NONE,NA
full-year,hunt,age,35-44,2012,churn,0.28346505183208465,VA,Southeast,NONE,NA
full-year,hunt,age,35-44,2013,churn,0.2804346906845956,VA,Southeast,NONE,NA
full-year,hunt,age,35-44,2014,churn,0.29888367986208925,VA,Southeast,NONE,NA
full-year,hunt,age,35-44,2015,churn,0.30339688801227255,VA,Southeast,NONE,NA
full-year,hunt,age,35-44,2016,churn,0.31918112835560847,VA,Southeast,NONE,NA
full-year,hunt,age,35-44,2017,churn,0.30755881218665637,VA,Southeast,NONE,NA
full-year,hunt,age,35-44,2018,churn,0.29766841308072406,VA,Southeast,NONE,NA
full-year,hunt,age,45-54,2010,churn,0.25475766703176345,VA,Southeast,NONE,NA
full-year,hunt,age,45-54,2011,churn,0.25027592368739154,VA,Southeast,NONE,NA
full-year,hunt,age,45-54,2012,churn,0.2476296110773194,VA,Southeast,NONE,NA
full-year,hunt,age,45-54,2013,churn,0.2436871870609848,VA,Southeast,NONE,NA
full-year,hunt,age,45-54,2014,churn,0.25460540463049247,VA,Southeast,NONE,NA
full-year,hunt,age,45-54,2015,churn,0.2568125516102395,VA,Southeast,NONE,NA
full-year,hunt,age,45-54,2016,churn,0.2691697514542571,VA,Southeast,NONE,NA
full-year,hunt,age,45-54,2017,churn,0.2547317073170732,VA,Southeast,NONE,NA
full-year,hunt,age,45-54,2018,churn,0.2509436993012609,VA,Southeast,NONE,NA
full-year,hunt,age,55-64,2010,churn,0.2267651730278674,VA,Southeast,NONE,NA
full-year,hunt,age,55-64,2011,churn,0.22262311533774581,VA,Southeast,NONE,NA
full-year,hunt,age,55-64,2012,churn,0.21860863768391983,VA,Southeast,NONE,NA
full-year,hunt,age,55-64,2013,churn,0.21768245568849653,VA,Southeast,NONE,NA
full-year,hunt,age,55-64,2014,churn,0.22335886967292082,VA,Southeast,NONE,NA
full-year,hunt,age,55-64,2015,churn,0.22201043793964148,VA,Southeast,NONE,NA
full-year,hunt,age,55-64,2016,churn,0.23887629461706011,VA,Southeast,NONE,NA
full-year,hunt,age,55-64,2017,churn,0.21991839269082364,VA,Southeast,NONE,NA
full-year,hunt,age,55-64,2018,churn,0.21169771131735093,VA,Southeast,NONE,NA
full-year,fish,all,all,2009,participants,494967,VA,Southeast,NONE,NA
full-year,fish,all,all,2010,participants,481734,VA,Southeast,NONE,NA
full-year,fish,all,all,2011,participants,462954,VA,Southeast,NONE,NA
full-year,fish,all,all,2012,participants,465310,VA,Southeast,NONE,NA
full-year,fish,all,all,2013,participants,471496,VA,Southeast,NONE,NA
full-year,fish,all,all,2014,participants,480098,VA,Southeast,NONE,NA
full-year,fish,all,all,2015,participants,474651,VA,Southeast,NONE,NA
full-year,fish,all,all,2016,participants,458751,VA,Southeast,NONE,NA
full-year,fish,all,all,2017,participants,453065,VA,Southeast,NONE,NA
full-year,fish,all,all,2018,participants,426420,VA,Southeast,NONE,NA
full-year,fish,residency,resident,2009,participants,422925,VA,Southeast,NONE,NA
full-year,fish,residency,resident,2010,participants,409428,VA,Southeast,NONE,NA
full-year,fish,residency,resident,2011,participants,396569,VA,Southeast,NONE,NA
full-year,fish,residency,resident,2012,participants,399858,VA,Southeast,NONE,NA
full-year,fish,residency,resident,2013,participants,407615,VA,Southeast,NONE,NA
full-year,fish,residency,resident,2014,participants,411610,VA,Southeast,NONE,NA
full-year,fish,residency,resident,2015,participants,405279,VA,Southeast,NONE,NA
full-year,fish,residency,resident,2016,participants,390754,VA,Southeast,NONE,NA
full-year,fish,residency,resident,2017,participants,385122,VA,Southeast,NONE,NA
full-year,fish,residency,resident,2018,participants,362493,VA,Southeast,NONE,NA
full-year,fish,residency,nonresident,2009,participants,72042,VA,Southeast,NONE,NA
full-year,fish,residency,nonresident,2010,participants,72306,VA,Southeast,NONE,NA
full-year,fish,residency,nonresident,2011,participants,66385,VA,Southeast,NONE,NA
full-year,fish,residency,nonresident,2012,participants,65452,VA,Southeast,NONE,NA
full-year,fish,residency,nonresident,2013,participants,63881,VA,Southeast,NONE,NA
full-year,fish,residency,nonresident,2014,participants,68488,VA,Southeast,NONE,NA
full-year,fish,residency,nonresident,2015,participants,69372,VA,Southeast,NONE,NA
full-year,fish,residency,nonresident,2016,participants,67997,VA,Southeast,NONE,NA
full-year,fish,residency,nonresident,2017,participants,67943,VA,Southeast,NONE,NA
full-year,fish,residency,nonresident,2018,participants,63927,VA,Southeast,NONE,NA
full-year,fish,gender,male,2009,participants,402490,VA,Southeast,NONE,NA
full-year,fish,gender,male,2010,participants,390585,VA,Southeast,NONE,NA
full-year,fish,gender,male,2011,participants,375839,VA,Southeast,NONE,NA
full-year,fish,gender,male,2012,participants,376500,VA,Southeast,NONE,NA
full-year,fish,gender,male,2013,participants,380068,VA,Southeast,NONE,NA
full-year,fish,gender,male,2014,participants,383139,VA,Southeast,NONE,NA
full-year,fish,gender,male,2015,participants,379690,VA,Southeast,NONE,NA
full-year,fish,gender,male,2016,participants,366709,VA,Southeast,NONE,NA
full-year,fish,gender,male,2017,participants,363043,VA,Southeast,NONE,NA
full-year,fish,gender,male,2018,participants,343387,VA,Southeast,NONE,NA
full-year,fish,gender,female,2009,participants,92477,VA,Southeast,NONE,NA
full-year,fish,gender,female,2010,participants,91149,VA,Southeast,NONE,NA
full-year,fish,gender,female,2011,participants,87115,VA,Southeast,NONE,NA
full-year,fish,gender,female,2012,participants,88810,VA,Southeast,NONE,NA
full-year,fish,gender,female,2013,participants,91428,VA,Southeast,NONE,NA
full-year,fish,gender,female,2014,participants,96959,VA,Southeast,NONE,NA
full-year,fish,gender,female,2015,participants,94961,VA,Southeast,NONE,NA
full-year,fish,gender,female,2016,participants,92042,VA,Southeast,NONE,NA
full-year,fish,gender,female,2017,participants,90022,VA,Southeast,NONE,NA
full-year,fish,gender,female,2018,participants,83033,VA,Southeast,NONE,NA
full-year,fish,age,18-24,2009,participants,64293,VA,Southeast,NONE,NA
full-year,fish,age,18-24,2010,participants,63306,VA,Southeast,NONE,NA
full-year,fish,age,18-24,2011,participants,61728,VA,Southeast,NONE,NA
full-year,fish,age,18-24,2012,participants,63537,VA,Southeast,NONE,NA
full-year,fish,age,18-24,2013,participants,66917,VA,Southeast,NONE,NA
full-year,fish,age,18-24,2014,participants,68743,VA,Southeast,NONE,NA
full-year,fish,age,18-24,2015,participants,67398,VA,Southeast,NONE,NA
full-year,fish,age,18-24,2016,participants,64066,VA,Southeast,NONE,NA
full-year,fish,age,18-24,2017,participants,60410,VA,Southeast,NONE,NA
full-year,fish,age,18-24,2018,participants,55256,VA,Southeast,NONE,NA
full-year,fish,age,25-34,2009,participants,101932,VA,Southeast,NONE,NA
full-year,fish,age,25-34,2010,participants,99549,VA,Southeast,NONE,NA
full-year,fish,age,25-34,2011,participants,95418,VA,Southeast,NONE,NA
full-year,fish,age,25-34,2012,participants,96647,VA,Southeast,NONE,NA
full-year,fish,age,25-34,2013,participants,99300,VA,Southeast,NONE,NA
full-year,fish,age,25-34,2014,participants,102185,VA,Southeast,NONE,NA
full-year,fish,age,25-34,2015,participants,101453,VA,Southeast,NONE,NA
full-year,fish,age,25-34,2016,participants,98155,VA,Southeast,NONE,NA
full-year,fish,age,25-34,2017,participants,94421,VA,Southeast,NONE,NA
full-year,fish,age,25-34,2018,participants,87535,VA,Southeast,NONE,NA
full-year,fish,age,35-44,2009,participants,120190,VA,Southeast,NONE,NA
full-year,fish,age,35-44,2010,participants,113368,VA,Southeast,NONE,NA
full-year,fish,age,35-44,2011,participants,106242,VA,Southeast,NONE,NA
full-year,fish,age,35-44,2012,participants,103586,VA,Southeast,NONE,NA
full-year,fish,age,35-44,2013,participants,102843,VA,Southeast,NONE,NA
full-year,fish,age,35-44,2014,participants,103504,VA,Southeast,NONE,NA
full-year,fish,age,35-44,2015,participants,100167,VA,Southeast,NONE,NA
full-year,fish,age,35-44,2016,participants,95847,VA,Southeast,NONE,NA
full-year,fish,age,35-44,2017,participants,95194,VA,Southeast,NONE,NA
full-year,fish,age,35-44,2018,participants,89640,VA,Southeast,NONE,NA
full-year,fish,age,45-54,2009,participants,125294,VA,Southeast,NONE,NA
full-year,fish,age,45-54,2010,participants,121171,VA,Southeast,NONE,NA
full-year,fish,age,45-54,2011,participants,115677,VA,Southeast,NONE,NA
full-year,fish,age,45-54,2012,participants,115071,VA,Southeast,NONE,NA
full-year,fish,age,45-54,2013,participants,113985,VA,Southeast,NONE,NA
full-year,fish,age,45-54,2014,participants,114261,VA,Southeast,NONE,NA
full-year,fish,age,45-54,2015,participants,111424,VA,Southeast,NONE,NA
full-year,fish,age,45-54,2016,participants,106639,VA,Southeast,NONE,NA
full-year,fish,age,45-54,2017,participants,106013,VA,Southeast,NONE,NA
full-year,fish,age,45-54,2018,participants,98067,VA,Southeast,NONE,NA
full-year,fish,age,55-64,2009,participants,83258,VA,Southeast,NONE,NA
full-year,fish,age,55-64,2010,participants,84340,VA,Southeast,NONE,NA
full-year,fish,age,55-64,2011,participants,83888,VA,Southeast,NONE,NA
full-year,fish,age,55-64,2012,participants,86470,VA,Southeast,NONE,NA
full-year,fish,age,55-64,2013,participants,88452,VA,Southeast,NONE,NA
full-year,fish,age,55-64,2014,participants,91405,VA,Southeast,NONE,NA
full-year,fish,age,55-64,2015,participants,94210,VA,Southeast,NONE,NA
full-year,fish,age,55-64,2016,participants,94044,VA,Southeast,NONE,NA
full-year,fish,age,55-64,2017,participants,97028,VA,Southeast,NONE,NA
full-year,fish,age,55-64,2018,participants,95923,VA,Southeast,NONE,NA
full-year,fish,all,all,2014,participants - recruited,143186,VA,Southeast,NONE,NA
full-year,fish,all,all,2015,participants - recruited,139860,VA,Southeast,NONE,NA
full-year,fish,all,all,2016,participants - recruited,134613,VA,Southeast,NONE,NA
full-year,fish,all,all,2017,participants - recruited,130065,VA,Southeast,NONE,NA
full-year,fish,all,all,2018,participants - recruited,113380,VA,Southeast,NONE,NA
full-year,fish,residency,resident,2014,participants - recruited,104718,VA,Southeast,NONE,NA
full-year,fish,residency,resident,2015,participants - recruited,100507,VA,Southeast,NONE,NA
full-year,fish,residency,resident,2016,participants - recruited,95735,VA,Southeast,NONE,NA
full-year,fish,residency,resident,2017,participants - recruited,91492,VA,Southeast,NONE,NA
