timeframe,group,segment,category,year,metric,value,state,region,aggregation,states_included
full-year,all_sports,age,35-44,2017,churn,0.54247020181,FL,Southeast,NONE,NA
full-year,all_sports,age,35-44,2018,churn,0.53179641836,FL,Southeast,NONE,NA
full-year,all_sports,age,35-44,2010,participants,283355.09422015713,FL,Southeast,NONE,NA
full-year,all_sports,age,35-44,2011,participants,302344.3408787964,FL,Southeast,NONE,NA
full-year,all_sports,age,35-44,2012,participants,303857.6241446729,FL,Southeast,NONE,NA
full-year,all_sports,age,35-44,2013,participants,321879.37442450016,FL,Southeast,NONE,NA
full-year,all_sports,age,35-44,2014,participants,327770.26727023243,FL,Southeast,NONE,NA
full-year,all_sports,age,35-44,2015,participants,339738.67466774135,FL,Southeast,NONE,NA
full-year,all_sports,age,35-44,2016,participants,336284.79104341194,FL,Southeast,NONE,NA
full-year,all_sports,age,35-44,2017,participants,336509.5442784409,FL,Southeast,NONE,NA
full-year,all_sports,age,35-44,2018,participants,339895.95971182495,FL,Southeast,NONE,NA
full-year,all_sports,age,35-44,2014,participants - recruited,108551.11899531414,FL,Southeast,NONE,NA
full-year,all_sports,age,35-44,2015,participants - recruited,111586.63439891688,FL,Southeast,NONE,NA
full-year,all_sports,age,35-44,2016,participants - recruited,106516.53276443406,FL,Southeast,NONE,NA
full-year,all_sports,age,35-44,2017,participants - recruited,103376.17253746824,FL,Southeast,NONE,NA
full-year,all_sports,age,35-44,2018,participants - recruited,101519.21816928433,FL,Southeast,NONE,NA
full-year,fish,age,35-44,2010,churn,0.5593050884299999,FL,Southeast,NONE,NA
full-year,fish,age,35-44,2011,churn,0.5607535345600001,FL,Southeast,NONE,NA
full-year,fish,age,35-44,2012,churn,0.5685142131200001,FL,Southeast,NONE,NA
full-year,fish,age,35-44,2013,churn,0.5535508149399999,FL,Southeast,NONE,NA
full-year,fish,age,35-44,2014,churn,0.5667482833899999,FL,Southeast,NONE,NA
full-year,fish,age,35-44,2015,churn,0.55761065037,FL,Southeast,NONE,NA
full-year,fish,age,35-44,2017,churn,0.55372150674,FL,Southeast,NONE,NA
full-year,fish,age,35-44,2018,churn,0.54202608461,FL,Southeast,NONE,NA
full-year,fish,age,35-44,2010,participants,270765.4777531804,FL,Southeast,NONE,NA
full-year,fish,age,35-44,2011,participants,291132.09838497074,FL,Southeast,NONE,NA
full-year,fish,age,35-44,2012,participants,293020.6447652787,FL,Southeast,NONE,NA
full-year,fish,age,35-44,2013,participants,311730.4075927214,FL,Southeast,NONE,NA
full-year,fish,age,35-44,2014,participants,318397.1248434383,FL,Southeast,NONE,NA
full-year,fish,age,35-44,2015,participants,331505.40374695894,FL,Southeast,NONE,NA
full-year,fish,age,35-44,2016,participants,328725.0226881516,FL,Southeast,NONE,NA
full-year,fish,age,35-44,2017,participants,329375.3876579213,FL,Southeast,NONE,NA
full-year,fish,age,35-44,2018,participants,333149.8235256314,FL,Southeast,NONE,NA
full-year,fish,age,35-44,2014,participants - recruited,108299.69299787898,FL,Southeast,NONE,NA
full-year,fish,age,35-44,2015,participants - recruited,111447.5873486297,FL,Southeast,NONE,NA
full-year,fish,age,35-44,2016,participants - recruited,106277.09452422852,FL,Southeast,NONE,NA
full-year,fish,age,35-44,2017,participants - recruited,103205.56650244257,FL,Southeast,NONE,NA
full-year,fish,age,35-44,2018,participants - recruited,101193.19141430692,FL,Southeast,NONE,NA
full-year,hunt,age,35-44,2010,churn,0.36138245649,FL,Southeast,NONE,NA
full-year,hunt,age,35-44,2011,churn,0.37130099145000006,FL,Southeast,NONE,NA
full-year,hunt,age,35-44,2012,churn,0.37882061551,FL,Southeast,NONE,NA
full-year,hunt,age,35-44,2013,churn,0.36897347793,FL,Southeast,NONE,NA
full-year,hunt,age,35-44,2014,churn,0.38863618642,FL,Southeast,NONE,NA
full-year,hunt,age,35-44,2015,churn,0.38240588978,FL,Southeast,NONE,NA
full-year,hunt,age,35-44,2017,churn,0.36452694673999997,FL,Southeast,NONE,NA
full-year,hunt,age,35-44,2018,churn,0.3467121178799999,FL,Southeast,NONE,NA
full-year,hunt,age,35-44,2010,participants,40866.76538706177,FL,Southeast,NONE,NA
full-year,hunt,age,35-44,2011,participants,39289.301518875654,FL,Southeast,NONE,NA
full-year,hunt,age,35-44,2012,participants,38579.39201037678,FL,Southeast,NONE,NA
full-year,hunt,age,35-44,2013,participants,39849.02009600711,FL,Southeast,NONE,NA
full-year,hunt,age,35-44,2014,participants,38617.41977764979,FL,Southeast,NONE,NA
full-year,hunt,age,35-44,2014,participants - recruited,9049.072081294318,FL,Southeast,NONE,NA
full-year,all_sports,age,35-44,2016,churn,0.54302093183,FL,Southeast,NONE,NA
full-year,fish,age,35-44,2016,churn,0.555666078555,FL,Southeast,NONE,NA
full-year,hunt,age,35-44,2016,churn,0.37346641826,FL,Southeast,NONE,NA
full-year,hunt,age,35-44,2015,participants,37951.32203527936,FL,Southeast,NONE,NA
full-year,hunt,age,35-44,2016,participants,37425.69651530706,FL,Southeast,NONE,NA
full-year,hunt,age,35-44,2017,participants,36900.07099533477,FL,Southeast,NONE,NA
full-year,hunt,age,35-44,2018,participants,36374.44547536224,FL,Southeast,NONE,NA
full-year,hunt,age,35-44,2015,participants - recruited,8892.987948314882,FL,Southeast,NONE,NA
full-year,hunt,age,35-44,2016,participants - recruited,8769.820133236,FL,Southeast,NONE,NA
full-year,hunt,age,35-44,2017,participants - recruited,8646.65231815712,FL,Southeast,NONE,NA
full-year,hunt,age,35-44,2018,participants - recruited,8523.484503078183,FL,Southeast,NONE,NA
full-year,all_sports,age,45-54,2010,churn,0.49764857784999994,FL,Southeast,NONE,NA
full-year,all_sports,age,45-54,2011,churn,0.5030734653,FL,Southeast,NONE,NA
full-year,all_sports,age,45-54,2012,churn,0.51469333214,FL,Southeast,NONE,NA
full-year,all_sports,age,45-54,2013,churn,0.49741012604,FL,Southeast,NONE,NA
full-year,all_sports,age,45-54,2014,churn,0.51005271223,FL,Southeast,NONE,NA
full-year,all_sports,age,45-54,2015,churn,0.49793604462999996,FL,Southeast,NONE,NA
full-year,all_sports,age,45-54,2017,churn,0.49523926056,FL,Southeast,NONE,NA
full-year,all_sports,age,45-54,2018,churn,0.48570343097,FL,Southeast,NONE,NA
full-year,all_sports,age,45-54,2010,participants,340705.7593477403,FL,Southeast,NONE,NA
full-year,all_sports,age,45-54,2011,participants,367115.33545063314,FL,Southeast,NONE,NA
full-year,all_sports,age,45-54,2012,participants,368746.3342130106,FL,Southeast,NONE,NA
full-year,all_sports,age,45-54,2013,participants,393974.6199533876,FL,Southeast,NONE,NA
full-year,all_sports,age,45-54,2014,participants,400570.9207159347,FL,Southeast,NONE,NA
full-year,all_sports,age,45-54,2015,participants,425414.7245851789,FL,Southeast,NONE,NA
full-year,all_sports,age,45-54,2016,participants,418884.26691348536,FL,Southeast,NONE,NA
full-year,all_sports,age,45-54,2017,participants,410323.19111320196,FL,Southeast,NONE,NA
full-year,all_sports,age,45-54,2018,participants,401223.3256262422,FL,Southeast,NONE,NA
full-year,all_sports,age,45-54,2014,participants - recruited,114564.60870412303,FL,Southeast,NONE,NA
full-year,all_sports,age,45-54,2015,participants - recruited,122143.91909342691,FL,Southeast,NONE,NA
full-year,all_sports,age,45-54,2016,participants - recruited,111436.84695381264,FL,Southeast,NONE,NA
full-year,all_sports,age,45-54,2017,participants - recruited,106584.32426489654,FL,Southeast,NONE,NA
full-year,all_sports,age,45-54,2018,participants - recruited,100983.57447353425,FL,Southeast,NONE,NA
full-year,fish,age,45-54,2010,churn,0.51499157698,FL,Southeast,NONE,NA
full-year,fish,age,45-54,2011,churn,0.5184672135,FL,Southeast,NONE,NA
full-year,fish,age,45-54,2012,churn,0.5287574080899999,FL,Southeast,NONE,NA
full-year,fish,age,45-54,2013,churn,0.50991377816,FL,Southeast,NONE,NA
full-year,fish,age,45-54,2014,churn,0.52161599784,FL,Southeast,NONE,NA
full-year,fish,age,45-54,2015,churn,0.5081069150099999,FL,Southeast,NONE,NA
full-year,fish,age,45-54,2017,churn,0.50401463667,FL,Southeast,NONE,NA
full-year,fish,age,45-54,2018,churn,0.49372526381000004,FL,Southeast,NONE,NA
full-year,fish,age,45-54,2010,participants,329168.26579887245,FL,Southeast,NONE,NA
full-year,fish,age,45-54,2011,participants,356186.6382840381,FL,Southeast,NONE,NA
full-year,fish,age,45-54,2012,participants,357993.0202417693,FL,Southeast,NONE,NA
full-year,fish,age,45-54,2013,participants,383762.1670892324,FL,Southeast,NONE,NA
full-year,fish,age,45-54,2014,participants,390769.6965490465,FL,Southeast,NONE,NA
full-year,fish,age,45-54,2015,participants,416518.6550903231,FL,Southeast,NONE,NA
full-year,fish,age,45-54,2016,participants,410527.3315026223,FL,Southeast,NONE,NA
full-year,fish,age,45-54,2017,participants,402433.52659122436,FL,Southeast,NONE,NA
full-year,fish,age,45-54,2018,participants,393600.227758617,FL,Southeast,NONE,NA
full-year,fish,age,45-54,2014,participants - recruited,114266.48389707525,FL,Southeast,NONE,NA
full-year,fish,age,45-54,2015,participants - recruited,122118.26631612492,FL,Southeast,NONE,NA
full-year,fish,age,45-54,2016,participants - recruited,111180.44241199618,FL,Southeast,NONE,NA
full-year,fish,age,45-54,2017,participants - recruited,106345.4808494178,FL,Southeast,NONE,NA
full-year,fish,age,45-54,2018,participants - recruited,100809.94163116603,FL,Southeast,NONE,NA
full-year,hunt,age,45-54,2010,churn,0.33320802594,FL,Southeast,NONE,NA
full-year,hunt,age,45-54,2011,churn,0.3313370473499999,FL,Southeast,NONE,NA
full-year,hunt,age,45-54,2012,churn,0.34550594341999996,FL,Southeast,NONE,NA
full-year,hunt,age,45-54,2013,churn,0.33066356228000005,FL,Southeast,NONE,NA
full-year,hunt,age,45-54,2014,churn,0.34473205975,FL,Southeast,NONE,NA
full-year,hunt,age,45-54,2015,churn,0.33775178393999994,FL,Southeast,NONE,NA
full-year,hunt,age,45-54,2017,churn,0.33128676942,FL,Southeast,NONE,NA
full-year,hunt,age,45-54,2018,churn,0.3017289018699999,FL,Southeast,NONE,NA
full-year,hunt,age,45-54,2010,participants,44414.34579264414,FL,Southeast,NONE,NA
full-year,hunt,age,45-54,2011,participants,44677.70830654818,FL,Southeast,NONE,NA
full-year,hunt,age,45-54,2012,participants,44480.427543371705,FL,Southeast,NONE,NA
full-year,hunt,age,45-54,2013,participants,46735.82732752925,FL,Southeast,NONE,NA
full-year,hunt,age,45-54,2014,participants,45950.34036686039,FL,Southeast,NONE,NA
full-year,hunt,age,45-54,2014,participants - recruited,8237.437406371717,FL,Southeast,NONE,NA
full-year,all_sports,age,45-54,2016,churn,0.496587652595,FL,Southeast,NONE,NA
full-year,fish,age,45-54,2016,churn,0.50606077584,FL,Southeast,NONE,NA
full-year,hunt,age,45-54,2016,churn,0.33451927668,FL,Southeast,NONE,NA
full-year,hunt,age,45-54,2015,participants,46748.65559355682,FL,Southeast,NONE,NA
full-year,hunt,age,45-54,2016,participants,47243.62067135901,FL,Southeast,NONE,NA
full-year,hunt,age,45-54,2017,participants,47738.58574916108,FL,Southeast,NONE,NA
full-year,hunt,age,45-54,2018,participants,48233.55082696327,FL,Southeast,NONE,NA
full-year,hunt,age,45-54,2015,participants - recruited,8380.549985254982,FL,Southeast,NONE,NA
full-year,hunt,age,45-54,2016,participants - recruited,8469.281511815687,FL,Southeast,NONE,NA
full-year,hunt,age,45-54,2017,participants - recruited,8558.01303837637,FL,Southeast,NONE,NA
full-year,hunt,age,45-54,2018,participants - recruited,8646.744564937073,FL,Southeast,NONE,NA
full-year,all_sports,age,55-64,2010,churn,0.49042692611000005,FL,Southeast,NONE,NA
full-year,all_sports,age,55-64,2011,churn,0.49344621054999993,FL,Southeast,NONE,NA
full-year,all_sports,age,55-64,2012,churn,0.50548344762,FL,Southeast,NONE,NA
full-year,all_sports,age,55-64,2013,churn,0.48694682622999996,FL,Southeast,NONE,NA
full-year,all_sports,age,55-64,2014,churn,0.49709532115,FL,Southeast,NONE,NA
full-year,all_sports,age,55-64,2015,churn,0.47702991132000006,FL,Southeast,NONE,NA
full-year,all_sports,age,55-64,2017,churn,0.4720424530399999,FL,Southeast,NONE,NA
full-year,all_sports,age,55-64,2018,churn,0.45986986516000006,FL,Southeast,NONE,NA
full-year,all_sports,age,55-64,2010,participants,266999.50379169773,FL,Southeast,NONE,NA
full-year,all_sports,age,55-64,2011,participants,292915.40393032174,FL,Southeast,NONE,NA
full-year,all_sports,age,55-64,2012,participants,302519.78726425767,FL,Southeast,NONE,NA
full-year,all_sports,age,55-64,2013,participants,330695.614359897,FL,Southeast,NONE,NA
full-year,all_sports,age,55-64,2014,participants,345722.0387264855,FL,Southeast,NONE,NA
full-year,all_sports,age,55-64,2015,participants,393678.91642659914,FL,Southeast,NONE,NA
full-year,all_sports,age,55-64,2016,participants,401319.8362169884,FL,Southeast,NONE,NA
full-year,all_sports,age,55-64,2017,participants,400371.4475950558,FL,Southeast,NONE,NA
full-year,all_sports,age,55-64,2018,participants,404801.9917293682,FL,Southeast,NONE,NA
full-year,all_sports,age,55-64,2014,participants - recruited,90769.12715828733,FL,Southeast,NONE,NA
full-year,all_sports,age,55-64,2015,participants - recruited,108726.87330785321,FL,Southeast,NONE,NA
full-year,all_sports,age,55-64,2016,participants - recruited,93314.37880923587,FL,Southeast,NONE,NA
full-year,all_sports,age,55-64,2017,participants - recruited,89930.87638230565,FL,Southeast,NONE,NA
full-year,all_sports,age,55-64,2018,participants - recruited,87639.23655796939,FL,Southeast,NONE,NA
full-year,fish,age,55-64,2010,churn,0.50084434557,FL,Southeast,NONE,NA
full-year,fish,age,55-64,2011,churn,0.50271388872,FL,Southeast,NONE,NA
full-year,fish,age,55-64,2012,churn,0.51383985822,FL,Southeast,NONE,NA
full-year,fish,age,55-64,2013,churn,0.49443381610000003,FL,Southeast,NONE,NA
full-year,fish,age,55-64,2014,churn,0.5035647999999999,FL,Southeast,NONE,NA
full-year,fish,age,55-64,2015,churn,0.48323849541999997,FL,Southeast,NONE,NA
full-year,fish,age,55-64,2017,churn,0.47713315818,FL,Southeast,NONE,NA
full-year,fish,age,55-64,2018,churn,0.46446081032,FL,Southeast,NONE,NA
full-year,fish,age,55-64,2010,participants,259952.1959621004,FL,Southeast,NONE,NA
full-year,fish,age,55-64,2011,participants,285994.37009692955,FL,Southeast,NONE,NA
full-year,fish,age,55-64,2012,participants,295761.833331178,FL,Southeast,NONE,NA
full-year,fish,age,55-64,2013,participants,324079.657385178,FL,Southeast,NONE,NA
full-year,fish,age,55-64,2014,participants,339314.7558793091,FL,Southeast,NONE,NA
full-year,fish,age,55-64,2015,participants,387553.1146925663,FL,Southeast,NONE,NA
full-year,fish,age,55-64,2016,participants,395369.45719993324,FL,Southeast,NONE,NA
full-year,fish,age,55-64,2017,participants,394457.23084473534,FL,Southeast,NONE,NA
full-year,fish,age,55-64,2018,participants,398964.30616310704,FL,Southeast,NONE,NA
full-year,fish,age,55-64,2014,participants - recruited,90476.09695244474,FL,Southeast,NONE,NA
full-year,fish,age,55-64,2015,participants - recruited,108836.36800509879,FL,Southeast,NONE,NA
