region,state,quarter,group,metric,segment,year,category,value,aggregation,value_type
Southeast,VA,4,fish,churn,gender,2016,female,0.6670932504541975,NONE,total
Southeast,VA,4,fish,churn,gender,2017,female,0.6578941198536997,NONE,total
Southeast,VA,4,fish,churn,gender,2018,female,0.6426981803467933,NONE,total
Southeast,VA,4,fish,churn,age,2010,18-24,0.6430188934329266,NONE,total
Southeast,VA,4,fish,churn,age,2011,18-24,0.6447957206782451,NONE,total
Southeast,VA,4,fish,churn,age,2012,18-24,0.639258413144715,NONE,total
Southeast,VA,4,fish,churn,age,2013,18-24,0.6291668085396166,NONE,total
Southeast,VA,4,fish,churn,age,2014,18-24,0.6277840451248992,NONE,total
Southeast,VA,4,fish,churn,age,2015,18-24,0.6330902674765392,NONE,total
Southeast,VA,4,fish,churn,age,2016,18-24,0.6404826162882996,NONE,total
Southeast,VA,4,fish,churn,age,2017,18-24,0.6365042150945278,NONE,total
Southeast,VA,4,fish,churn,age,2018,18-24,0.6314479519043696,NONE,total
Southeast,VA,4,fish,churn,age,2010,25-34,0.5996567786222115,NONE,total
Southeast,VA,4,fish,churn,age,2011,25-34,0.605331443523768,NONE,total
Southeast,VA,4,fish,churn,age,2012,25-34,0.605390902993304,NONE,total
Southeast,VA,4,fish,churn,age,2013,25-34,0.5949321753145005,NONE,total
Southeast,VA,4,fish,churn,age,2014,25-34,0.5986120463085645,NONE,total
Southeast,VA,4,fish,churn,age,2015,25-34,0.6059265950965356,NONE,total
Southeast,VA,4,fish,churn,age,2016,25-34,0.6141449935666224,NONE,total
Southeast,VA,4,fish,churn,age,2017,25-34,0.6077967462910105,NONE,total
Southeast,VA,4,fish,churn,age,2018,25-34,0.5973377890416489,NONE,total
Southeast,VA,4,fish,churn,age,2010,35-44,0.5343741242621202,NONE,total
Southeast,VA,4,fish,churn,age,2011,35-44,0.5376249377704593,NONE,total
Southeast,VA,4,fish,churn,age,2012,35-44,0.5402436160545635,NONE,total
Southeast,VA,4,fish,churn,age,2013,35-44,0.5308522080553033,NONE,total
Southeast,VA,4,fish,churn,age,2014,35-44,0.5321400109055827,NONE,total
Southeast,VA,4,fish,churn,age,2015,35-44,0.543032553123088,NONE,total
Southeast,VA,4,fish,churn,age,2016,35-44,0.5542642283370365,NONE,total
Southeast,VA,4,fish,churn,age,2017,35-44,0.5452514587385385,NONE,total
Southeast,VA,4,fish,churn,age,2018,35-44,0.539564424274782,NONE,total
Southeast,VA,4,fish,churn,age,2010,45-54,0.4877340247487404,NONE,total
Southeast,VA,4,fish,churn,age,2011,45-54,0.4883600111070304,NONE,total
Southeast,VA,4,fish,churn,age,2012,45-54,0.4835379176473897,NONE,total
Southeast,VA,4,fish,churn,age,2013,45-54,0.47429028012784363,NONE,total
Southeast,VA,4,fish,churn,age,2014,45-54,0.4703060693504896,NONE,total
Southeast,VA,4,fish,churn,age,2015,45-54,0.47952540653270576,NONE,total
Southeast,VA,4,fish,churn,age,2016,45-54,0.49080538137261476,NONE,total
Southeast,VA,4,fish,churn,age,2017,45-54,0.47349283252584784,NONE,total
Southeast,VA,4,fish,churn,age,2018,45-54,0.4707656658876171,NONE,total
Southeast,VA,4,fish,churn,age,2010,55-64,0.43604901538582,NONE,total
Southeast,VA,4,fish,churn,age,2011,55-64,0.4301028221395755,NONE,total
Southeast,VA,4,fish,churn,age,2012,55-64,0.4150826285980294,NONE,total
Southeast,VA,4,fish,churn,age,2013,55-64,0.4060346013835549,NONE,total
Southeast,VA,4,fish,churn,age,2014,55-64,0.4023457979248711,NONE,total
Southeast,VA,4,fish,churn,age,2015,55-64,0.4070224884034996,NONE,total
Southeast,VA,4,fish,churn,age,2016,55-64,0.41671114947358867,NONE,total
Southeast,VA,4,fish,churn,age,2017,55-64,0.3976688339638884,NONE,total
Southeast,VA,4,fish,churn,age,2018,55-64,0.38842388991346294,NONE,total
Southeast,VA,4,all_sports,participants,all,2009,all,587170,NONE,total
Southeast,VA,4,all_sports,participants,all,2010,all,572009,NONE,total
Southeast,VA,4,all_sports,participants,all,2011,all,552139,NONE,total
Southeast,VA,4,all_sports,participants,all,2012,all,553926,NONE,total
Southeast,VA,4,all_sports,participants,all,2013,all,561536,NONE,total
Southeast,VA,4,all_sports,participants,all,2014,all,566615,NONE,total
Southeast,VA,4,all_sports,participants,all,2015,all,557875,NONE,total
Southeast,VA,4,all_sports,participants,all,2016,all,538657,NONE,total
Southeast,VA,4,all_sports,participants,all,2017,all,529790,NONE,total
Southeast,VA,4,all_sports,participants,all,2018,all,500552,NONE,total
Southeast,VA,4,all_sports,participants,residency,2009,resident,502743,NONE,total
Southeast,VA,4,all_sports,participants,residency,2010,resident,487648,NONE,total
Southeast,VA,4,all_sports,participants,residency,2011,resident,474166,NONE,total
Southeast,VA,4,all_sports,participants,residency,2012,resident,477364,NONE,total
Southeast,VA,4,all_sports,participants,residency,2013,resident,486245,NONE,total
Southeast,VA,4,all_sports,participants,residency,2014,resident,486576,NONE,total
Southeast,VA,4,all_sports,participants,residency,2015,resident,476829,NONE,total
Southeast,VA,4,all_sports,participants,residency,2016,resident,459451,NONE,total
Southeast,VA,4,all_sports,participants,residency,2017,resident,450901,NONE,total
Southeast,VA,4,all_sports,participants,residency,2018,resident,425701,NONE,total
Southeast,VA,4,all_sports,participants,residency,2009,nonresident,84427,NONE,total
Southeast,VA,4,all_sports,participants,residency,2010,nonresident,84361,NONE,total
Southeast,VA,4,all_sports,participants,residency,2011,nonresident,77973,NONE,total
Southeast,VA,4,all_sports,participants,residency,2012,nonresident,76562,NONE,total
Southeast,VA,4,all_sports,participants,residency,2013,nonresident,75291,NONE,total
Southeast,VA,4,all_sports,participants,residency,2014,nonresident,80039,NONE,total
Southeast,VA,4,all_sports,participants,residency,2015,nonresident,81046,NONE,total
Southeast,VA,4,all_sports,participants,residency,2016,nonresident,79206,NONE,total
Southeast,VA,4,all_sports,participants,residency,2017,nonresident,78889,NONE,total
Southeast,VA,4,all_sports,participants,residency,2018,nonresident,74851,NONE,total
Southeast,VA,4,all_sports,participants,gender,2009,male,489596,NONE,total
Southeast,VA,4,all_sports,participants,gender,2010,male,475586,NONE,total
Southeast,VA,4,all_sports,participants,gender,2011,male,459495,NONE,total
Southeast,VA,4,all_sports,participants,gender,2012,male,459118,NONE,total
Southeast,VA,4,all_sports,participants,gender,2013,male,463477,NONE,total
Southeast,VA,4,all_sports,participants,gender,2014,male,463073,NONE,total
Southeast,VA,4,all_sports,participants,gender,2015,male,456188,NONE,total
Southeast,VA,4,all_sports,participants,gender,2016,male,440402,NONE,total
Southeast,VA,4,all_sports,participants,gender,2017,male,433466,NONE,total
Southeast,VA,4,all_sports,participants,gender,2018,male,411348,NONE,total
Southeast,VA,4,all_sports,participants,gender,2009,female,97574,NONE,total
Southeast,VA,4,all_sports,participants,gender,2010,female,96423,NONE,total
Southeast,VA,4,all_sports,participants,gender,2011,female,92644,NONE,total
Southeast,VA,4,all_sports,participants,gender,2012,female,94808,NONE,total
Southeast,VA,4,all_sports,participants,gender,2013,female,98059,NONE,total
Southeast,VA,4,all_sports,participants,gender,2014,female,103542,NONE,total
Southeast,VA,4,all_sports,participants,gender,2015,female,101687,NONE,total
Southeast,VA,4,all_sports,participants,gender,2016,female,98255,NONE,total
Southeast,VA,4,all_sports,participants,gender,2017,female,96324,NONE,total
Southeast,VA,4,all_sports,participants,gender,2018,female,89204,NONE,total
Southeast,VA,4,all_sports,participants,age,2009,18-24,76759,NONE,total
Southeast,VA,4,all_sports,participants,age,2010,18-24,75868,NONE,total
Southeast,VA,4,all_sports,participants,age,2011,18-24,73940,NONE,total
Southeast,VA,4,all_sports,participants,age,2012,18-24,75895,NONE,total
Southeast,VA,4,all_sports,participants,age,2013,18-24,79560,NONE,total
Southeast,VA,4,all_sports,participants,age,2014,18-24,80819,NONE,total
Southeast,VA,4,all_sports,participants,age,2015,18-24,78659,NONE,total
Southeast,VA,4,all_sports,participants,age,2016,18-24,74992,NONE,total
Southeast,VA,4,all_sports,participants,age,2017,18-24,71012,NONE,total
Southeast,VA,4,all_sports,participants,age,2018,18-24,65690,NONE,total
Southeast,VA,4,all_sports,participants,age,2009,25-34,119121,NONE,total
Southeast,VA,4,all_sports,participants,age,2010,25-34,116299,NONE,total
Southeast,VA,4,all_sports,participants,age,2011,25-34,112302,NONE,total
Southeast,VA,4,all_sports,participants,age,2012,25-34,113847,NONE,total
Southeast,VA,4,all_sports,participants,age,2013,25-34,117313,NONE,total
Southeast,VA,4,all_sports,participants,age,2014,25-34,119777,NONE,total
Southeast,VA,4,all_sports,participants,age,2015,25-34,118457,NONE,total
Southeast,VA,4,all_sports,participants,age,2016,25-34,114773,NONE,total
Southeast,VA,4,all_sports,participants,age,2017,25-34,110346,NONE,total
Southeast,VA,4,all_sports,participants,age,2018,25-34,103050,NONE,total
Southeast,VA,4,all_sports,participants,age,2009,35-44,141841,NONE,total
Southeast,VA,4,all_sports,participants,age,2010,35-44,133798,NONE,total
Southeast,VA,4,all_sports,participants,age,2011,35-44,126064,NONE,total
Southeast,VA,4,all_sports,participants,age,2012,35-44,122881,NONE,total
Southeast,VA,4,all_sports,participants,age,2013,35-44,122180,NONE,total
Southeast,VA,4,all_sports,participants,age,2014,35-44,121479,NONE,total
Southeast,VA,4,all_sports,participants,age,2015,35-44,117085,NONE,total
Southeast,VA,4,all_sports,participants,age,2016,35-44,111544,NONE,total
Southeast,VA,4,all_sports,participants,age,2017,35-44,110085,NONE,total
Southeast,VA,4,all_sports,participants,age,2018,35-44,104179,NONE,total
Southeast,VA,4,all_sports,participants,age,2009,45-54,149176,NONE,total
