region,state,quarter,group,metric,segment,year,category,value,aggregation,value_type
Midwest,NE,4,fish,participants,age,2016,45-54,33704,NONE,total
Midwest,NE,4,fish,participants,age,2016,55-64,31259,NONE,total
Midwest,NE,4,fish,participants,age,2017,18-24,24851,NONE,total
Midwest,NE,4,fish,participants,age,2017,25-34,40899,NONE,total
Midwest,NE,4,fish,participants,age,2017,35-44,37923,NONE,total
Midwest,NE,4,fish,participants,age,2017,45-54,32116,NONE,total
Midwest,NE,4,fish,participants,age,2017,55-64,31317,NONE,total
Midwest,NE,4,fish,participants,age,2018,18-24,21629,NONE,total
Midwest,NE,4,fish,participants,age,2018,25-34,36345,NONE,total
Midwest,NE,4,fish,participants,age,2018,35-44,34825,NONE,total
Midwest,NE,4,fish,participants,age,2018,45-54,28409,NONE,total
Midwest,NE,4,fish,participants,age,2018,55-64,29180,NONE,total
Midwest,NE,4,fish,participants,gender,2010,female,34945,NONE,total
Midwest,NE,4,fish,participants,gender,2010,male,126484,NONE,total
Midwest,NE,4,fish,participants,gender,2011,female,34335,NONE,total
Midwest,NE,4,fish,participants,gender,2011,male,121676,NONE,total
Midwest,NE,4,fish,participants,gender,2012,female,40692,NONE,total
Midwest,NE,4,fish,participants,gender,2012,male,134823,NONE,total
Midwest,NE,4,fish,participants,gender,2013,female,39395,NONE,total
Midwest,NE,4,fish,participants,gender,2013,male,129763,NONE,total
Midwest,NE,4,fish,participants,gender,2014,female,40103,NONE,total
Midwest,NE,4,fish,participants,gender,2014,male,127178,NONE,total
Midwest,NE,4,fish,participants,gender,2015,female,41211,NONE,total
Midwest,NE,4,fish,participants,gender,2015,male,127946,NONE,total
Midwest,NE,4,fish,participants,gender,2016,female,42824,NONE,total
Midwest,NE,4,fish,participants,gender,2016,male,130379,NONE,total
Midwest,NE,4,fish,participants,gender,2017,female,41509,NONE,total
Midwest,NE,4,fish,participants,gender,2017,male,125523,NONE,total
Midwest,NE,4,fish,participants,gender,2018,female,36124,NONE,total
Midwest,NE,4,fish,participants,gender,2018,male,114214,NONE,total
Midwest,NE,4,hunt,participants,all,2010,all,242255,NONE,total
Midwest,NE,4,hunt,participants,all,2011,all,237258,NONE,total
Midwest,NE,4,hunt,participants,all,2012,all,249815,NONE,total
Midwest,NE,4,hunt,participants,all,2013,all,241850,NONE,total
Midwest,NE,4,hunt,participants,all,2014,all,240385,NONE,total
Midwest,NE,4,hunt,participants,all,2015,all,246659,NONE,total
Midwest,NE,4,hunt,participants,all,2016,all,251363,NONE,total
Midwest,NE,4,hunt,participants,all,2017,all,245218,NONE,total
Midwest,NE,4,hunt,participants,all,2018,all,232584,NONE,total
Midwest,NE,4,hunt,participants,residency,2010,nonresident,50348,NONE,total
Midwest,NE,4,hunt,participants,residency,2010,resident,191907,NONE,total
Midwest,NE,4,hunt,participants,residency,2011,nonresident,49760,NONE,total
Midwest,NE,4,hunt,participants,residency,2011,resident,187498,NONE,total
Midwest,NE,4,hunt,participants,residency,2012,nonresident,50568,NONE,total
Midwest,NE,4,hunt,participants,residency,2012,resident,199247,NONE,total
Midwest,NE,4,hunt,participants,residency,2013,nonresident,48761,NONE,total
Midwest,NE,4,hunt,participants,residency,2013,resident,193089,NONE,total
Midwest,NE,4,hunt,participants,residency,2014,nonresident,49264,NONE,total
Midwest,NE,4,hunt,participants,residency,2014,resident,191121,NONE,total
Midwest,NE,4,hunt,participants,residency,2015,nonresident,52778,NONE,total
Midwest,NE,4,hunt,participants,residency,2015,resident,193881,NONE,total
Midwest,NE,4,hunt,participants,residency,2016,nonresident,55319,NONE,total
Midwest,NE,4,hunt,participants,residency,2016,resident,196044,NONE,total
Midwest,NE,4,hunt,participants,residency,2017,nonresident,56131,NONE,total
Midwest,NE,4,hunt,participants,residency,2017,resident,189087,NONE,total
Midwest,NE,4,hunt,participants,residency,2018,nonresident,55393,NONE,total
Midwest,NE,4,hunt,participants,residency,2018,resident,177191,NONE,total
Midwest,NE,4,hunt,participants,age,2010,18-24,34770,NONE,total
Midwest,NE,4,hunt,participants,age,2010,25-34,55707,NONE,total
Midwest,NE,4,hunt,participants,age,2010,35-44,53390,NONE,total
Midwest,NE,4,hunt,participants,age,2010,45-54,58289,NONE,total
Midwest,NE,4,hunt,participants,age,2010,55-64,43093,NONE,total
Midwest,NE,4,hunt,participants,age,2011,18-24,33734,NONE,total
Midwest,NE,4,hunt,participants,age,2011,25-34,55212,NONE,total
Midwest,NE,4,hunt,participants,age,2011,35-44,51786,NONE,total
Midwest,NE,4,hunt,participants,age,2011,45-54,55677,NONE,total
Midwest,NE,4,hunt,participants,age,2011,55-64,43598,NONE,total
Midwest,NE,4,hunt,participants,age,2012,18-24,36930,NONE,total
Midwest,NE,4,hunt,participants,age,2012,25-34,59865,NONE,total
Midwest,NE,4,hunt,participants,age,2012,35-44,54317,NONE,total
Midwest,NE,4,hunt,participants,age,2012,45-54,56140,NONE,total
Midwest,NE,4,hunt,participants,age,2012,55-64,45225,NONE,total
Midwest,NE,4,hunt,participants,age,2013,18-24,36746,NONE,total
Midwest,NE,4,hunt,participants,age,2013,25-34,58169,NONE,total
Midwest,NE,4,hunt,participants,age,2013,35-44,52749,NONE,total
Midwest,NE,4,hunt,participants,age,2013,45-54,52520,NONE,total
Midwest,NE,4,hunt,participants,age,2013,55-64,44140,NONE,total
Midwest,NE,4,hunt,participants,age,2014,18-24,36826,NONE,total
Midwest,NE,4,hunt,participants,age,2014,25-34,58495,NONE,total
Midwest,NE,4,hunt,participants,age,2014,35-44,52371,NONE,total
Midwest,NE,4,hunt,participants,age,2014,45-54,50958,NONE,total
Midwest,NE,4,hunt,participants,age,2014,55-64,44301,NONE,total
Midwest,NE,4,hunt,participants,age,2015,18-24,37379,NONE,total
Midwest,NE,4,hunt,participants,age,2015,25-34,60641,NONE,total
Midwest,NE,4,hunt,participants,age,2015,35-44,54038,NONE,total
Midwest,NE,4,hunt,participants,age,2015,45-54,51326,NONE,total
Midwest,NE,4,hunt,participants,age,2015,55-64,46064,NONE,total
Midwest,NE,4,hunt,participants,age,2016,18-24,37902,NONE,total
Midwest,NE,4,hunt,participants,age,2016,25-34,61528,NONE,total
Midwest,NE,4,hunt,participants,age,2016,35-44,55780,NONE,total
Midwest,NE,4,hunt,participants,age,2016,45-54,51249,NONE,total
Midwest,NE,4,hunt,participants,age,2016,55-64,47699,NONE,total
Midwest,NE,4,hunt,participants,age,2017,18-24,35778,NONE,total
Midwest,NE,4,hunt,participants,age,2017,25-34,59149,NONE,total
Midwest,NE,4,hunt,participants,age,2017,35-44,55466,NONE,total
Midwest,NE,4,hunt,participants,age,2017,45-54,49272,NONE,total
Midwest,NE,4,hunt,participants,age,2017,55-64,48017,NONE,total
Midwest,NE,4,hunt,participants,age,2018,18-24,32631,NONE,total
Midwest,NE,4,hunt,participants,age,2018,25-34,55334,NONE,total
Midwest,NE,4,hunt,participants,age,2018,35-44,53762,NONE,total
Midwest,NE,4,hunt,participants,age,2018,45-54,46305,NONE,total
Midwest,NE,4,hunt,participants,age,2018,55-64,46982,NONE,total
Midwest,NE,4,hunt,participants,gender,2010,female,41123,NONE,total
Midwest,NE,4,hunt,participants,gender,2010,male,201132,NONE,total
Midwest,NE,4,hunt,participants,gender,2011,female,40632,NONE,total
Midwest,NE,4,hunt,participants,gender,2011,male,196626,NONE,total
Midwest,NE,4,hunt,participants,gender,2012,female,46652,NONE,total
Midwest,NE,4,hunt,participants,gender,2012,male,203163,NONE,total
Midwest,NE,4,hunt,participants,gender,2013,female,45689,NONE,total
Midwest,NE,4,hunt,participants,gender,2013,male,196161,NONE,total
Midwest,NE,4,hunt,participants,gender,2014,female,46668,NONE,total
Midwest,NE,4,hunt,participants,gender,2014,male,193717,NONE,total
Midwest,NE,4,hunt,participants,gender,2015,female,48354,NONE,total
Midwest,NE,4,hunt,participants,gender,2015,male,198305,NONE,total
Midwest,NE,4,hunt,participants,gender,2016,female,50227,NONE,total
Midwest,NE,4,hunt,participants,gender,2016,male,201136,NONE,total
Midwest,NE,4,hunt,participants,gender,2017,female,48854,NONE,total
Midwest,NE,4,hunt,participants,gender,2017,male,196364,NONE,total
Midwest,NE,4,hunt,participants,gender,2018,female,45102,NONE,total
Midwest,NE,4,hunt,participants,gender,2018,male,187482,NONE,total
Midwest,NE,4,all_sports,churn,all,2011,all,0.3770820003715094,NONE,total
Midwest,NE,4,all_sports,churn,all,2012,all,0.3597966778920927,NONE,total
Midwest,NE,4,all_sports,churn,all,2013,all,0.387867021595981,NONE,total
Midwest,NE,4,all_sports,churn,all,2014,all,0.38254994707594603,NONE,total
Midwest,NE,4,all_sports,churn,all,2015,all,0.37561825843514574,NONE,total
Midwest,NE,4,all_sports,churn,all,2016,all,0.378291487438123,NONE,total
Midwest,NE,4,all_sports,churn,all,2017,all,0.3962874408723639,NONE,total
Midwest,NE,4,all_sports,churn,all,2018,all,0.4122737263633509,NONE,total
Midwest,NE,4,all_sports,churn,residency,2011,nonresident,0.5702907761976642,NONE,total
Midwest,NE,4,all_sports,churn,residency,2011,resident,0.32639247135331184,NONE,total
Midwest,NE,4,all_sports,churn,residency,2012,nonresident,0.5676131910532345,NONE,total
Midwest,NE,4,all_sports,churn,residency,2012,resident,0.304643249527995,NONE,total
Midwest,NE,4,all_sports,churn,residency,2013,nonresident,0.5882771713336498,NONE,total
Midwest,NE,4,all_sports,churn,residency,2013,resident,0.3370038193799656,NONE,total
Midwest,NE,4,all_sports,churn,residency,2014,nonresident,0.580135764237813,NONE,total
Midwest,NE,4,all_sports,churn,residency,2014,resident,0.33265491079520443,NONE,total
Midwest,NE,4,all_sports,churn,residency,2015,nonresident,0.5714807672790013,NONE,total
Midwest,NE,4,all_sports,churn,residency,2015,resident,0.3251328952325143,NONE,total
Midwest,NE,4,all_sports,churn,residency,2016,nonresident,0.5756754708401228,NONE,total
Midwest,NE,4,all_sports,churn,residency,2016,resident,0.3245599104605402,NONE,total
Midwest,NE,4,all_sports,churn,residency,2017,nonresident,0.5864350404020319,NONE,total
Midwest,NE,4,all_sports,churn,residency,2017,resident,0.3426322662259493,NONE,total
Midwest,NE,4,all_sports,churn,residency,2018,nonresident,0.5988491208066844,NONE,total
Midwest,NE,4,all_sports,churn,residency,2018,resident,0.35688976794364646,NONE,total
Midwest,NE,4,all_sports,churn,age,2011,18-24,0.5169686511360368,NONE,total
Midwest,NE,4,all_sports,churn,age,2011,25-34,0.44662250704579315,NONE,total
Midwest,NE,4,all_sports,churn,age,2011,35-44,0.42826371979771494,NONE,total
Midwest,NE,4,all_sports,churn,age,2011,45-54,0.40216850520681435,NONE,total
Midwest,NE,4,all_sports,churn,age,2011,55-64,0.36159004942798134,NONE,total
Midwest,NE,4,all_sports,churn,age,2012,18-24,0.49282622873065746,NONE,total
Midwest,NE,4,all_sports,churn,age,2012,25-34,0.42586756502209666,NONE,total
Midwest,NE,4,all_sports,churn,age,2012,35-44,0.40822986463784344,NONE,total
Midwest,NE,4,all_sports,churn,age,2012,45-54,0.38581460926414857,NONE,total
Midwest,NE,4,all_sports,churn,age,2012,55-64,0.3583421257855865,NONE,total
Midwest,NE,4,all_sports,churn,age,2013,18-24,0.5189006227998917,NONE,total
Midwest,NE,4,all_sports,churn,age,2013,25-34,0.46030234694729816,NONE,total
Midwest,NE,4,all_sports,churn,age,2013,35-44,0.4339157169946794,NONE,total
Midwest,NE,4,all_sports,churn,age,2013,45-54,0.4155860349127182,NONE,total
Midwest,NE,4,all_sports,churn,age,2013,55-64,0.3785295743504699,NONE,total
Midwest,NE,4,all_sports,churn,age,2014,18-24,0.5103951235441384,NONE,total
Midwest,NE,4,all_sports,churn,age,2014,25-34,0.4490974729241877,NONE,total
Midwest,NE,4,all_sports,churn,age,2014,35-44,0.4270412709245673,NONE,total
Midwest,NE,4,all_sports,churn,age,2014,45-54,0.4125778260124522,NONE,total
Midwest,NE,4,all_sports,churn,age,2014,55-64,0.37324996601875765,NONE,total
Midwest,NE,4,all_sports,churn,age,2015,18-24,0.5135898340981292,NONE,total
Midwest,NE,4,all_sports,churn,age,2015,25-34,0.44744174914952906,NONE,total
Midwest,NE,4,all_sports,churn,age,2015,35-44,0.42117121417524295,NONE,total
Midwest,NE,4,all_sports,churn,age,2015,45-54,0.4062481602857199,NONE,total
Midwest,NE,4,all_sports,churn,age,2015,55-64,0.3629714904855421,NONE,total
Midwest,NE,4,all_sports,churn,age,2016,18-24,0.5140586960592847,NONE,total
Midwest,NE,4,all_sports,churn,age,2016,25-34,0.4535545258158671,NONE,total
Midwest,NE,4,all_sports,churn,age,2016,35-44,0.42179577334468343,NONE,total
Midwest,NE,4,all_sports,churn,age,2016,45-54,0.4108833729493824,NONE,total
Midwest,NE,4,all_sports,churn,age,2016,55-64,0.36221344216741924,NONE,total
Midwest,NE,4,all_sports,churn,age,2017,18-24,0.5331908606405994,NONE,total
Midwest,NE,4,all_sports,churn,age,2017,25-34,0.47245156676635036,NONE,total
Midwest,NE,4,all_sports,churn,age,2017,35-44,0.43522768017210467,NONE,total
Midwest,NE,4,all_sports,churn,age,2017,45-54,0.42802786395832115,NONE,total
Midwest,NE,4,all_sports,churn,age,2017,55-64,0.3809094530283654,NONE,total
Midwest,NE,4,all_sports,churn,age,2018,18-24,0.54164570406395,NONE,total
Midwest,NE,4,all_sports,churn,age,2018,25-34,0.48548629778025737,NONE,total
Midwest,NE,4,all_sports,churn,age,2018,35-44,0.4498070890275124,NONE,total
Midwest,NE,4,all_sports,churn,age,2018,45-54,0.4425570776255708,NONE,total
Midwest,NE,4,all_sports,churn,age,2018,55-64,0.39575566986692207,NONE,total
Midwest,NE,4,all_sports,churn,gender,2011,female,0.5218977214697371,NONE,total
Midwest,NE,4,all_sports,churn,gender,2011,male,0.34747330111568514,NONE,total
Midwest,NE,4,all_sports,churn,gender,2012,female,0.4828952549714511,NONE,total
Midwest,NE,4,all_sports,churn,gender,2012,male,0.3343589639266225,NONE,total
Midwest,NE,4,all_sports,churn,gender,2013,female,0.5161622224127583,NONE,total
Midwest,NE,4,all_sports,churn,gender,2013,male,0.3584067965131446,NONE,total
Midwest,NE,4,all_sports,churn,gender,2014,female,0.5052309039177063,NONE,total
Midwest,NE,4,all_sports,churn,gender,2014,male,0.3539757144459285,NONE,total
Midwest,NE,4,all_sports,churn,gender,2015,female,0.5027531977803013,NONE,total
Midwest,NE,4,all_sports,churn,gender,2015,male,0.3449876109849267,NONE,total
Midwest,NE,4,all_sports,churn,gender,2016,female,0.49906936344459607,NONE,total
Midwest,NE,4,all_sports,churn,gender,2016,male,0.3488414311288167,NONE,total
Midwest,NE,4,all_sports,churn,gender,2017,female,0.5162163776454894,NONE,total
Midwest,NE,4,all_sports,churn,gender,2017,male,0.36633919338159254,NONE,total
Midwest,NE,4,all_sports,churn,gender,2018,female,0.5344291153232079,NONE,total
Midwest,NE,4,all_sports,churn,gender,2018,male,0.38188308745270383,NONE,total
Midwest,NE,4,fish,churn,all,2011,all,0.45072446710318476,NONE,total
Midwest,NE,4,fish,churn,all,2012,all,0.4056957522225997,NONE,total
Midwest,NE,4,fish,churn,all,2013,all,0.4446001766230807,NONE,total
Midwest,NE,4,fish,churn,all,2014,all,0.44553612598872067,NONE,total
Midwest,NE,4,fish,churn,all,2015,all,0.4435829532343781,NONE,total
Midwest,NE,4,fish,churn,all,2016,all,0.4415070023705788,NONE,total
Midwest,NE,4,fish,churn,all,2017,all,0.46254972488929175,NONE,total
Midwest,NE,4,fish,churn,all,2018,all,0.4880621677283395,NONE,total
Midwest,NE,4,fish,churn,residency,2011,nonresident,0.6810259635252898,NONE,total
Midwest,NE,4,fish,churn,residency,2011,resident,0.4138840386011051,NONE,total
Midwest,NE,4,fish,churn,residency,2012,nonresident,0.6499736678316657,NONE,total
Midwest,NE,4,fish,churn,residency,2012,resident,0.36793611793611786,NONE,total
Midwest,NE,4,fish,churn,residency,2013,nonresident,0.6685482828456931,NONE,total
Midwest,NE,4,fish,churn,residency,2013,resident,0.4104774535809019,NONE,total
Midwest,NE,4,fish,churn,residency,2014,nonresident,0.6582361135295142,NONE,total
Midwest,NE,4,fish,churn,residency,2014,resident,0.4121119669462192,NONE,total
Midwest,NE,4,fish,churn,residency,2015,nonresident,0.6660115413565275,NONE,total
Midwest,NE,4,fish,churn,residency,2015,resident,0.40648126835324727,NONE,total
Midwest,NE,4,fish,churn,residency,2016,nonresident,0.6727966271832966,NONE,total
Midwest,NE,4,fish,churn,residency,2016,resident,0.40157502149017,NONE,total
Midwest,NE,4,fish,churn,residency,2017,nonresident,0.6854258528660943,NONE,total
Midwest,NE,4,fish,churn,residency,2017,resident,0.4234436609681776,NONE,total
Midwest,NE,4,fish,churn,residency,2018,nonresident,0.708872957138452,NONE,total
Midwest,NE,4,fish,churn,residency,2018,resident,0.44745832388296664,NONE,total
Midwest,NE,4,fish,churn,age,2011,18-24,0.617532577424268,NONE,total
Midwest,NE,4,fish,churn,age,2011,25-34,0.5279342164406018,NONE,total
Midwest,NE,4,fish,churn,age,2011,35-44,0.4995890372133889,NONE,total
Midwest,NE,4,fish,churn,age,2011,45-54,0.4612505385609651,NONE,total
Midwest,NE,4,fish,churn,age,2011,55-64,0.4071472537021615,NONE,total
Midwest,NE,4,fish,churn,age,2012,18-24,0.5715298705903209,NONE,total
Midwest,NE,4,fish,churn,age,2012,25-34,0.4817899986521095,NONE,total
Midwest,NE,4,fish,churn,age,2012,35-44,0.451656022575375,NONE,total
Midwest,NE,4,fish,churn,age,2012,45-54,0.4204047984535789,NONE,total
Midwest,NE,4,fish,churn,age,2012,55-64,0.37657298277425205,NONE,total
Midwest,NE,4,fish,churn,age,2013,18-24,0.5976504040706375,NONE,total
Midwest,NE,4,fish,churn,age,2013,25-34,0.5256729404648349,NONE,total
Midwest,NE,4,fish,churn,age,2013,35-44,0.49111111111111116,NONE,total
Midwest,NE,4,fish,churn,age,2013,45-54,0.4565760118984383,NONE,total
Midwest,NE,4,fish,churn,age,2013,55-64,0.40986785878640464,NONE,total
Midwest,NE,4,fish,churn,age,2014,18-24,0.5931413100699406,NONE,total
Midwest,NE,4,fish,churn,age,2014,25-34,0.5168247652781485,NONE,total
Midwest,NE,4,fish,churn,age,2014,35-44,0.487810904299127,NONE,total
Midwest,NE,4,fish,churn,age,2014,45-54,0.4624329920299515,NONE,total
Midwest,NE,4,fish,churn,age,2014,55-64,0.4140890579246744,NONE,total
Midwest,NE,4,fish,churn,age,2015,18-24,0.5982941465071517,NONE,total
Midwest,NE,4,fish,churn,age,2015,25-34,0.5177760602840306,NONE,total
Midwest,NE,4,fish,churn,age,2015,35-44,0.48363818035471423,NONE,total
Midwest,NE,4,fish,churn,age,2015,45-54,0.4601990049751244,NONE,total
Midwest,NE,4,fish,churn,age,2015,55-64,0.4110545307388797,NONE,total
Midwest,NE,4,fish,churn,age,2016,18-24,0.5986919209103626,NONE,total
Midwest,NE,4,fish,churn,age,2016,25-34,0.5177484068916687,NONE,total
Midwest,NE,4,fish,churn,age,2016,35-44,0.48350122515654775,NONE,total
Midwest,NE,4,fish,churn,age,2016,45-54,0.46207349473118603,NONE,total
Midwest,NE,4,fish,churn,age,2016,55-64,0.4048581654294804,NONE,total
Midwest,NE,4,fish,churn,age,2017,18-24,0.6185509405848388,NONE,total
Midwest,NE,4,fish,churn,age,2017,25-34,0.5433138257269089,NONE,total
Midwest,NE,4,fish,churn,age,2017,35-44,0.4962091503267974,NONE,total
Midwest,NE,4,fish,churn,age,2017,45-54,0.48216828863042965,NONE,total
Midwest,NE,4,fish,churn,age,2017,55-64,0.42710899261012825,NONE,total
Midwest,NE,4,fish,churn,age,2018,18-24,0.6323286789264013,NONE,total
Midwest,NE,4,fish,churn,age,2018,25-34,0.5624587398224895,NONE,total
Midwest,NE,4,fish,churn,age,2018,35-44,0.5227434538406771,NONE,total
Midwest,NE,4,fish,churn,age,2018,45-54,0.509777058164155,NONE,total
Midwest,NE,4,fish,churn,age,2018,55-64,0.45416227608008425,NONE,total
Midwest,NE,4,fish,churn,gender,2011,female,0.5547002432393762,NONE,total
Midwest,NE,4,fish,churn,gender,2011,male,0.42199803927769525,NONE,total
Midwest,NE,4,fish,churn,gender,2012,female,0.5046454055628368,NONE,total
Midwest,NE,4,fish,churn,gender,2012,male,0.3777737598211644,NONE,total
Midwest,NE,4,fish,churn,gender,2013,female,0.5440627150299813,NONE,total
Midwest,NE,4,fish,churn,gender,2013,male,0.4145805982658745,NONE,total
Midwest,NE,4,fish,churn,gender,2014,female,0.5343571519228328,NONE,total
Midwest,NE,4,fish,churn,gender,2014,male,0.41857077903562645,NONE,total
Midwest,NE,4,fish,churn,gender,2015,female,0.5339002069670599,NONE,total
Midwest,NE,4,fish,churn,gender,2015,male,0.41510324112660996,NONE,total
Midwest,NE,4,fish,churn,gender,2016,female,0.5319696197617141,NONE,total
Midwest,NE,4,fish,churn,gender,2016,male,0.4123692807903334,NONE,total
Midwest,NE,4,fish,churn,gender,2017,female,0.5486175976088175,NONE,total
Midwest,NE,4,fish,churn,gender,2017,male,0.43428006043918116,NONE,total
Midwest,NE,4,fish,churn,gender,2018,female,0.5733937218434556,NONE,total
Midwest,NE,4,fish,churn,gender,2018,male,0.45984401265106795,NONE,total
Midwest,NE,4,hunt,churn,all,2011,all,0.3770820003715094,NONE,total
Midwest,NE,4,hunt,churn,all,2012,all,0.3597939795496885,NONE,total
Midwest,NE,4,hunt,churn,all,2013,all,0.3878830334447491,NONE,total
Midwest,NE,4,hunt,churn,all,2014,all,0.38256357246227,NONE,total
Midwest,NE,4,hunt,churn,all,2015,all,0.37560163903737753,NONE,total
Midwest,NE,4,hunt,churn,all,2016,all,0.378291487438123,NONE,total
Midwest,NE,4,hunt,churn,all,2017,all,0.39629937580312136,NONE,total
Midwest,NE,4,hunt,churn,all,2018,all,0.41227397662488074,NONE,total
Midwest,NE,4,hunt,churn,residency,2011,nonresident,0.5702907761976642,NONE,total
Midwest,NE,4,hunt,churn,residency,2011,resident,0.32639247135331184,NONE,total
Midwest,NE,4,hunt,churn,residency,2012,nonresident,0.567604501607717,NONE,total
Midwest,NE,4,hunt,churn,residency,2012,resident,0.304643249527995,NONE,total
Midwest,NE,4,hunt,churn,residency,2013,nonresident,0.5882771713336498,NONE,total
Midwest,NE,4,hunt,churn,residency,2013,resident,0.33702389496454155,NONE,total
Midwest,NE,4,hunt,churn,residency,2014,nonresident,0.580135764237813,NONE,total
Midwest,NE,4,hunt,churn,residency,2014,resident,0.3326704265908467,NONE,total
Midwest,NE,4,hunt,churn,residency,2015,nonresident,0.5714720688535239,NONE,total
Midwest,NE,4,hunt,churn,residency,2015,resident,0.3251134098293751,NONE,total
Midwest,NE,4,hunt,churn,residency,2016,nonresident,0.5756754708401228,NONE,total
Midwest,NE,4,hunt,churn,residency,2016,resident,0.3245599104605402,NONE,total
Midwest,NE,4,hunt,churn,residency,2017,nonresident,0.5864350404020319,NONE,total
Midwest,NE,4,hunt,churn,residency,2017,resident,0.34264756891310116,NONE,total
Midwest,NE,4,hunt,churn,residency,2018,nonresident,0.5988491208066844,NONE,total
Midwest,NE,4,hunt,churn,residency,2018,resident,0.3568886279860593,NONE,total
Midwest,NE,4,hunt,churn,age,2011,18-24,0.5169686511360368,NONE,total
Midwest,NE,4,hunt,churn,age,2011,25-34,0.44662250704579315,NONE,total
Midwest,NE,4,hunt,churn,age,2011,35-44,0.42826371979771494,NONE,total
Midwest,NE,4,hunt,churn,age,2011,45-54,0.40216850520681435,NONE,total
Midwest,NE,4,hunt,churn,age,2011,55-64,0.36159004942798134,NONE,total
Midwest,NE,4,hunt,churn,age,2012,18-24,0.49282622873065746,NONE,total
