region,state,quarter,group,metric,segment,year,category,value,aggregation,value_type,"segment == ""residency"""
Southeast,GA,4,all_sports,participants,age,2015,25-34,130415,NONE,total,NA
Southeast,GA,4,all_sports,participants,age,2016,25-34,135321,NONE,total,NA
Southeast,GA,4,all_sports,participants,age,2010,35-44,145351,NONE,total,NA
Southeast,GA,4,all_sports,participants,age,2011,35-44,142121,NONE,total,NA
Southeast,GA,4,all_sports,participants,age,2012,35-44,139634,NONE,total,NA
Southeast,GA,4,all_sports,participants,age,2013,35-44,139732,NONE,total,NA
Southeast,GA,4,all_sports,participants,age,2014,35-44,141672,NONE,total,NA
Southeast,GA,4,all_sports,participants,age,2015,35-44,139239,NONE,total,NA
Southeast,GA,4,all_sports,participants,age,2016,35-44,142041,NONE,total,NA
Southeast,GA,4,all_sports,participants,age,2010,45-54,149911,NONE,total,NA
Southeast,GA,4,all_sports,participants,age,2011,45-54,149749,NONE,total,NA
Southeast,GA,4,all_sports,participants,age,2012,45-54,147762,NONE,total,NA
Southeast,GA,4,all_sports,participants,age,2013,45-54,150421,NONE,total,NA
Southeast,GA,4,all_sports,participants,age,2014,45-54,153807,NONE,total,NA
Southeast,GA,4,all_sports,participants,age,2015,45-54,154710,NONE,total,NA
Southeast,GA,4,all_sports,participants,age,2016,45-54,159024,NONE,total,NA
Southeast,GA,4,all_sports,participants,age,2010,55-64,109519,NONE,total,NA
Southeast,GA,4,all_sports,participants,age,2011,55-64,110981,NONE,total,NA
Southeast,GA,4,all_sports,participants,age,2012,55-64,111163,NONE,total,NA
Southeast,GA,4,all_sports,participants,age,2013,55-64,117726,NONE,total,NA
Southeast,GA,4,all_sports,participants,age,2014,55-64,122477,NONE,total,NA
Southeast,GA,4,all_sports,participants,age,2015,55-64,126889,NONE,total,NA
Southeast,GA,4,all_sports,participants,age,2016,55-64,133515,NONE,total,NA
Southeast,GA,4,all_sports,participants - recruited,all,2015,all,158198,NONE,total,NA
Southeast,GA,4,all_sports,participants - recruited,all,2016,all,163118,NONE,total,NA
Southeast,GA,4,all_sports,participants - recruited,residency,2015,resident,120697,NONE,total,NA
Southeast,GA,4,all_sports,participants - recruited,residency,2016,resident,125034,NONE,total,NA
Southeast,GA,4,all_sports,participants - recruited,residency,2015,nonresident,37501,NONE,total,NA
Southeast,GA,4,all_sports,participants - recruited,residency,2016,nonresident,38084,NONE,total,NA
Southeast,GA,4,all_sports,participants - recruited,gender,2015,male,110815,NONE,total,NA
Southeast,GA,4,all_sports,participants - recruited,gender,2016,male,113502,NONE,total,NA
Southeast,GA,4,all_sports,participants - recruited,gender,2015,female,47383,NONE,total,NA
Southeast,GA,4,all_sports,participants - recruited,gender,2016,female,49616,NONE,total,NA
Southeast,GA,4,all_sports,participants - recruited,age,2015,18-24,29836,NONE,total,NA
Southeast,GA,4,all_sports,participants - recruited,age,2016,18-24,30658,NONE,total,NA
Southeast,GA,4,all_sports,participants - recruited,age,2015,25-34,39359,NONE,total,NA
Southeast,GA,4,all_sports,participants - recruited,age,2016,25-34,40690,NONE,total,NA
Southeast,GA,4,all_sports,participants - recruited,age,2015,35-44,34018,NONE,total,NA
Southeast,GA,4,all_sports,participants - recruited,age,2016,35-44,35098,NONE,total,NA
Southeast,GA,4,all_sports,participants - recruited,age,2015,45-54,31737,NONE,total,NA
Southeast,GA,4,all_sports,participants - recruited,age,2016,45-54,32303,NONE,total,NA
Southeast,GA,4,all_sports,participants - recruited,age,2015,55-64,23246,NONE,total,NA
Southeast,GA,4,all_sports,participants - recruited,age,2016,55-64,24367,NONE,total,NA
Southeast,GA,4,all_sports,churn,all,2011,all,0.47612713900432996,NONE,total,NA
Southeast,GA,4,all_sports,churn,all,2012,all,0.4763510742816782,NONE,total,NA
Southeast,GA,4,all_sports,churn,all,2013,all,0.46130624580255203,NONE,total,NA
Southeast,GA,4,all_sports,churn,all,2014,all,0.45513498192693563,NONE,total,NA
Southeast,GA,4,all_sports,churn,all,2015,all,0.4511437608148624,NONE,total,NA
Southeast,GA,4,all_sports,churn,all,2016,all,0.42885687210389506,NONE,total,NA
Southeast,GA,4,all_sports,churn,residency,2011,resident,0.4539270206444734,NONE,total,NA
Southeast,GA,4,all_sports,churn,residency,2012,resident,0.45709256188055764,NONE,total,NA
Southeast,GA,4,all_sports,churn,residency,2013,resident,0.43970335766865476,NONE,total,NA
Southeast,GA,4,all_sports,churn,residency,2014,resident,0.43330321916214193,NONE,total,NA
Southeast,GA,4,all_sports,churn,residency,2015,resident,0.42886502384029224,NONE,total,NA
Southeast,GA,4,all_sports,churn,residency,2016,resident,0.4024877847976664,NONE,total,NA
Southeast,GA,4,all_sports,churn,residency,2011,nonresident,0.6366277468744836,NONE,total,NA
Southeast,GA,4,all_sports,churn,residency,2012,nonresident,0.6276684060721063,NONE,total,NA
Southeast,GA,4,all_sports,churn,residency,2013,nonresident,0.6309242498550983,NONE,total,NA
Southeast,GA,4,all_sports,churn,residency,2014,nonresident,0.629831661681037,NONE,total,NA
Southeast,GA,4,all_sports,churn,residency,2015,nonresident,0.6295698847982184,NONE,total,NA
Southeast,GA,4,all_sports,churn,residency,2016,nonresident,0.6296664803936266,NONE,total,NA
Southeast,GA,4,all_sports,churn,gender,2011,male,0.4404377548078904,NONE,total,NA
Southeast,GA,4,all_sports,churn,gender,2012,male,0.44137896956120704,NONE,total,NA
Southeast,GA,4,all_sports,churn,gender,2013,male,0.4272167630536729,NONE,total,NA
Southeast,GA,4,all_sports,churn,gender,2014,male,0.4212411054913441,NONE,total,NA
Southeast,GA,4,all_sports,churn,gender,2015,male,0.4157391741916057,NONE,total,NA
Southeast,GA,4,all_sports,churn,gender,2016,male,0.3952010368423867,NONE,total,NA
Southeast,GA,4,all_sports,churn,gender,2011,female,0.6379413974455297,NONE,total,NA
Southeast,GA,4,all_sports,churn,gender,2012,female,0.6334314687602225,NONE,total,NA
Southeast,GA,4,all_sports,churn,gender,2013,female,0.6127885833930244,NONE,total,NA
Southeast,GA,4,all_sports,churn,gender,2014,female,0.6029911209282428,NONE,total,NA
Southeast,GA,4,all_sports,churn,gender,2015,female,0.5985271108271281,NONE,total,NA
Southeast,GA,4,all_sports,churn,gender,2016,female,0.5670951828680638,NONE,total,NA
Southeast,GA,4,all_sports,churn,age,2011,18-24,0.5683618174239267,NONE,total,NA
Southeast,GA,4,all_sports,churn,age,2012,18-24,0.5616786426600366,NONE,total,NA
Southeast,GA,4,all_sports,churn,age,2013,18-24,0.5527995647038526,NONE,total,NA
Southeast,GA,4,all_sports,churn,age,2014,18-24,0.5479723294400722,NONE,total,NA
Southeast,GA,4,all_sports,churn,age,2015,18-24,0.550622271138472,NONE,total,NA
Southeast,GA,4,all_sports,churn,age,2016,18-24,0.5237618128741774,NONE,total,NA
Southeast,GA,4,all_sports,churn,age,2011,25-34,0.5225658705159685,NONE,total,NA
Southeast,GA,4,all_sports,churn,age,2012,25-34,0.5251622574374856,NONE,total,NA
Southeast,GA,4,all_sports,churn,age,2013,25-34,0.510288606929196,NONE,total,NA
Southeast,GA,4,all_sports,churn,age,2014,25-34,0.5085762274106528,NONE,total,NA
Southeast,GA,4,all_sports,churn,age,2015,25-34,0.5090276233775195,NONE,total,NA
Southeast,GA,4,all_sports,churn,age,2016,25-34,0.48763936387197687,NONE,total,NA
Southeast,GA,4,all_sports,churn,age,2011,35-44,0.4617787287325165,NONE,total,NA
Southeast,GA,4,all_sports,churn,age,2012,35-44,0.46491647785642914,NONE,total,NA
Southeast,GA,4,all_sports,churn,age,2013,35-44,0.4548241090867423,NONE,total,NA
Southeast,GA,4,all_sports,churn,age,2014,35-44,0.4477030866450537,NONE,total,NA
Southeast,GA,4,all_sports,churn,age,2015,35-44,0.44658638506931697,NONE,total,NA
Southeast,GA,4,all_sports,churn,age,2016,35-44,0.4265214955687383,NONE,total,NA
Southeast,GA,4,all_sports,churn,age,2011,45-54,0.434070882056687,NONE,total,NA
Southeast,GA,4,all_sports,churn,age,2012,45-54,0.4341513906975191,NONE,total,NA
Southeast,GA,4,all_sports,churn,age,2013,45-54,0.4199851109907959,NONE,total,NA
Southeast,GA,4,all_sports,churn,age,2014,45-54,0.4123520808403138,NONE,total,NA
Southeast,GA,4,all_sports,churn,age,2015,45-54,0.406663068990852,NONE,total,NA
Southeast,GA,4,all_sports,churn,age,2016,45-54,0.38540097861145756,NONE,total,NA
Southeast,GA,4,all_sports,churn,age,2011,55-64,0.44083674978770804,NONE,total,NA
Southeast,GA,4,all_sports,churn,age,2012,55-64,0.43823100073888516,NONE,total,NA
Southeast,GA,4,all_sports,churn,age,2013,55-64,0.4087278026663788,NONE,total,NA
Southeast,GA,4,all_sports,churn,age,2014,55-64,0.3983945636016139,NONE,total,NA
Southeast,GA,4,all_sports,churn,age,2015,55-64,0.3834283194800529,NONE,total,NA
Southeast,GA,4,all_sports,churn,age,2016,55-64,0.3635253136624425,NONE,total,NA
Southeast,GA,4,hunt,churn,all,2010,all,0.38610891198074393,NONE,total,NA
Southeast,GA,4,hunt,churn,residency,2010,resident,0.32797274396271714,NONE,total,NA
Southeast,GA,4,hunt,churn,residency,2010,nonresident,0.6252518834528457,NONE,total,NA
Southeast,GA,4,hunt,churn,gender,2010,male,0.368884483286029,NONE,total,NA
Southeast,GA,4,hunt,churn,gender,2010,female,0.5922734722547413,NONE,total,NA
Southeast,GA,4,hunt,churn,age,2010,18-24,0.4796981885440827,NONE,total,NA
Southeast,GA,4,hunt,churn,age,2010,25-34,0.4310592020141973,NONE,total,NA
Southeast,GA,4,hunt,churn,age,2010,35-44,0.3619265149592533,NONE,total,NA
Southeast,GA,4,hunt,churn,age,2010,45-54,0.339627423647193,NONE,total,NA
Southeast,GA,4,hunt,churn,age,2010,55-64,0.3707943973430699,NONE,total,NA
Southeast,GA,4,fish,churn,all,2010,all,0.5288438554088868,NONE,total,NA
Southeast,GA,4,fish,churn,residency,2010,resident,0.5113157077016349,NONE,total,NA
Southeast,GA,4,fish,churn,residency,2010,nonresident,0.6493954836877737,NONE,total,NA
Southeast,GA,4,fish,churn,gender,2010,male,0.4974703406956562,NONE,total,NA
Southeast,GA,4,fish,churn,gender,2010,female,0.660008487205045,NONE,total,NA
Southeast,GA,4,fish,churn,age,2010,18-24,0.6488385361480153,NONE,total,NA
Southeast,GA,4,fish,churn,age,2010,25-34,0.5880124270667576,NONE,total,NA
Southeast,GA,4,fish,churn,age,2010,35-44,0.5202633848083404,NONE,total,NA
Southeast,GA,4,fish,churn,age,2010,45-54,0.4779489944142445,NONE,total,NA
Southeast,GA,4,fish,churn,age,2010,55-64,0.47114637273011734,NONE,total,NA
Southeast,GA,4,all_sports,churn,all,2010,all,0.47612713900432996,NONE,total,NA
Southeast,GA,4,all_sports,churn,residency,2010,resident,0.4539270206444734,NONE,total,NA
Southeast,GA,4,all_sports,churn,residency,2010,nonresident,0.6366277468744836,NONE,total,NA
Southeast,GA,4,all_sports,churn,gender,2010,male,0.4404377548078904,NONE,total,NA
Southeast,GA,4,all_sports,churn,gender,2010,female,0.6379413974455297,NONE,total,NA
Southeast,GA,4,all_sports,churn,age,2010,18-24,0.5683618174239267,NONE,total,NA
Southeast,GA,4,all_sports,churn,age,2010,25-34,0.5225658705159685,NONE,total,NA
Southeast,GA,4,all_sports,churn,age,2010,35-44,0.4617787287325165,NONE,total,NA
Southeast,GA,4,all_sports,churn,age,2010,45-54,0.434070882056687,NONE,total,NA
Southeast,GA,4,all_sports,churn,age,2010,55-64,0.44083674978770804,NONE,total,NA
Southeast,GA,4,hunt,participants,all,2009,all,281677,NONE,total,NA
Southeast,GA,4,hunt,participants,residency,2009,resident,226592,NONE,total,NA
Southeast,GA,4,hunt,participants,residency,2009,nonresident,55085,NONE,total,NA
Southeast,GA,4,hunt,participants,gender,2009,male,260164,NONE,total,NA
Southeast,GA,4,hunt,participants,gender,2009,female,21513,NONE,total,NA
Southeast,GA,4,hunt,participants,age,2009,18-24,34061,NONE,total,NA
Southeast,GA,4,hunt,participants,age,2009,25-34,57194,NONE,total,NA
Southeast,GA,4,hunt,participants,age,2009,35-44,70926,NONE,total,NA
Southeast,GA,4,hunt,participants,age,2009,45-54,71019,NONE,total,NA
Southeast,GA,4,hunt,participants,age,2009,55-64,48477,NONE,total,NA
Southeast,GA,4,fish,participants,all,2009,all,527114,NONE,total,NA
Southeast,GA,4,fish,participants,residency,2009,resident,460201,NONE,total,NA
Southeast,GA,4,fish,participants,residency,2009,nonresident,66913,NONE,total,NA
Southeast,GA,4,fish,participants,gender,2009,male,424780,NONE,total,NA
Southeast,GA,4,fish,participants,gender,2009,female,102334,NONE,total,NA
Southeast,GA,4,fish,participants,age,2009,18-24,61345,NONE,total,NA
Southeast,GA,4,fish,participants,age,2009,25-34,105576,NONE,total,NA
Southeast,GA,4,fish,participants,age,2009,35-44,127570,NONE,total,NA
Southeast,GA,4,fish,participants,age,2009,45-54,133554,NONE,total,NA
Southeast,GA,4,fish,participants,age,2009,55-64,99069,NONE,total,NA
Southeast,GA,4,all_sports,participants,all,2009,all,597708,NONE,total,NA
Southeast,GA,4,all_sports,participants,residency,2009,resident,525080,NONE,total,NA
Southeast,GA,4,all_sports,participants,residency,2009,nonresident,72628,NONE,total,NA
Southeast,GA,4,all_sports,participants,gender,2009,male,490227,NONE,total,NA
Southeast,GA,4,all_sports,participants,gender,2009,female,107481,NONE,total,NA
Southeast,GA,4,all_sports,participants,age,2009,18-24,71970,NONE,total,NA
Southeast,GA,4,all_sports,participants,age,2009,25-34,120957,NONE,total,NA
Southeast,GA,4,all_sports,participants,age,2009,35-44,145351,NONE,total,NA
Southeast,GA,4,all_sports,participants,age,2009,45-54,149911,NONE,total,NA
Southeast,GA,4,all_sports,participants,age,2009,55-64,109519,NONE,total,NA
Southeast,GA,4,hunt,participants,all,2017,all,309279,NONE,total,NA
Southeast,GA,4,hunt,participants,residency,2017,resident,253279,NONE,total,NA
Southeast,GA,4,hunt,participants,residency,2017,nonresident,56e3,NONE,total,NA
Southeast,GA,4,hunt,participants,gender,2017,male,278009,NONE,total,NA
Southeast,GA,4,hunt,participants,gender,2017,female,31270,NONE,total,NA
Southeast,GA,4,hunt,participants,age,2017,18-24,40296,NONE,total,NA
Southeast,GA,4,hunt,participants,age,2017,25-34,64232,NONE,total,NA
Southeast,GA,4,hunt,participants,age,2017,35-44,67646,NONE,total,NA
Southeast,GA,4,hunt,participants,age,2017,45-54,75244,NONE,total,NA
Southeast,GA,4,hunt,participants,age,2017,55-64,61861,NONE,total,NA
Southeast,GA,4,hunt,participants - recruited,all,2017,all,68426,NONE,total,NA
Southeast,GA,4,hunt,participants - recruited,residency,2017,resident,40621,NONE,total,NA
Southeast,GA,4,hunt,participants - recruited,residency,2017,nonresident,27805,NONE,total,NA
Southeast,GA,4,hunt,participants - recruited,gender,2017,male,55155,NONE,total,NA
Southeast,GA,4,hunt,participants - recruited,gender,2017,female,13271,NONE,total,NA
Southeast,GA,4,hunt,participants - recruited,age,2017,18-24,12476,NONE,total,NA
Southeast,GA,4,hunt,participants - recruited,age,2017,25-34,17574,NONE,total,NA
Southeast,GA,4,hunt,participants - recruited,age,2017,35-44,14469,NONE,total,NA
Southeast,GA,4,hunt,participants - recruited,age,2017,45-54,13428,NONE,total,NA
Southeast,GA,4,hunt,participants - recruited,age,2017,55-64,10478,NONE,total,NA
Southeast,GA,4,hunt,churn,all,2017,all,0.3586029907710531,NONE,total,NA
Southeast,GA,4,hunt,churn,residency,2017,resident,0.30278961253819797,NONE,total,NA
Southeast,GA,4,hunt,churn,residency,2017,nonresident,0.6117587061052018,NONE,total,NA
Southeast,GA,4,hunt,churn,gender,2017,male,0.3395818894548282,NONE,total,NA
Southeast,GA,4,hunt,churn,gender,2017,female,0.5355929877525816,NONE,total,NA
Southeast,GA,4,hunt,churn,age,2017,18-24,0.444037926414511,NONE,total,NA
Southeast,GA,4,hunt,churn,age,2017,25-34,0.4128167391860763,NONE,total,NA
Southeast,GA,4,hunt,churn,age,2017,35-44,0.34961432063348025,NONE,total,NA
Southeast,GA,4,hunt,churn,age,2017,45-54,0.31649068197979424,NONE,total,NA
Southeast,GA,4,hunt,churn,age,2017,55-64,0.30922296788445774,NONE,total,NA
Southeast,GA,4,fish,participants,all,2017,all,609329,NONE,total,NA
Southeast,GA,4,fish,participants,residency,2017,resident,534407,NONE,total,NA
Southeast,GA,4,fish,participants,residency,2017,nonresident,74922,NONE,total,NA
Southeast,GA,4,fish,participants,gender,2017,male,482993,NONE,total,NA
Southeast,GA,4,fish,participants,gender,2017,female,126336,NONE,total,NA
Southeast,GA,4,fish,participants,age,2017,18-24,77264,NONE,total,NA
Southeast,GA,4,fish,participants,age,2017,25-34,125376,NONE,total,NA
Southeast,GA,4,fish,participants,age,2017,35-44,132610,NONE,total,NA
Southeast,GA,4,fish,participants,age,2017,45-54,148534,NONE,total,NA
Southeast,GA,4,fish,participants,age,2017,55-64,125544,NONE,total,NA
Southeast,GA,4,fish,participants - recruited,all,2017,all,168114,NONE,total,NA
Southeast,GA,4,fish,participants - recruited,residency,2017,resident,129830,NONE,total,NA
Southeast,GA,4,fish,participants - recruited,residency,2017,nonresident,38284,NONE,total,NA
Southeast,GA,4,fish,participants - recruited,gender,2017,male,118312,NONE,total,NA
Southeast,GA,4,fish,participants - recruited,gender,2017,female,49802,NONE,total,NA
Southeast,GA,4,fish,participants - recruited,age,2017,18-24,31181,NONE,total,NA
Southeast,GA,4,fish,participants - recruited,age,2017,25-34,41930,NONE,total,NA
Southeast,GA,4,fish,participants - recruited,age,2017,35-44,36441,NONE,total,NA
Southeast,GA,4,fish,participants - recruited,age,2017,45-54,33486,NONE,total,NA
Southeast,GA,4,fish,participants - recruited,age,2017,55-64,25074,NONE,total,NA
Southeast,GA,4,fish,churn,all,2017,all,0.45945108225108244,NONE,total,NA
Southeast,GA,4,fish,churn,residency,2017,resident,0.43427974724427687,NONE,total,NA
Southeast,GA,4,fish,churn,residency,2017,nonresident,0.633893138156901,NONE,total,NA
Southeast,GA,4,fish,churn,gender,2017,male,0.4277600268420466,NONE,total,NA
Southeast,GA,4,fish,churn,gender,2017,female,0.583539588061491,NONE,total,NA
Southeast,GA,4,fish,churn,age,2017,18-24,0.5695513396249879,NONE,total,NA
Southeast,GA,4,fish,churn,age,2017,25-34,0.5275260083260558,NONE,total,NA
Southeast,GA,4,fish,churn,age,2017,35-44,0.4599062733824282,NONE,total,NA
Southeast,GA,4,fish,churn,age,2017,45-54,0.41218388378882215,NONE,total,NA
Southeast,GA,4,fish,churn,age,2017,55-64,0.3803828561748264,NONE,total,NA
Southeast,GA,4,all_sports,participants,all,2017,all,654029,NONE,total,NA
Southeast,GA,4,all_sports,participants,residency,2017,resident,578918,NONE,total,NA
Southeast,GA,4,all_sports,participants,residency,2017,nonresident,75111,NONE,total,NA
Southeast,GA,4,all_sports,participants,gender,2017,male,522794,NONE,total,NA
Southeast,GA,4,all_sports,participants,gender,2017,female,131235,NONE,total,NA
Southeast,GA,4,all_sports,participants,age,2017,18-24,84127,NONE,total,NA
Southeast,GA,4,all_sports,participants,age,2017,25-34,135321,NONE,total,NA
Southeast,GA,4,all_sports,participants,age,2017,35-44,142041,NONE,total,NA
Southeast,GA,4,all_sports,participants,age,2017,45-54,159024,NONE,total,NA
Southeast,GA,4,all_sports,participants,age,2017,55-64,133515,NONE,total,NA
Southeast,GA,4,all_sports,participants - recruited,all,2017,all,163118,NONE,total,NA
Southeast,GA,4,all_sports,participants - recruited,residency,2017,resident,125034,NONE,total,NA
Southeast,GA,4,all_sports,participants - recruited,residency,2017,nonresident,38084,NONE,total,NA
Southeast,GA,4,all_sports,participants - recruited,gender,2017,male,113502,NONE,total,NA
Southeast,GA,4,all_sports,participants - recruited,gender,2017,female,49616,NONE,total,NA
Southeast,GA,4,all_sports,participants - recruited,age,2017,18-24,30658,NONE,total,NA
Southeast,GA,4,all_sports,participants - recruited,age,2017,25-34,40690,NONE,total,NA
Southeast,GA,4,all_sports,participants - recruited,age,2017,35-44,35098,NONE,total,NA
Southeast,GA,4,all_sports,participants - recruited,age,2017,45-54,32303,NONE,total,NA
Southeast,GA,4,all_sports,participants - recruited,age,2017,55-64,24367,NONE,total,NA
Southeast,GA,4,all_sports,churn,all,2017,all,0.42885687210389506,NONE,total,NA
Southeast,GA,4,all_sports,churn,residency,2017,resident,0.4024877847976664,NONE,total,NA
Southeast,GA,4,all_sports,churn,residency,2017,nonresident,0.6296664803936266,NONE,total,NA
Southeast,GA,4,all_sports,churn,gender,2017,male,0.3952010368423867,NONE,total,NA
Southeast,GA,4,all_sports,churn,gender,2017,female,0.5670951828680638,NONE,total,NA
Southeast,GA,4,all_sports,churn,age,2017,18-24,0.5237618128741774,NONE,total,NA
Southeast,GA,4,all_sports,churn,age,2017,25-34,0.48763936387197687,NONE,total,NA
Southeast,GA,4,all_sports,churn,age,2017,35-44,0.4265214955687383,NONE,total,NA
Southeast,GA,4,all_sports,churn,age,2017,45-54,0.38540097861145756,NONE,total,NA
Southeast,GA,4,all_sports,churn,age,2017,55-64,0.3635253136624425,NONE,total,NA
Southeast,GA,4,hunt,participants,all,2018,all,309279,NONE,total,NA
Southeast,GA,4,hunt,participants,residency,2018,resident,253279,NONE,total,NA
Southeast,GA,4,hunt,participants,residency,2018,nonresident,56e3,NONE,total,NA
Southeast,GA,4,hunt,participants,gender,2018,male,278009,NONE,total,NA
Southeast,GA,4,hunt,participants,gender,2018,female,31270,NONE,total,NA
Southeast,GA,4,hunt,participants,age,2018,18-24,40296,NONE,total,NA
Southeast,GA,4,hunt,participants,age,2018,25-34,64232,NONE,total,NA
Southeast,GA,4,hunt,participants,age,2018,35-44,67646,NONE,total,NA
Southeast,GA,4,hunt,participants,age,2018,45-54,75244,NONE,total,NA
Southeast,GA,4,hunt,participants,age,2018,55-64,61861,NONE,total,NA
Southeast,GA,4,hunt,participants - recruited,all,2018,all,68426,NONE,total,NA
Southeast,GA,4,hunt,participants - recruited,residency,2018,resident,40621,NONE,total,NA
Southeast,GA,4,hunt,participants - recruited,residency,2018,nonresident,27805,NONE,total,NA
Southeast,GA,4,hunt,participants - recruited,gender,2018,male,55155,NONE,total,NA
Southeast,GA,4,hunt,participants - recruited,gender,2018,female,13271,NONE,total,NA
Southeast,GA,4,hunt,participants - recruited,age,2018,18-24,12476,NONE,total,NA
Southeast,GA,4,hunt,participants - recruited,age,2018,25-34,17574,NONE,total,NA
Southeast,GA,4,hunt,participants - recruited,age,2018,35-44,14469,NONE,total,NA
Southeast,GA,4,hunt,participants - recruited,age,2018,45-54,13428,NONE,total,NA
Southeast,GA,4,hunt,participants - recruited,age,2018,55-64,10478,NONE,total,NA
Southeast,GA,4,hunt,churn,all,2018,all,0.3586029907710531,NONE,total,NA
Southeast,GA,4,hunt,churn,residency,2018,resident,0.30278961253819797,NONE,total,NA
Southeast,GA,4,hunt,churn,residency,2018,nonresident,0.6117587061052018,NONE,total,NA
Southeast,GA,4,hunt,churn,gender,2018,male,0.3395818894548282,NONE,total,NA
Southeast,GA,4,hunt,churn,gender,2018,female,0.5355929877525816,NONE,total,NA
Southeast,GA,4,hunt,churn,age,2018,18-24,0.444037926414511,NONE,total,NA
Southeast,GA,4,hunt,churn,age,2018,25-34,0.4128167391860763,NONE,total,NA
Southeast,GA,4,hunt,churn,age,2018,35-44,0.34961432063348025,NONE,total,NA
Southeast,GA,4,hunt,churn,age,2018,45-54,0.31649068197979424,NONE,total,NA
Southeast,GA,4,hunt,churn,age,2018,55-64,0.30922296788445774,NONE,total,NA
Southeast,GA,4,fish,participants,all,2018,all,609329,NONE,total,NA
Southeast,GA,4,fish,participants,residency,2018,resident,534407,NONE,total,NA
Southeast,GA,4,fish,participants,residency,2018,nonresident,74922,NONE,total,NA
Southeast,GA,4,fish,participants,gender,2018,male,482993,NONE,total,NA
Southeast,GA,4,fish,participants,gender,2018,female,126336,NONE,total,NA
Southeast,GA,4,fish,participants,age,2018,18-24,77264,NONE,total,NA
Southeast,GA,4,fish,participants,age,2018,25-34,125376,NONE,total,NA
Southeast,GA,4,fish,participants,age,2018,35-44,132610,NONE,total,NA
Southeast,GA,4,fish,participants,age,2018,45-54,148534,NONE,total,NA
Southeast,GA,4,fish,participants,age,2018,55-64,125544,NONE,total,NA
Southeast,GA,4,fish,participants - recruited,all,2018,all,168114,NONE,total,NA
Southeast,GA,4,fish,participants - recruited,residency,2018,resident,129830,NONE,total,NA
Southeast,GA,4,fish,participants - recruited,residency,2018,nonresident,38284,NONE,total,NA
Southeast,GA,4,fish,participants - recruited,gender,2018,male,118312,NONE,total,NA
Southeast,GA,4,fish,participants - recruited,gender,2018,female,49802,NONE,total,NA
Southeast,GA,4,fish,participants - recruited,age,2018,18-24,31181,NONE,total,NA
Southeast,GA,4,fish,participants - recruited,age,2018,25-34,41930,NONE,total,NA
Southeast,GA,4,fish,participants - recruited,age,2018,35-44,36441,NONE,total,NA
Southeast,GA,4,fish,participants - recruited,age,2018,45-54,33486,NONE,total,NA
Southeast,GA,4,fish,participants - recruited,age,2018,55-64,25074,NONE,total,NA
Southeast,GA,4,fish,churn,all,2018,all,0.45945108225108244,NONE,total,NA
Southeast,GA,4,fish,churn,residency,2018,resident,0.43427974724427687,NONE,total,NA
Southeast,GA,4,fish,churn,residency,2018,nonresident,0.633893138156901,NONE,total,NA
Southeast,GA,4,fish,churn,gender,2018,male,0.4277600268420466,NONE,total,NA
Southeast,GA,4,fish,churn,gender,2018,female,0.583539588061491,NONE,total,NA
Southeast,GA,4,fish,churn,age,2018,18-24,0.5695513396249879,NONE,total,NA
Southeast,GA,4,fish,churn,age,2018,25-34,0.5275260083260558,NONE,total,NA
Southeast,GA,4,fish,churn,age,2018,35-44,0.4599062733824282,NONE,total,NA
Southeast,GA,4,fish,churn,age,2018,45-54,0.41218388378882215,NONE,total,NA
Southeast,GA,4,fish,churn,age,2018,55-64,0.3803828561748264,NONE,total,NA
Southeast,GA,4,all_sports,participants,all,2018,all,654029,NONE,total,NA
Southeast,GA,4,all_sports,participants,residency,2018,resident,578918,NONE,total,NA
Southeast,GA,4,all_sports,participants,residency,2018,nonresident,75111,NONE,total,NA
Southeast,GA,4,all_sports,participants,gender,2018,male,522794,NONE,total,NA
Southeast,GA,4,all_sports,participants,gender,2018,female,131235,NONE,total,NA
Southeast,GA,4,all_sports,participants,age,2018,18-24,84127,NONE,total,NA
Southeast,GA,4,all_sports,participants,age,2018,25-34,135321,NONE,total,NA
Southeast,GA,4,all_sports,participants,age,2018,35-44,142041,NONE,total,NA
Southeast,GA,4,all_sports,participants,age,2018,45-54,159024,NONE,total,NA
Southeast,GA,4,all_sports,participants,age,2018,55-64,133515,NONE,total,NA
Southeast,GA,4,all_sports,participants - recruited,all,2018,all,163118,NONE,total,NA
Southeast,GA,4,all_sports,participants - recruited,residency,2018,resident,125034,NONE,total,NA
Southeast,GA,4,all_sports,participants - recruited,residency,2018,nonresident,38084,NONE,total,NA
Southeast,GA,4,all_sports,participants - recruited,gender,2018,male,113502,NONE,total,NA
Southeast,GA,4,all_sports,participants - recruited,gender,2018,female,49616,NONE,total,NA
Southeast,GA,4,all_sports,participants - recruited,age,2018,18-24,30658,NONE,total,NA
Southeast,GA,4,all_sports,participants - recruited,age,2018,25-34,40690,NONE,total,NA
Southeast,GA,4,all_sports,participants - recruited,age,2018,35-44,35098,NONE,total,NA
Southeast,GA,4,all_sports,participants - recruited,age,2018,45-54,32303,NONE,total,NA
Southeast,GA,4,all_sports,participants - recruited,age,2018,55-64,24367,NONE,total,NA
Southeast,GA,4,all_sports,churn,all,2018,all,0.42885687210389506,NONE,total,NA
Southeast,GA,4,all_sports,churn,residency,2018,resident,0.4024877847976664,NONE,total,NA
