region,state,quarter,group,metric,segment,year,category,value,aggregation,value_type
Midwest,Midwest,4,all_sports,participants,age,2016,25-34,639507,SUM,total
Midwest,Midwest,4,all_sports,participants,age,2016,35-44,604028,SUM,total
Midwest,Midwest,4,all_sports,participants,age,2016,45-54,661996.25,SUM,total
Midwest,Midwest,4,all_sports,participants,age,2016,55-64,631605.75,SUM,total
Midwest,Midwest,4,all_sports,participants,age,2017,18-24,397436.5,SUM,total
Midwest,Midwest,4,all_sports,participants,age,2017,25-34,624695.25,SUM,total
Midwest,Midwest,4,all_sports,participants,age,2017,35-44,601335.5,SUM,total
Midwest,Midwest,4,all_sports,participants,age,2017,45-54,646613,SUM,total
Midwest,Midwest,4,all_sports,participants,age,2017,55-64,631560.25,SUM,total
Midwest,Midwest,4,all_sports,participants,age,2018,18-24,380811.75,SUM,total
Midwest,Midwest,4,all_sports,participants,age,2018,25-34,604037.5,SUM,total
Midwest,Midwest,4,all_sports,participants,age,2018,35-44,590466.5,SUM,total
Midwest,Midwest,4,all_sports,participants,age,2018,45-54,624434.25,SUM,total
Midwest,Midwest,4,all_sports,participants,age,2018,55-64,625106.5,SUM,total
Midwest,Midwest,4,all_sports,participants,all,2009,all,2747096,SUM,total
Midwest,Midwest,4,all_sports,participants,all,2010,all,2962344.75,SUM,total
Midwest,Midwest,4,all_sports,participants,all,2011,all,2898753.5,SUM,total
Midwest,Midwest,4,all_sports,participants,all,2012,all,2988358.75,SUM,total
Midwest,Midwest,4,all_sports,participants,all,2013,all,2932917.5,SUM,total
Midwest,Midwest,4,all_sports,participants,all,2014,all,2929442.25,SUM,total
Midwest,Midwest,4,all_sports,participants,all,2015,all,2930519.75,SUM,total
Midwest,Midwest,4,all_sports,participants,all,2016,all,2942540.75,SUM,total
Midwest,Midwest,4,all_sports,participants,all,2017,all,2898560.5,SUM,total
Midwest,Midwest,4,all_sports,participants,all,2018,all,2821820,SUM,total
Midwest,Midwest,4,all_sports,participants,gender,2009,female,650188,SUM,total
Midwest,Midwest,4,all_sports,participants,gender,2009,male,2096908,SUM,total
Midwest,Midwest,4,all_sports,participants,gender,2010,female,676699.75,SUM,total
Midwest,Midwest,4,all_sports,participants,gender,2010,male,2285645,SUM,total
Midwest,Midwest,4,all_sports,participants,gender,2011,female,665801,SUM,total
Midwest,Midwest,4,all_sports,participants,gender,2011,male,2232952.5,SUM,total
Midwest,Midwest,4,all_sports,participants,gender,2012,female,713346,SUM,total
Midwest,Midwest,4,all_sports,participants,gender,2012,male,2275012.75,SUM,total
Midwest,Midwest,4,all_sports,participants,gender,2013,female,700572.25,SUM,total
Midwest,Midwest,4,all_sports,participants,gender,2013,male,2232345.25,SUM,total
Midwest,Midwest,4,all_sports,participants,gender,2014,female,716347,SUM,total
Midwest,Midwest,4,all_sports,participants,gender,2014,male,2213095.25,SUM,total
Midwest,Midwest,4,all_sports,participants,gender,2015,female,720557.5,SUM,total
Midwest,Midwest,4,all_sports,participants,gender,2015,male,2209962.25,SUM,total
Midwest,Midwest,4,all_sports,participants,gender,2016,female,725246.75,SUM,total
Midwest,Midwest,4,all_sports,participants,gender,2016,male,2217294,SUM,total
Midwest,Midwest,4,all_sports,participants,gender,2017,female,712945.5,SUM,total
Midwest,Midwest,4,all_sports,participants,gender,2017,male,2185615,SUM,total
Midwest,Midwest,4,all_sports,participants,gender,2018,female,689607.5,SUM,total
Midwest,Midwest,4,all_sports,participants,gender,2018,male,2132212.5,SUM,total
Midwest,Midwest,4,all_sports,participants,residency,2009,nonresident,505113,SUM,total
Midwest,Midwest,4,all_sports,participants,residency,2009,resident,2241983,SUM,total
Midwest,Midwest,4,all_sports,participants,residency,2010,nonresident,549474,SUM,total
Midwest,Midwest,4,all_sports,participants,residency,2010,resident,2412870.75,SUM,total
Midwest,Midwest,4,all_sports,participants,residency,2011,nonresident,534597,SUM,total
Midwest,Midwest,4,all_sports,participants,residency,2011,resident,2364156.5,SUM,total
Midwest,Midwest,4,all_sports,participants,residency,2012,nonresident,543734,SUM,total
Midwest,Midwest,4,all_sports,participants,residency,2012,resident,2444624.75,SUM,total
Midwest,Midwest,4,all_sports,participants,residency,2013,nonresident,543246.25,SUM,total
Midwest,Midwest,4,all_sports,participants,residency,2013,resident,2389671.25,SUM,total
Midwest,Midwest,4,all_sports,participants,residency,2014,nonresident,544733,SUM,total
Midwest,Midwest,4,all_sports,participants,residency,2014,resident,2384709.25,SUM,total
Midwest,Midwest,4,all_sports,participants,residency,2015,nonresident,559397.5,SUM,total
Midwest,Midwest,4,all_sports,participants,residency,2015,resident,2371122.25,SUM,total
Midwest,Midwest,4,all_sports,participants,residency,2016,nonresident,565216.75,SUM,total
Midwest,Midwest,4,all_sports,participants,residency,2016,resident,2377324,SUM,total
Midwest,Midwest,4,all_sports,participants,residency,2017,nonresident,563107.75,SUM,total
Midwest,Midwest,4,all_sports,participants,residency,2017,resident,2335452.75,SUM,total
Midwest,Midwest,4,all_sports,participants,residency,2018,nonresident,559214.25,SUM,total
Midwest,Midwest,4,all_sports,participants,residency,2018,resident,2262605.75,SUM,total
Midwest,Midwest,4,all_sports,participants - recruited,age,2014,18-24,102164,SUM,total
Midwest,Midwest,4,all_sports,participants - recruited,age,2014,25-34,124043,SUM,total
Midwest,Midwest,4,all_sports,participants - recruited,age,2014,35-44,97851,SUM,total
Midwest,Midwest,4,all_sports,participants - recruited,age,2014,45-54,89645,SUM,total
Midwest,Midwest,4,all_sports,participants - recruited,age,2014,55-64,72144,SUM,total
Midwest,Midwest,4,all_sports,participants - recruited,age,2015,18-24,98218,SUM,total
Midwest,Midwest,4,all_sports,participants - recruited,age,2015,25-34,124769,SUM,total
Midwest,Midwest,4,all_sports,participants - recruited,age,2015,35-44,98177,SUM,total
Midwest,Midwest,4,all_sports,participants - recruited,age,2015,45-54,89980,SUM,total
Midwest,Midwest,4,all_sports,participants - recruited,age,2015,55-64,75226,SUM,total
Midwest,Midwest,4,all_sports,participants - recruited,age,2016,18-24,99396,SUM,total
Midwest,Midwest,4,all_sports,participants - recruited,age,2016,25-34,127072,SUM,total
Midwest,Midwest,4,all_sports,participants - recruited,age,2016,35-44,102054,SUM,total
Midwest,Midwest,4,all_sports,participants - recruited,age,2016,45-54,93308,SUM,total
Midwest,Midwest,4,all_sports,participants - recruited,age,2016,55-64,79142,SUM,total
Midwest,Midwest,4,all_sports,participants - recruited,age,2017,18-24,94329,SUM,total
Midwest,Midwest,4,all_sports,participants - recruited,age,2017,25-34,120977,SUM,total
Midwest,Midwest,4,all_sports,participants - recruited,age,2017,35-44,100464,SUM,total
Midwest,Midwest,4,all_sports,participants - recruited,age,2017,45-54,89578,SUM,total
Midwest,Midwest,4,all_sports,participants - recruited,age,2017,55-64,78219,SUM,total
Midwest,Midwest,4,all_sports,participants - recruited,age,2018,18-24,86987,SUM,total
Midwest,Midwest,4,all_sports,participants - recruited,age,2018,25-34,113248,SUM,total
Midwest,Midwest,4,all_sports,participants - recruited,age,2018,35-44,95776,SUM,total
Midwest,Midwest,4,all_sports,participants - recruited,age,2018,45-54,83531,SUM,total
Midwest,Midwest,4,all_sports,participants - recruited,age,2018,55-64,74803,SUM,total
Midwest,Midwest,4,all_sports,participants - recruited,all,2014,all,462469,SUM,total
Midwest,Midwest,4,all_sports,participants - recruited,all,2015,all,462991,SUM,total
Midwest,Midwest,4,all_sports,participants - recruited,all,2016,all,477410,SUM,total
Midwest,Midwest,4,all_sports,participants - recruited,all,2017,all,460626,SUM,total
Midwest,Midwest,4,all_sports,participants - recruited,all,2018,all,432920,SUM,total
Midwest,Midwest,4,all_sports,participants - recruited,gender,2014,female,168988,SUM,total
Midwest,Midwest,4,all_sports,participants - recruited,gender,2014,male,293481,SUM,total
Midwest,Midwest,4,all_sports,participants - recruited,gender,2015,female,166259,SUM,total
Midwest,Midwest,4,all_sports,participants - recruited,gender,2015,male,296732,SUM,total
Midwest,Midwest,4,all_sports,participants - recruited,gender,2016,female,161955,SUM,total
Midwest,Midwest,4,all_sports,participants - recruited,gender,2016,male,315455,SUM,total
Midwest,Midwest,4,all_sports,participants - recruited,gender,2017,female,154865,SUM,total
Midwest,Midwest,4,all_sports,participants - recruited,gender,2017,male,305761,SUM,total
Midwest,Midwest,4,all_sports,participants - recruited,gender,2018,female,147035,SUM,total
Midwest,Midwest,4,all_sports,participants - recruited,gender,2018,male,285885,SUM,total
Midwest,Midwest,4,all_sports,participants - recruited,residency,2014,nonresident,204597,SUM,total
Midwest,Midwest,4,all_sports,participants - recruited,residency,2014,resident,257872,SUM,total
Midwest,Midwest,4,all_sports,participants - recruited,residency,2015,nonresident,209160,SUM,total
Midwest,Midwest,4,all_sports,participants - recruited,residency,2015,resident,253831,SUM,total
Midwest,Midwest,4,all_sports,participants - recruited,residency,2016,nonresident,213466,SUM,total
Midwest,Midwest,4,all_sports,participants - recruited,residency,2016,resident,263944,SUM,total
Midwest,Midwest,4,all_sports,participants - recruited,residency,2017,nonresident,210082,SUM,total
Midwest,Midwest,4,all_sports,participants - recruited,residency,2017,resident,250544,SUM,total
Midwest,Midwest,4,all_sports,participants - recruited,residency,2018,nonresident,204248,SUM,total
Midwest,Midwest,4,all_sports,participants - recruited,residency,2018,resident,228672,SUM,total
Midwest,Midwest,4,fish,participants,age,2009,18-24,325963,SUM,total
Midwest,Midwest,4,fish,participants,age,2009,25-34,505802,SUM,total
Midwest,Midwest,4,fish,participants,age,2009,35-44,536941,SUM,total
Midwest,Midwest,4,fish,participants,age,2009,45-54,618625,SUM,total
Midwest,Midwest,4,fish,participants,age,2009,55-64,444540,SUM,total
Midwest,Midwest,4,fish,participants,age,2010,18-24,310108,SUM,total
Midwest,Midwest,4,fish,participants,age,2010,25-34,490034,SUM,total
Midwest,Midwest,4,fish,participants,age,2010,35-44,501175,SUM,total
Midwest,Midwest,4,fish,participants,age,2010,45-54,590814,SUM,total
Midwest,Midwest,4,fish,participants,age,2010,55-64,446804,SUM,total
Midwest,Midwest,4,fish,participants,age,2011,18-24,303547,SUM,total
Midwest,Midwest,4,fish,participants,age,2011,25-34,480286,SUM,total
Midwest,Midwest,4,fish,participants,age,2011,35-44,476920,SUM,total
Midwest,Midwest,4,fish,participants,age,2011,45-54,564668,SUM,total
Midwest,Midwest,4,fish,participants,age,2011,55-64,445715,SUM,total
Midwest,Midwest,4,fish,participants,age,2012,18-24,328412,SUM,total
Midwest,Midwest,4,fish,participants,age,2012,25-34,507562,SUM,total
Midwest,Midwest,4,fish,participants,age,2012,35-44,492462,SUM,total
Midwest,Midwest,4,fish,participants,age,2012,45-54,572685,SUM,total
Midwest,Midwest,4,fish,participants,age,2012,55-64,469653,SUM,total
Midwest,Midwest,4,fish,participants,age,2013,18-24,327453,SUM,total
Midwest,Midwest,4,fish,participants,age,2013,25-34,497946,SUM,total
Midwest,Midwest,4,fish,participants,age,2013,35-44,478419,SUM,total
Midwest,Midwest,4,fish,participants,age,2013,45-54,546182,SUM,total
Midwest,Midwest,4,fish,participants,age,2013,55-64,468205,SUM,total
Midwest,Midwest,4,fish,participants,age,2014,18-24,330572,SUM,total
Midwest,Midwest,4,fish,participants,age,2014,25-34,502834,SUM,total
Midwest,Midwest,4,fish,participants,age,2014,35-44,475691,SUM,total
Midwest,Midwest,4,fish,participants,age,2014,45-54,530937,SUM,total
Midwest,Midwest,4,fish,participants,age,2014,55-64,478467,SUM,total
Midwest,Midwest,4,fish,participants,age,2015,18-24,324334,SUM,total
Midwest,Midwest,4,fish,participants,age,2015,25-34,503441,SUM,total
Midwest,Midwest,4,fish,participants,age,2015,35-44,473364,SUM,total
Midwest,Midwest,4,fish,participants,age,2015,45-54,518820,SUM,total
Midwest,Midwest,4,fish,participants,age,2015,55-64,493750,SUM,total
Midwest,Midwest,4,fish,participants,age,2016,18-24,325322,SUM,total
Midwest,Midwest,4,fish,participants,age,2016,25-34,507308,SUM,total
Midwest,Midwest,4,fish,participants,age,2016,35-44,480359,SUM,total
Midwest,Midwest,4,fish,participants,age,2016,45-54,519266,SUM,total
Midwest,Midwest,4,fish,participants,age,2016,55-64,502624,SUM,total
Midwest,Midwest,4,fish,participants,age,2017,18-24,313934,SUM,total
Midwest,Midwest,4,fish,participants,age,2017,25-34,491933,SUM,total
Midwest,Midwest,4,fish,participants,age,2017,35-44,476720,SUM,total
Midwest,Midwest,4,fish,participants,age,2017,45-54,506040,SUM,total
Midwest,Midwest,4,fish,participants,age,2017,55-64,500741,SUM,total
Midwest,Midwest,4,fish,participants,age,2018,18-24,298376,SUM,total
Midwest,Midwest,4,fish,participants,age,2018,25-34,471661,SUM,total
Midwest,Midwest,4,fish,participants,age,2018,35-44,464812,SUM,total
Midwest,Midwest,4,fish,participants,age,2018,45-54,487173,SUM,total
Midwest,Midwest,4,fish,participants,age,2018,55-64,493367,SUM,total
Midwest,Midwest,4,fish,participants,all,2009,all,2431806,SUM,total
Midwest,Midwest,4,fish,participants,all,2010,all,2338868,SUM,total
Midwest,Midwest,4,fish,participants,all,2011,all,2271068,SUM,total
Midwest,Midwest,4,fish,participants,all,2012,all,2370704,SUM,total
Midwest,Midwest,4,fish,participants,all,2013,all,2318156,SUM,total
Midwest,Midwest,4,fish,participants,all,2014,all,2318432,SUM,total
Midwest,Midwest,4,fish,participants,all,2015,all,2313639,SUM,total
Midwest,Midwest,4,fish,participants,all,2016,all,2334796,SUM,total
Midwest,Midwest,4,fish,participants,all,2017,all,2289297,SUM,total
Midwest,Midwest,4,fish,participants,all,2018,all,2215338,SUM,total
Midwest,Midwest,4,fish,participants,gender,2009,female,628004,SUM,total
Midwest,Midwest,4,fish,participants,gender,2009,male,1803802,SUM,total
Midwest,Midwest,4,fish,participants,gender,2010,female,601424,SUM,total
Midwest,Midwest,4,fish,participants,gender,2010,male,1737444,SUM,total
Midwest,Midwest,4,fish,participants,gender,2011,female,587923,SUM,total
Midwest,Midwest,4,fish,participants,gender,2011,male,1683145,SUM,total
Midwest,Midwest,4,fish,participants,gender,2012,female,632368,SUM,total
Midwest,Midwest,4,fish,participants,gender,2012,male,1738336,SUM,total
Midwest,Midwest,4,fish,participants,gender,2013,female,617786,SUM,total
Midwest,Midwest,4,fish,participants,gender,2013,male,1700370,SUM,total
Midwest,Midwest,4,fish,participants,gender,2014,female,631704,SUM,total
Midwest,Midwest,4,fish,participants,gender,2014,male,1686728,SUM,total
Midwest,Midwest,4,fish,participants,gender,2015,female,632926,SUM,total
Midwest,Midwest,4,fish,participants,gender,2015,male,1680713,SUM,total
Midwest,Midwest,4,fish,participants,gender,2016,female,637366,SUM,total
Midwest,Midwest,4,fish,participants,gender,2016,male,1697430,SUM,total
Midwest,Midwest,4,fish,participants,gender,2017,female,625264,SUM,total
Midwest,Midwest,4,fish,participants,gender,2017,male,1664033,SUM,total
Midwest,Midwest,4,fish,participants,gender,2018,female,602463,SUM,total
Midwest,Midwest,4,fish,participants,gender,2018,male,1612875,SUM,total
Midwest,Midwest,4,fish,participants,residency,2009,nonresident,447574,SUM,total
Midwest,Midwest,4,fish,participants,residency,2009,resident,1984232,SUM,total
Midwest,Midwest,4,fish,participants,residency,2010,nonresident,432182,SUM,total
Midwest,Midwest,4,fish,participants,residency,2010,resident,1906686,SUM,total
Midwest,Midwest,4,fish,participants,residency,2011,nonresident,417730,SUM,total
Midwest,Midwest,4,fish,participants,residency,2011,resident,1853338,SUM,total
Midwest,Midwest,4,fish,participants,residency,2012,nonresident,426976,SUM,total
Midwest,Midwest,4,fish,participants,residency,2012,resident,1943728,SUM,total
Midwest,Midwest,4,fish,participants,residency,2013,nonresident,427127,SUM,total
Midwest,Midwest,4,fish,participants,residency,2013,resident,1891029,SUM,total
Midwest,Midwest,4,fish,participants,residency,2014,nonresident,428739,SUM,total
Midwest,Midwest,4,fish,participants,residency,2014,resident,1889693,SUM,total
Midwest,Midwest,4,fish,participants,residency,2015,nonresident,436337,SUM,total
Midwest,Midwest,4,fish,participants,residency,2015,resident,1877302,SUM,total
Midwest,Midwest,4,fish,participants,residency,2016,nonresident,438695,SUM,total
Midwest,Midwest,4,fish,participants,residency,2016,resident,1896101,SUM,total
Midwest,Midwest,4,fish,participants,residency,2017,nonresident,434196,SUM,total
Midwest,Midwest,4,fish,participants,residency,2017,resident,1855101,SUM,total
Midwest,Midwest,4,fish,participants,residency,2018,nonresident,428004,SUM,total
Midwest,Midwest,4,fish,participants,residency,2018,resident,1787334,SUM,total
Midwest,Midwest,4,fish,participants - recruited,age,2014,18-24,102272,SUM,total
Midwest,Midwest,4,fish,participants - recruited,age,2014,25-34,116256,SUM,total
Midwest,Midwest,4,fish,participants - recruited,age,2014,35-44,90662,SUM,total
Midwest,Midwest,4,fish,participants - recruited,age,2014,45-54,82435,SUM,total
Midwest,Midwest,4,fish,participants - recruited,age,2014,55-64,66730,SUM,total
Midwest,Midwest,4,fish,participants - recruited,age,2015,18-24,98169,SUM,total
Midwest,Midwest,4,fish,participants - recruited,age,2015,25-34,117173,SUM,total
Midwest,Midwest,4,fish,participants - recruited,age,2015,35-44,91069,SUM,total
Midwest,Midwest,4,fish,participants - recruited,age,2015,45-54,82913,SUM,total
Midwest,Midwest,4,fish,participants - recruited,age,2015,55-64,69916,SUM,total
Midwest,Midwest,4,fish,participants - recruited,age,2016,18-24,99624,SUM,total
Midwest,Midwest,4,fish,participants - recruited,age,2016,25-34,119581,SUM,total
Midwest,Midwest,4,fish,participants - recruited,age,2016,35-44,95782,SUM,total
Midwest,Midwest,4,fish,participants - recruited,age,2016,45-54,87029,SUM,total
Midwest,Midwest,4,fish,participants - recruited,age,2016,55-64,73786,SUM,total
Midwest,Midwest,4,fish,participants - recruited,age,2017,18-24,93469,SUM,total
Midwest,Midwest,4,fish,participants - recruited,age,2017,25-34,113149,SUM,total
Midwest,Midwest,4,fish,participants - recruited,age,2017,35-44,93805,SUM,total
Midwest,Midwest,4,fish,participants - recruited,age,2017,45-54,82970,SUM,total
Midwest,Midwest,4,fish,participants - recruited,age,2017,55-64,72949,SUM,total
Midwest,Midwest,4,fish,participants - recruited,age,2018,18-24,85655,SUM,total
Midwest,Midwest,4,fish,participants - recruited,age,2018,25-34,104501,SUM,total
Midwest,Midwest,4,fish,participants - recruited,age,2018,35-44,87943,SUM,total
Midwest,Midwest,4,fish,participants - recruited,age,2018,45-54,76397,SUM,total
Midwest,Midwest,4,fish,participants - recruited,age,2018,55-64,68640,SUM,total
Midwest,Midwest,4,fish,participants - recruited,all,2014,all,442648,SUM,total
Midwest,Midwest,4,fish,participants - recruited,all,2015,all,443530,SUM,total
Midwest,Midwest,4,fish,participants - recruited,all,2016,all,459203,SUM,total
Midwest,Midwest,4,fish,participants - recruited,all,2017,all,440080,SUM,total
Midwest,Midwest,4,fish,participants - recruited,all,2018,all,408460,SUM,total
Midwest,Midwest,4,fish,participants - recruited,gender,2014,female,166750,SUM,total
Midwest,Midwest,4,fish,participants - recruited,gender,2014,male,275898,SUM,total
Midwest,Midwest,4,fish,participants - recruited,gender,2015,female,164370,SUM,total
Midwest,Midwest,4,fish,participants - recruited,gender,2015,male,279160,SUM,total
Midwest,Midwest,4,fish,participants - recruited,gender,2016,female,159871,SUM,total
Midwest,Midwest,4,fish,participants - recruited,gender,2016,male,299332,SUM,total
Midwest,Midwest,4,fish,participants - recruited,gender,2017,female,152749,SUM,total
Midwest,Midwest,4,fish,participants - recruited,gender,2017,male,287331,SUM,total
Midwest,Midwest,4,fish,participants - recruited,gender,2018,female,143597,SUM,total
Midwest,Midwest,4,fish,participants - recruited,gender,2018,male,264863,SUM,total
Midwest,Midwest,4,fish,participants - recruited,residency,2014,nonresident,175171,SUM,total
Midwest,Midwest,4,fish,participants - recruited,residency,2014,resident,267477,SUM,total
Midwest,Midwest,4,fish,participants - recruited,residency,2015,nonresident,178384,SUM,total
Midwest,Midwest,4,fish,participants - recruited,residency,2015,resident,265146,SUM,total
Midwest,Midwest,4,fish,participants - recruited,residency,2016,nonresident,181980,SUM,total
Midwest,Midwest,4,fish,participants - recruited,residency,2016,resident,277223,SUM,total
Midwest,Midwest,4,fish,participants - recruited,residency,2017,nonresident,177748,SUM,total
Midwest,Midwest,4,fish,participants - recruited,residency,2017,resident,262332,SUM,total
Midwest,Midwest,4,fish,participants - recruited,residency,2018,nonresident,171246,SUM,total
Midwest,Midwest,4,fish,participants - recruited,residency,2018,resident,237214,SUM,total
Midwest,Midwest,4,hunt,participants,age,2009,18-24,198193,SUM,total
Midwest,Midwest,4,hunt,participants,age,2009,25-34,293471,SUM,total
Midwest,Midwest,4,hunt,participants,age,2009,35-44,324339,SUM,total
Midwest,Midwest,4,hunt,participants,age,2009,45-54,382516,SUM,total
Midwest,Midwest,4,hunt,participants,age,2009,55-64,259613,SUM,total
Midwest,Midwest,4,hunt,participants,age,2010,18-24,193576,SUM,total
Midwest,Midwest,4,hunt,participants,age,2010,25-34,290497,SUM,total
Midwest,Midwest,4,hunt,participants,age,2010,35-44,308986,SUM,total
Midwest,Midwest,4,hunt,participants,age,2010,45-54,374483,SUM,total
Midwest,Midwest,4,hunt,participants,age,2010,55-64,263984,SUM,total
Midwest,Midwest,4,hunt,participants,age,2011,18-24,191538,SUM,total
Midwest,Midwest,4,hunt,participants,age,2011,25-34,291165,SUM,total
Midwest,Midwest,4,hunt,participants,age,2011,35-44,297354,SUM,total
Midwest,Midwest,4,hunt,participants,age,2011,45-54,366408,SUM,total
Midwest,Midwest,4,hunt,participants,age,2011,55-64,270094,SUM,total
Midwest,Midwest,4,hunt,participants,age,2012,18-24,198049,SUM,total
Midwest,Midwest,4,hunt,participants,age,2012,25-34,301175,SUM,total
Midwest,Midwest,4,hunt,participants,age,2012,35-44,298730,SUM,total
Midwest,Midwest,4,hunt,participants,age,2012,45-54,363581,SUM,total
Midwest,Midwest,4,hunt,participants,age,2012,55-64,279255,SUM,total
Midwest,Midwest,4,hunt,participants,age,2013,18-24,199389,SUM,total
Midwest,Midwest,4,hunt,participants,age,2013,25-34,303121,SUM,total
Midwest,Midwest,4,hunt,participants,age,2013,35-44,293153,SUM,total
Midwest,Midwest,4,hunt,participants,age,2013,45-54,349914,SUM,total
Midwest,Midwest,4,hunt,participants,age,2013,55-64,282397,SUM,total
Midwest,Midwest,4,hunt,participants,age,2014,18-24,196952,SUM,total
Midwest,Midwest,4,hunt,participants,age,2014,25-34,302524,SUM,total
Midwest,Midwest,4,hunt,participants,age,2014,35-44,287583,SUM,total
Midwest,Midwest,4,hunt,participants,age,2014,45-54,336651,SUM,total
Midwest,Midwest,4,hunt,participants,age,2014,55-64,286540,SUM,total
Midwest,Midwest,4,hunt,participants,age,2015,18-24,195243,SUM,total
Midwest,Midwest,4,hunt,participants,age,2015,25-34,306053,SUM,total
Midwest,Midwest,4,hunt,participants,age,2015,35-44,287418,SUM,total
Midwest,Midwest,4,hunt,participants,age,2015,45-54,331010,SUM,total
Midwest,Midwest,4,hunt,participants,age,2015,55-64,297297,SUM,total
Midwest,Midwest,4,hunt,participants,age,2016,18-24,193168,SUM,total
Midwest,Midwest,4,hunt,participants,age,2016,25-34,304778,SUM,total
Midwest,Midwest,4,hunt,participants,age,2016,35-44,286426,SUM,total
Midwest,Midwest,4,hunt,participants,age,2016,45-54,324997,SUM,total
Midwest,Midwest,4,hunt,participants,age,2016,55-64,301068,SUM,total
Midwest,Midwest,4,hunt,participants,age,2017,18-24,189476,SUM,total
Midwest,Midwest,4,hunt,participants,age,2017,25-34,300140,SUM,total
Midwest,Midwest,4,hunt,participants,age,2017,35-44,285659,SUM,total
Midwest,Midwest,4,hunt,participants,age,2017,45-54,317301,SUM,total
Midwest,Midwest,4,hunt,participants,age,2017,55-64,302286,SUM,total
Midwest,Midwest,4,hunt,participants,age,2018,18-24,184002,SUM,total
Midwest,Midwest,4,hunt,participants,age,2018,25-34,293668,SUM,total
Midwest,Midwest,4,hunt,participants,age,2018,35-44,283712,SUM,total
Midwest,Midwest,4,hunt,participants,age,2018,45-54,307458,SUM,total
Midwest,Midwest,4,hunt,participants,age,2018,55-64,301421,SUM,total
Midwest,Midwest,4,hunt,participants,all,2009,all,1455139,SUM,total
Midwest,Midwest,4,hunt,participants,all,2010,all,1428533,SUM,total
Midwest,Midwest,4,hunt,participants,all,2011,all,1413812,SUM,total
Midwest,Midwest,4,hunt,participants,all,2012,all,1438127,SUM,total
Midwest,Midwest,4,hunt,participants,all,2013,all,1425502,SUM,total
Midwest,Midwest,4,hunt,participants,all,2014,all,1407685,SUM,total
Midwest,Midwest,4,hunt,participants,all,2015,all,1414231,SUM,total
Midwest,Midwest,4,hunt,participants,all,2016,all,1407642,SUM,total
Midwest,Midwest,4,hunt,participants,all,2017,all,1392397,SUM,total
Midwest,Midwest,4,hunt,participants,all,2018,all,1367828,SUM,total
Midwest,Midwest,4,hunt,participants,gender,2009,female,153603,SUM,total
Midwest,Midwest,4,hunt,participants,gender,2009,male,1301536,SUM,total
