"timeframe","group","segment","year","category","metric","value"
"full-year","hunt","Age",2014,"35-44","residents",44772
"full-year","hunt","Age",2015,"35-44","residents",42493
"full-year","hunt","Age",2016,"35-44","residents",40203
"full-year","hunt","Age",2017,"35-44","residents",38968
"full-year","hunt","Age",2018,"35-44","residents",37630
"full-year","hunt","Age",2009,"45-54","residents",57253
"full-year","hunt","Age",2010,"45-54","residents",56012
"full-year","hunt","Age",2011,"45-54","residents",54978
"full-year","hunt","Age",2012,"45-54","residents",54529
"full-year","hunt","Age",2013,"45-54","residents",54629
"full-year","hunt","Age",2014,"45-54","residents",53127
"full-year","hunt","Age",2015,"45-54","residents",51202
"full-year","hunt","Age",2016,"45-54","residents",49289
"full-year","hunt","Age",2017,"45-54","residents",47834
"full-year","hunt","Age",2018,"45-54","residents",45318
"full-year","hunt","Age",2009,"55-64","residents",39654
"full-year","hunt","Age",2010,"55-64","residents",39948
"full-year","hunt","Age",2011,"55-64","residents",40423
"full-year","hunt","Age",2012,"55-64","residents",41097
"full-year","hunt","Age",2013,"55-64","residents",41930
"full-year","hunt","Age",2014,"55-64","residents",42312
"full-year","hunt","Age",2015,"55-64","residents",43124
"full-year","hunt","Age",2016,"55-64","residents",43281
"full-year","hunt","Age",2017,"55-64","residents",44050
"full-year","hunt","Age",2018,"55-64","residents",44139
"full-year","hunt","All",2014,"All","recruits",39691
"full-year","hunt","All",2015,"All","recruits",38161
"full-year","hunt","All",2016,"All","recruits",37948
"full-year","hunt","All",2017,"All","recruits",33667
"full-year","hunt","All",2018,"All","recruits",31206
"full-year","hunt","Residency",2014,"Resident","recruits",32365
"full-year","hunt","Residency",2015,"Resident","recruits",30649
"full-year","hunt","Residency",2016,"Resident","recruits",30457
"full-year","hunt","Residency",2017,"Resident","recruits",26733
"full-year","hunt","Residency",2018,"Resident","recruits",23901
"full-year","hunt","Residency",2014,"Nonresident","recruits",7326
"full-year","hunt","Residency",2015,"Nonresident","recruits",7512
"full-year","hunt","Residency",2016,"Nonresident","recruits",7491
"full-year","hunt","Residency",2017,"Nonresident","recruits",6934
"full-year","hunt","Residency",2018,"Nonresident","recruits",7305
"full-year","hunt","Gender",2014,"Male","recruits",30970
"full-year","hunt","Gender",2015,"Male","recruits",29740
"full-year","hunt","Gender",2016,"Male","recruits",29615
"full-year","hunt","Gender",2017,"Male","recruits",26432
"full-year","hunt","Gender",2018,"Male","recruits",24577
"full-year","hunt","Gender",2014,"Female","recruits",8721
"full-year","hunt","Gender",2015,"Female","recruits",8421
"full-year","hunt","Gender",2016,"Female","recruits",8333
"full-year","hunt","Gender",2017,"Female","recruits",7235
"full-year","hunt","Gender",2018,"Female","recruits",6629
"full-year","hunt","Age",2014,"18-24","recruits",8515
"full-year","hunt","Age",2015,"18-24","recruits",7848
"full-year","hunt","Age",2016,"18-24","recruits",7499
"full-year","hunt","Age",2017,"18-24","recruits",6253
"full-year","hunt","Age",2018,"18-24","recruits",5886
"full-year","hunt","Age",2014,"25-34","recruits",10806
"full-year","hunt","Age",2015,"25-34","recruits",10550
"full-year","hunt","Age",2016,"25-34","recruits",10237
"full-year","hunt","Age",2017,"25-34","recruits",8861
"full-year","hunt","Age",2018,"25-34","recruits",8248
"full-year","hunt","Age",2014,"35-44","recruits",8190
"full-year","hunt","Age",2015,"35-44","recruits",7726
"full-year","hunt","Age",2016,"35-44","recruits",7637
"full-year","hunt","Age",2017,"35-44","recruits",7043
"full-year","hunt","Age",2018,"35-44","recruits",6540
"full-year","hunt","Age",2014,"45-54","recruits",7269
"full-year","hunt","Age",2015,"45-54","recruits",6996
"full-year","hunt","Age",2016,"45-54","recruits",7254
"full-year","hunt","Age",2017,"45-54","recruits",6470
"full-year","hunt","Age",2018,"45-54","recruits",5907
"full-year","hunt","Age",2014,"55-64","recruits",4911
"full-year","hunt","Age",2015,"55-64","recruits",5041
"full-year","hunt","Age",2016,"55-64","recruits",5322
"full-year","hunt","Age",2017,"55-64","recruits",5040
"full-year","hunt","Age",2018,"55-64","recruits",4624
"full-year","hunt","All",2010,"All","churn",0.283231327119979
"full-year","hunt","All",2011,"All","churn",0.281194181111839
"full-year","hunt","All",2012,"All","churn",0.280874430169913
"full-year","hunt","All",2013,"All","churn",0.280758455374472
"full-year","hunt","All",2014,"All","churn",0.294661663339088
"full-year","hunt","All",2015,"All","churn",0.298037652725816
"full-year","hunt","All",2016,"All","churn",0.310772218164643
"full-year","hunt","All",2017,"All","churn",0.293741263471164
"full-year","hunt","All",2018,"All","churn",0.279450407105848
"full-year","hunt","Residency",2010,"Resident","churn",0.263047605401727
"full-year","hunt","Residency",2011,"Resident","churn",0.260660956288929
"full-year","hunt","Residency",2012,"Resident","churn",0.26147474548717
"full-year","hunt","Residency",2013,"Resident","churn",0.261159714967915
"full-year","hunt","Residency",2014,"Resident","churn",0.276370218348196
"full-year","hunt","Residency",2015,"Resident","churn",0.278832279865578
"full-year","hunt","Residency",2016,"Resident","churn",0.290346545262326
"full-year","hunt","Residency",2017,"Resident","churn",0.272683440424297
"full-year","hunt","Residency",2018,"Resident","churn",0.258846998813161
"full-year","hunt","Residency",2010,"Nonresident","churn",0.503767123287671
"full-year","hunt","Residency",2011,"Nonresident","churn",0.510883548602892
"full-year","hunt","Residency",2012,"Nonresident","churn",0.508378660513159
"full-year","hunt","Residency",2013,"Nonresident","churn",0.515082241427377
"full-year","hunt","Residency",2014,"Nonresident","churn",0.515388858246001
"full-year","hunt","Residency",2015,"Nonresident","churn",0.521111531599719
"full-year","hunt","Residency",2016,"Nonresident","churn",0.540555019822136
"full-year","hunt","Residency",2017,"Nonresident","churn",0.524537887795914
"full-year","hunt","Residency",2018,"Nonresident","churn",0.504158633985128
"full-year","hunt","Gender",2010,"Male","churn",0.272265551520063
"full-year","hunt","Gender",2011,"Male","churn",0.269706014027757
"full-year","hunt","Gender",2012,"Male","churn",0.26810386565757
"full-year","hunt","Gender",2013,"Male","churn",0.265873258996038
"full-year","hunt","Gender",2014,"Male","churn",0.278967870016193
"full-year","hunt","Gender",2015,"Male","churn",0.281949382974273
"full-year","hunt","Gender",2016,"Male","churn",0.293286292630637
"full-year","hunt","Gender",2017,"Male","churn",0.279585648507147
"full-year","hunt","Gender",2018,"Male","churn",0.268242633177378
"full-year","hunt","Gender",2010,"Female","churn",0.539502943100065
"full-year","hunt","Gender",2011,"Female","churn",0.544481214716761
"full-year","hunt","Gender",2012,"Female","churn",0.544198541640015
"full-year","hunt","Gender",2013,"Female","churn",0.548600714038927
"full-year","hunt","Gender",2014,"Female","churn",0.558324382384533
"full-year","hunt","Gender",2015,"Female","churn",0.555515777630031
"full-year","hunt","Gender",2016,"Female","churn",0.570043919430562
"full-year","hunt","Gender",2017,"Female","churn",0.55345047109753
"full-year","hunt","Gender",2018,"Female","churn",0.517531779661017
"full-year","hunt","Age",2010,"18-24","churn",0.378934333184273
"full-year","hunt","Age",2011,"18-24","churn",0.387333402210972
"full-year","hunt","Age",2012,"18-24","churn",0.385262342963719
"full-year","hunt","Age",2013,"18-24","churn",0.386042253043508
"full-year","hunt","Age",2014,"18-24","churn",0.401210787011557
"full-year","hunt","Age",2015,"18-24","churn",0.407754097298698
"full-year","hunt","Age",2016,"18-24","churn",0.419724770642202
"full-year","hunt","Age",2017,"18-24","churn",0.404875865156158
"full-year","hunt","Age",2018,"18-24","churn",0.381463096489003
"full-year","hunt","Age",2010,"25-34","churn",0.342296971258579
"full-year","hunt","Age",2011,"25-34","churn",0.343807898586056
"full-year","hunt","Age",2012,"25-34","churn",0.342993970372944
"full-year","hunt","Age",2013,"25-34","churn",0.351150544615163
"full-year","hunt","Age",2014,"25-34","churn",0.368931146938588
"full-year","hunt","Age",2015,"25-34","churn",0.376075040708208
"full-year","hunt","Age",2016,"25-34","churn",0.385970583481494
"full-year","hunt","Age",2017,"25-34","churn",0.377094049360578
"full-year","hunt","Age",2018,"25-34","churn",0.355560483970331
"full-year","hunt","Age",2010,"35-44","churn",0.280167505418213
"full-year","hunt","Age",2011,"35-44","churn",0.276861451460886
"full-year","hunt","Age",2012,"35-44","churn",0.284450843274373
"full-year","hunt","Age",2013,"35-44","churn",0.281319519481345
"full-year","hunt","Age",2014,"35-44","churn",0.299713515335356
"full-year","hunt","Age",2015,"35-44","churn",0.30435450932168
"full-year","hunt","Age",2016,"35-44","churn",0.320224202885234
"full-year","hunt","Age",2017,"35-44","churn",0.308443048677376
"full-year","hunt","Age",2018,"35-44","churn",0.298549426488517
"full-year","hunt","Age",2010,"45-54","churn",0.256405412831433
"full-year","hunt","Age",2011,"45-54","churn",0.251652834435223
"full-year","hunt","Age",2012,"45-54","churn",0.248927500852614
"full-year","hunt","Age",2013,"45-54","churn",0.244949951215987
"full-year","hunt","Age",2014,"45-54","churn",0.255859515421669
"full-year","hunt","Age",2015,"45-54","churn",0.257990279107445
"full-year","hunt","Age",2016,"45-54","churn",0.270484815186708
"full-year","hunt","Age",2017,"45-54","churn",0.25597556917174
"full-year","hunt","Age",2018,"45-54","churn",0.252109810872324
"full-year","hunt","Age",2010,"55-64","churn",0.23153357200263
"full-year","hunt","Age",2011,"55-64","churn",0.227319999032578
"full-year","hunt","Age",2012,"55-64","churn",0.222682498013054
"full-year","hunt","Age",2013,"55-64","churn",0.221039434154188
"full-year","hunt","Age",2014,"55-64","churn",0.226081318884875
"full-year","hunt","Age",2015,"55-64","churn",0.224723728464548
"full-year","hunt","Age",2016,"55-64","churn",0.241702127659574
"full-year","hunt","Age",2017,"55-64","churn",0.222326495955669
"full-year","hunt","Age",2018,"55-64","churn",0.213755664032572
"full-year","fish","All",2009,"All","participants",490964
"full-year","fish","All",2010,"All","participants",477780
"full-year","fish","All",2011,"All","participants",459227
"full-year","fish","All",2012,"All","participants",461779
"full-year","fish","All",2013,"All","participants",468048
"full-year","fish","All",2014,"All","participants",476751
"full-year","fish","All",2015,"All","participants",471430
"full-year","fish","All",2016,"All","participants",455629
"full-year","fish","All",2017,"All","participants",450011
"full-year","fish","All",2018,"All","participants",423451
"full-year","fish","Residency",2009,"Resident","participants",418923
"full-year","fish","Residency",2010,"Resident","participants",405478
"full-year","fish","Residency",2011,"Resident","participants",392846
"full-year","fish","Residency",2012,"Resident","participants",396332
"full-year","fish","Residency",2013,"Resident","participants",404173
"full-year","fish","Residency",2014,"Resident","participants",408271
"full-year","fish","Residency",2015,"Resident","participants",402067
"full-year","fish","Residency",2016,"Resident","participants",387641
"full-year","fish","Residency",2017,"Resident","participants",382078
"full-year","fish","Residency",2018,"Resident","participants",359535
"full-year","fish","Residency",2009,"Nonresident","participants",72041
"full-year","fish","Residency",2010,"Nonresident","participants",72302
"full-year","fish","Residency",2011,"Nonresident","participants",66381
"full-year","fish","Residency",2012,"Nonresident","participants",65447
"full-year","fish","Residency",2013,"Nonresident","participants",63875
"full-year","fish","Residency",2014,"Nonresident","participants",68480
"full-year","fish","Residency",2015,"Nonresident","participants",69363
"full-year","fish","Residency",2016,"Nonresident","participants",67988
"full-year","fish","Residency",2017,"Nonresident","participants",67933
"full-year","fish","Residency",2018,"Nonresident","participants",63916
"full-year","fish","Gender",2009,"Male","participants",399327
"full-year","fish","Gender",2010,"Male","participants",387472
"full-year","fish","Gender",2011,"Male","participants",372911
"full-year","fish","Gender",2012,"Male","participants",373728
"full-year","fish","Gender",2013,"Male","participants",377369
"full-year","fish","Gender",2014,"Male","participants",380541
"full-year","fish","Gender",2015,"Male","participants",377184
"full-year","fish","Gender",2016,"Male","participants",364277
"full-year","fish","Gender",2017,"Male","participants",360657
"full-year","fish","Gender",2018,"Male","participants",341064
"full-year","fish","Gender",2009,"Female","participants",91637
"full-year","fish","Gender",2010,"Female","participants",90308
"full-year","fish","Gender",2011,"Female","participants",86316
"full-year","fish","Gender",2012,"Female","participants",88051
"full-year","fish","Gender",2013,"Female","participants",90679
"full-year","fish","Gender",2014,"Female","participants",96210
"full-year","fish","Gender",2015,"Female","participants",94246
"full-year","fish","Gender",2016,"Female","participants",91352
"full-year","fish","Gender",2017,"Female","participants",89354
"full-year","fish","Gender",2018,"Female","participants",82387
"full-year","fish","Age",2009,"18-24","participants",64047
"full-year","fish","Age",2010,"18-24","participants",63050
"full-year","fish","Age",2011,"18-24","participants",61472
"full-year","fish","Age",2012,"18-24","participants",63280
"full-year","fish","Age",2013,"18-24","participants",66655
"full-year","fish","Age",2014,"18-24","participants",68476
"full-year","fish","Age",2015,"18-24","participants",67141
"full-year","fish","Age",2016,"18-24","participants",63820
"full-year","fish","Age",2017,"18-24","participants",60177
"full-year","fish","Age",2018,"18-24","participants",55034
"full-year","fish","Age",2009,"25-34","participants",101514
"full-year","fish","Age",2010,"25-34","participants",99121
"full-year","fish","Age",2011,"25-34","participants",95006
"full-year","fish","Age",2012,"25-34","participants",96219
"full-year","fish","Age",2013,"25-34","participants",98873
"full-year","fish","Age",2014,"25-34","participants",101755
"full-year","fish","Age",2015,"25-34","participants",101019
"full-year","fish","Age",2016,"25-34","participants",97719
"full-year","fish","Age",2017,"25-34","participants",93984
"full-year","fish","Age",2018,"25-34","participants",87121
"full-year","fish","Age",2009,"35-44","participants",119572
"full-year","fish","Age",2010,"35-44","participants",112759
"full-year","fish","Age",2011,"35-44","participants",105645
"full-year","fish","Age",2012,"35-44","participants",103020
"full-year","fish","Age",2013,"35-44","participants",102283
"full-year","fish","Age",2014,"35-44","participants",102970
"full-year","fish","Age",2015,"35-44","participants",99663
"full-year","fish","Age",2016,"35-44","participants",95352
"full-year","fish","Age",2017,"35-44","participants",94697
"full-year","fish","Age",2018,"35-44","participants",89156
"full-year","fish","Age",2009,"45-54","participants",124254
"full-year","fish","Age",2010,"45-54","participants",120162
"full-year","fish","Age",2011,"45-54","participants",114732
"full-year","fish","Age",2012,"45-54","participants",114171
"full-year","fish","Age",2013,"45-54","participants",113126
"full-year","fish","Age",2014,"45-54","participants",113426
"full-year","fish","Age",2015,"45-54","participants",110629
"full-year","fish","Age",2016,"45-54","participants",105891
"full-year","fish","Age",2017,"45-54","participants",105290
"full-year","fish","Age",2018,"45-54","participants",97364
"full-year","fish","Age",2009,"55-64","participants",81578
"full-year","fish","Age",2010,"55-64","participants",82688
"full-year","fish","Age",2011,"55-64","participants",82373
"full-year","fish","Age",2012,"55-64","participants",85089
"full-year","fish","Age",2013,"55-64","participants",87111
"full-year","fish","Age",2014,"55-64","participants",90124
"full-year","fish","Age",2015,"55-64","participants",92979
"full-year","fish","Age",2016,"55-64","participants",92847
"full-year","fish","Age",2017,"55-64","participants",95862
"full-year","fish","Age",2018,"55-64","participants",94776
"full-year","fish","All",2009,"All","residents",418923
"full-year","fish","All",2010,"All","residents",405478
"full-year","fish","All",2011,"All","residents",392846
"full-year","fish","All",2012,"All","residents",396332
"full-year","fish","All",2013,"All","residents",404173
"full-year","fish","All",2014,"All","residents",408271
"full-year","fish","All",2015,"All","residents",402067
"full-year","fish","All",2016,"All","residents",387641
"full-year","fish","All",2017,"All","residents",382078
"full-year","fish","All",2018,"All","residents",359535
"full-year","fish","Residency",2009,"Resident","residents",418923
"full-year","fish","Residency",2010,"Resident","residents",405478
"full-year","fish","Residency",2011,"Resident","residents",392846
"full-year","fish","Residency",2012,"Resident","residents",396332
"full-year","fish","Residency",2013,"Resident","residents",404173
"full-year","fish","Residency",2014,"Resident","residents",408271
"full-year","fish","Residency",2015,"Resident","residents",402067
"full-year","fish","Residency",2016,"Resident","residents",387641
"full-year","fish","Residency",2017,"Resident","residents",382078
"full-year","fish","Residency",2018,"Resident","residents",359535
"full-year","fish","Gender",2009,"Male","residents",337102
"full-year","fish","Gender",2010,"Male","residents",325891
"full-year","fish","Gender",2011,"Male","residents",316436
"full-year","fish","Gender",2012,"Male","residents",318009
"full-year","fish","Gender",2013,"Male","residents",323496
"full-year","fish","Gender",2014,"Male","residents",323609
"full-year","fish","Gender",2015,"Male","residents",319596
"full-year","fish","Gender",2016,"Male","residents",307424
"full-year","fish","Gender",2017,"Male","residents",303741
"full-year","fish","Gender",2018,"Male","residents",287466
"full-year","fish","Gender",2009,"Female","residents",81821
"full-year","fish","Gender",2010,"Female","residents",79587
"full-year","fish","Gender",2011,"Female","residents",76410
"full-year","fish","Gender",2012,"Female","residents",78323
"full-year","fish","Gender",2013,"Female","residents",80677
"full-year","fish","Gender",2014,"Female","residents",84662
"full-year","fish","Gender",2015,"Female","residents",82471
"full-year","fish","Gender",2016,"Female","residents",80217
"full-year","fish","Gender",2017,"Female","residents",78337
"full-year","fish","Gender",2018,"Female","residents",72069
"full-year","fish","Age",2009,"18-24","residents",57276
"full-year","fish","Age",2010,"18-24","residents",56233
"full-year","fish","Age",2011,"18-24","residents",55172
"full-year","fish","Age",2012,"18-24","residents",56882
"full-year","fish","Age",2013,"18-24","residents",59845
"full-year","fish","Age",2014,"18-24","residents",60648
"full-year","fish","Age",2015,"18-24","residents",58899
"full-year","fish","Age",2016,"18-24","residents",55488
"full-year","fish","Age",2017,"18-24","residents",51854
"full-year","fish","Age",2018,"18-24","residents",47065
"full-year","fish","Age",2009,"25-34","residents",88038
"full-year","fish","Age",2010,"25-34","residents",85521
"full-year","fish","Age",2011,"25-34","residents",82447
"full-year","fish","Age",2012,"25-34","residents",83799
"full-year","fish","Age",2013,"25-34","residents",86434
"full-year","fish","Age",2014,"25-34","residents",87831
"full-year","fish","Age",2015,"25-34","residents",86542
"full-year","fish","Age",2016,"25-34","residents",83067
"full-year","fish","Age",2017,"25-34","residents",79451
"full-year","fish","Age",2018,"25-34","residents",73757
"full-year","fish","Age",2009,"35-44","residents",102492
"full-year","fish","Age",2010,"35-44","residents",95936
"full-year","fish","Age",2011,"35-44","residents",90370
"full-year","fish","Age",2012,"35-44","residents",88381
"full-year","fish","Age",2013,"35-44","residents",88162
"full-year","fish","Age",2014,"35-44","residents",88129
"full-year","fish","Age",2015,"35-44","residents",85001
"full-year","fish","Age",2016,"35-44","residents",81195
"full-year","fish","Age",2017,"35-44","residents",80543
"full-year","fish","Age",2018,"35-44","residents",75511
"full-year","fish","Age",2009,"45-54","residents",104934
"full-year","fish","Age",2010,"45-54","residents",101004
"full-year","fish","Age",2011,"45-54","residents",97306
"full-year","fish","Age",2012,"45-54","residents",96914
"full-year","fish","Age",2013,"45-54","residents",96748
"full-year","fish","Age",2014,"45-54","residents",96332
"full-year","fish","Age",2015,"45-54","residents",93693
"full-year","fish","Age",2016,"45-54","residents",89536
"full-year","fish","Age",2017,"45-54","residents",88975
"full-year","fish","Age",2018,"45-54","residents",82446
"full-year","fish","Age",2009,"55-64","residents",66184
"full-year","fish","Age",2010,"55-64","residents",66785
"full-year","fish","Age",2011,"55-64","residents",67552
"full-year","fish","Age",2012,"55-64","residents",70356
"full-year","fish","Age",2013,"55-64","residents",72983
"full-year","fish","Age",2014,"55-64","residents",75331
"full-year","fish","Age",2015,"55-64","residents",77933
"full-year","fish","Age",2016,"55-64","residents",78355
"full-year","fish","Age",2017,"55-64","residents",81256
"full-year","fish","Age",2018,"55-64","residents",80756
"full-year","fish","All",2014,"All","recruits",143232
"full-year","fish","All",2015,"All","recruits",139910
"full-year","fish","All",2016,"All","recruits",134652
"full-year","fish","All",2017,"All","recruits",130087
