"timeframe","group","segment","year","category","metric","value"
"full-year","hunt","Age",2015,"55-64","churn",0.108957564818141
"full-year","fish","All",2009,"All","participants",1186866
"full-year","fish","All",2010,"All","participants",1146440
"full-year","fish","All",2011,"All","participants",1125502
"full-year","fish","All",2012,"All","participants",1145357
"full-year","fish","All",2013,"All","participants",1137553
"full-year","fish","All",2014,"All","participants",1121783
"full-year","fish","All",2015,"All","participants",1131926
"full-year","fish","Residency",2009,"Resident","participants",903581
"full-year","fish","Residency",2010,"Resident","participants",873143
"full-year","fish","Residency",2011,"Resident","participants",854002
"full-year","fish","Residency",2012,"Resident","participants",871372
"full-year","fish","Residency",2013,"Resident","participants",863647
"full-year","fish","Residency",2014,"Resident","participants",850719
"full-year","fish","Residency",2015,"Resident","participants",852268
"full-year","fish","Residency",2009,"Nonresident","participants",283285
"full-year","fish","Residency",2010,"Nonresident","participants",273297
"full-year","fish","Residency",2011,"Nonresident","participants",271500
"full-year","fish","Residency",2012,"Nonresident","participants",273985
"full-year","fish","Residency",2013,"Nonresident","participants",273906
"full-year","fish","Residency",2014,"Nonresident","participants",271064
"full-year","fish","Residency",2015,"Nonresident","participants",279658
"full-year","fish","Gender",2009,"Male","participants",863881
"full-year","fish","Gender",2010,"Male","participants",834504
"full-year","fish","Gender",2011,"Male","participants",815442
"full-year","fish","Gender",2012,"Male","participants",823240
"full-year","fish","Gender",2013,"Male","participants",816104
"full-year","fish","Gender",2014,"Male","participants",799592
"full-year","fish","Gender",2015,"Male","participants",804838
"full-year","fish","Gender",2009,"Female","participants",322985
"full-year","fish","Gender",2010,"Female","participants",311936
"full-year","fish","Gender",2011,"Female","participants",310060
"full-year","fish","Gender",2012,"Female","participants",322117
"full-year","fish","Gender",2013,"Female","participants",321449
"full-year","fish","Gender",2014,"Female","participants",322191
"full-year","fish","Gender",2015,"Female","participants",327088
"full-year","fish","Age",2009,"18-24","participants",150466
"full-year","fish","Age",2010,"18-24","participants",142470
"full-year","fish","Age",2011,"18-24","participants",141166
"full-year","fish","Age",2012,"18-24","participants",146700
"full-year","fish","Age",2013,"18-24","participants",150500
"full-year","fish","Age",2014,"18-24","participants",149805
"full-year","fish","Age",2015,"18-24","participants",147970
"full-year","fish","Age",2009,"25-34","participants",236082
"full-year","fish","Age",2010,"25-34","participants",230255
"full-year","fish","Age",2011,"25-34","participants",228520
"full-year","fish","Age",2012,"25-34","participants",234287
"full-year","fish","Age",2013,"25-34","participants",234418
"full-year","fish","Age",2014,"25-34","participants",233588
"full-year","fish","Age",2015,"25-34","participants",237032
"full-year","fish","Age",2009,"35-44","participants",263502
"full-year","fish","Age",2010,"35-44","participants",245850
"full-year","fish","Age",2011,"35-44","participants",234763
"full-year","fish","Age",2012,"35-44","participants",235152
"full-year","fish","Age",2013,"35-44","participants",230791
"full-year","fish","Age",2014,"35-44","participants",225414
"full-year","fish","Age",2015,"35-44","participants",226346
"full-year","fish","Age",2009,"45-54","participants",314215
"full-year","fish","Age",2010,"45-54","participants",302121
"full-year","fish","Age",2011,"45-54","participants",292780
"full-year","fish","Age",2012,"45-54","participants",291648
"full-year","fish","Age",2013,"45-54","participants",281588
"full-year","fish","Age",2014,"45-54","participants",270072
"full-year","fish","Age",2015,"45-54","participants",266047
"full-year","fish","Age",2009,"55-64","participants",222600
"full-year","fish","Age",2010,"55-64","participants",225744
"full-year","fish","Age",2011,"55-64","participants",228274
"full-year","fish","Age",2012,"55-64","participants",237570
"full-year","fish","Age",2013,"55-64","participants",240255
"full-year","fish","Age",2014,"55-64","participants",242905
"full-year","fish","Age",2015,"55-64","participants",254531
"full-year","fish","All",2009,"All","residents",903581
"full-year","fish","All",2010,"All","residents",873143
"full-year","fish","All",2011,"All","residents",854002
"full-year","fish","All",2012,"All","residents",871372
"full-year","fish","All",2013,"All","residents",863647
"full-year","fish","All",2014,"All","residents",850719
"full-year","fish","All",2015,"All","residents",852268
"full-year","fish","Residency",2009,"Resident","residents",903581
"full-year","fish","Residency",2010,"Resident","residents",873143
"full-year","fish","Residency",2011,"Resident","residents",854002
"full-year","fish","Residency",2012,"Resident","residents",871372
"full-year","fish","Residency",2013,"Resident","residents",863647
"full-year","fish","Residency",2014,"Resident","residents",850719
"full-year","fish","Residency",2015,"Resident","residents",852268
"full-year","fish","Gender",2009,"Male","residents",637885
"full-year","fish","Gender",2010,"Male","residents",616668
"full-year","fish","Gender",2011,"Male","residents",601048
"full-year","fish","Gender",2012,"Male","residents",607886
"full-year","fish","Gender",2013,"Male","residents",601549
"full-year","fish","Gender",2014,"Male","residents",588379
"full-year","fish","Gender",2015,"Male","residents",587271
"full-year","fish","Gender",2009,"Female","residents",265696
"full-year","fish","Gender",2010,"Female","residents",256475
"full-year","fish","Gender",2011,"Female","residents",252954
"full-year","fish","Gender",2012,"Female","residents",263486
"full-year","fish","Gender",2013,"Female","residents",262098
"full-year","fish","Gender",2014,"Female","residents",262340
"full-year","fish","Gender",2015,"Female","residents",264997
"full-year","fish","Age",2009,"18-24","residents",122796
"full-year","fish","Age",2010,"18-24","residents",116479
"full-year","fish","Age",2011,"18-24","residents",113992
"full-year","fish","Age",2012,"18-24","residents",118649
"full-year","fish","Age",2013,"18-24","residents",121318
"full-year","fish","Age",2014,"18-24","residents",119816
"full-year","fish","Age",2015,"18-24","residents",116829
"full-year","fish","Age",2009,"25-34","residents",182117
"full-year","fish","Age",2010,"25-34","residents",177972
"full-year","fish","Age",2011,"25-34","residents",175002
"full-year","fish","Age",2012,"25-34","residents",180390
"full-year","fish","Age",2013,"25-34","residents",179893
"full-year","fish","Age",2014,"25-34","residents",179407
"full-year","fish","Age",2015,"25-34","residents",179870
"full-year","fish","Age",2009,"35-44","residents",199315
"full-year","fish","Age",2010,"35-44","residents",185929
"full-year","fish","Age",2011,"35-44","residents",176936
"full-year","fish","Age",2012,"35-44","residents",177475
"full-year","fish","Age",2013,"35-44","residents",173776
"full-year","fish","Age",2014,"35-44","residents",170348
"full-year","fish","Age",2015,"35-44","residents",169807
"full-year","fish","Age",2009,"45-54","residents",234147
"full-year","fish","Age",2010,"45-54","residents",225012
"full-year","fish","Age",2011,"45-54","residents",218492
"full-year","fish","Age",2012,"45-54","residents",217725
"full-year","fish","Age",2013,"45-54","residents",209811
"full-year","fish","Age",2014,"45-54","residents",200735
"full-year","fish","Age",2015,"45-54","residents",197273
"full-year","fish","Age",2009,"55-64","residents",165207
"full-year","fish","Age",2010,"55-64","residents",167750
"full-year","fish","Age",2011,"55-64","residents",169580
"full-year","fish","Age",2012,"55-64","residents",177132
"full-year","fish","Age",2013,"55-64","residents",178849
"full-year","fish","Age",2014,"55-64","residents",180412
"full-year","fish","Age",2015,"55-64","residents",188490
"full-year","fish","All",2014,"All","recruits",179194
"full-year","fish","All",2015,"All","recruits",186856
"full-year","fish","Residency",2014,"Resident","recruits",91117
"full-year","fish","Residency",2015,"Resident","recruits",93317
"full-year","fish","Residency",2014,"Nonresident","recruits",88077
"full-year","fish","Residency",2015,"Nonresident","recruits",93539
"full-year","fish","Gender",2014,"Male","recruits",112535
"full-year","fish","Gender",2015,"Male","recruits",118618
"full-year","fish","Gender",2014,"Female","recruits",66659
"full-year","fish","Gender",2015,"Female","recruits",68238
"full-year","fish","Age",2014,"18-24","recruits",40156
"full-year","fish","Age",2015,"18-24","recruits",39442
"full-year","fish","Age",2014,"25-34","recruits",45016
"full-year","fish","Age",2015,"25-34","recruits",47405
"full-year","fish","Age",2014,"35-44","recruits",34352
"full-year","fish","Age",2015,"35-44","recruits",35866
"full-year","fish","Age",2014,"45-54","recruits",33056
"full-year","fish","Age",2015,"45-54","recruits",34811
"full-year","fish","Age",2014,"55-64","recruits",26614
"full-year","fish","Age",2015,"55-64","recruits",29332
"full-year","fish","All",2010,"All","churn",0.314286532767811
"full-year","fish","All",2011,"All","churn",0.31431562052964
"full-year","fish","All",2012,"All","churn",0.306633839833248
"full-year","fish","All",2013,"All","churn",0.318842945911188
"full-year","fish","All",2014,"All","churn",0.321976206822891
"full-year","fish","All",2015,"All","churn",0.318110543661296
"full-year","fish","Residency",2010,"Resident","churn",0.26504498581638
"full-year","fish","Residency",2011,"Resident","churn",0.26421413493048
"full-year","fish","Residency",2012,"Resident","churn",0.252903109453901
"full-year","fish","Residency",2013,"Resident","churn",0.266376603343953
"full-year","fish","Residency",2014,"Resident","churn",0.268511570600115
"full-year","fish","Residency",2015,"Resident","churn",0.266004032234363
"full-year","fish","Residency",2010,"Nonresident","churn",0.471122141339113
"full-year","fish","Residency",2011,"Nonresident","churn",0.474106195337944
"full-year","fish","Residency",2012,"Nonresident","churn",0.475347274662855
"full-year","fish","Residency",2013,"Nonresident","churn",0.485492566514456
"full-year","fish","Residency",2014,"Nonresident","churn",0.490296880762083
"full-year","fish","Residency",2015,"Nonresident","churn",0.481410561501765
"full-year","fish","Gender",2010,"Male","churn",0.294201435049866
"full-year","fish","Gender",2011,"Male","churn",0.295295898881186
"full-year","fish","Gender",2012,"Male","churn",0.28768007302297
"full-year","fish","Gender",2013,"Male","churn",0.297206940175801
"full-year","fish","Gender",2014,"Male","churn",0.302022687345914
"full-year","fish","Gender",2015,"Male","churn",0.297087893731207
"full-year","fish","Gender",2010,"Female","churn",0.367106290188693
"full-year","fish","Gender",2011,"Female","churn",0.364363186217601
"full-year","fish","Gender",2012,"Female","churn",0.355515043962249
"full-year","fish","Gender",2013,"Female","churn",0.373147725402135
"full-year","fish","Gender",2014,"Female","churn",0.371562674103377
"full-year","fish","Gender",2015,"Female","churn",0.36919068646631
"full-year","fish","Age",2010,"18-24","churn",0.415277048537495
"full-year","fish","Age",2011,"18-24","churn",0.40898466289966
"full-year","fish","Age",2012,"18-24","churn",0.405009846842635
"full-year","fish","Age",2013,"18-24","churn",0.407445278362884
"full-year","fish","Age",2014,"18-24","churn",0.411403549572417
"full-year","fish","Age",2015,"18-24","churn",0.415808867705371
"full-year","fish","Age",2010,"25-34","churn",0.360242974660488
"full-year","fish","Age",2011,"25-34","churn",0.363212709773809
"full-year","fish","Age",2012,"25-34","churn",0.356027884628008
"full-year","fish","Age",2013,"25-34","churn",0.367901213489668
"full-year","fish","Age",2014,"25-34","churn",0.369821639584835
"full-year","fish","Age",2015,"25-34","churn",0.369079217754641
"full-year","fish","Age",2010,"35-44","churn",0.313260693832474
"full-year","fish","Age",2011,"35-44","churn",0.315503453437574
"full-year","fish","Age",2012,"35-44","churn",0.309725843002948
"full-year","fish","Age",2013,"35-44","churn",0.322660622246415
"full-year","fish","Age",2014,"35-44","churn",0.326046640610782
"full-year","fish","Age",2015,"35-44","churn",0.32211082028304
"full-year","fish","Age",2010,"45-54","churn",0.279735458491935
"full-year","fish","Age",2011,"45-54","churn",0.280459830989272
"full-year","fish","Age",2012,"45-54","churn",0.271386168712065
"full-year","fish","Age",2013,"45-54","churn",0.284059620837805
"full-year","fish","Age",2014,"45-54","churn",0.287443799674695
"full-year","fish","Age",2015,"45-54","churn",0.281711575275765
"full-year","fish","Age",2010,"55-64","churn",0.247210142323174
"full-year","fish","Age",2011,"55-64","churn",0.248621183058161
"full-year","fish","Age",2012,"55-64","churn",0.238308647329662
"full-year","fish","Age",2013,"55-64","churn",0.254636606248369
"full-year","fish","Age",2014,"55-64","churn",0.255775234131113
"full-year","fish","Age",2015,"55-64","churn",0.24555683179567
"full-year","all_sports","All",2009,"All","participants",1374350
"full-year","all_sports","All",2010,"All","participants",1336097
"full-year","all_sports","All",2011,"All","participants",1319101
"full-year","all_sports","All",2012,"All","participants",1338981
"full-year","all_sports","All",2013,"All","participants",1331384
"full-year","all_sports","All",2014,"All","participants",1311301
"full-year","all_sports","All",2015,"All","participants",1321108
"full-year","all_sports","Residency",2009,"Resident","participants",1060591
"full-year","all_sports","Residency",2010,"Resident","participants",1033629
"full-year","all_sports","Residency",2011,"Resident","participants",1018476
"full-year","all_sports","Residency",2012,"Resident","participants",1035635
"full-year","all_sports","Residency",2013,"Resident","participants",1027408
"full-year","all_sports","Residency",2014,"Resident","participants",1011718
"full-year","all_sports","Residency",2015,"Resident","participants",1012212
"full-year","all_sports","Residency",2009,"Nonresident","participants",313759
"full-year","all_sports","Residency",2010,"Nonresident","participants",302468
"full-year","all_sports","Residency",2011,"Nonresident","participants",300625
"full-year","all_sports","Residency",2012,"Nonresident","participants",303346
"full-year","all_sports","Residency",2013,"Nonresident","participants",303976
"full-year","all_sports","Residency",2014,"Nonresident","participants",299583
"full-year","all_sports","Residency",2015,"Nonresident","participants",308896
"full-year","all_sports","Gender",2009,"Male","participants",1031113
"full-year","all_sports","Gender",2010,"Male","participants",1003401
"full-year","all_sports","Gender",2011,"Male","participants",987385
"full-year","all_sports","Gender",2012,"Male","participants",993890
"full-year","all_sports","Gender",2013,"Male","participants",986318
"full-year","all_sports","Gender",2014,"Male","participants",965520
"full-year","all_sports","Gender",2015,"Male","participants",969251
"full-year","all_sports","Gender",2009,"Female","participants",343237
"full-year","all_sports","Gender",2010,"Female","participants",332696
"full-year","all_sports","Gender",2011,"Female","participants",331716
"full-year","all_sports","Gender",2012,"Female","participants",345091
"full-year","all_sports","Gender",2013,"Female","participants",345066
"full-year","all_sports","Gender",2014,"Female","participants",345781
"full-year","all_sports","Gender",2015,"Female","participants",351857
"full-year","all_sports","Age",2009,"18-24","participants",177364
"full-year","all_sports","Age",2010,"18-24","participants",169400
"full-year","all_sports","Age",2011,"18-24","participants",168312
"full-year","all_sports","Age",2012,"18-24","participants",173628
"full-year","all_sports","Age",2013,"18-24","participants",176896
"full-year","all_sports","Age",2014,"18-24","participants",175058
"full-year","all_sports","Age",2015,"18-24","participants",172870
"full-year","all_sports","Age",2009,"25-34","participants",270845
"full-year","all_sports","Age",2010,"25-34","participants",265936
"full-year","all_sports","Age",2011,"25-34","participants",265906
"full-year","all_sports","Age",2012,"25-34","participants",272400
"full-year","all_sports","Age",2013,"25-34","participants",273843
"full-year","all_sports","Age",2014,"25-34","participants",272335
"full-year","all_sports","Age",2015,"25-34","participants",276258
"full-year","all_sports","Age",2009,"35-44","participants",304018
"full-year","all_sports","Age",2010,"35-44","participants",285580
"full-year","all_sports","Age",2011,"35-44","participants",273746
"full-year","all_sports","Age",2012,"35-44","participants",273123
"full-year","all_sports","Age",2013,"35-44","participants",268157
"full-year","all_sports","Age",2014,"35-44","participants",261751
"full-year","all_sports","Age",2015,"35-44","participants",262264
"full-year","all_sports","Age",2009,"45-54","participants",366044
"full-year","all_sports","Age",2010,"45-54","participants",354237
"full-year","all_sports","Age",2011,"45-54","participants",345641
"full-year","all_sports","Age",2012,"45-54","participants",344053
"full-year","all_sports","Age",2013,"45-54","participants",332887
"full-year","all_sports","Age",2014,"45-54","participants",319069
"full-year","all_sports","Age",2015,"45-54","participants",313805
"full-year","all_sports","Age",2009,"55-64","participants",256079
"full-year","all_sports","Age",2010,"55-64","participants",260943
"full-year","all_sports","Age",2011,"55-64","participants",265496
"full-year","all_sports","Age",2012,"55-64","participants",275777
"full-year","all_sports","Age",2013,"55-64","participants",279600
"full-year","all_sports","Age",2014,"55-64","participants",283088
"full-year","all_sports","Age",2015,"55-64","participants",295910
"full-year","all_sports","All",2009,"All","residents",1060591
"full-year","all_sports","All",2010,"All","residents",1033629
"full-year","all_sports","All",2011,"All","residents",1018476
"full-year","all_sports","All",2012,"All","residents",1035635
"full-year","all_sports","All",2013,"All","residents",1027408
"full-year","all_sports","All",2014,"All","residents",1011718
"full-year","all_sports","All",2015,"All","residents",1012212
"full-year","all_sports","Residency",2009,"Resident","residents",1060591
"full-year","all_sports","Residency",2010,"Resident","residents",1033629
"full-year","all_sports","Residency",2011,"Resident","residents",1018476
"full-year","all_sports","Residency",2012,"Resident","residents",1035635
"full-year","all_sports","Residency",2013,"Resident","residents",1027408
"full-year","all_sports","Residency",2014,"Resident","residents",1011718
"full-year","all_sports","Residency",2015,"Resident","residents",1012212
"full-year","all_sports","Gender",2009,"Male","residents",775528
"full-year","all_sports","Gender",2010,"Male","residents",757242
"full-year","all_sports","Gender",2011,"Male","residents",744818
"full-year","all_sports","Gender",2012,"Male","residents",750223
