"timeframe","group","segment","year","category","metric","value"
"full-year","all_sports","Gender",2016,"Male","residents",456993
"full-year","all_sports","Gender",2010,"Female","residents",100149
"full-year","all_sports","Gender",2011,"Female","residents",101063
"full-year","all_sports","Gender",2012,"Female","residents",102360
"full-year","all_sports","Gender",2013,"Female","residents",107585
"full-year","all_sports","Gender",2014,"Female","residents",114678
"full-year","all_sports","Gender",2015,"Female","residents",114498
"full-year","all_sports","Gender",2016,"Female","residents",121925
"full-year","all_sports","Age",2010,"18-24","residents",65562
"full-year","all_sports","Age",2011,"18-24","residents",67111
"full-year","all_sports","Age",2012,"18-24","residents",68986
"full-year","all_sports","Age",2013,"18-24","residents",72953
"full-year","all_sports","Age",2014,"18-24","residents",75335
"full-year","all_sports","Age",2015,"18-24","residents",73269
"full-year","all_sports","Age",2016,"18-24","residents",76214
"full-year","all_sports","Age",2010,"25-34","residents",107847
"full-year","all_sports","Age",2011,"25-34","residents",109365
"full-year","all_sports","Age",2012,"25-34","residents",109442
"full-year","all_sports","Age",2013,"25-34","residents",113531
"full-year","all_sports","Age",2014,"25-34","residents",117320
"full-year","all_sports","Age",2015,"25-34","residents",116463
"full-year","all_sports","Age",2016,"25-34","residents",120734
"full-year","all_sports","Age",2010,"35-44","residents",128134
"full-year","all_sports","Age",2011,"35-44","residents",126653
"full-year","all_sports","Age",2012,"35-44","residents",124297
"full-year","all_sports","Age",2013,"35-44","residents",124451
"full-year","all_sports","Age",2014,"35-44","residents",126303
"full-year","all_sports","Age",2015,"35-44","residents",123314
"full-year","all_sports","Age",2016,"35-44","residents",126107
"full-year","all_sports","Age",2010,"45-54","residents",130333
"full-year","all_sports","Age",2011,"45-54","residents",131364
"full-year","all_sports","Age",2012,"45-54","residents",129635
"full-year","all_sports","Age",2013,"45-54","residents",132206
"full-year","all_sports","Age",2014,"45-54","residents",135323
"full-year","all_sports","Age",2015,"45-54","residents",135502
"full-year","all_sports","Age",2016,"45-54","residents",139616
"full-year","all_sports","Age",2010,"55-64","residents",93204
"full-year","all_sports","Age",2011,"55-64","residents",95520
"full-year","all_sports","Age",2012,"55-64","residents",95952
"full-year","all_sports","Age",2013,"55-64","residents",102561
"full-year","all_sports","Age",2014,"55-64","residents",106745
"full-year","all_sports","Age",2015,"55-64","residents",110182
"full-year","all_sports","Age",2016,"55-64","residents",116248
"full-year","all_sports","All",2015,"All","recruits",158198
"full-year","all_sports","All",2016,"All","recruits",163118
"full-year","all_sports","Residency",2015,"Resident","recruits",120697
"full-year","all_sports","Residency",2016,"Resident","recruits",125034
"full-year","all_sports","Residency",2015,"Nonresident","recruits",37501
"full-year","all_sports","Residency",2016,"Nonresident","recruits",38084
"full-year","all_sports","Gender",2015,"Male","recruits",110815
"full-year","all_sports","Gender",2016,"Male","recruits",113502
"full-year","all_sports","Gender",2015,"Female","recruits",47383
"full-year","all_sports","Gender",2016,"Female","recruits",49616
"full-year","all_sports","Age",2015,"18-24","recruits",29836
"full-year","all_sports","Age",2016,"18-24","recruits",30658
"full-year","all_sports","Age",2015,"25-34","recruits",39359
"full-year","all_sports","Age",2016,"25-34","recruits",40690
"full-year","all_sports","Age",2015,"35-44","recruits",34018
"full-year","all_sports","Age",2016,"35-44","recruits",35098
"full-year","all_sports","Age",2015,"45-54","recruits",31737
"full-year","all_sports","Age",2016,"45-54","recruits",32303
"full-year","all_sports","Age",2015,"55-64","recruits",23246
"full-year","all_sports","Age",2016,"55-64","recruits",24367
"full-year","all_sports","All",2011,"All","churn",0.47612713900433
"full-year","all_sports","All",2012,"All","churn",0.476351074281678
"full-year","all_sports","All",2013,"All","churn",0.461306245802552
"full-year","all_sports","All",2014,"All","churn",0.455134981926936
"full-year","all_sports","All",2015,"All","churn",0.451143760814862
"full-year","all_sports","All",2016,"All","churn",0.428856872103895
"full-year","all_sports","Residency",2011,"Resident","churn",0.453927020644473
"full-year","all_sports","Residency",2012,"Resident","churn",0.457092561880558
"full-year","all_sports","Residency",2013,"Resident","churn",0.439703357668655
"full-year","all_sports","Residency",2014,"Resident","churn",0.433303219162142
"full-year","all_sports","Residency",2015,"Resident","churn",0.428865023840292
"full-year","all_sports","Residency",2016,"Resident","churn",0.402487784797666
"full-year","all_sports","Residency",2011,"Nonresident","churn",0.636627746874484
"full-year","all_sports","Residency",2012,"Nonresident","churn",0.627668406072106
"full-year","all_sports","Residency",2013,"Nonresident","churn",0.630924249855098
"full-year","all_sports","Residency",2014,"Nonresident","churn",0.629831661681037
"full-year","all_sports","Residency",2015,"Nonresident","churn",0.629569884798218
"full-year","all_sports","Residency",2016,"Nonresident","churn",0.629666480393627
"full-year","all_sports","Gender",2011,"Male","churn",0.44043775480789
"full-year","all_sports","Gender",2012,"Male","churn",0.441378969561207
"full-year","all_sports","Gender",2013,"Male","churn",0.427216763053673
"full-year","all_sports","Gender",2014,"Male","churn",0.421241105491344
"full-year","all_sports","Gender",2015,"Male","churn",0.415739174191606
"full-year","all_sports","Gender",2016,"Male","churn",0.395201036842387
"full-year","all_sports","Gender",2011,"Female","churn",0.63794139744553
"full-year","all_sports","Gender",2012,"Female","churn",0.633431468760222
"full-year","all_sports","Gender",2013,"Female","churn",0.612788583393024
"full-year","all_sports","Gender",2014,"Female","churn",0.602991120928243
"full-year","all_sports","Gender",2015,"Female","churn",0.598527110827128
"full-year","all_sports","Gender",2016,"Female","churn",0.567095182868064
"full-year","all_sports","Age",2011,"18-24","churn",0.568361817423927
"full-year","all_sports","Age",2012,"18-24","churn",0.561678642660037
"full-year","all_sports","Age",2013,"18-24","churn",0.552799564703853
"full-year","all_sports","Age",2014,"18-24","churn",0.547972329440072
"full-year","all_sports","Age",2015,"18-24","churn",0.550622271138472
"full-year","all_sports","Age",2016,"18-24","churn",0.523761812874177
"full-year","all_sports","Age",2011,"25-34","churn",0.522565870515968
"full-year","all_sports","Age",2012,"25-34","churn",0.525162257437486
"full-year","all_sports","Age",2013,"25-34","churn",0.510288606929196
"full-year","all_sports","Age",2014,"25-34","churn",0.508576227410653
"full-year","all_sports","Age",2015,"25-34","churn",0.50902762337752
"full-year","all_sports","Age",2016,"25-34","churn",0.487639363871977
"full-year","all_sports","Age",2011,"35-44","churn",0.461778728732517
"full-year","all_sports","Age",2012,"35-44","churn",0.464916477856429
"full-year","all_sports","Age",2013,"35-44","churn",0.454824109086742
"full-year","all_sports","Age",2014,"35-44","churn",0.447703086645054
"full-year","all_sports","Age",2015,"35-44","churn",0.446586385069317
"full-year","all_sports","Age",2016,"35-44","churn",0.426521495568738
"full-year","all_sports","Age",2011,"45-54","churn",0.434070882056687
"full-year","all_sports","Age",2012,"45-54","churn",0.434151390697519
"full-year","all_sports","Age",2013,"45-54","churn",0.419985110990796
"full-year","all_sports","Age",2014,"45-54","churn",0.412352080840314
"full-year","all_sports","Age",2015,"45-54","churn",0.406663068990852
"full-year","all_sports","Age",2016,"45-54","churn",0.385400978611458
"full-year","all_sports","Age",2011,"55-64","churn",0.440836749787708
"full-year","all_sports","Age",2012,"55-64","churn",0.438231000738885
"full-year","all_sports","Age",2013,"55-64","churn",0.408727802666379
"full-year","all_sports","Age",2014,"55-64","churn",0.398394563601614
"full-year","all_sports","Age",2015,"55-64","churn",0.383428319480053
"full-year","all_sports","Age",2016,"55-64","churn",0.363525313662443
