timeframe,group,segment,year,category,metric,value
full-year,fish,Age,2014,55-64,recruits,86550
full-year,fish,Age,2015,55-64,recruits,90331
full-year,fish,Age,2016,55-64,recruits,88168
full-year,fish,All,2010,All,churn,0.592349065583824
full-year,fish,All,2011,All,churn,0.5814027744712612
full-year,fish,All,2012,All,churn,0.5920455113263948
full-year,fish,All,2013,All,churn,0.5753077619939901
full-year,fish,All,2014,All,churn,0.5693874670944165
full-year,fish,All,2015,All,churn,0.5593665581644385
full-year,fish,All,2016,All,churn,0.5658832675711811
full-year,fish,Residency,2010,Resident,churn,0.5547424399295423
full-year,fish,Residency,2011,Resident,churn,0.5389117739802268
full-year,fish,Residency,2012,Resident,churn,0.5493758695454393
full-year,fish,Residency,2013,Resident,churn,0.5258510552606007
full-year,fish,Residency,2014,Resident,churn,0.5236559890064093
full-year,fish,Residency,2015,Resident,churn,0.5100175880230771
full-year,fish,Residency,2016,Resident,churn,0.5152078664776684
full-year,fish,Residency,2010,Nonresident,churn,0.6997392208623309
full-year,fish,Residency,2011,Nonresident,churn,0.6916644740456316
full-year,fish,Residency,2012,Nonresident,churn,0.7011297500855871
full-year,fish,Residency,2013,Nonresident,churn,0.6992563820816191
full-year,fish,Residency,2014,Nonresident,churn,0.6875096997702089
full-year,fish,Residency,2015,Nonresident,churn,0.6825008161932749
full-year,fish,Residency,2016,Nonresident,churn,0.6880971602452076
full-year,fish,Gender,2010,Male,churn,0.5584384985459375
full-year,fish,Gender,2011,Male,churn,0.5462272057494372
full-year,fish,Gender,2012,Male,churn,0.5541697483134987
full-year,fish,Gender,2013,Male,churn,0.5376148356618757
full-year,fish,Gender,2014,Male,churn,0.5502268829994063
full-year,fish,Gender,2015,Male,churn,0.5402224457526658
full-year,fish,Gender,2016,Male,churn,0.5472951575757422
full-year,fish,Gender,2010,Female,churn,0.6396584020756495
full-year,fish,Gender,2011,Female,churn,0.624166386617378
full-year,fish,Gender,2012,Female,churn,0.6375573526130804
full-year,fish,Gender,2013,Female,churn,0.619595690840337
full-year,fish,Gender,2014,Female,churn,0.6284833771859692
full-year,fish,Gender,2015,Female,churn,0.6183870653821024
full-year,fish,Gender,2016,Female,churn,0.623431556769536
full-year,fish,Age,2010,18-24,churn,0.7006136773434658
full-year,fish,Age,2011,18-24,churn,0.6937334510150044
full-year,fish,Age,2012,18-24,churn,0.7012470286142856
full-year,fish,Age,2013,18-24,churn,0.6873464717259221
full-year,fish,Age,2014,18-24,churn,0.6832088131024583
full-year,fish,Age,2015,18-24,churn,0.6744733195713032
full-year,fish,Age,2016,18-24,churn,0.67411774520982215
full-year,fish,Age,2010,25-34,churn,0.6510618072411469
full-year,fish,Age,2011,25-34,churn,0.6410672079148764
full-year,fish,Age,2012,25-34,churn,0.6501766368808397
full-year,fish,Age,2013,25-34,churn,0.6345867856384109
full-year,fish,Age,2014,25-34,churn,0.629040193295165
full-year,fish,Age,2015,25-34,churn,0.6215524752750211
full-year,fish,Age,2016,25-34,churn,0.6287617453770923
full-year,fish,Age,2010,35-44,churn,0.5975481021187391
full-year,fish,Age,2011,35-44,churn,0.5857343196978578
full-year,fish,Age,2012,35-44,churn,0.5938247617993998
full-year,fish,Age,2013,35-44,churn,0.578954655110948
full-year,fish,Age,2014,35-44,churn,0.5731232402727366
full-year,fish,Age,2015,35-44,churn,0.5651707841601508
full-year,fish,Age,2016,35-44,churn,0.5717520319958717
full-year,fish,Age,2010,45-54,churn,0.5558023181041107
full-year,fish,Age,2011,45-54,churn,0.5438780054786497
full-year,fish,Age,2012,45-54,churn,0.5541201839567708
full-year,fish,Age,2013,45-54,churn,0.5352786687251825
full-year,fish,Age,2014,45-54,churn,0.5279784292035401
full-year,fish,Age,2015,45-54,churn,0.5167864826858372
full-year,fish,Age,2016,45-54,churn,0.5262871388674127
full-year,fish,Age,2010,55-64,churn,0.5391802386970851
full-year,fish,Age,2011,55-64,churn,0.524825356057031
full-year,fish,Age,2012,55-64,churn,0.5360006785579231
full-year,fish,Age,2013,55-64,churn,0.5163569312366627
full-year,fish,Age,2014,55-64,churn,0.5088242872565616
full-year,fish,Age,2015,55-64,churn,0.49419387831466544
full-year,fish,Age,2016,55-64,churn,0.5020197913223563
full-year,all_sports,All,2009,All,participants,1248818
full-year,all_sports,All,2010,All,participants,1286393
full-year,all_sports,All,2011,All,participants,1401510
full-year,all_sports,All,2012,All,participants,1412388
full-year,all_sports,All,2013,All,participants,1469730
full-year,all_sports,All,2014,All,participants,1514064
full-year,all_sports,All,2015,All,participants,1570548
full-year,all_sports,All,2016,All,participants,1558102
full-year,all_sports,Residency,2009,Resident,participants,930955
full-year,all_sports,Residency,2010,Resident,participants,935132
full-year,all_sports,Residency,2011,Resident,participants,1013440
full-year,all_sports,Residency,2012,Resident,participants,1015445
full-year,all_sports,Residency,2013,Resident,participants,1064338
full-year,all_sports,Residency,2014,Resident,participants,1085698
full-year,all_sports,Residency,2015,Resident,participants,1114010
full-year,all_sports,Residency,2016,Resident,participants,1100280
full-year,all_sports,Residency,2009,Nonresident,participants,317863
full-year,all_sports,Residency,2010,Nonresident,participants,351261
full-year,all_sports,Residency,2011,Nonresident,participants,388070
full-year,all_sports,Residency,2012,Nonresident,participants,396943
full-year,all_sports,Residency,2013,Nonresident,participants,405392
full-year,all_sports,Residency,2014,Nonresident,participants,428366
full-year,all_sports,Residency,2015,Nonresident,participants,456538
full-year,all_sports,Residency,2016,Nonresident,participants,457822
full-year,all_sports,Gender,2009,Male,participants,975031
full-year,all_sports,Gender,2010,Male,participants,1000816
full-year,all_sports,Gender,2011,Male,participants,1071923
full-year,all_sports,Gender,2012,Male,participants,1078727
full-year,all_sports,Gender,2013,Male,participants,1120223
full-year,all_sports,Gender,2014,Male,participants,1149178
full-year,all_sports,Gender,2015,Male,participants,1192411
full-year,all_sports,Gender,2016,Male,participants,1181332
full-year,all_sports,Gender,2009,Female,participants,273787
full-year,all_sports,Gender,2010,Female,participants,285577
full-year,all_sports,Gender,2011,Female,participants,329587
full-year,all_sports,Gender,2012,Female,participants,333661
full-year,all_sports,Gender,2013,Female,participants,349507
full-year,all_sports,Gender,2014,Female,participants,364886
full-year,all_sports,Gender,2015,Female,participants,378137
full-year,all_sports,Gender,2016,Female,participants,376770
full-year,all_sports,Age,2009,18-24,participants,138132
full-year,all_sports,Age,2010,18-24,participants,145899
full-year,all_sports,Age,2011,18-24,participants,165913
full-year,all_sports,Age,2012,18-24,participants,169444
full-year,all_sports,Age,2013,18-24,participants,179323
full-year,all_sports,Age,2014,18-24,participants,185099
full-year,all_sports,Age,2015,18-24,participants,187342
full-year,all_sports,Age,2016,18-24,participants,185781
full-year,all_sports,Age,2009,25-34,participants,230328
full-year,all_sports,Age,2010,25-34,participants,241082
full-year,all_sports,Age,2011,25-34,participants,268152
full-year,all_sports,Age,2012,25-34,participants,272031
full-year,all_sports,Age,2013,25-34,participants,287581
full-year,all_sports,Age,2014,25-34,participants,301011
full-year,all_sports,Age,2015,25-34,participants,314751
full-year,all_sports,Age,2016,25-34,participants,315068
full-year,all_sports,Age,2009,35-44,participants,283897
full-year,all_sports,Age,2010,35-44,participants,285681
full-year,all_sports,Age,2011,35-44,participants,304411
full-year,all_sports,Age,2012,35-44,participants,303652
full-year,all_sports,Age,2013,35-44,participants,308673
full-year,all_sports,Age,2014,35-44,participants,314455
full-year,all_sports,Age,2015,35-44,participants,322111
full-year,all_sports,Age,2016,35-44,participants,317483
full-year,all_sports,Age,2009,45-54,participants,335394
full-year,all_sports,Age,2010,45-54,participants,344209
full-year,all_sports,Age,2011,45-54,participants,368932
full-year,all_sports,Age,2012,45-54,participants,366725
full-year,all_sports,Age,2013,45-54,participants,376631
full-year,all_sports,Age,2014,45-54,participants,382088
full-year,all_sports,Age,2015,45-54,participants,393871
full-year,all_sports,Age,2016,45-54,participants,384964
full-year,all_sports,Age,2009,55-64,participants,261067
full-year,all_sports,Age,2010,55-64,participants,269523
full-year,all_sports,Age,2011,55-64,participants,294102
full-year,all_sports,Age,2012,55-64,participants,300536
full-year,all_sports,Age,2013,55-64,participants,317523
full-year,all_sports,Age,2014,55-64,participants,331412
full-year,all_sports,Age,2015,55-64,participants,352473
full-year,all_sports,Age,2016,55-64,participants,354806
full-year,all_sports,All,2014,All,recruits,505904
full-year,all_sports,All,2015,All,recruits,516372
full-year,all_sports,All,2016,All,recruits,501658
full-year,all_sports,Residency,2014,Resident,recruits,274263
full-year,all_sports,Residency,2015,Resident,recruits,273170
full-year,all_sports,Residency,2016,Resident,recruits,262772
full-year,all_sports,Residency,2014,Nonresident,recruits,231641
full-year,all_sports,Residency,2015,Nonresident,recruits,243202
full-year,all_sports,Residency,2016,Nonresident,recruits,238886
full-year,all_sports,Gender,2014,Male,recruits,358320
full-year,all_sports,Gender,2015,Male,recruits,367665
full-year,all_sports,Gender,2016,Male,recruits,356656
full-year,all_sports,Gender,2014,Female,recruits,147584
full-year,all_sports,Gender,2015,Female,recruits,148707
full-year,all_sports,Gender,2016,Female,recruits,145002
full-year,all_sports,Age,2014,18-24,recruits,89848
full-year,all_sports,Age,2015,18-24,recruits,88155
full-year,all_sports,Age,2016,18-24,recruits,85942
full-year,all_sports,Age,2014,25-34,recruits,115599
full-year,all_sports,Age,2015,25-34,recruits,119835
full-year,all_sports,Age,2016,25-34,recruits,117841
full-year,all_sports,Age,2014,35-44,recruits,104160
full-year,all_sports,Age,2015,35-44,recruits,106154
full-year,all_sports,Age,2016,35-44,recruits,102827
full-year,all_sports,Age,2014,45-54,recruits,109494
full-year,all_sports,Age,2015,45-54,recruits,111666
full-year,all_sports,Age,2016,45-54,recruits,106621
full-year,all_sports,Age,2014,55-64,recruits,86803
full-year,all_sports,Age,2015,55-64,recruits,90562
full-year,all_sports,Age,2016,55-64,recruits,88428
full-year,all_sports,All,2010,All,churn,0.5743583132209817
full-year,all_sports,All,2011,All,churn,0.5650489391655583
full-year,all_sports,All,2012,All,churn,0.5772388352562594
full-year,all_sports,All,2013,All,churn,0.5620764265909938
full-year,all_sports,All,2014,All,churn,0.5572880733195885
full-year,all_sports,All,2015,All,churn,0.5489497141468248
full-year,all_sports,All,2016,All,churn,0.5562351484959401
full-year,all_sports,Residency,2010,Resident,churn,0.5322384003523266
full-year,all_sports,Residency,2011,Resident,churn,0.5181696273895022
full-year,all_sports,Residency,2012,Resident,churn,0.5303984449005368
full-year,all_sports,Residency,2013,Resident,churn,0.5089926091516527
full-year,all_sports,Residency,2014,Resident,churn,0.508129936166894
full-year,all_sports,Residency,2015,Resident,churn,0.49669060825386074
full-year,all_sports,Residency,2016,Resident,churn,0.5027938128405827
full-year,all_sports,Residency,2010,Nonresident,churn,0.6977188285519234
full-year,all_sports,Residency,2011,Nonresident,churn,0.6898517057117073
full-year,all_sports,Residency,2012,Nonresident,churn,0.6995619347025022
full-year,all_sports,Residency,2013,Nonresident,churn,0.6978734982100704
full-year,all_sports,Residency,2014,Nonresident,churn,0.6863504953230452
full-year,all_sports,Residency,2015,Nonresident,churn,0.6814009515227636
full-year,all_sports,Residency,2016,Nonresident,churn,0.6866516779082353
full-year,all_sports,Gender,2010,Male,churn,0.5373821290265091
full-year,all_sports,Gender,2011,Male,churn,0.5271231840670595
full-year,all_sports,Gender,2012,Male,churn,0.5367254994766125
full-year,all_sports,Gender,2013,Male,churn,0.5222865388587673
full-year,all_sports,Gender,2014,Male,churn,0.536199259313048
full-year,all_sports,Gender,2015,Male,churn,0.5282863001114276
full-year,all_sports,Gender,2016,Male,churn,0.5362197264441778
full-year,all_sports,Gender,2010,Female,churn,0.6332596676633199
full-year,all_sports,Gender,2011,Female,churn,0.6181486867050746
full-year,all_sports,Gender,2012,Female,churn,0.6319047010730711
full-year,all_sports,Gender,2013,Female,churn,0.6142872819049708
full-year,all_sports,Gender,2014,Female,churn,0.6235395870328544
full-year,all_sports,Gender,2015,Female,churn,0.613675241882697
full-year,all_sports,Gender,2016,Female,churn,0.6190222236372901
full-year,all_sports,Age,2010,18-24,churn,0.6711796553583431
full-year,all_sports,Age,2011,18-24,churn,0.6679825879163493
full-year,all_sports,Age,2012,18-24,churn,0.6783901711578469
full-year,all_sports,Age,2013,18-24,churn,0.6662663191650353
full-year,all_sports,Age,2014,18-24,churn,0.6636434794445958
full-year,all_sports,Age,2015,18-24,churn,0.6582085291404981
full-year,all_sports,Age,2016,18-24,churn,0.6584986449864499
full-year,all_sports,Age,2010,25-34,churn,0.626539860288548
full-year,all_sports,Age,2011,25-34,churn,0.6192703223842224
full-year,all_sports,Age,2012,25-34,churn,0.6304388273130798
full-year,all_sports,Age,2013,25-34,churn,0.6166118051918904
full-year,all_sports,Age,2014,25-34,churn,0.6124071585201951
full-year,all_sports,Age,2015,25-34,churn,0.6070461619482946
full-year,all_sports,Age,2016,25-34,churn,0.6150960074328333
full-year,all_sports,Age,2010,35-44,churn,0.5766093094129147
full-year,all_sports,Age,2011,35-44,churn,0.5664027234091145
full-year,all_sports,Age,2012,35-44,churn,0.5769269363017273
full-year,all_sports,Age,2013,35-44,churn,0.563983043747801
full-year,all_sports,Age,2014,35-44,churn,0.5592172033373316
full-year,all_sports,Age,2015,35-44,churn,0.5532722783795662
