timeframe,group,segment,year,category,metric,value
full-year,hunt,Age,2013,35-44,participants,69255
full-year,hunt,Age,2014,35-44,participants,68576
full-year,hunt,Age,2015,35-44,participants,68322
full-year,hunt,Age,2016,35-44,participants,67646
full-year,hunt,Age,2010,45-54,participants,71019
full-year,hunt,Age,2011,45-54,participants,72292
full-year,hunt,Age,2012,45-54,participants,71576
full-year,hunt,Age,2013,45-54,participants,72289
full-year,hunt,Age,2014,45-54,participants,73159
full-year,hunt,Age,2015,45-54,participants,74534
full-year,hunt,Age,2016,45-54,participants,75244
full-year,hunt,Age,2010,55-64,participants,48477
full-year,hunt,Age,2011,55-64,participants,50401
full-year,hunt,Age,2012,55-64,participants,50631
full-year,hunt,Age,2013,55-64,participants,54015
full-year,hunt,Age,2014,55-64,participants,56389
full-year,hunt,Age,2015,55-64,participants,59754
full-year,hunt,Age,2016,55-64,participants,61861
full-year,hunt,All,2015,All,recruits,68677
full-year,hunt,All,2016,All,recruits,68426
full-year,hunt,Residency,2015,Resident,recruits,41105
full-year,hunt,Residency,2016,Resident,recruits,40621
full-year,hunt,Residency,2015,Nonresident,recruits,27572
full-year,hunt,Residency,2016,Nonresident,recruits,27805
full-year,hunt,Gender,2015,Male,recruits,55617
full-year,hunt,Gender,2016,Male,recruits,55155
full-year,hunt,Gender,2015,Female,recruits,13060
full-year,hunt,Gender,2016,Female,recruits,13271
full-year,hunt,Age,2015,18-24,recruits,12227
full-year,hunt,Age,2016,18-24,recruits,12476
full-year,hunt,Age,2015,25-34,recruits,17354
full-year,hunt,Age,2016,25-34,recruits,17574
full-year,hunt,Age,2015,35-44,recruits,14765
full-year,hunt,Age,2016,35-44,recruits,14469
full-year,hunt,Age,2015,45-54,recruits,13663
full-year,hunt,Age,2016,45-54,recruits,13428
full-year,hunt,Age,2015,55-64,recruits,10667
full-year,hunt,Age,2016,55-64,recruits,10478
full-year,hunt,All,2011,All,churn,0.38610891198074393
full-year,hunt,All,2012,All,churn,0.3882085215138466
full-year,hunt,All,2013,All,churn,0.3797781641753372
full-year,hunt,All,2014,All,churn,0.37589252065147644
full-year,hunt,All,2015,All,churn,0.36430185663388154
full-year,hunt,All,2016,All,churn,0.3586029907710531
full-year,hunt,Residency,2011,Resident,churn,0.32797274396271714
full-year,hunt,Residency,2012,Resident,churn,0.3362465816838261
full-year,hunt,Residency,2013,Resident,churn,0.32786584063234353
full-year,hunt,Residency,2014,Resident,churn,0.32658584464759466
full-year,hunt,Residency,2015,Resident,churn,0.3112856333157995
full-year,hunt,Residency,2016,Resident,churn,0.30278961253819797
full-year,hunt,Residency,2011,Nonresident,churn,0.6252518834528457
full-year,hunt,Residency,2012,Nonresident,churn,0.6198784589512307
full-year,hunt,Residency,2013,Nonresident,churn,0.6170565949302816
full-year,hunt,Residency,2014,Nonresident,churn,0.6111535672995905
full-year,hunt,Residency,2015,Nonresident,churn,0.6116903873963011
full-year,hunt,Residency,2016,Nonresident,churn,0.6117587061052018
full-year,hunt,Gender,2011,Male,churn,0.368884483286029
full-year,hunt,Gender,2012,Male,churn,0.37104564207367946
full-year,hunt,Gender,2013,Male,churn,0.36211669178482453
full-year,hunt,Gender,2014,Male,churn,0.3581424055959751
full-year,hunt,Gender,2015,Male,churn,0.3465426727549015
full-year,hunt,Gender,2016,Male,churn,0.3395818894548282
full-year,hunt,Gender,2011,Female,churn,0.5922734722547413
full-year,hunt,Gender,2012,Female,churn,0.5867462899416195
full-year,hunt,Gender,2013,Female,churn,0.5780206694169183
full-year,hunt,Gender,2014,Female,churn,0.5647215581769017
full-year,hunt,Gender,2015,Female,churn,0.5440587199940081
full-year,hunt,Gender,2016,Female,churn,0.5355929877525816
full-year,hunt,Age,2011,18-24,churn,0.4796981885440827
full-year,hunt,Age,2012,18-24,churn,0.47904535153896904
