timeframe,group,segment,year,category,metric,value,state
full-year,all_sports,residency,2015,resident,recruits,83857,TN
full-year,all_sports,residency,2016,resident,recruits,79328,TN
full-year,all_sports,residency,2017,resident,recruits,72299,TN
full-year,all_sports,residency,2018,resident,recruits,65086,TN
full-year,all_sports,residency,2014,nonresident,recruits,73418,TN
full-year,all_sports,residency,2015,nonresident,recruits,71679,TN
full-year,all_sports,residency,2016,nonresident,recruits,71541,TN
full-year,all_sports,residency,2017,nonresident,recruits,70006,TN
full-year,all_sports,residency,2018,nonresident,recruits,71049,TN
full-year,all_sports,gender,2014,male,recruits,110598,TN
full-year,all_sports,gender,2015,male,recruits,106402,TN
full-year,all_sports,gender,2016,male,recruits,104402,TN
full-year,all_sports,gender,2017,male,recruits,101763,TN
full-year,all_sports,gender,2018,male,recruits,99130,TN
full-year,all_sports,gender,2014,female,recruits,52337,TN
full-year,all_sports,gender,2015,female,recruits,49134,TN
full-year,all_sports,gender,2016,female,recruits,46467,TN
full-year,all_sports,gender,2017,female,recruits,40542,TN
full-year,all_sports,gender,2018,female,recruits,37005,TN
full-year,all_sports,age,2014,18-24,recruits,29502,TN
full-year,all_sports,age,2015,18-24,recruits,27371,TN
full-year,all_sports,age,2016,18-24,recruits,25440,TN
full-year,all_sports,age,2017,18-24,recruits,22956,TN
full-year,all_sports,age,2018,18-24,recruits,21510,TN
full-year,all_sports,age,2014,25-34,recruits,39692,TN
full-year,all_sports,age,2015,25-34,recruits,37484,TN
full-year,all_sports,age,2016,25-34,recruits,36159,TN
full-year,all_sports,age,2017,25-34,recruits,33676,TN
full-year,all_sports,age,2018,25-34,recruits,32065,TN
full-year,all_sports,age,2014,35-44,recruits,35493,TN
full-year,all_sports,age,2015,35-44,recruits,33111,TN
full-year,all_sports,age,2016,35-44,recruits,32754,TN
full-year,all_sports,age,2017,35-44,recruits,31111,TN
full-year,all_sports,age,2018,35-44,recruits,29615,TN
full-year,all_sports,age,2014,45-54,recruits,33283,TN
full-year,all_sports,age,2015,45-54,recruits,32358,TN
full-year,all_sports,age,2016,45-54,recruits,31571,TN
full-year,all_sports,age,2017,45-54,recruits,30388,TN
full-year,all_sports,age,2018,45-54,recruits,28886,TN
full-year,all_sports,age,2014,55-64,recruits,24966,TN
full-year,all_sports,age,2015,55-64,recruits,25210,TN
full-year,all_sports,age,2016,55-64,recruits,24945,TN
full-year,all_sports,age,2017,55-64,recruits,24175,TN
full-year,all_sports,age,2018,55-64,recruits,24059,TN
full-year,all_sports,all,2010,all,churn,0.41766934726103455,TN
full-year,all_sports,all,2011,all,churn,0.4199602771099222,TN
full-year,all_sports,all,2012,all,churn,0.4018030416160354,TN
full-year,all_sports,all,2013,all,churn,0.4203499766682221,TN
full-year,all_sports,all,2014,all,churn,0.4100110732951902,TN
full-year,all_sports,all,2015,all,churn,0.4252617815010279,TN
full-year,all_sports,all,2016,all,churn,0.43441040024209826,TN
full-year,all_sports,all,2017,all,churn,0.44777185843248646,TN
full-year,all_sports,all,2018,all,churn,0.4386114931429765,TN
full-year,all_sports,residency,2010,resident,churn,0.36302207599524744,TN
full-year,all_sports,residency,2011,resident,churn,0.3637613852021234,TN
full-year,all_sports,residency,2012,resident,churn,0.34249992699542364,TN
full-year,all_sports,residency,2013,resident,churn,0.36281483870582404,TN
full-year,all_sports,residency,2014,resident,churn,0.35117987198052597,TN
full-year,all_sports,residency,2015,resident,churn,0.36549808752943397,TN
full-year,all_sports,residency,2016,resident,churn,0.3755237067443948,TN
full-year,all_sports,residency,2017,resident,churn,0.389825986298233,TN
full-year,all_sports,residency,2018,resident,churn,0.37655806891007737,TN
full-year,all_sports,residency,2010,nonresident,churn,0.6165300720483531,TN
full-year,all_sports,residency,2011,nonresident,churn,0.62152873646734,TN
full-year,all_sports,residency,2012,nonresident,churn,0.6118768707734378,TN
full-year,all_sports,residency,2013,nonresident,churn,0.6258569681108298,TN
full-year,all_sports,residency,2014,nonresident,churn,0.6183413010073416,TN
full-year,all_sports,residency,2015,nonresident,churn,0.6315043215153119,TN
full-year,all_sports,residency,2016,nonresident,churn,0.6352932270806667,TN
full-year,all_sports,residency,2017,nonresident,churn,0.6392986111111111,TN
full-year,all_sports,residency,2018,nonresident,churn,0.6365429953204794,TN
full-year,all_sports,gender,2010,male,churn,0.38087698490379224,TN
full-year,all_sports,gender,2011,male,churn,0.3823068139471392,TN
full-year,all_sports,gender,2012,male,churn,0.3653670798728344,TN
full-year,all_sports,gender,2013,male,churn,0.3798618285381507,TN
full-year,all_sports,gender,2014,male,churn,0.36892734655579645,TN
full-year,all_sports,gender,2015,male,churn,0.38073757660239343,TN
full-year,all_sports,gender,2016,male,churn,0.3894052654011344,TN
full-year,all_sports,gender,2017,male,churn,0.40027225215391377,TN
full-year,all_sports,gender,2018,male,churn,0.40318205019602715,TN
full-year,all_sports,gender,2010,female,churn,0.5537278239389177,TN
full-year,all_sports,gender,2011,female,churn,0.5565642516963797,TN
full-year,all_sports,gender,2012,female,churn,0.5294774740713372,TN
full-year,all_sports,gender,2013,female,churn,0.5508963793305472,TN
full-year,all_sports,gender,2014,female,churn,0.5338033204825271,TN
full-year,all_sports,gender,2015,female,churn,0.5486919137822253,TN
full-year,all_sports,gender,2016,female,churn,0.5528804035887986,TN
full-year,all_sports,gender,2017,female,churn,0.5665533854269336,TN
full-year,all_sports,gender,2018,female,churn,0.5690858716542835,TN
full-year,all_sports,age,2010,18-24,churn,0.5114019015549173,TN
full-year,all_sports,age,2011,18-24,churn,0.5109649966034786,TN
full-year,all_sports,age,2012,18-24,churn,0.48810637016921365,TN
full-year,all_sports,age,2013,18-24,churn,0.5056642043031819,TN
full-year,all_sports,age,2014,18-24,churn,0.4935158420407383,TN
full-year,all_sports,age,2015,18-24,churn,0.5067049291748028,TN
full-year,all_sports,age,2016,18-24,churn,0.5207561529765968,TN
full-year,all_sports,age,2017,18-24,churn,0.5355375618533513,TN
full-year,all_sports,age,2018,18-24,churn,0.5219798614509027,TN
full-year,all_sports,age,2010,25-34,churn,0.45915402740603495,TN
full-year,all_sports,age,2011,25-34,churn,0.4571336889815892,TN
full-year,all_sports,age,2012,25-34,churn,0.4457407286710552,TN
full-year,all_sports,age,2013,25-34,churn,0.46219527382546155,TN
full-year,all_sports,age,2014,25-34,churn,0.45417958340131614,TN
full-year,all_sports,age,2015,25-34,churn,0.4716553117652803,TN
full-year,all_sports,age,2016,25-34,churn,0.4792625662140594,TN
full-year,all_sports,age,2017,25-34,churn,0.49595289487049266,TN
full-year,all_sports,age,2018,25-34,churn,0.4909144692359703,TN
full-year,all_sports,age,2010,35-44,churn,0.40291611437227787,TN
full-year,all_sports,age,2011,35-44,churn,0.4081964482057775,TN
full-year,all_sports,age,2012,35-44,churn,0.39134182882488305,TN
full-year,all_sports,age,2013,35-44,churn,0.4094496182792788,TN
full-year,all_sports,age,2014,35-44,churn,0.39951993784166273,TN
full-year,all_sports,age,2015,35-44,churn,0.4193722869623564,TN
full-year,all_sports,age,2016,35-44,churn,0.42652293736005054,TN
full-year,all_sports,age,2017,35-44,churn,0.44541753207315155,TN
full-year,all_sports,age,2018,35-44,churn,0.44121501934212926,TN
full-year,all_sports,age,2010,45-54,churn,0.3869075551384328,TN
full-year,all_sports,age,2011,45-54,churn,0.3897545847850224,TN
full-year,all_sports,age,2012,45-54,churn,0.3683949899971609,TN
full-year,all_sports,age,2013,45-54,churn,0.3844196302658906,TN
full-year,all_sports,age,2014,45-54,churn,0.37277409955904733,TN
full-year,all_sports,age,2015,45-54,churn,0.3880021944093594,TN
full-year,all_sports,age,2016,45-54,churn,0.39682477714880604,TN
full-year,all_sports,age,2017,45-54,churn,0.4087492463321498,TN
full-year,all_sports,age,2018,45-54,churn,0.4002027412303859,TN
full-year,all_sports,age,2010,55-64,churn,0.3714487368779713,TN
full-year,all_sports,age,2011,55-64,churn,0.3770156990764284,TN
full-year,all_sports,age,2012,55-64,churn,0.3548716133056834,TN
full-year,all_sports,age,2013,55-64,churn,0.37542276429326726,TN
full-year,all_sports,age,2014,55-64,churn,0.3622143955230558,TN
full-year,all_sports,age,2015,55-64,churn,0.37016999121816585,TN
full-year,all_sports,age,2016,55-64,churn,0.3828007504225003,TN
full-year,all_sports,age,2017,55-64,churn,0.38983344762625427,TN
full-year,all_sports,age,2018,55-64,churn,0.3779806918744971,TN
full-year,all_sports,age,2009,18-24,rate,0.13514859254568623,TN
full-year,all_sports,age,2010,18-24,rate,0.1295252593035411,TN
full-year,all_sports,age,2011,18-24,rate,0.12797655375201591,TN
full-year,all_sports,age,2012,18-24,rate,0.14043565380542286,TN
full-year,all_sports,age,2013,18-24,rate,0.1420993859983054,TN
full-year,all_sports,age,2014,18-24,rate,0.1468328939559279,TN
full-year,all_sports,age,2015,18-24,rate,0.14059636843844373,TN
full-year,all_sports,age,2016,18-24,rate,0.13302861510427044,TN
full-year,all_sports,age,2017,18-24,rate,0.12292649817812329,TN
full-year,all_sports,age,2018,18-24,rate,0.11505461555737337,TN
full-year,all_sports,age,2009,25-34,rate,0.15842634921726942,TN
full-year,all_sports,age,2010,25-34,rate,0.14942311194656116,TN
full-year,all_sports,age,2011,25-34,rate,0.14691772772501477,TN
full-year,all_sports,age,2012,25-34,rate,0.1528573472207981,TN
full-year,all_sports,age,2013,25-34,rate,0.15251570013185106,TN
full-year,all_sports,age,2014,25-34,rate,0.15632282140462847,TN
full-year,all_sports,age,2015,25-34,rate,0.15064288021342892,TN
full-year,all_sports,age,2016,25-34,rate,0.14419117430088932,TN
full-year,all_sports,age,2017,25-34,rate,0.13255657670831383,TN
full-year,all_sports,age,2018,25-34,rate,0.12519978399586493,TN
full-year,all_sports,age,2009,35-44,rate,0.1795991522885045,TN
full-year,all_sports,age,2010,35-44,rate,0.16879514106211813,TN
full-year,all_sports,age,2011,35-44,rate,0.16365694010174947,TN
full-year,all_sports,age,2012,35-44,rate,0.1697764230706782,TN
full-year,all_sports,age,2013,35-44,rate,0.1669086131947045,TN
full-year,all_sports,age,2014,35-44,rate,0.17000506078618977,TN
full-year,all_sports,age,2015,35-44,rate,0.1629003717199586,TN
full-year,all_sports,age,2016,35-44,rate,0.15634006554890287,TN
full-year,all_sports,age,2017,35-44,rate,0.14761747026735297,TN
full-year,all_sports,age,2018,35-44,rate,0.13912959392200583,TN
full-year,all_sports,age,2009,45-54,rate,0.17619804844212528,TN
full-year,all_sports,age,2010,45-54,rate,0.1691708903726765,TN
full-year,all_sports,age,2011,45-54,rate,0.16294622138385706,TN
full-year,all_sports,age,2012,45-54,rate,0.16745559718107986,TN
full-year,all_sports,age,2013,45-54,rate,0.16559182403933798,TN
full-year,all_sports,age,2014,45-54,rate,0.1700772201078168,TN
full-year,all_sports,age,2015,45-54,rate,0.16780350854216297,TN
full-year,all_sports,age,2016,45-54,rate,0.16383748834841946,TN
full-year,all_sports,age,2017,45-54,rate,0.15608317289774606,TN
full-year,all_sports,age,2018,45-54,rate,0.14827390167254298,TN
full-year,all_sports,age,2009,55-64,rate,0.16427794046667374,TN
full-year,all_sports,age,2010,55-64,rate,0.16121887266835924,TN
full-year,all_sports,age,2011,55-64,rate,0.15227436758248278,TN
full-year,all_sports,age,2012,55-64,rate,0.154984703077762,TN
full-year,all_sports,age,2013,55-64,rate,0.15046529485362875,TN
full-year,all_sports,age,2014,55-64,rate,0.15311492088728434,TN
full-year,all_sports,age,2015,55-64,rate,0.1525357701849193,TN
full-year,all_sports,age,2016,55-64,rate,0.1482504146323189,TN
full-year,all_sports,age,2017,55-64,rate,0.14319403898767377,TN
full-year,all_sports,age,2018,55-64,rate,0.14118347609288953,TN
full-year,all_sports,all,2009,all,rate,0.16483565566402478,TN
full-year,all_sports,all,2010,all,rate,0.157519367035416,TN
full-year,all_sports,all,2011,all,rate,0.1524294572067815,TN
full-year,all_sports,all,2012,all,rate,0.158362420731858,TN
full-year,all_sports,all,2013,all,rate,0.15653112492826593,TN
full-year,all_sports,all,2014,all,rate,0.1601718956746738,TN
full-year,all_sports,all,2015,all,rate,0.15585035789623916,TN
full-year,all_sports,all,2016,all,rate,0.15016102450403446,TN
full-year,all_sports,all,2017,all,rate,0.14155819062941818,TN
full-year,all_sports,all,2018,all,rate,0.13490915186499589,TN
full-year,all_sports,gender,2009,female,rate,0.06256468212508527,TN
full-year,all_sports,gender,2010,female,rate,0.059206613736866906,TN
full-year,all_sports,gender,2011,female,rate,0.057781574644070896,TN
full-year,all_sports,gender,2012,female,rate,0.06327717069458093,TN
full-year,all_sports,gender,2013,female,rate,0.06347075514168349,TN
full-year,all_sports,gender,2014,female,rate,0.06718811352056922,TN
full-year,all_sports,gender,2015,female,rate,0.06531999669638865,TN
full-year,all_sports,gender,2016,female,rate,0.0625689008205835,TN
full-year,all_sports,gender,2017,female,rate,0.0575708536663233,TN
full-year,all_sports,gender,2018,female,rate,0.05289846428397881,TN
full-year,all_sports,gender,2009,male,rate,0.2707348956683154,TN
full-year,all_sports,gender,2010,male,rate,0.25931996105324456,TN
full-year,all_sports,gender,2011,male,rate,0.25049809493135033,TN
full-year,all_sports,gender,2012,male,rate,0.2569360258507684,TN
full-year,all_sports,gender,2013,male,rate,0.2530641139914807,TN
full-year,all_sports,gender,2014,male,rate,0.25676056706706923,TN
full-year,all_sports,gender,2015,male,rate,0.24977914036852542,TN
full-year,all_sports,gender,2016,male,rate,0.2410449202370878,TN
full-year,all_sports,gender,2017,male,rate,0.2286323025102653,TN
full-year,all_sports,gender,2018,male,rate,0.21993396684386024,TN
