timeframe,group,segment,year,category,metric,value,state
mid-year,hunt,all,2016,all,recruits,13752,VA
mid-year,hunt,all,2017,all,recruits,12451,VA
mid-year,hunt,all,2018,all,recruits,11059,VA
mid-year,hunt,all,2019,all,recruits,12051,VA
mid-year,hunt,residency,2014,resident,recruits,11225,VA
mid-year,hunt,residency,2015,resident,recruits,10568,VA
mid-year,hunt,residency,2016,resident,recruits,11207,VA
mid-year,hunt,residency,2017,resident,recruits,10101,VA
mid-year,hunt,residency,2018,resident,recruits,8709,VA
mid-year,hunt,residency,2019,resident,recruits,9381,VA
mid-year,hunt,residency,2014,nonresident,recruits,2126,VA
mid-year,hunt,residency,2015,nonresident,recruits,2398,VA
mid-year,hunt,residency,2016,nonresident,recruits,2545,VA
mid-year,hunt,residency,2017,nonresident,recruits,2350,VA
mid-year,hunt,residency,2018,nonresident,recruits,2350,VA
mid-year,hunt,residency,2019,nonresident,recruits,2670,VA
mid-year,hunt,gender,2014,male,recruits,9527,VA
mid-year,hunt,gender,2015,male,recruits,9384,VA
mid-year,hunt,gender,2016,male,recruits,9718,VA
mid-year,hunt,gender,2017,male,recruits,9140,VA
mid-year,hunt,gender,2018,male,recruits,8107,VA
mid-year,hunt,gender,2019,male,recruits,8749,VA
mid-year,hunt,gender,2014,female,recruits,3824,VA
mid-year,hunt,gender,2015,female,recruits,3582,VA
mid-year,hunt,gender,2016,female,recruits,4034,VA
mid-year,hunt,gender,2017,female,recruits,3311,VA
mid-year,hunt,gender,2018,female,recruits,2952,VA
mid-year,hunt,gender,2019,female,recruits,3302,VA
mid-year,hunt,age,2014,18-24,recruits,2730,VA
mid-year,hunt,age,2015,18-24,recruits,2586,VA
mid-year,hunt,age,2016,18-24,recruits,2788,VA
mid-year,hunt,age,2017,18-24,recruits,2090,VA
mid-year,hunt,age,2018,18-24,recruits,1861,VA
mid-year,hunt,age,2019,18-24,recruits,2013,VA
mid-year,hunt,age,2014,25-34,recruits,3514,VA
mid-year,hunt,age,2015,25-34,recruits,3497,VA
mid-year,hunt,age,2016,25-34,recruits,3637,VA
mid-year,hunt,age,2017,25-34,recruits,3136,VA
mid-year,hunt,age,2018,25-34,recruits,2729,VA
mid-year,hunt,age,2019,25-34,recruits,3122,VA
mid-year,hunt,age,2014,35-44,recruits,2727,VA
mid-year,hunt,age,2015,35-44,recruits,2552,VA
mid-year,hunt,age,2016,35-44,recruits,2777,VA
mid-year,hunt,age,2017,35-44,recruits,2633,VA
mid-year,hunt,age,2018,35-44,recruits,2306,VA
mid-year,hunt,age,2019,35-44,recruits,2447,VA
mid-year,hunt,age,2014,45-54,recruits,2489,VA
mid-year,hunt,age,2015,45-54,recruits,2427,VA
mid-year,hunt,age,2016,45-54,recruits,2564,VA
mid-year,hunt,age,2017,45-54,recruits,2483,VA
mid-year,hunt,age,2018,45-54,recruits,2245,VA
mid-year,hunt,age,2019,45-54,recruits,2368,VA
mid-year,hunt,age,2014,55-64,recruits,1891,VA
mid-year,hunt,age,2015,55-64,recruits,1904,VA
mid-year,hunt,age,2016,55-64,recruits,1986,VA
mid-year,hunt,age,2017,55-64,recruits,2109,VA
mid-year,hunt,age,2018,55-64,recruits,1918,VA
mid-year,hunt,age,2019,55-64,recruits,2102,VA
mid-year,fish,all,2009,all,participants,306401,VA
mid-year,fish,all,2010,all,participants,294028,VA
mid-year,fish,all,2011,all,participants,286146,VA
mid-year,fish,all,2012,all,participants,294061,VA
mid-year,fish,all,2013,all,participants,279864,VA
mid-year,fish,all,2014,all,participants,287345,VA
mid-year,fish,all,2015,all,participants,277355,VA
mid-year,fish,all,2016,all,participants,275262,VA
mid-year,fish,all,2017,all,participants,258408,VA
mid-year,fish,all,2018,all,participants,241684,VA
mid-year,fish,all,2019,all,participants,257603,VA
mid-year,fish,residency,2009,resident,participants,269826,VA
mid-year,fish,residency,2010,resident,participants,258284,VA
mid-year,fish,residency,2011,resident,participants,252559,VA
mid-year,fish,residency,2012,resident,participants,259550,VA
mid-year,fish,residency,2013,resident,participants,249388,VA
mid-year,fish,residency,2014,resident,participants,254554,VA
mid-year,fish,residency,2015,resident,participants,243869,VA
mid-year,fish,residency,2016,resident,participants,240938,VA
mid-year,fish,residency,2017,resident,participants,225764,VA
mid-year,fish,residency,2018,resident,participants,210697,VA
mid-year,fish,residency,2019,resident,participants,222357,VA
mid-year,fish,residency,2009,nonresident,participants,36575,VA
mid-year,fish,residency,2010,nonresident,participants,35744,VA
mid-year,fish,residency,2011,nonresident,participants,33587,VA
mid-year,fish,residency,2012,nonresident,participants,34511,VA
mid-year,fish,residency,2013,nonresident,participants,30476,VA
mid-year,fish,residency,2014,nonresident,participants,32791,VA
mid-year,fish,residency,2015,nonresident,participants,33486,VA
mid-year,fish,residency,2016,nonresident,participants,34324,VA
mid-year,fish,residency,2017,nonresident,participants,32644,VA
mid-year,fish,residency,2018,nonresident,participants,30987,VA
mid-year,fish,residency,2019,nonresident,participants,35246,VA
mid-year,fish,gender,2009,male,participants,247173,VA
mid-year,fish,gender,2010,male,participants,235600,VA
mid-year,fish,gender,2011,male,participants,228961,VA
mid-year,fish,gender,2012,male,participants,233864,VA
mid-year,fish,gender,2013,male,participants,223010,VA
mid-year,fish,gender,2014,male,participants,225871,VA
mid-year,fish,gender,2015,male,participants,218930,VA
mid-year,fish,gender,2016,male,participants,216141,VA
mid-year,fish,gender,2017,male,participants,204062,VA
mid-year,fish,gender,2018,male,participants,191595,VA
mid-year,fish,gender,2019,male,participants,203394,VA
mid-year,fish,gender,2009,female,participants,59228,VA
mid-year,fish,gender,2010,female,participants,58428,VA
mid-year,fish,gender,2011,female,participants,57185,VA
mid-year,fish,gender,2012,female,participants,60197,VA
mid-year,fish,gender,2013,female,participants,56854,VA
mid-year,fish,gender,2014,female,participants,61474,VA
mid-year,fish,gender,2015,female,participants,58425,VA
mid-year,fish,gender,2016,female,participants,59121,VA
mid-year,fish,gender,2017,female,participants,54346,VA
mid-year,fish,gender,2018,female,participants,50089,VA
mid-year,fish,gender,2019,female,participants,54209,VA
mid-year,fish,age,2009,18-24,participants,41188,VA
mid-year,fish,age,2010,18-24,participants,40775,VA
mid-year,fish,age,2011,18-24,participants,40486,VA
mid-year,fish,age,2012,18-24,participants,43081,VA
mid-year,fish,age,2013,18-24,participants,43021,VA
mid-year,fish,age,2014,18-24,participants,44882,VA
mid-year,fish,age,2015,18-24,participants,43182,VA
mid-year,fish,age,2016,18-24,participants,42721,VA
mid-year,fish,age,2017,18-24,participants,37669,VA
mid-year,fish,age,2018,18-24,participants,33866,VA
mid-year,fish,age,2019,18-24,participants,36556,VA
mid-year,fish,age,2009,25-34,participants,65087,VA
mid-year,fish,age,2010,25-34,participants,63267,VA
mid-year,fish,age,2011,25-34,participants,61072,VA
mid-year,fish,age,2012,25-34,participants,63522,VA
mid-year,fish,age,2013,25-34,participants,60989,VA
mid-year,fish,age,2014,25-34,participants,63767,VA
mid-year,fish,age,2015,25-34,participants,62035,VA
mid-year,fish,age,2016,25-34,participants,61803,VA
mid-year,fish,age,2017,25-34,participants,56532,VA
mid-year,fish,age,2018,25-34,participants,51823,VA
mid-year,fish,age,2019,25-34,participants,56027,VA
mid-year,fish,age,2009,35-44,participants,73922,VA
mid-year,fish,age,2010,35-44,participants,68457,VA
mid-year,fish,age,2011,35-44,participants,64947,VA
mid-year,fish,age,2012,35-44,participants,65028,VA
mid-year,fish,age,2013,35-44,participants,60336,VA
mid-year,fish,age,2014,35-44,participants,61278,VA
mid-year,fish,age,2015,35-44,participants,57410,VA
mid-year,fish,age,2016,35-44,participants,56474,VA
mid-year,fish,age,2017,35-44,participants,53631,VA
mid-year,fish,age,2018,35-44,participants,50029,VA
mid-year,fish,age,2019,35-44,participants,54165,VA
mid-year,fish,age,2009,45-54,participants,76318,VA
mid-year,fish,age,2010,45-54,participants,72201,VA
mid-year,fish,age,2011,45-54,participants,69643,VA
mid-year,fish,age,2012,45-54,participants,70435,VA
mid-year,fish,age,2013,45-54,participants,65352,VA
mid-year,fish,age,2014,45-54,participants,65695,VA
mid-year,fish,age,2015,45-54,participants,62396,VA
mid-year,fish,age,2016,45-54,participants,60744,VA
mid-year,fish,age,2017,45-54,participants,57671,VA
mid-year,fish,age,2018,45-54,participants,53459,VA
mid-year,fish,age,2019,45-54,participants,55311,VA
mid-year,fish,age,2009,55-64,participants,49887,VA
mid-year,fish,age,2010,55-64,participants,49327,VA
mid-year,fish,age,2011,55-64,participants,49998,VA
mid-year,fish,age,2012,55-64,participants,51995,VA
mid-year,fish,age,2013,55-64,participants,50166,VA
mid-year,fish,age,2014,55-64,participants,51722,VA
mid-year,fish,age,2015,55-64,participants,52332,VA
mid-year,fish,age,2016,55-64,participants,53519,VA
mid-year,fish,age,2017,55-64,participants,52905,VA
mid-year,fish,age,2018,55-64,participants,52506,VA
mid-year,fish,age,2019,55-64,participants,55544,VA
mid-year,fish,all,2014,all,recruits,82266,VA
mid-year,fish,all,2015,all,recruits,78074,VA
mid-year,fish,all,2016,all,recruits,79308,VA
mid-year,fish,all,2017,all,recruits,72517,VA
mid-year,fish,all,2018,all,recruits,62089,VA
mid-year,fish,all,2019,all,recruits,70848,VA
mid-year,fish,residency,2014,resident,recruits,64943,VA
mid-year,fish,residency,2015,resident,recruits,60154,VA
mid-year,fish,residency,2016,resident,recruits,60522,VA
mid-year,fish,residency,2017,resident,recruits,54928,VA
mid-year,fish,residency,2018,resident,recruits,45876,VA
mid-year,fish,residency,2019,resident,recruits,51376,VA
mid-year,fish,residency,2014,nonresident,recruits,17323,VA
mid-year,fish,residency,2015,nonresident,recruits,17920,VA
mid-year,fish,residency,2016,nonresident,recruits,18786,VA
mid-year,fish,residency,2017,nonresident,recruits,17589,VA
mid-year,fish,residency,2018,nonresident,recruits,16213,VA
mid-year,fish,residency,2019,nonresident,recruits,19472,VA
mid-year,fish,gender,2014,male,recruits,55995,VA
mid-year,fish,gender,2015,male,recruits,53894,VA
mid-year,fish,gender,2016,male,recruits,54423,VA
mid-year,fish,gender,2017,male,recruits,50304,VA
mid-year,fish,gender,2018,male,recruits,43444,VA
mid-year,fish,gender,2019,male,recruits,49521,VA
mid-year,fish,gender,2014,female,recruits,26271,VA
mid-year,fish,gender,2015,female,recruits,24180,VA
mid-year,fish,gender,2016,female,recruits,24885,VA
mid-year,fish,gender,2017,female,recruits,22213,VA
mid-year,fish,gender,2018,female,recruits,18645,VA
mid-year,fish,gender,2019,female,recruits,21327,VA
mid-year,fish,age,2014,18-24,recruits,18694,VA
mid-year,fish,age,2015,18-24,recruits,17359,VA
mid-year,fish,age,2016,18-24,recruits,17231,VA
mid-year,fish,age,2017,18-24,recruits,14574,VA
mid-year,fish,age,2018,18-24,recruits,12556,VA
mid-year,fish,age,2019,18-24,recruits,14521,VA
mid-year,fish,age,2014,25-34,recruits,22349,VA
mid-year,fish,age,2015,25-34,recruits,21357,VA
mid-year,fish,age,2016,25-34,recruits,21433,VA
mid-year,fish,age,2017,25-34,recruits,19111,VA
mid-year,fish,age,2018,25-34,recruits,16196,VA
mid-year,fish,age,2019,25-34,recruits,18507,VA
mid-year,fish,age,2014,35-44,recruits,17038,VA
mid-year,fish,age,2015,35-44,recruits,15885,VA
mid-year,fish,age,2016,35-44,recruits,16113,VA
mid-year,fish,age,2017,35-44,recruits,15471,VA
mid-year,fish,age,2018,35-44,recruits,13050,VA
mid-year,fish,age,2019,35-44,recruits,15237,VA
mid-year,fish,age,2014,45-54,recruits,14506,VA
mid-year,fish,age,2015,45-54,recruits,13736,VA
mid-year,fish,age,2016,45-54,recruits,14056,VA
mid-year,fish,age,2017,45-54,recruits,13217,VA
mid-year,fish,age,2018,45-54,recruits,11192,VA
mid-year,fish,age,2019,45-54,recruits,12270,VA
mid-year,fish,age,2014,55-64,recruits,9679,VA
mid-year,fish,age,2015,55-64,recruits,9737,VA
mid-year,fish,age,2016,55-64,recruits,10475,VA
mid-year,fish,age,2017,55-64,recruits,10143,VA
mid-year,fish,age,2018,55-64,recruits,9095,VA
mid-year,fish,age,2019,55-64,recruits,10313,VA
mid-year,all_sports,all,2009,all,participants,312569,VA
mid-year,all_sports,all,2010,all,participants,299165,VA
mid-year,all_sports,all,2011,all,participants,291916,VA
mid-year,all_sports,all,2012,all,participants,300101,VA
mid-year,all_sports,all,2013,all,participants,286045,VA
mid-year,all_sports,all,2014,all,participants,292932,VA
mid-year,all_sports,all,2015,all,participants,282929,VA
mid-year,all_sports,all,2016,all,participants,280825,VA
mid-year,all_sports,all,2017,all,participants,263850,VA
mid-year,all_sports,all,2018,all,participants,246929,VA
mid-year,all_sports,all,2019,all,participants,264259,VA
mid-year,all_sports,residency,2009,resident,participants,274191,VA
mid-year,all_sports,residency,2010,resident,participants,261715,VA
mid-year,all_sports,residency,2011,resident,participants,256438,VA
mid-year,all_sports,residency,2012,resident,participants,263761,VA
mid-year,all_sports,residency,2013,resident,participants,253623,VA
mid-year,all_sports,residency,2014,resident,participants,258252,VA
mid-year,all_sports,residency,2015,resident,participants,247285,VA
mid-year,all_sports,residency,2016,resident,participants,244314,VA
mid-year,all_sports,residency,2017,resident,participants,229188,VA
mid-year,all_sports,residency,2018,resident,participants,213912,VA
mid-year,all_sports,residency,2019,resident,participants,226648,VA
mid-year,all_sports,residency,2009,nonresident,participants,38378,VA
mid-year,all_sports,residency,2010,nonresident,participants,37450,VA
mid-year,all_sports,residency,2011,nonresident,participants,35478,VA
mid-year,all_sports,residency,2012,nonresident,participants,36340,VA
mid-year,all_sports,residency,2013,nonresident,participants,32422,VA
mid-year,all_sports,residency,2014,nonresident,participants,34680,VA
mid-year,all_sports,residency,2015,nonresident,participants,35644,VA
mid-year,all_sports,residency,2016,nonresident,participants,36511,VA
mid-year,all_sports,residency,2017,nonresident,participants,34662,VA
mid-year,all_sports,residency,2018,nonresident,participants,33017,VA
mid-year,all_sports,residency,2019,nonresident,participants,37611,VA
mid-year,all_sports,gender,2009,male,participants,253036,VA
mid-year,all_sports,gender,2010,male,participants,240546,VA
mid-year,all_sports,gender,2011,male,participants,234406,VA
mid-year,all_sports,gender,2012,male,participants,239557,VA
mid-year,all_sports,gender,2013,male,participants,228824,VA
mid-year,all_sports,gender,2014,male,participants,231132,VA
mid-year,all_sports,gender,2015,male,participants,224168,VA
mid-year,all_sports,gender,2016,male,participants,221314,VA
mid-year,all_sports,gender,2017,male,participants,209179,VA
mid-year,all_sports,gender,2018,male,participants,196493,VA
mid-year,all_sports,gender,2019,male,participants,209589,VA
mid-year,all_sports,gender,2009,female,participants,59533,VA
mid-year,all_sports,gender,2010,female,participants,58619,VA
mid-year,all_sports,gender,2011,female,participants,57510,VA
mid-year,all_sports,gender,2012,female,participants,60544,VA
mid-year,all_sports,gender,2013,female,participants,57221,VA
mid-year,all_sports,gender,2014,female,participants,61800,VA
mid-year,all_sports,gender,2015,female,participants,58761,VA
mid-year,all_sports,gender,2016,female,participants,59511,VA
mid-year,all_sports,gender,2017,female,participants,54671,VA
mid-year,all_sports,gender,2018,female,participants,50436,VA
mid-year,all_sports,gender,2019,female,participants,54670,VA
mid-year,all_sports,age,2009,18-24,participants,41967,VA
mid-year,all_sports,age,2010,18-24,participants,41390,VA
mid-year,all_sports,age,2011,18-24,participants,41156,VA
mid-year,all_sports,age,2012,18-24,participants,43873,VA
mid-year,all_sports,age,2013,18-24,participants,43810,VA
mid-year,all_sports,age,2014,18-24,participants,45705,VA
mid-year,all_sports,age,2015,18-24,participants,43992,VA
mid-year,all_sports,age,2016,18-24,participants,43590,VA
mid-year,all_sports,age,2017,18-24,participants,38494,VA
mid-year,all_sports,age,2018,18-24,participants,34671,VA
mid-year,all_sports,age,2019,18-24,participants,37513,VA
mid-year,all_sports,age,2009,25-34,participants,66327,VA
mid-year,all_sports,age,2010,25-34,participants,64409,VA
mid-year,all_sports,age,2011,25-34,participants,62342,VA
mid-year,all_sports,age,2012,25-34,participants,64900,VA
mid-year,all_sports,age,2013,25-34,participants,62575,VA
mid-year,all_sports,age,2014,25-34,participants,65239,VA
mid-year,all_sports,age,2015,25-34,participants,63625,VA
mid-year,all_sports,age,2016,25-34,participants,63362,VA
mid-year,all_sports,age,2017,25-34,participants,58060,VA
mid-year,all_sports,age,2018,25-34,participants,53313,VA
mid-year,all_sports,age,2019,25-34,participants,57799,VA
mid-year,all_sports,age,2009,35-44,participants,75397,VA
mid-year,all_sports,age,2010,35-44,participants,69642,VA
mid-year,all_sports,age,2011,35-44,participants,66242,VA
mid-year,all_sports,age,2012,35-44,participants,66416,VA
mid-year,all_sports,age,2013,35-44,participants,61689,VA
mid-year,all_sports,age,2014,35-44,participants,62530,VA
mid-year,all_sports,age,2015,35-44,participants,58680,VA
mid-year,all_sports,age,2016,35-44,participants,57761,VA
mid-year,all_sports,age,2017,35-44,participants,54857,VA
mid-year,all_sports,age,2018,35-44,participants,51294,VA
mid-year,all_sports,age,2019,35-44,participants,55708,VA
mid-year,all_sports,age,2009,45-54,participants,77871,VA
mid-year,all_sports,age,2010,45-54,participants,73512,VA
mid-year,all_sports,age,2011,45-54,participants,71161,VA
mid-year,all_sports,age,2012,45-54,participants,71920,VA
mid-year,all_sports,age,2013,45-54,participants,66893,VA
mid-year,all_sports,age,2014,45-54,participants,67036,VA
mid-year,all_sports,age,2015,45-54,participants,63612,VA
mid-year,all_sports,age,2016,45-54,participants,61932,VA
mid-year,all_sports,age,2017,45-54,participants,58869,VA
mid-year,all_sports,age,2018,45-54,participants,54594,VA
mid-year,all_sports,age,2019,45-54,participants,56689,VA
mid-year,all_sports,age,2009,55-64,participants,51007,VA
mid-year,all_sports,age,2010,55-64,participants,50212,VA
mid-year,all_sports,age,2011,55-64,participants,51016,VA
mid-year,all_sports,age,2012,55-64,participants,52992,VA
mid-year,all_sports,age,2013,55-64,participants,51079,VA
mid-year,all_sports,age,2014,55-64,participants,52422,VA
mid-year,all_sports,age,2015,55-64,participants,53021,VA
mid-year,all_sports,age,2016,55-64,participants,54180,VA
mid-year,all_sports,age,2017,55-64,participants,53571,VA
mid-year,all_sports,age,2018,55-64,participants,53057,VA
mid-year,all_sports,age,2019,55-64,participants,56550,VA
mid-year,all_sports,all,2014,all,recruits,79503,VA
mid-year,all_sports,all,2015,all,recruits,75574,VA
mid-year,all_sports,all,2016,all,recruits,76802,VA
mid-year,all_sports,all,2017,all,recruits,69989,VA
mid-year,all_sports,all,2018,all,recruits,60294,VA
mid-year,all_sports,all,2019,all,recruits,68805,VA
mid-year,all_sports,residency,2014,resident,recruits,61649,VA
mid-year,all_sports,residency,2015,resident,recruits,56871,VA
mid-year,all_sports,residency,2016,resident,recruits,57285,VA
mid-year,all_sports,residency,2017,resident,recruits,51951,VA
mid-year,all_sports,residency,2018,resident,recruits,43497,VA
mid-year,all_sports,residency,2019,resident,recruits,48643,VA
mid-year,all_sports,residency,2014,nonresident,recruits,17854,VA
mid-year,all_sports,residency,2015,nonresident,recruits,18703,VA
mid-year,all_sports,residency,2016,nonresident,recruits,19517,VA
mid-year,all_sports,residency,2017,nonresident,recruits,18038,VA
mid-year,all_sports,residency,2018,nonresident,recruits,16797,VA
mid-year,all_sports,residency,2019,nonresident,recruits,20162,VA
mid-year,all_sports,gender,2014,male,recruits,53673,VA
mid-year,all_sports,gender,2015,male,recruits,51779,VA
mid-year,all_sports,gender,2016,male,recruits,52236,VA
mid-year,all_sports,gender,2017,male,recruits,48128,VA
mid-year,all_sports,gender,2018,male,recruits,41930,VA
mid-year,all_sports,gender,2019,male,recruits,47742,VA
mid-year,all_sports,gender,2014,female,recruits,25830,VA
mid-year,all_sports,gender,2015,female,recruits,23795,VA
mid-year,all_sports,gender,2016,female,recruits,24566,VA
mid-year,all_sports,gender,2017,female,recruits,21861,VA
mid-year,all_sports,gender,2018,female,recruits,18364,VA
mid-year,all_sports,gender,2019,female,recruits,21063,VA
mid-year,all_sports,age,2014,18-24,recruits,17600,VA
mid-year,all_sports,age,2015,18-24,recruits,16371,VA
mid-year,all_sports,age,2016,18-24,recruits,16256,VA
mid-year,all_sports,age,2017,18-24,recruits,13741,VA
mid-year,all_sports,age,2018,18-24,recruits,11957,VA
mid-year,all_sports,age,2019,18-24,recruits,13786,VA
mid-year,all_sports,age,2014,25-34,recruits,21763,VA
mid-year,all_sports,age,2015,25-34,recruits,20850,VA
mid-year,all_sports,age,2016,25-34,recruits,20930,VA
mid-year,all_sports,age,2017,25-34,recruits,18627,VA
mid-year,all_sports,age,2018,25-34,recruits,15855,VA
mid-year,all_sports,age,2019,25-34,recruits,18102,VA
mid-year,all_sports,age,2014,35-44,recruits,16574,VA
mid-year,all_sports,age,2015,35-44,recruits,15477,VA
mid-year,all_sports,age,2016,35-44,recruits,15755,VA
mid-year,all_sports,age,2017,35-44,recruits,14976,VA
mid-year,all_sports,age,2018,35-44,recruits,12753,VA
mid-year,all_sports,age,2019,35-44,recruits,14916,VA
mid-year,all_sports,age,2014,45-54,recruits,14136,VA
mid-year,all_sports,age,2015,45-54,recruits,13369,VA
mid-year,all_sports,age,2016,45-54,recruits,13698,VA
mid-year,all_sports,age,2017,45-54,recruits,12762,VA
mid-year,all_sports,age,2018,45-54,recruits,10893,VA
mid-year,all_sports,age,2019,45-54,recruits,11974,VA
mid-year,all_sports,age,2014,55-64,recruits,9431,VA
mid-year,all_sports,age,2015,55-64,recruits,9507,VA
mid-year,all_sports,age,2016,55-64,recruits,10163,VA
mid-year,all_sports,age,2017,55-64,recruits,9883,VA
mid-year,all_sports,age,2018,55-64,recruits,8836,VA
mid-year,all_sports,age,2019,55-64,recruits,10027,VA
mid-year,all_sports,age,2009,18-24,rate,0.048206489818373985,VA
mid-year,all_sports,age,2010,18-24,rate,0.046833089091509864,VA
mid-year,all_sports,age,2011,18-24,rate,0.046252758611786134,VA
