timeframe,group,segment,year,category,metric,value,state
mid-year,fish,all,2016,all,participants,251123,IA
mid-year,fish,all,2017,all,participants,242681,IA
mid-year,fish,all,2018,all,participants,217111,IA
mid-year,fish,residency,2009,resident,participants,252266,IA
mid-year,fish,residency,2010,resident,participants,240735,IA
mid-year,fish,residency,2011,resident,participants,229197,IA
mid-year,fish,residency,2012,resident,participants,265512,IA
mid-year,fish,residency,2013,resident,participants,221155,IA
mid-year,fish,residency,2014,resident,participants,236583,IA
mid-year,fish,residency,2015,resident,participants,244082,IA
mid-year,fish,residency,2016,resident,participants,251110,IA
mid-year,fish,residency,2017,resident,participants,242671,IA
mid-year,fish,residency,2018,resident,participants,217104,IA
mid-year,fish,residency,2009,nonresident,participants,1,IA
mid-year,fish,residency,2010,nonresident,participants,1,IA
mid-year,fish,residency,2011,nonresident,participants,1,IA
mid-year,fish,residency,2012,nonresident,participants,1,IA
mid-year,fish,residency,2013,nonresident,participants,3,IA
mid-year,fish,residency,2014,nonresident,participants,10,IA
mid-year,fish,residency,2015,nonresident,participants,13,IA
mid-year,fish,residency,2016,nonresident,participants,13,IA
mid-year,fish,residency,2017,nonresident,participants,10,IA
mid-year,fish,residency,2018,nonresident,participants,7,IA
mid-year,fish,gender,2009,male,participants,194428,IA
mid-year,fish,gender,2010,male,participants,185981,IA
mid-year,fish,gender,2011,male,participants,177966,IA
mid-year,fish,gender,2012,male,participants,201122,IA
mid-year,fish,gender,2013,male,participants,172364,IA
mid-year,fish,gender,2014,male,participants,180933,IA
mid-year,fish,gender,2015,male,participants,185686,IA
mid-year,fish,gender,2016,male,participants,188690,IA
mid-year,fish,gender,2017,male,participants,181616,IA
mid-year,fish,gender,2018,male,participants,165963,IA
mid-year,fish,gender,2009,female,participants,57839,IA
mid-year,fish,gender,2010,female,participants,54755,IA
mid-year,fish,gender,2011,female,participants,51232,IA
mid-year,fish,gender,2012,female,participants,64391,IA
mid-year,fish,gender,2013,female,participants,48794,IA
mid-year,fish,gender,2014,female,participants,55660,IA
mid-year,fish,gender,2015,female,participants,58409,IA
mid-year,fish,gender,2016,female,participants,62433,IA
mid-year,fish,gender,2017,female,participants,61065,IA
mid-year,fish,gender,2018,female,participants,51148,IA
mid-year,fish,age,2009,18-24,participants,38641,IA
mid-year,fish,age,2010,18-24,participants,36496,IA
mid-year,fish,age,2011,18-24,participants,35520,IA
mid-year,fish,age,2012,18-24,participants,43461,IA
mid-year,fish,age,2013,18-24,participants,36889,IA
mid-year,fish,age,2014,18-24,participants,39458,IA
mid-year,fish,age,2015,18-24,participants,40033,IA
mid-year,fish,age,2016,18-24,participants,40404,IA
mid-year,fish,age,2017,18-24,participants,37890,IA
mid-year,fish,age,2018,18-24,participants,32587,IA
mid-year,fish,age,2009,25-34,participants,55977,IA
mid-year,fish,age,2010,25-34,participants,53770,IA
mid-year,fish,age,2011,25-34,participants,51146,IA
mid-year,fish,age,2012,25-34,participants,59878,IA
mid-year,fish,age,2013,25-34,participants,49759,IA
mid-year,fish,age,2014,25-34,participants,54110,IA
mid-year,fish,age,2015,25-34,participants,56e3,IA
mid-year,fish,age,2016,25-34,participants,57638,IA
mid-year,fish,age,2017,25-34,participants,54828,IA
mid-year,fish,age,2018,25-34,participants,48217,IA
mid-year,fish,age,2009,35-44,participants,55241,IA
mid-year,fish,age,2010,35-44,participants,50937,IA
mid-year,fish,age,2011,35-44,participants,48043,IA
mid-year,fish,age,2012,35-44,participants,55213,IA
mid-year,fish,age,2013,35-44,participants,45387,IA
mid-year,fish,age,2014,35-44,participants,48784,IA
mid-year,fish,age,2015,35-44,participants,50452,IA
mid-year,fish,age,2016,35-44,participants,52465,IA
mid-year,fish,age,2017,35-44,participants,52401,IA
mid-year,fish,age,2018,35-44,participants,47630,IA
mid-year,fish,age,2009,45-54,participants,59122,IA
mid-year,fish,age,2010,45-54,participants,55819,IA
mid-year,fish,age,2011,45-54,participants,52004,IA
mid-year,fish,age,2012,45-54,participants,58335,IA
mid-year,fish,age,2013,45-54,participants,47101,IA
mid-year,fish,age,2014,45-54,participants,48794,IA
mid-year,fish,age,2015,45-54,participants,49314,IA
mid-year,fish,age,2016,45-54,participants,50160,IA
mid-year,fish,age,2017,45-54,participants,47633,IA
mid-year,fish,age,2018,45-54,participants,42331,IA
mid-year,fish,age,2009,55-64,participants,43285,IA
mid-year,fish,age,2010,55-64,participants,43714,IA
mid-year,fish,age,2011,55-64,participants,42485,IA
mid-year,fish,age,2012,55-64,participants,48626,IA
mid-year,fish,age,2013,55-64,participants,42022,IA
mid-year,fish,age,2014,55-64,participants,45447,IA
mid-year,fish,age,2015,55-64,participants,48296,IA
mid-year,fish,age,2016,55-64,participants,50455,IA
mid-year,fish,age,2017,55-64,participants,49928,IA
mid-year,fish,age,2018,55-64,participants,46345,IA
mid-year,fish,all,2014,all,recruits,32350,IA
mid-year,fish,all,2015,all,recruits,33573,IA
mid-year,fish,all,2016,all,recruits,35463,IA
mid-year,fish,all,2017,all,recruits,31943,IA
mid-year,fish,all,2018,all,recruits,24528,IA
mid-year,fish,residency,2014,resident,recruits,32344,IA
mid-year,fish,residency,2015,resident,recruits,33572,IA
mid-year,fish,residency,2016,resident,recruits,35461,IA
mid-year,fish,residency,2017,resident,recruits,31941,IA
mid-year,fish,residency,2018,resident,recruits,24528,IA
mid-year,fish,residency,2014,nonresident,recruits,6,IA
mid-year,fish,residency,2015,nonresident,recruits,1,IA
mid-year,fish,residency,2016,nonresident,recruits,2,IA
mid-year,fish,residency,2017,nonresident,recruits,2,IA
mid-year,fish,gender,2014,male,recruits,19081,IA
mid-year,fish,gender,2015,male,recruits,19752,IA
mid-year,fish,gender,2016,male,recruits,20726,IA
mid-year,fish,gender,2017,male,recruits,18474,IA
mid-year,fish,gender,2018,male,recruits,14797,IA
mid-year,fish,gender,2014,female,recruits,13269,IA
mid-year,fish,gender,2015,female,recruits,13821,IA
mid-year,fish,gender,2016,female,recruits,14737,IA
mid-year,fish,gender,2017,female,recruits,13469,IA
mid-year,fish,gender,2018,female,recruits,9731,IA
mid-year,fish,age,2014,18-24,recruits,9786,IA
mid-year,fish,age,2015,18-24,recruits,9632,IA
mid-year,fish,age,2016,18-24,recruits,9414,IA
mid-year,fish,age,2017,18-24,recruits,8244,IA
mid-year,fish,age,2018,18-24,recruits,6272,IA
mid-year,fish,age,2014,25-34,recruits,8549,IA
mid-year,fish,age,2015,25-34,recruits,9005,IA
mid-year,fish,age,2016,25-34,recruits,9201,IA
mid-year,fish,age,2017,25-34,recruits,8046,IA
mid-year,fish,age,2018,25-34,recruits,6184,IA
mid-year,fish,age,2014,35-44,recruits,5741,IA
mid-year,fish,age,2015,35-44,recruits,6073,IA
mid-year,fish,age,2016,35-44,recruits,6748,IA
mid-year,fish,age,2017,35-44,recruits,6316,IA
mid-year,fish,age,2018,35-44,recruits,4926,IA
mid-year,fish,age,2014,45-54,recruits,4627,IA
mid-year,fish,age,2015,45-54,recruits,4742,IA
mid-year,fish,age,2016,45-54,recruits,5413,IA
mid-year,fish,age,2017,45-54,recruits,4841,IA
mid-year,fish,age,2018,45-54,recruits,3652,IA
mid-year,fish,age,2014,55-64,recruits,3647,IA
mid-year,fish,age,2015,55-64,recruits,4121,IA
mid-year,fish,age,2016,55-64,recruits,4686,IA
mid-year,fish,age,2017,55-64,recruits,4495,IA
mid-year,fish,age,2018,55-64,recruits,3493,IA
mid-year,all_sports,all,2009,all,participants,280943,IA
mid-year,all_sports,all,2010,all,participants,267072,IA
mid-year,all_sports,all,2011,all,participants,254392,IA
mid-year,all_sports,all,2012,all,participants,289522,IA
mid-year,all_sports,all,2013,all,participants,244452,IA
mid-year,all_sports,all,2014,all,participants,255168,IA
mid-year,all_sports,all,2015,all,participants,260432,IA
mid-year,all_sports,all,2016,all,participants,270420,IA
mid-year,all_sports,all,2017,all,participants,259842,IA
mid-year,all_sports,all,2018,all,participants,233799,IA
mid-year,all_sports,residency,2009,resident,participants,269947,IA
mid-year,all_sports,residency,2010,resident,participants,256831,IA
mid-year,all_sports,residency,2011,resident,participants,244986,IA
mid-year,all_sports,residency,2012,resident,participants,280025,IA
mid-year,all_sports,residency,2013,resident,participants,235403,IA
mid-year,all_sports,residency,2014,resident,participants,246603,IA
mid-year,all_sports,residency,2015,resident,participants,251105,IA
mid-year,all_sports,residency,2016,resident,participants,260930,IA
mid-year,all_sports,residency,2017,resident,participants,250131,IA
mid-year,all_sports,residency,2018,resident,participants,223670,IA
mid-year,all_sports,residency,2009,nonresident,participants,10996,IA
mid-year,all_sports,residency,2010,nonresident,participants,10241,IA
mid-year,all_sports,residency,2011,nonresident,participants,9406,IA
mid-year,all_sports,residency,2012,nonresident,participants,9497,IA
mid-year,all_sports,residency,2013,nonresident,participants,9049,IA
mid-year,all_sports,residency,2014,nonresident,participants,8565,IA
mid-year,all_sports,residency,2015,nonresident,participants,9327,IA
mid-year,all_sports,residency,2016,nonresident,participants,9490,IA
mid-year,all_sports,residency,2017,nonresident,participants,9711,IA
mid-year,all_sports,residency,2018,nonresident,participants,10129,IA
mid-year,all_sports,gender,2009,male,participants,222007,IA
mid-year,all_sports,gender,2010,male,participants,211257,IA
mid-year,all_sports,gender,2011,male,participants,202119,IA
mid-year,all_sports,gender,2012,male,participants,224060,IA
mid-year,all_sports,gender,2013,male,participants,194592,IA
mid-year,all_sports,gender,2014,male,participants,198506,IA
mid-year,all_sports,gender,2015,male,participants,201090,IA
mid-year,all_sports,gender,2016,male,participants,206897,IA
mid-year,all_sports,gender,2017,male,participants,197810,IA
mid-year,all_sports,gender,2018,male,participants,181669,IA
mid-year,all_sports,gender,2009,female,participants,58936,IA
mid-year,all_sports,gender,2010,female,participants,55815,IA
mid-year,all_sports,gender,2011,female,participants,52273,IA
mid-year,all_sports,gender,2012,female,participants,65462,IA
mid-year,all_sports,gender,2013,female,participants,49860,IA
mid-year,all_sports,gender,2014,female,participants,56662,IA
mid-year,all_sports,gender,2015,female,participants,59342,IA
mid-year,all_sports,gender,2016,female,participants,63523,IA
mid-year,all_sports,gender,2017,female,participants,62032,IA
mid-year,all_sports,gender,2018,female,participants,52130,IA
mid-year,all_sports,age,2009,18-24,participants,41295,IA
mid-year,all_sports,age,2010,18-24,participants,38872,IA
mid-year,all_sports,age,2011,18-24,participants,37911,IA
mid-year,all_sports,age,2012,18-24,participants,45717,IA
mid-year,all_sports,age,2013,18-24,participants,39182,IA
mid-year,all_sports,age,2014,18-24,participants,41371,IA
mid-year,all_sports,age,2015,18-24,participants,41754,IA
mid-year,all_sports,age,2016,18-24,participants,42357,IA
mid-year,all_sports,age,2017,18-24,participants,39618,IA
mid-year,all_sports,age,2018,18-24,participants,34436,IA
mid-year,all_sports,age,2009,25-34,participants,61433,IA
mid-year,all_sports,age,2010,25-34,participants,58865,IA
mid-year,all_sports,age,2011,25-34,participants,56095,IA
mid-year,all_sports,age,2012,25-34,participants,64444,IA
mid-year,all_sports,age,2013,25-34,participants,54304,IA
mid-year,all_sports,age,2014,25-34,participants,57584,IA
mid-year,all_sports,age,2015,25-34,participants,58752,IA
mid-year,all_sports,age,2016,25-34,participants,61052,IA
mid-year,all_sports,age,2017,25-34,participants,57884,IA
mid-year,all_sports,age,2018,25-34,participants,51231,IA
mid-year,all_sports,age,2009,35-44,participants,62448,IA
mid-year,all_sports,age,2010,35-44,participants,57404,IA
mid-year,all_sports,age,2011,35-44,participants,53929,IA
mid-year,all_sports,age,2012,35-44,participants,60833,IA
mid-year,all_sports,age,2013,35-44,participants,50611,IA
mid-year,all_sports,age,2014,35-44,participants,52942,IA
mid-year,all_sports,age,2015,35-44,participants,53929,IA
mid-year,all_sports,age,2016,35-44,participants,56466,IA
mid-year,all_sports,age,2017,35-44,participants,55920,IA
mid-year,all_sports,age,2018,35-44,participants,51048,IA
mid-year,all_sports,age,2009,45-54,participants,67280,IA
mid-year,all_sports,age,2010,45-54,participants,63354,IA
mid-year,all_sports,age,2011,45-54,participants,59125,IA
mid-year,all_sports,age,2012,45-54,participants,65102,IA
mid-year,all_sports,age,2013,45-54,participants,53533,IA
mid-year,all_sports,age,2014,45-54,participants,53888,IA
mid-year,all_sports,age,2015,45-54,participants,53849,IA
mid-year,all_sports,age,2016,45-54,participants,55358,IA
mid-year,all_sports,age,2017,45-54,participants,52198,IA
mid-year,all_sports,age,2018,45-54,participants,46539,IA
mid-year,all_sports,age,2009,55-64,participants,48485,IA
mid-year,all_sports,age,2010,55-64,participants,48576,IA
mid-year,all_sports,age,2011,55-64,participants,47331,IA
mid-year,all_sports,age,2012,55-64,participants,53425,IA
mid-year,all_sports,age,2013,55-64,participants,46821,IA
mid-year,all_sports,age,2014,55-64,participants,49382,IA
mid-year,all_sports,age,2015,55-64,participants,52147,IA
mid-year,all_sports,age,2016,55-64,participants,55188,IA
mid-year,all_sports,age,2017,55-64,participants,54220,IA
mid-year,all_sports,age,2018,55-64,participants,50546,IA
mid-year,all_sports,all,2014,all,recruits,30678,IA
mid-year,all_sports,all,2015,all,recruits,31832,IA
mid-year,all_sports,all,2016,all,recruits,33616,IA
mid-year,all_sports,all,2017,all,recruits,30804,IA
mid-year,all_sports,all,2018,all,recruits,24105,IA
mid-year,all_sports,residency,2014,resident,recruits,28505,IA
mid-year,all_sports,residency,2015,resident,recruits,29353,IA
mid-year,all_sports,residency,2016,resident,recruits,31101,IA
mid-year,all_sports,residency,2017,resident,recruits,28150,IA
mid-year,all_sports,residency,2018,resident,recruits,21483,IA
mid-year,all_sports,residency,2014,nonresident,recruits,2173,IA
mid-year,all_sports,residency,2015,nonresident,recruits,2479,IA
mid-year,all_sports,residency,2016,nonresident,recruits,2515,IA
mid-year,all_sports,residency,2017,nonresident,recruits,2654,IA
mid-year,all_sports,residency,2018,nonresident,recruits,2622,IA
mid-year,all_sports,gender,2014,male,recruits,17778,IA
mid-year,all_sports,gender,2015,male,recruits,18440,IA
mid-year,all_sports,gender,2016,male,recruits,19343,IA
mid-year,all_sports,gender,2017,male,recruits,17754,IA
mid-year,all_sports,gender,2018,male,recruits,14635,IA
mid-year,all_sports,gender,2014,female,recruits,12900,IA
mid-year,all_sports,gender,2015,female,recruits,13392,IA
mid-year,all_sports,gender,2016,female,recruits,14273,IA
mid-year,all_sports,gender,2017,female,recruits,13050,IA
mid-year,all_sports,gender,2018,female,recruits,9470,IA
mid-year,all_sports,age,2014,18-24,recruits,8724,IA
mid-year,all_sports,age,2015,18-24,recruits,8582,IA
mid-year,all_sports,age,2016,18-24,recruits,8327,IA
mid-year,all_sports,age,2017,18-24,recruits,7408,IA
mid-year,all_sports,age,2018,18-24,recruits,5692,IA
mid-year,all_sports,age,2014,25-34,recruits,8030,IA
mid-year,all_sports,age,2015,25-34,recruits,8416,IA
mid-year,all_sports,age,2016,25-34,recruits,8686,IA
mid-year,all_sports,age,2017,25-34,recruits,7672,IA
mid-year,all_sports,age,2018,25-34,recruits,5931,IA
mid-year,all_sports,age,2014,35-44,recruits,5719,IA
mid-year,all_sports,age,2015,35-44,recruits,5959,IA
mid-year,all_sports,age,2016,35-44,recruits,6619,IA
mid-year,all_sports,age,2017,35-44,recruits,6301,IA
mid-year,all_sports,age,2018,35-44,recruits,5013,IA
mid-year,all_sports,age,2014,45-54,recruits,4634,IA
mid-year,all_sports,age,2015,45-54,recruits,4782,IA
mid-year,all_sports,age,2016,45-54,recruits,5366,IA
mid-year,all_sports,age,2017,45-54,recruits,4930,IA
mid-year,all_sports,age,2018,45-54,recruits,3921,IA
mid-year,all_sports,age,2014,55-64,recruits,3571,IA
mid-year,all_sports,age,2015,55-64,recruits,4093,IA
mid-year,all_sports,age,2016,55-64,recruits,4617,IA
mid-year,all_sports,age,2017,55-64,recruits,4492,IA
mid-year,all_sports,age,2018,55-64,recruits,3547,IA
mid-year,all_sports,age,2009,18-24,rate,0.1324269108474157,IA
mid-year,all_sports,age,2010,18-24,rate,0.12400794316300111,IA
mid-year,all_sports,age,2011,18-24,rate,0.12076635096665563,IA
mid-year,all_sports,age,2012,18-24,rate,0.14575502994585776,IA
mid-year,all_sports,age,2013,18-24,rate,0.12382533281840621,IA
mid-year,all_sports,age,2014,18-24,rate,0.12969834680860162,IA
mid-year,all_sports,age,2015,18-24,rate,0.1291060498906866,IA
mid-year,all_sports,age,2016,18-24,rate,0.13006754371721707,IA
mid-year,all_sports,age,2017,18-24,rate,0.12116931155962057,IA
mid-year,all_sports,age,2018,18-24,rate,0.10440178071590772,IA
mid-year,all_sports,age,2009,25-34,rate,0.16105934551645396,IA
mid-year,all_sports,age,2010,25-34,rate,0.153730796479885,IA
mid-year,all_sports,age,2011,25-34,rate,0.14400307220352848,IA
mid-year,all_sports,age,2012,25-34,rate,0.16360046000272493,IA
mid-year,all_sports,age,2013,25-34,rate,0.13612878697797057,IA
mid-year,all_sports,age,2014,25-34,rate,0.1434909537187215,IA
mid-year,all_sports,age,2015,25-34,rate,0.14627447254699136,IA
mid-year,all_sports,age,2016,25-34,rate,0.151524733946371,IA
mid-year,all_sports,age,2017,25-34,rate,0.14347948087250117,IA
mid-year,all_sports,age,2018,25-34,rate,0.12594891369536207,IA
mid-year,all_sports,age,2009,35-44,rate,0.1556082149358013,IA
mid-year,all_sports,age,2010,35-44,rate,0.14235658451516958,IA
mid-year,all_sports,age,2011,35-44,rate,0.13679736959550035,IA
mid-year,all_sports,age,2012,35-44,rate,0.15766900849584933,IA
mid-year,all_sports,age,2013,35-44,rate,0.13169165431721805,IA
mid-year,all_sports,age,2014,35-44,rate,0.13834219097135392,IA
mid-year,all_sports,age,2015,35-44,rate,0.1409544735528824,IA
mid-year,all_sports,age,2016,35-44,rate,0.14758368378437547,IA
mid-year,all_sports,age,2017,35-44,rate,0.14495830110357188,IA
mid-year,all_sports,age,2018,35-44,rate,0.13106187915780135,IA
mid-year,all_sports,age,2009,45-54,rate,0.14352352250090392,IA
mid-year,all_sports,age,2010,45-54,rate,0.13426213149111105,IA
mid-year,all_sports,age,2011,45-54,rate,0.12605694450478933,IA
mid-year,all_sports,age,2012,45-54,rate,0.14081051603322342,IA
mid-year,all_sports,age,2013,45-54,rate,0.11616151702900632,IA
mid-year,all_sports,age,2014,45-54,rate,0.11964223059779806,IA
mid-year,all_sports,age,2015,45-54,rate,0.12130546188096146,IA
mid-year,all_sports,age,2016,45-54,rate,0.1277592228943886,IA
mid-year,all_sports,age,2017,45-54,rate,0.12241788734133416,IA
mid-year,all_sports,age,2018,45-54,rate,0.10792153229274559,IA
mid-year,all_sports,age,2009,55-64,rate,0.13186441866988782,IA
mid-year,all_sports,age,2010,55-64,rate,0.13144742897330666,IA
mid-year,all_sports,age,2011,55-64,rate,0.12343126710975152,IA
mid-year,all_sports,age,2012,55-64,rate,0.13584411547466413,IA
mid-year,all_sports,age,2013,55-64,rate,0.1147178896054748,IA
mid-year,all_sports,age,2014,55-64,rate,0.11868998489661228,IA
mid-year,all_sports,age,2015,55-64,rate,0.1227452659908033,IA
mid-year,all_sports,age,2016,55-64,rate,0.12853804398712698,IA
mid-year,all_sports,age,2017,55-64,rate,0.1244031409296195,IA
mid-year,all_sports,age,2018,55-64,rate,0.1146448933056819,IA
mid-year,all_sports,all,2009,all,rate,0.1454608385997167,IA
mid-year,all_sports,all,2010,all,rate,0.13758141747983943,IA
mid-year,all_sports,all,2011,all,rate,0.13045472080925422,IA
