timeframe,group,segment,year,category,metric,value,state
mid-year,hunt,age,2016,35-44,recruits,1708,SC
mid-year,hunt,age,2017,35-44,recruits,1645,SC
mid-year,hunt,age,2018,35-44,recruits,1644,SC
mid-year,fish,age,2009,35-44,participants,43013,SC
mid-year,fish,age,2010,35-44,participants,45201,SC
mid-year,fish,age,2011,35-44,participants,43227,SC
mid-year,fish,age,2012,35-44,participants,47030,SC
mid-year,fish,age,2013,35-44,participants,41736,SC
mid-year,fish,age,2014,35-44,participants,43438,SC
mid-year,fish,age,2015,35-44,participants,45663,SC
mid-year,fish,age,2016,35-44,participants,48211,SC
mid-year,fish,age,2017,35-44,participants,49706,SC
mid-year,fish,age,2018,35-44,participants,48649,SC
mid-year,fish,age,2019,35-44,participants,52019,SC
mid-year,fish,age,2014,35-44,recruits,14984,SC
mid-year,fish,age,2015,35-44,recruits,16522,SC
mid-year,fish,age,2016,35-44,recruits,16808,SC
mid-year,fish,age,2017,35-44,recruits,16257,SC
mid-year,fish,age,2018,35-44,recruits,15244,SC
mid-year,all_sports,age,2009,35-44,participants,45360,SC
mid-year,all_sports,age,2010,35-44,participants,48185,SC
mid-year,all_sports,age,2011,35-44,participants,46331,SC
mid-year,all_sports,age,2012,35-44,participants,49528,SC
mid-year,all_sports,age,2013,35-44,participants,44371,SC
mid-year,all_sports,age,2014,35-44,participants,45838,SC
mid-year,all_sports,age,2015,35-44,participants,52027,SC
mid-year,all_sports,age,2016,35-44,participants,51386,SC
mid-year,all_sports,age,2017,35-44,participants,52491,SC
mid-year,all_sports,age,2018,35-44,participants,51509,SC
mid-year,all_sports,age,2019,35-44,participants,55150,SC
mid-year,all_sports,age,2014,35-44,recruits,15341,SC
mid-year,all_sports,age,2015,35-44,recruits,16848,SC
mid-year,all_sports,age,2016,35-44,recruits,17076,SC
mid-year,all_sports,age,2017,35-44,recruits,16543,SC
mid-year,all_sports,age,2018,35-44,recruits,15587,SC
mid-year,hunt,age,2019,35-44,recruits,1736.1999999999607,SC
mid-year,fish,age,2019,35-44,recruits,16039.499999999833,SC
mid-year,all_sports,age,2019,35-44,recruits,16335.099999999835,SC
mid-year,hunt,age,2009,45-54,participants,11215,SC
mid-year,hunt,age,2010,45-54,participants,14580,SC
mid-year,hunt,age,2011,45-54,participants,15098,SC
mid-year,hunt,age,2012,45-54,participants,12153,SC
mid-year,hunt,age,2013,45-54,participants,12008,SC
mid-year,hunt,age,2014,45-54,participants,9503,SC
mid-year,hunt,age,2015,45-54,participants,14100,SC
mid-year,hunt,age,2016,45-54,participants,11077,SC
mid-year,hunt,age,2017,45-54,participants,11515,SC
mid-year,hunt,age,2018,45-54,participants,12042,SC
mid-year,hunt,age,2019,45-54,participants,13293,SC
mid-year,hunt,age,2014,45-54,recruits,1639,SC
mid-year,hunt,age,2015,45-54,recruits,2131,SC
mid-year,hunt,age,2016,45-54,recruits,2008,SC
mid-year,hunt,age,2017,45-54,recruits,2033,SC
mid-year,hunt,age,2018,45-54,recruits,2069,SC
mid-year,fish,age,2009,45-54,participants,46058,SC
mid-year,fish,age,2010,45-54,participants,49884,SC
mid-year,fish,age,2011,45-54,participants,47461,SC
mid-year,fish,age,2012,45-54,participants,50286,SC
mid-year,fish,age,2013,45-54,participants,46030,SC
mid-year,fish,age,2014,45-54,participants,45135,SC
mid-year,fish,age,2015,45-54,participants,47132,SC
mid-year,fish,age,2016,45-54,participants,50154,SC
mid-year,fish,age,2017,45-54,participants,51890,SC
mid-year,fish,age,2018,45-54,participants,50524,SC
mid-year,fish,age,2019,45-54,participants,54347,SC
mid-year,fish,age,2014,45-54,recruits,13531,SC
mid-year,fish,age,2015,45-54,recruits,15437,SC
mid-year,fish,age,2016,45-54,recruits,15843,SC
mid-year,fish,age,2017,45-54,recruits,15140,SC
mid-year,fish,age,2018,45-54,recruits,14017,SC
mid-year,all_sports,age,2009,45-54,participants,48535,SC
mid-year,all_sports,age,2010,45-54,participants,53072,SC
mid-year,all_sports,age,2011,45-54,participants,50457,SC
mid-year,all_sports,age,2012,45-54,participants,52900,SC
mid-year,all_sports,age,2013,45-54,participants,48681,SC
mid-year,all_sports,age,2014,45-54,participants,47508,SC
mid-year,all_sports,age,2015,45-54,participants,53765,SC
mid-year,all_sports,age,2016,45-54,participants,53754,SC
mid-year,all_sports,age,2017,45-54,participants,55166,SC
mid-year,all_sports,age,2018,45-54,participants,53938,SC
mid-year,all_sports,age,2019,45-54,participants,58095,SC
mid-year,all_sports,age,2014,45-54,recruits,13937,SC
mid-year,all_sports,age,2015,45-54,recruits,15878,SC
mid-year,all_sports,age,2016,45-54,recruits,16215,SC
mid-year,all_sports,age,2017,45-54,recruits,15559,SC
mid-year,all_sports,age,2018,45-54,recruits,14499,SC
mid-year,hunt,age,2019,45-54,recruits,2204.5999999999767,SC
mid-year,fish,age,2019,45-54,recruits,14996.099999999817,SC
mid-year,all_sports,age,2019,45-54,recruits,15459.099999999831,SC
mid-year,hunt,age,2009,55-64,participants,13441,SC
mid-year,hunt,age,2010,55-64,participants,17555,SC
mid-year,hunt,age,2011,55-64,participants,18871,SC
mid-year,hunt,age,2012,55-64,participants,15772,SC
mid-year,hunt,age,2013,55-64,participants,15845,SC
mid-year,hunt,age,2014,55-64,participants,12488,SC
mid-year,hunt,age,2015,55-64,participants,15536,SC
mid-year,hunt,age,2016,55-64,participants,13369,SC
mid-year,hunt,age,2017,55-64,participants,13657,SC
mid-year,hunt,age,2018,55-64,participants,13612,SC
mid-year,hunt,age,2019,55-64,participants,15108,SC
mid-year,hunt,age,2014,55-64,recruits,2059,SC
mid-year,hunt,age,2015,55-64,recruits,2435,SC
mid-year,hunt,age,2016,55-64,recruits,2265,SC
mid-year,hunt,age,2017,55-64,recruits,2286,SC
mid-year,hunt,age,2018,55-64,recruits,2297,SC
mid-year,fish,age,2009,55-64,participants,40645,SC
mid-year,fish,age,2010,55-64,participants,47991,SC
mid-year,fish,age,2011,55-64,participants,45553,SC
mid-year,fish,age,2012,55-64,participants,46957,SC
mid-year,fish,age,2013,55-64,participants,45029,SC
mid-year,fish,age,2014,55-64,participants,41972,SC
mid-year,fish,age,2015,55-64,participants,42506,SC
mid-year,fish,age,2016,55-64,participants,45675,SC
mid-year,fish,age,2017,55-64,participants,48640,SC
mid-year,fish,age,2018,55-64,participants,49359,SC
mid-year,fish,age,2019,55-64,participants,54115,SC
mid-year,fish,age,2014,55-64,recruits,10541,SC
mid-year,fish,age,2015,55-64,recruits,11930,SC
mid-year,fish,age,2016,55-64,recruits,12399,SC
mid-year,fish,age,2017,55-64,recruits,12580,SC
mid-year,fish,age,2018,55-64,recruits,12076,SC
mid-year,all_sports,age,2009,55-64,participants,43034,SC
mid-year,all_sports,age,2010,55-64,participants,51287,SC
mid-year,all_sports,age,2011,55-64,participants,48493,SC
mid-year,all_sports,age,2012,55-64,participants,49363,SC
mid-year,all_sports,age,2013,55-64,participants,47340,SC
mid-year,all_sports,age,2014,55-64,participants,43719,SC
mid-year,all_sports,age,2015,55-64,participants,47321,SC
mid-year,all_sports,age,2016,55-64,participants,48446,SC
mid-year,all_sports,age,2017,55-64,participants,51269,SC
mid-year,all_sports,age,2018,55-64,participants,51828,SC
mid-year,all_sports,age,2019,55-64,participants,57291,SC
mid-year,all_sports,age,2014,55-64,recruits,10702,SC
mid-year,all_sports,age,2015,55-64,recruits,12210,SC
mid-year,all_sports,age,2016,55-64,recruits,12705,SC
mid-year,all_sports,age,2017,55-64,recruits,12876,SC
mid-year,all_sports,age,2018,55-64,recruits,12406,SC
mid-year,hunt,age,2019,55-64,recruits,2366.499999999978,SC
mid-year,fish,age,2019,55-64,recruits,13021.199999999953,SC
mid-year,all_sports,age,2019,55-64,recruits,13402,SC
mid-year,hunt,all,2009,all,participants,40052,SC
mid-year,hunt,all,2010,all,participants,55723,SC
mid-year,hunt,all,2011,all,participants,59677,SC
mid-year,hunt,all,2012,all,participants,45889,SC
mid-year,hunt,all,2013,all,participants,46396,SC
mid-year,hunt,all,2014,all,participants,35903,SC
mid-year,hunt,all,2015,all,participants,55354,SC
mid-year,hunt,all,2016,all,participants,42927,SC
mid-year,hunt,all,2017,all,participants,44369,SC
mid-year,hunt,all,2018,all,participants,46667,SC
mid-year,hunt,all,2019,all,participants,51351,SC
mid-year,hunt,all,2014,all,recruits,6995,SC
mid-year,hunt,all,2015,all,recruits,8814,SC
mid-year,hunt,all,2016,all,recruits,8322,SC
mid-year,hunt,all,2017,all,recruits,8240,SC
mid-year,hunt,all,2018,all,recruits,8428,SC
mid-year,fish,all,2009,all,participants,196731,SC
mid-year,fish,all,2010,all,participants,213606,SC
mid-year,fish,all,2011,all,participants,207193,SC
mid-year,fish,all,2012,all,participants,222405,SC
mid-year,fish,all,2013,all,participants,204951,SC
mid-year,fish,all,2014,all,participants,209184,SC
mid-year,fish,all,2015,all,participants,218905,SC
mid-year,fish,all,2016,all,participants,231381,SC
mid-year,fish,all,2017,all,participants,235907,SC
mid-year,fish,all,2018,all,participants,230732,SC
mid-year,fish,all,2019,all,participants,249010,SC
mid-year,fish,all,2014,all,recruits,73670,SC
mid-year,fish,all,2015,all,recruits,81303,SC
mid-year,fish,all,2016,all,recruits,82313,SC
mid-year,fish,all,2017,all,recruits,78353,SC
mid-year,fish,all,2018,all,recruits,73222,SC
mid-year,all_sports,all,2009,all,participants,206578,SC
mid-year,all_sports,all,2010,all,participants,226503,SC
mid-year,all_sports,all,2011,all,participants,220237,SC
mid-year,all_sports,all,2012,all,participants,233332,SC
mid-year,all_sports,all,2013,all,participants,216591,SC
mid-year,all_sports,all,2014,all,participants,219116,SC
mid-year,all_sports,all,2015,all,participants,245777,SC
mid-year,all_sports,all,2016,all,participants,245749,SC
mid-year,all_sports,all,2017,all,participants,248915,SC
mid-year,all_sports,all,2018,all,participants,244060,SC
mid-year,all_sports,all,2019,all,participants,264196,SC
mid-year,all_sports,all,2014,all,recruits,74887,SC
mid-year,all_sports,all,2015,all,recruits,82716,SC
mid-year,all_sports,all,2016,all,recruits,83533,SC
mid-year,all_sports,all,2017,all,recruits,79671,SC
mid-year,all_sports,all,2018,all,recruits,74794,SC
mid-year,hunt,all,2019,all,recruits,8847.399999999907,SC
mid-year,fish,all,2019,all,recruits,76618.39999999909,SC
mid-year,all_sports,all,2019,all,recruits,78150.89999999921,SC
mid-year,hunt,gender,2009,female,participants,3710,SC
mid-year,hunt,gender,2010,female,participants,5631,SC
mid-year,hunt,gender,2011,female,participants,6721,SC
mid-year,hunt,gender,2012,female,participants,5685,SC
mid-year,hunt,gender,2013,female,participants,5524,SC
mid-year,hunt,gender,2014,female,participants,4509,SC
mid-year,hunt,gender,2015,female,participants,6069,SC
mid-year,hunt,gender,2016,female,participants,5414,SC
mid-year,hunt,gender,2017,female,participants,5624,SC
mid-year,hunt,gender,2018,female,participants,5812,SC
mid-year,hunt,gender,2019,female,participants,6442,SC
mid-year,hunt,gender,2014,female,recruits,1115,SC
mid-year,hunt,gender,2015,female,recruits,1469,SC
mid-year,hunt,gender,2016,female,recruits,1454,SC
mid-year,hunt,gender,2017,female,recruits,1519,SC
mid-year,hunt,gender,2018,female,recruits,1415,SC
mid-year,fish,gender,2009,female,participants,46907,SC
mid-year,fish,gender,2010,female,participants,51284,SC
mid-year,fish,gender,2011,female,participants,50114,SC
mid-year,fish,gender,2012,female,participants,56001,SC
mid-year,fish,gender,2013,female,participants,51432,SC
mid-year,fish,gender,2014,female,participants,54165,SC
mid-year,fish,gender,2015,female,participants,57602,SC
mid-year,fish,gender,2016,female,participants,61273,SC
mid-year,fish,gender,2017,female,participants,61512,SC
mid-year,fish,gender,2018,female,participants,58860,SC
mid-year,fish,gender,2019,female,participants,64151,SC
mid-year,fish,gender,2014,female,recruits,23636,SC
mid-year,fish,gender,2015,female,recruits,26559,SC
mid-year,fish,gender,2016,female,recruits,27121,SC
mid-year,fish,gender,2017,female,recruits,25242,SC
mid-year,fish,gender,2018,female,recruits,23027,SC
mid-year,all_sports,gender,2009,female,participants,47504,SC
mid-year,all_sports,gender,2010,female,participants,52380,SC
mid-year,all_sports,gender,2011,female,participants,51098,SC
mid-year,all_sports,gender,2012,female,participants,56949,SC
mid-year,all_sports,gender,2013,female,participants,52372,SC
mid-year,all_sports,gender,2014,female,participants,54805,SC
mid-year,all_sports,gender,2015,female,participants,59414,SC
mid-year,all_sports,gender,2016,female,participants,62254,SC
mid-year,all_sports,gender,2017,female,participants,62356,SC
mid-year,all_sports,gender,2018,female,participants,59770,SC
mid-year,all_sports,gender,2019,female,participants,65313,SC
mid-year,all_sports,gender,2014,female,recruits,23631,SC
mid-year,all_sports,gender,2015,female,recruits,26574,SC
mid-year,all_sports,gender,2016,female,recruits,27130,SC
mid-year,all_sports,gender,2017,female,recruits,25287,SC
mid-year,all_sports,gender,2018,female,recruits,23053,SC
mid-year,hunt,gender,2019,female,recruits,1589.3999999999796,SC
mid-year,fish,gender,2019,female,recruits,24356.49999999965,SC
mid-year,all_sports,gender,2019,female,recruits,24402.099999999627,SC
mid-year,hunt,gender,2009,male,participants,36342,SC
mid-year,hunt,gender,2010,male,participants,50092,SC
mid-year,hunt,gender,2011,male,participants,52956,SC
mid-year,hunt,gender,2012,male,participants,40204,SC
mid-year,hunt,gender,2013,male,participants,40872,SC
mid-year,hunt,gender,2014,male,participants,31394,SC
mid-year,hunt,gender,2015,male,participants,49285,SC
mid-year,hunt,gender,2016,male,participants,37513,SC
mid-year,hunt,gender,2017,male,participants,38745,SC
mid-year,hunt,gender,2018,male,participants,40855,SC
mid-year,hunt,gender,2019,male,participants,44909,SC
mid-year,hunt,gender,2014,male,recruits,5880,SC
mid-year,hunt,gender,2015,male,recruits,7345,SC
mid-year,hunt,gender,2016,male,recruits,6868,SC
mid-year,hunt,gender,2017,male,recruits,6721,SC
mid-year,hunt,gender,2018,male,recruits,7013,SC
mid-year,fish,gender,2009,male,participants,149824,SC
mid-year,fish,gender,2010,male,participants,162322,SC
mid-year,fish,gender,2011,male,participants,157079,SC
mid-year,fish,gender,2012,male,participants,166404,SC
mid-year,fish,gender,2013,male,participants,153519,SC
mid-year,fish,gender,2014,male,participants,155019,SC
mid-year,fish,gender,2015,male,participants,161303,SC
mid-year,fish,gender,2016,male,participants,170108,SC
mid-year,fish,gender,2017,male,participants,174395,SC
mid-year,fish,gender,2018,male,participants,171872,SC
mid-year,fish,gender,2019,male,participants,184859,SC
mid-year,fish,gender,2014,male,recruits,50034,SC
mid-year,fish,gender,2015,male,recruits,54744,SC
mid-year,fish,gender,2016,male,recruits,55192,SC
mid-year,fish,gender,2017,male,recruits,53111,SC
mid-year,fish,gender,2018,male,recruits,50195,SC
mid-year,all_sports,gender,2009,male,participants,159074,SC
mid-year,all_sports,gender,2010,male,participants,174123,SC
mid-year,all_sports,gender,2011,male,participants,169139,SC
mid-year,all_sports,gender,2012,male,participants,176383,SC
mid-year,all_sports,gender,2013,male,participants,164219,SC
mid-year,all_sports,gender,2014,male,participants,164311,SC
mid-year,all_sports,gender,2015,male,participants,186363,SC
mid-year,all_sports,gender,2016,male,participants,183495,SC
mid-year,all_sports,gender,2017,male,participants,186559,SC
mid-year,all_sports,gender,2018,male,participants,184290,SC
mid-year,all_sports,gender,2019,male,participants,198883,SC
mid-year,all_sports,gender,2014,male,recruits,51256,SC
mid-year,all_sports,gender,2015,male,recruits,56142,SC
mid-year,all_sports,gender,2016,male,recruits,56403,SC
mid-year,all_sports,gender,2017,male,recruits,54384,SC
mid-year,all_sports,gender,2018,male,recruits,51741,SC
mid-year,hunt,gender,2019,male,recruits,7257.999999999942,SC
mid-year,fish,gender,2019,male,recruits,52261.8999999995,SC
mid-year,all_sports,gender,2019,male,recruits,53748.79999999949,SC
mid-year,hunt,residency,2009,nonresident,participants,5678,SC
mid-year,hunt,residency,2010,nonresident,participants,6e3,SC
mid-year,hunt,residency,2011,nonresident,participants,6571,SC
mid-year,hunt,residency,2012,nonresident,participants,5339,SC
mid-year,hunt,residency,2013,nonresident,participants,5446,SC
mid-year,hunt,residency,2014,nonresident,participants,5515,SC
mid-year,hunt,residency,2015,nonresident,participants,6884,SC
mid-year,hunt,residency,2016,nonresident,participants,6100,SC
mid-year,hunt,residency,2017,nonresident,participants,6273,SC
mid-year,hunt,residency,2018,nonresident,participants,6979,SC
mid-year,hunt,residency,2019,nonresident,participants,7103,SC
mid-year,hunt,residency,2014,nonresident,recruits,2602,SC
mid-year,hunt,residency,2015,nonresident,recruits,2962,SC
mid-year,hunt,residency,2016,nonresident,recruits,2668,SC
mid-year,hunt,residency,2017,nonresident,recruits,2709,SC
mid-year,hunt,residency,2018,nonresident,recruits,2948,SC
mid-year,fish,residency,2009,nonresident,participants,41668,SC
mid-year,fish,residency,2010,nonresident,participants,51242,SC
mid-year,fish,residency,2011,nonresident,participants,49160,SC
mid-year,fish,residency,2012,nonresident,participants,53642,SC
mid-year,fish,residency,2013,nonresident,participants,48352,SC
mid-year,fish,residency,2014,nonresident,participants,53377,SC
mid-year,fish,residency,2015,nonresident,participants,55814,SC
mid-year,fish,residency,2016,nonresident,participants,58415,SC
mid-year,fish,residency,2017,nonresident,participants,59903,SC
mid-year,fish,residency,2018,nonresident,participants,58641,SC
mid-year,fish,residency,2019,nonresident,participants,62873,SC
mid-year,fish,residency,2014,nonresident,recruits,30215,SC
mid-year,fish,residency,2015,nonresident,recruits,31781,SC
mid-year,fish,residency,2016,nonresident,recruits,32911,SC
mid-year,fish,residency,2017,nonresident,recruits,33138,SC
mid-year,fish,residency,2018,nonresident,recruits,31735,SC
mid-year,all_sports,residency,2009,nonresident,participants,46025,SC
mid-year,all_sports,residency,2010,nonresident,participants,55691,SC
mid-year,all_sports,residency,2011,nonresident,participants,53772,SC
mid-year,all_sports,residency,2012,nonresident,participants,58106,SC
mid-year,all_sports,residency,2013,nonresident,participants,52967,SC
mid-year,all_sports,residency,2014,nonresident,participants,58375,SC
mid-year,all_sports,residency,2015,nonresident,participants,62073,SC
mid-year,all_sports,residency,2016,nonresident,participants,63893,SC
mid-year,all_sports,residency,2017,nonresident,participants,65564,SC
mid-year,all_sports,residency,2018,nonresident,participants,64912,SC
mid-year,all_sports,residency,2019,nonresident,participants,69251,SC
mid-year,all_sports,residency,2014,nonresident,recruits,31952,SC
mid-year,all_sports,residency,2015,nonresident,recruits,33791,SC
mid-year,all_sports,residency,2016,nonresident,recruits,34694,SC
mid-year,all_sports,residency,2017,nonresident,recruits,34926,SC
mid-year,all_sports,residency,2018,nonresident,recruits,33729,SC
mid-year,hunt,residency,2019,nonresident,recruits,2909.4999999999854,SC
mid-year,fish,residency,2019,nonresident,recruits,33275.09999999986,SC
mid-year,all_sports,residency,2019,nonresident,recruits,35225.09999999986,SC
mid-year,hunt,residency,2009,resident,participants,34374,SC
mid-year,hunt,residency,2010,resident,participants,49723,SC
mid-year,hunt,residency,2011,resident,participants,53106,SC
mid-year,hunt,residency,2012,resident,participants,40550,SC
mid-year,hunt,residency,2013,resident,participants,40950,SC
mid-year,hunt,residency,2014,resident,participants,30388,SC
mid-year,hunt,residency,2015,resident,participants,48470,SC
mid-year,hunt,residency,2016,resident,participants,36827,SC
mid-year,hunt,residency,2017,resident,participants,38096,SC
mid-year,hunt,residency,2018,resident,participants,39688,SC
mid-year,hunt,residency,2019,resident,participants,44248,SC
mid-year,hunt,residency,2014,resident,recruits,4393,SC
mid-year,hunt,residency,2015,resident,recruits,5852,SC
mid-year,hunt,residency,2016,resident,recruits,5654,SC
mid-year,hunt,residency,2017,resident,recruits,5531,SC
mid-year,hunt,residency,2018,resident,recruits,5480,SC
mid-year,fish,residency,2009,resident,participants,155063,SC
mid-year,fish,residency,2010,resident,participants,162364,SC
mid-year,fish,residency,2011,resident,participants,158033,SC
mid-year,fish,residency,2012,resident,participants,168763,SC
mid-year,fish,residency,2013,resident,participants,156599,SC
mid-year,fish,residency,2014,resident,participants,155807,SC
mid-year,fish,residency,2015,resident,participants,163091,SC
mid-year,fish,residency,2016,resident,participants,172966,SC
mid-year,fish,residency,2017,resident,participants,176004,SC
mid-year,fish,residency,2018,resident,participants,172091,SC
mid-year,fish,residency,2019,resident,participants,186137,SC
mid-year,fish,residency,2014,resident,recruits,43455,SC
mid-year,fish,residency,2015,resident,recruits,49522,SC
mid-year,fish,residency,2016,resident,recruits,49402,SC
mid-year,fish,residency,2017,resident,recruits,45215,SC
mid-year,fish,residency,2018,resident,recruits,41487,SC
mid-year,all_sports,residency,2009,resident,participants,160553,SC
mid-year,all_sports,residency,2010,resident,participants,170812,SC
mid-year,all_sports,residency,2011,resident,participants,166465,SC
mid-year,all_sports,residency,2012,resident,participants,175226,SC
mid-year,all_sports,residency,2013,resident,participants,163624,SC
mid-year,all_sports,residency,2014,resident,participants,160741,SC
mid-year,all_sports,residency,2015,resident,participants,183704,SC
mid-year,all_sports,residency,2016,resident,participants,181856,SC
mid-year,all_sports,residency,2017,resident,participants,183351,SC
mid-year,all_sports,residency,2018,resident,participants,179148,SC
mid-year,all_sports,residency,2019,resident,participants,194945,SC
mid-year,all_sports,residency,2014,resident,recruits,42935,SC
mid-year,all_sports,residency,2015,resident,recruits,48925,SC
mid-year,all_sports,residency,2016,resident,recruits,48839,SC
mid-year,all_sports,residency,2017,resident,recruits,44745,SC
mid-year,all_sports,residency,2018,resident,recruits,41065,SC
mid-year,hunt,residency,2019,resident,recruits,5937.899999999849,SC
