timeframe,group,segment,year,category,metric,value,state
mid-year,hunt,age,2014,35-44,participants,36303,MO
mid-year,hunt,age,2015,35-44,participants,35864,MO
mid-year,hunt,age,2016,35-44,participants,35452,MO
mid-year,hunt,age,2017,35-44,participants,34522,MO
mid-year,hunt,age,2018,35-44,participants,34599,MO
mid-year,hunt,age,2019,35-44,participants,33429,MO
mid-year,hunt,age,2009,45-54,participants,52230,MO
mid-year,hunt,age,2010,45-54,participants,49326,MO
mid-year,hunt,age,2011,45-54,participants,46904,MO
mid-year,hunt,age,2012,45-54,participants,46664,MO
mid-year,hunt,age,2013,45-54,participants,46501,MO
mid-year,hunt,age,2014,45-54,participants,44597,MO
mid-year,hunt,age,2015,45-54,participants,43717,MO
mid-year,hunt,age,2016,45-54,participants,42428,MO
mid-year,hunt,age,2017,45-54,participants,39749,MO
mid-year,hunt,age,2018,45-54,participants,37969,MO
mid-year,hunt,age,2019,45-54,participants,35340,MO
mid-year,hunt,age,2009,55-64,participants,39438,MO
mid-year,hunt,age,2010,55-64,participants,38899,MO
mid-year,hunt,age,2011,55-64,participants,38388,MO
mid-year,hunt,age,2012,55-64,participants,40045,MO
mid-year,hunt,age,2013,55-64,participants,41089,MO
mid-year,hunt,age,2014,55-64,participants,42013,MO
mid-year,hunt,age,2015,55-64,participants,43257,MO
mid-year,hunt,age,2016,55-64,participants,44570,MO
mid-year,hunt,age,2017,55-64,participants,43750,MO
mid-year,hunt,age,2018,55-64,participants,44174,MO
mid-year,hunt,age,2019,55-64,participants,42894,MO
mid-year,hunt,all,2014,all,recruits,11120,MO
mid-year,hunt,all,2015,all,recruits,11284,MO
mid-year,hunt,all,2016,all,recruits,10831,MO
mid-year,hunt,all,2017,all,recruits,9845,MO
mid-year,hunt,all,2018,all,recruits,10356,MO
mid-year,hunt,all,2019,all,recruits,9677,MO
mid-year,hunt,residency,2014,resident,recruits,6329,MO
mid-year,hunt,residency,2015,resident,recruits,6198,MO
mid-year,hunt,residency,2016,resident,recruits,6038,MO
mid-year,hunt,residency,2017,resident,recruits,5226,MO
mid-year,hunt,residency,2018,resident,recruits,5456,MO
mid-year,hunt,residency,2019,resident,recruits,5029,MO
mid-year,hunt,residency,2014,nonresident,recruits,4791,MO
mid-year,hunt,residency,2015,nonresident,recruits,5086,MO
mid-year,hunt,residency,2016,nonresident,recruits,4793,MO
mid-year,hunt,residency,2017,nonresident,recruits,4619,MO
mid-year,hunt,residency,2018,nonresident,recruits,4900,MO
mid-year,hunt,residency,2019,nonresident,recruits,4648,MO
mid-year,hunt,gender,2014,male,recruits,9443,MO
mid-year,hunt,gender,2015,male,recruits,9543,MO
mid-year,hunt,gender,2016,male,recruits,9115,MO
mid-year,hunt,gender,2017,male,recruits,8368,MO
mid-year,hunt,gender,2018,male,recruits,8916,MO
mid-year,hunt,gender,2019,male,recruits,8318,MO
mid-year,hunt,gender,2014,female,recruits,1677,MO
mid-year,hunt,gender,2015,female,recruits,1741,MO
mid-year,hunt,gender,2016,female,recruits,1716,MO
mid-year,hunt,gender,2017,female,recruits,1477,MO
mid-year,hunt,gender,2018,female,recruits,1440,MO
mid-year,hunt,gender,2019,female,recruits,1359,MO
mid-year,hunt,age,2014,18-24,recruits,1637,MO
mid-year,hunt,age,2015,18-24,recruits,1630,MO
mid-year,hunt,age,2016,18-24,recruits,1495,MO
mid-year,hunt,age,2017,18-24,recruits,1318,MO
mid-year,hunt,age,2018,18-24,recruits,1412,MO
mid-year,hunt,age,2019,18-24,recruits,1375,MO
mid-year,hunt,age,2014,25-34,recruits,2775,MO
mid-year,hunt,age,2015,25-34,recruits,2671,MO
mid-year,hunt,age,2016,25-34,recruits,2572,MO
mid-year,hunt,age,2017,25-34,recruits,2284,MO
mid-year,hunt,age,2018,25-34,recruits,2458,MO
mid-year,hunt,age,2019,25-34,recruits,2364,MO
mid-year,hunt,age,2014,35-44,recruits,2226,MO
mid-year,hunt,age,2015,35-44,recruits,2253,MO
mid-year,hunt,age,2016,35-44,recruits,2110,MO
mid-year,hunt,age,2017,35-44,recruits,1922,MO
mid-year,hunt,age,2018,35-44,recruits,2069,MO
mid-year,hunt,age,2019,35-44,recruits,1847,MO
mid-year,hunt,age,2014,45-54,recruits,2390,MO
mid-year,hunt,age,2015,45-54,recruits,2551,MO
mid-year,hunt,age,2016,45-54,recruits,2321,MO
mid-year,hunt,age,2017,45-54,recruits,2128,MO
mid-year,hunt,age,2018,45-54,recruits,2058,MO
mid-year,hunt,age,2019,45-54,recruits,1908,MO
mid-year,hunt,age,2014,55-64,recruits,2091,MO
mid-year,hunt,age,2015,55-64,recruits,2179,MO
mid-year,hunt,age,2016,55-64,recruits,2333,MO
mid-year,hunt,age,2017,55-64,recruits,2191,MO
mid-year,hunt,age,2018,55-64,recruits,2358,MO
mid-year,hunt,age,2019,55-64,recruits,2183,MO
mid-year,fish,all,2009,all,participants,579915,MO
mid-year,fish,all,2010,all,participants,560334,MO
mid-year,fish,all,2011,all,participants,521297,MO
mid-year,fish,all,2012,all,participants,600138,MO
mid-year,fish,all,2013,all,participants,535725,MO
mid-year,fish,all,2014,all,participants,559773,MO
mid-year,fish,all,2015,all,participants,536696,MO
mid-year,fish,all,2016,all,participants,558688,MO
mid-year,fish,all,2017,all,participants,524408,MO
mid-year,fish,all,2018,all,participants,509079,MO
mid-year,fish,all,2019,all,participants,476773,MO
mid-year,fish,residency,2009,resident,participants,499871,MO
mid-year,fish,residency,2010,resident,participants,485025,MO
mid-year,fish,residency,2011,resident,participants,453376,MO
mid-year,fish,residency,2012,resident,participants,520157,MO
mid-year,fish,residency,2013,resident,participants,463583,MO
mid-year,fish,residency,2014,resident,participants,483948,MO
mid-year,fish,residency,2015,resident,participants,462795,MO
mid-year,fish,residency,2016,resident,participants,482073,MO
mid-year,fish,residency,2017,resident,participants,451365,MO
mid-year,fish,residency,2018,resident,participants,435897,MO
mid-year,fish,residency,2019,resident,participants,409162,MO
mid-year,fish,residency,2009,nonresident,participants,80044,MO
mid-year,fish,residency,2010,nonresident,participants,75309,MO
mid-year,fish,residency,2011,nonresident,participants,67921,MO
mid-year,fish,residency,2012,nonresident,participants,79981,MO
mid-year,fish,residency,2013,nonresident,participants,72142,MO
mid-year,fish,residency,2014,nonresident,participants,75825,MO
mid-year,fish,residency,2015,nonresident,participants,73901,MO
mid-year,fish,residency,2016,nonresident,participants,76615,MO
mid-year,fish,residency,2017,nonresident,participants,73043,MO
mid-year,fish,residency,2018,nonresident,participants,73182,MO
mid-year,fish,residency,2019,nonresident,participants,67611,MO
mid-year,fish,gender,2009,male,participants,436870,MO
mid-year,fish,gender,2010,male,participants,421227,MO
mid-year,fish,gender,2011,male,participants,392842,MO
mid-year,fish,gender,2012,male,participants,442650,MO
mid-year,fish,gender,2013,male,participants,398867,MO
mid-year,fish,gender,2014,male,participants,411139,MO
mid-year,fish,gender,2015,male,participants,394925,MO
mid-year,fish,gender,2016,male,participants,410993,MO
mid-year,fish,gender,2017,male,participants,388892,MO
mid-year,fish,gender,2018,male,participants,378331,MO
mid-year,fish,gender,2019,male,participants,354955,MO
mid-year,fish,gender,2009,female,participants,143045,MO
mid-year,fish,gender,2010,female,participants,139107,MO
mid-year,fish,gender,2011,female,participants,128455,MO
mid-year,fish,gender,2012,female,participants,157488,MO
mid-year,fish,gender,2013,female,participants,136858,MO
mid-year,fish,gender,2014,female,participants,148634,MO
mid-year,fish,gender,2015,female,participants,141771,MO
mid-year,fish,gender,2016,female,participants,147695,MO
mid-year,fish,gender,2017,female,participants,135516,MO
mid-year,fish,gender,2018,female,participants,130748,MO
mid-year,fish,gender,2019,female,participants,121818,MO
mid-year,fish,age,2009,18-24,participants,76378,MO
mid-year,fish,age,2010,18-24,participants,74501,MO
mid-year,fish,age,2011,18-24,participants,69691,MO
mid-year,fish,age,2012,18-24,participants,84332,MO
mid-year,fish,age,2013,18-24,participants,75860,MO
mid-year,fish,age,2014,18-24,participants,80469,MO
mid-year,fish,age,2015,18-24,participants,76233,MO
mid-year,fish,age,2016,18-24,participants,79662,MO
mid-year,fish,age,2017,18-24,participants,72619,MO
mid-year,fish,age,2018,18-24,participants,68211,MO
mid-year,fish,age,2019,18-24,participants,64710,MO
mid-year,fish,age,2009,25-34,participants,119885,MO
mid-year,fish,age,2010,25-34,participants,117116,MO
mid-year,fish,age,2011,25-34,participants,109678,MO
mid-year,fish,age,2012,25-34,participants,128508,MO
mid-year,fish,age,2013,25-34,participants,114540,MO
mid-year,fish,age,2014,25-34,participants,121002,MO
mid-year,fish,age,2015,25-34,participants,115482,MO
mid-year,fish,age,2016,25-34,participants,120171,MO
mid-year,fish,age,2017,25-34,participants,110239,MO
mid-year,fish,age,2018,25-34,participants,105078,MO
mid-year,fish,age,2019,25-34,participants,97372,MO
mid-year,fish,age,2009,35-44,participants,126058,MO
mid-year,fish,age,2010,35-44,participants,118385,MO
mid-year,fish,age,2011,35-44,participants,108417,MO
mid-year,fish,age,2012,35-44,participants,124648,MO
mid-year,fish,age,2013,35-44,participants,109697,MO
mid-year,fish,age,2014,35-44,participants,114382,MO
mid-year,fish,age,2015,35-44,participants,108865,MO
mid-year,fish,age,2016,35-44,participants,113700,MO
mid-year,fish,age,2017,35-44,participants,108905,MO
mid-year,fish,age,2018,35-44,participants,107334,MO
mid-year,fish,age,2019,35-44,participants,102058,MO
mid-year,fish,age,2009,45-54,participants,147376,MO
mid-year,fish,age,2010,45-54,participants,140092,MO
mid-year,fish,age,2011,45-54,participants,127997,MO
mid-year,fish,age,2012,45-54,participants,142612,MO
mid-year,fish,age,2013,45-54,participants,124535,MO
mid-year,fish,age,2014,45-54,participants,126544,MO
mid-year,fish,age,2015,45-54,participants,119329,MO
mid-year,fish,age,2016,45-54,participants,121705,MO
mid-year,fish,age,2017,45-54,participants,112584,MO
mid-year,fish,age,2018,45-54,participants,107384,MO
mid-year,fish,age,2019,45-54,participants,97779,MO
mid-year,fish,age,2009,55-64,participants,110219,MO
mid-year,fish,age,2010,55-64,participants,110239,MO
mid-year,fish,age,2011,55-64,participants,105515,MO
mid-year,fish,age,2012,55-64,participants,120036,MO
mid-year,fish,age,2013,55-64,participants,111094,MO
mid-year,fish,age,2014,55-64,participants,117377,MO
mid-year,fish,age,2015,55-64,participants,116788,MO
mid-year,fish,age,2016,55-64,participants,123448,MO
mid-year,fish,age,2017,55-64,participants,120059,MO
mid-year,fish,age,2018,55-64,participants,121073,MO
mid-year,fish,age,2019,55-64,participants,114853,MO
mid-year,fish,all,2014,all,recruits,103216,MO
mid-year,fish,all,2015,all,recruits,96258,MO
mid-year,fish,all,2016,all,recruits,105927,MO
mid-year,fish,all,2017,all,recruits,95469,MO
mid-year,fish,all,2018,all,recruits,88238,MO
mid-year,fish,all,2019,all,recruits,80629,MO
mid-year,fish,residency,2014,resident,recruits,66235,MO
mid-year,fish,residency,2015,resident,recruits,60905,MO
mid-year,fish,residency,2016,resident,recruits,68416,MO
mid-year,fish,residency,2017,resident,recruits,60599,MO
mid-year,fish,residency,2018,resident,recruits,54745,MO
mid-year,fish,residency,2019,resident,recruits,50988,MO
mid-year,fish,residency,2014,nonresident,recruits,36981,MO
mid-year,fish,residency,2015,nonresident,recruits,35353,MO
mid-year,fish,residency,2016,nonresident,recruits,37511,MO
mid-year,fish,residency,2017,nonresident,recruits,34870,MO
mid-year,fish,residency,2018,nonresident,recruits,33493,MO
mid-year,fish,residency,2019,nonresident,recruits,29641,MO
mid-year,fish,gender,2014,male,recruits,61646,MO
mid-year,fish,gender,2015,male,recruits,58171,MO
mid-year,fish,gender,2016,male,recruits,68595,MO
mid-year,fish,gender,2017,male,recruits,62996,MO
mid-year,fish,gender,2018,male,recruits,58238,MO
mid-year,fish,gender,2019,male,recruits,51788,MO
mid-year,fish,gender,2014,female,recruits,41570,MO
mid-year,fish,gender,2015,female,recruits,38087,MO
mid-year,fish,gender,2016,female,recruits,37332,MO
mid-year,fish,gender,2017,female,recruits,32473,MO
mid-year,fish,gender,2018,female,recruits,3e4,MO
mid-year,fish,gender,2019,female,recruits,28841,MO
mid-year,fish,age,2014,18-24,recruits,24019,MO
mid-year,fish,age,2015,18-24,recruits,21456,MO
mid-year,fish,age,2016,18-24,recruits,23218,MO
mid-year,fish,age,2017,18-24,recruits,20139,MO
mid-year,fish,age,2018,18-24,recruits,17913,MO
mid-year,fish,age,2019,18-24,recruits,17348,MO
mid-year,fish,age,2014,25-34,recruits,26286,MO
mid-year,fish,age,2015,25-34,recruits,24501,MO
mid-year,fish,age,2016,25-34,recruits,26462,MO
mid-year,fish,age,2017,25-34,recruits,23325,MO
mid-year,fish,age,2018,25-34,recruits,21193,MO
mid-year,fish,age,2019,25-34,recruits,19184,MO
mid-year,fish,age,2014,35-44,recruits,20236,MO
mid-year,fish,age,2015,35-44,recruits,18992,MO
mid-year,fish,age,2016,35-44,recruits,21024,MO
mid-year,fish,age,2017,35-44,recruits,19707,MO
mid-year,fish,age,2018,35-44,recruits,18703,MO
mid-year,fish,age,2019,35-44,recruits,17079,MO
mid-year,fish,age,2014,45-54,recruits,18279,MO
mid-year,fish,age,2015,45-54,recruits,17148,MO
mid-year,fish,age,2016,45-54,recruits,19136,MO
mid-year,fish,age,2017,45-54,recruits,16986,MO
mid-year,fish,age,2018,45-54,recruits,15604,MO
mid-year,fish,age,2019,45-54,recruits,13850,MO
mid-year,fish,age,2014,55-64,recruits,14395,MO
mid-year,fish,age,2015,55-64,recruits,14162,MO
mid-year,fish,age,2016,55-64,recruits,16085,MO
mid-year,fish,age,2017,55-64,recruits,15310,MO
mid-year,fish,age,2018,55-64,recruits,14827,MO
mid-year,fish,age,2019,55-64,recruits,13167,MO
mid-year,all_sports,all,2009,all,participants,630302,MO
mid-year,all_sports,all,2010,all,participants,607787,MO
mid-year,all_sports,all,2011,all,participants,568780,MO
mid-year,all_sports,all,2012,all,participants,643741,MO
mid-year,all_sports,all,2013,all,participants,587238,MO
mid-year,all_sports,all,2014,all,participants,608350,MO
mid-year,all_sports,all,2015,all,participants,586042,MO
mid-year,all_sports,all,2016,all,participants,603151,MO
mid-year,all_sports,all,2017,all,participants,565735,MO
mid-year,all_sports,all,2018,all,participants,550353,MO
mid-year,all_sports,all,2019,all,participants,516660,MO
mid-year,all_sports,residency,2009,resident,participants,539999,MO
mid-year,all_sports,residency,2010,resident,participants,523482,MO
mid-year,all_sports,residency,2011,resident,participants,491832,MO
mid-year,all_sports,residency,2012,resident,participants,554785,MO
mid-year,all_sports,residency,2013,resident,participants,504950,MO
mid-year,all_sports,residency,2014,resident,participants,521829,MO
mid-year,all_sports,residency,2015,resident,participants,500726,MO
mid-year,all_sports,residency,2016,resident,participants,515271,MO
mid-year,all_sports,residency,2017,resident,participants,481408,MO
mid-year,all_sports,residency,2018,resident,participants,465580,MO
mid-year,all_sports,residency,2019,resident,participants,437672,MO
mid-year,all_sports,residency,2009,nonresident,participants,90303,MO
mid-year,all_sports,residency,2010,nonresident,participants,84305,MO
mid-year,all_sports,residency,2011,nonresident,participants,76948,MO
mid-year,all_sports,residency,2012,nonresident,participants,88956,MO
mid-year,all_sports,residency,2013,nonresident,participants,82288,MO
mid-year,all_sports,residency,2014,nonresident,participants,86521,MO
mid-year,all_sports,residency,2015,nonresident,participants,85316,MO
mid-year,all_sports,residency,2016,nonresident,participants,87880,MO
mid-year,all_sports,residency,2017,nonresident,participants,84327,MO
mid-year,all_sports,residency,2018,nonresident,participants,84773,MO
mid-year,all_sports,residency,2019,nonresident,participants,78988,MO
mid-year,all_sports,gender,2009,male,participants,483174,MO
mid-year,all_sports,gender,2010,male,participants,464764,MO
mid-year,all_sports,gender,2011,male,participants,436502,MO
mid-year,all_sports,gender,2012,male,participants,482633,MO
mid-year,all_sports,gender,2013,male,participants,445680,MO
mid-year,all_sports,gender,2014,male,participants,455264,MO
mid-year,all_sports,gender,2015,male,participants,439772,MO
mid-year,all_sports,gender,2016,male,participants,450918,MO
mid-year,all_sports,gender,2017,male,participants,426109,MO
mid-year,all_sports,gender,2018,male,participants,415697,MO
mid-year,all_sports,gender,2019,male,participants,391171,MO
mid-year,all_sports,gender,2009,female,participants,147128,MO
mid-year,all_sports,gender,2010,female,participants,143023,MO
mid-year,all_sports,gender,2011,female,participants,132278,MO
mid-year,all_sports,gender,2012,female,participants,161108,MO
mid-year,all_sports,gender,2013,female,participants,141558,MO
mid-year,all_sports,gender,2014,female,participants,153086,MO
mid-year,all_sports,gender,2015,female,participants,146270,MO
mid-year,all_sports,gender,2016,female,participants,152233,MO
mid-year,all_sports,gender,2017,female,participants,139626,MO
mid-year,all_sports,gender,2018,female,participants,134656,MO
mid-year,all_sports,gender,2019,female,participants,125489,MO
mid-year,all_sports,age,2009,18-24,participants,83215,MO
mid-year,all_sports,age,2010,18-24,participants,81044,MO
mid-year,all_sports,age,2011,18-24,participants,76504,MO
mid-year,all_sports,age,2012,18-24,participants,90355,MO
mid-year,all_sports,age,2013,18-24,participants,83341,MO
mid-year,all_sports,age,2014,18-24,participants,87500,MO
mid-year,all_sports,age,2015,18-24,participants,83521,MO
mid-year,all_sports,age,2016,18-24,participants,86038,MO
mid-year,all_sports,age,2017,18-24,participants,78554,MO
mid-year,all_sports,age,2018,18-24,participants,74295,MO
mid-year,all_sports,age,2019,18-24,participants,70775,MO
mid-year,all_sports,age,2009,25-34,participants,129958,MO
mid-year,all_sports,age,2010,25-34,participants,126736,MO
mid-year,all_sports,age,2011,25-34,participants,119643,MO
mid-year,all_sports,age,2012,25-34,participants,137488,MO
mid-year,all_sports,age,2013,25-34,participants,125888,MO
mid-year,all_sports,age,2014,25-34,participants,131766,MO
mid-year,all_sports,age,2015,25-34,participants,126408,MO
mid-year,all_sports,age,2016,25-34,participants,129983,MO
mid-year,all_sports,age,2017,25-34,participants,119594,MO
mid-year,all_sports,age,2018,25-34,participants,114658,MO
mid-year,all_sports,age,2019,25-34,participants,106703,MO
mid-year,all_sports,age,2009,35-44,participants,137424,MO
mid-year,all_sports,age,2010,35-44,participants,128731,MO
mid-year,all_sports,age,2011,35-44,participants,118661,MO
mid-year,all_sports,age,2012,35-44,participants,134177,MO
mid-year,all_sports,age,2013,35-44,participants,121086,MO
mid-year,all_sports,age,2014,35-44,participants,124770,MO
mid-year,all_sports,age,2015,35-44,participants,119377,MO
mid-year,all_sports,age,2016,35-44,participants,123092,MO
mid-year,all_sports,age,2017,35-44,participants,117524,MO
mid-year,all_sports,age,2018,35-44,participants,115992,MO
mid-year,all_sports,age,2019,35-44,participants,110296,MO
mid-year,all_sports,age,2009,45-54,participants,160436,MO
mid-year,all_sports,age,2010,45-54,participants,152505,MO
mid-year,all_sports,age,2011,45-54,participants,140089,MO
mid-year,all_sports,age,2012,45-54,participants,153785,MO
mid-year,all_sports,age,2013,45-54,participants,137017,MO
mid-year,all_sports,age,2014,45-54,participants,138258,MO
mid-year,all_sports,age,2015,45-54,participants,130925,MO
mid-year,all_sports,age,2016,45-54,participants,131879,MO
mid-year,all_sports,age,2017,45-54,participants,121882,MO
mid-year,all_sports,age,2018,45-54,participants,116178,MO
mid-year,all_sports,age,2019,45-54,participants,106013,MO
mid-year,all_sports,age,2009,55-64,participants,119270,MO
mid-year,all_sports,age,2010,55-64,participants,118770,MO
mid-year,all_sports,age,2011,55-64,participants,113884,MO
mid-year,all_sports,age,2012,55-64,participants,127937,MO
mid-year,all_sports,age,2013,55-64,participants,119906,MO
mid-year,all_sports,age,2014,55-64,participants,126056,MO
mid-year,all_sports,age,2015,55-64,participants,125812,MO
mid-year,all_sports,age,2016,55-64,participants,132157,MO
mid-year,all_sports,age,2017,55-64,participants,128182,MO
mid-year,all_sports,age,2018,55-64,participants,129231,MO
mid-year,all_sports,age,2019,55-64,participants,122871,MO
mid-year,all_sports,all,2014,all,recruits,97052,MO
mid-year,all_sports,all,2015,all,recruits,90568,MO
mid-year,all_sports,all,2016,all,recruits,99228,MO
mid-year,all_sports,all,2017,all,recruits,89844,MO
mid-year,all_sports,all,2018,all,recruits,83608,MO
mid-year,all_sports,all,2019,all,recruits,76199,MO
mid-year,all_sports,residency,2014,resident,recruits,56511,MO
mid-year,all_sports,residency,2015,resident,recruits,51471,MO
mid-year,all_sports,residency,2016,resident,recruits,58290,MO
mid-year,all_sports,residency,2017,resident,recruits,51677,MO
mid-year,all_sports,residency,2018,resident,recruits,46637,MO
mid-year,all_sports,residency,2019,resident,recruits,43194,MO
mid-year,all_sports,residency,2014,nonresident,recruits,40541,MO
mid-year,all_sports,residency,2015,nonresident,recruits,39097,MO
mid-year,all_sports,residency,2016,nonresident,recruits,40938,MO
mid-year,all_sports,residency,2017,nonresident,recruits,38167,MO
mid-year,all_sports,residency,2018,nonresident,recruits,36971,MO
mid-year,all_sports,residency,2019,nonresident,recruits,33005,MO
mid-year,all_sports,gender,2014,male,recruits,57934,MO
mid-year,all_sports,gender,2015,male,recruits,54834,MO
mid-year,all_sports,gender,2016,male,recruits,64581,MO
mid-year,all_sports,gender,2017,male,recruits,59633,MO
mid-year,all_sports,gender,2018,male,recruits,55713,MO
mid-year,all_sports,gender,2019,male,recruits,49315,MO
mid-year,all_sports,gender,2014,female,recruits,39118,MO
mid-year,all_sports,gender,2015,female,recruits,35734,MO
mid-year,all_sports,gender,2016,female,recruits,34647,MO
mid-year,all_sports,gender,2017,female,recruits,30211,MO
mid-year,all_sports,gender,2018,female,recruits,27895,MO
mid-year,all_sports,gender,2019,female,recruits,26884,MO
mid-year,all_sports,age,2014,18-24,recruits,21255,MO
mid-year,all_sports,age,2015,18-24,recruits,18921,MO
mid-year,all_sports,age,2016,18-24,recruits,20429,MO
mid-year,all_sports,age,2017,18-24,recruits,17975,MO
mid-year,all_sports,age,2018,18-24,recruits,16019,MO
mid-year,all_sports,age,2019,18-24,recruits,15366,MO
mid-year,all_sports,age,2014,25-34,recruits,25289,MO
mid-year,all_sports,age,2015,25-34,recruits,23476,MO
mid-year,all_sports,age,2016,25-34,recruits,25374,MO
mid-year,all_sports,age,2017,25-34,recruits,22393,MO
mid-year,all_sports,age,2018,25-34,recruits,20599,MO
mid-year,all_sports,age,2019,25-34,recruits,18592,MO
mid-year,all_sports,age,2014,35-44,recruits,19380,MO
mid-year,all_sports,age,2015,35-44,recruits,18323,MO
mid-year,all_sports,age,2016,35-44,recruits,20043,MO
mid-year,all_sports,age,2017,35-44,recruits,18876,MO
mid-year,all_sports,age,2018,35-44,recruits,18020,MO
mid-year,all_sports,age,2019,35-44,recruits,16435,MO
mid-year,all_sports,age,2014,45-54,recruits,17453,MO
mid-year,all_sports,age,2015,45-54,recruits,16403,MO
mid-year,all_sports,age,2016,45-54,recruits,18155,MO
mid-year,all_sports,age,2017,45-54,recruits,16256,MO
mid-year,all_sports,age,2018,45-54,recruits,14937,MO
mid-year,all_sports,age,2019,45-54,recruits,13336,MO
mid-year,all_sports,age,2014,55-64,recruits,13674,MO
mid-year,all_sports,age,2015,55-64,recruits,13444,MO
mid-year,all_sports,age,2016,55-64,recruits,15226,MO
mid-year,all_sports,age,2017,55-64,recruits,14345,MO
mid-year,all_sports,age,2018,55-64,recruits,14035,MO
mid-year,all_sports,age,2019,55-64,recruits,12469,MO
mid-year,all_sports,age,2009,18-24,rate,0.1239204266160804,MO
mid-year,all_sports,age,2010,18-24,rate,0.12098559029632074,MO
mid-year,all_sports,age,2011,18-24,rate,0.11477125373578018,MO
